team_name,gotsport_team_id,state
SPORTING BV Pre-MLS Next 15,510842,KS
SPORTING BV Academy 15,390951,KS
Kansas Rush Academy 2015,357988,KS
GREAT BEND PANTHERS 15B,280695,KS
FC WICHITA 15B,277818,KS
SPORTING WICHITA 2015B ACADEMY,247137,KS
DODGE CITY TOROS FC 15B ELITE,313366,KS
KC Fusion 15B Gold,385031,KS
MISSION FC ELITE 15B,241971,KS
AZTECA JR ACADEMY 15B,398025,KS
LSL Academy Black 2015,515684,KS
Sporting KV 2014 Elite,568980,KS
KC SURF BLUE 2015B,384779,KS
FC ATLAS 15B RED,397770,KS
WICHITA RUSH 15B BLUE,277379,KS
DERBY UNITED 15B GREEN,457696,KS
FIRE FC 15B,527201,KS
Southwest KS United FC 15/16B,625033,KS
WUFC 15B UNITED ACADEMY,524784,KS
WICHITA RUSH 15B WHITE,241929,KS
Kansas Rush Academy 15B,289252,KS
NEWTON RAILERS 15B,277462,KS
FC ATLAS 15/16B,241754,KS
MISSION FC SELECT 15B,455734,KS
FC ATLAS 15B BANDIDOS,456471,KS
SPORTING WICHITA 2015B SDL ACADEMY,608312,KS
Jus4Kix Lightning 15B,241954,KS
SPORTING WICHITA 2015B PREMIER,247153,KS
PACHUCA WDA 15B,349859,KS
DEFC U10,514081,KS
Kansas Rush Wichita Academy 15B,254244,KS
CKU Crew,431726,KS
FC ATLAS 15B White,522737,KS
FC ATLAS 15B White,522737,KS
Kansas Rush Wichita Academy 15B (U11),524790,KS
STARS UNITED 15B,522273,KS
Blackhawks FC 15B,643047,KS
15 MCFC Boys - Red,257698,KS
Union KC Jr Premier B15 KS,636261,KS
OP Academy 2015B,282732,KS
VC FUSION 15B Green,265736,KS
FC ATLETICO 15B RED,397948,KS
15B SKV Red,636739,KS
OP Blazers IP 2015B,525994,KS
KCL Academy Black 2015,594209,KS
Azzurri 15B Academy,249851,KS
AZTECA ACADEMY 15B,398023,KS
KCL Academy Red 2015,515660,KS
FC ATLAS 15B BLACK,241373,KS
ANDOVER ADRENALINE FC 15B,398729,KS
SPORTING BV Pre-NAL 15,516945,KS
VC Fusion 15B Purple,396180,KS
Manhattan Surf 2015/2014 B,637816,KS
Toca FC B2015 Academy Orange,385507,KS
15B SKV NAVY,397479,KS
KC Galaxy,506230,KS
WUFC 15B UNITED PRE-ACADEMY,398140,KS
SPORTING WICHITA 2016B ACADEMY,524286,KS
LFC Wolfpack,393676,KS
KCL Barcelona Prime 2016,515655,KS
KC SURF WHITE 2015B,381876,KS
LSL Pre Academy 2015,629693,KS
Toca FC B2015 Premier,265515,KS
15 MCFC Boys - Navy,333293,KS
SPORTING WICHITA 2015B PRE-ACADEMY,247139,KS
TISC Blue Jays 2015/16,503454,KS
Red Maniacs,405701,KS
SPORTING BV Luton 15,390957,KS
CKU Crew,683020,KS
KC Fusion 15B Red,385027,KS
SPORTING BV Academy White 14,638748,KS
KC Athletics Monaco 15B,393501,KS
Toca FC B2015 Championship,283983,KS
OP Pre-Academy 2015B,407097,KS
Looney Tunes 2014B,633850,KS
15B SKV ELITE,397477,KS
SPORTING BV Leeds 15,390956,KS
SPORTING BV Burnley 15,390954,KS
SPORTING BV Fulham 15,516946,KS
15B SKV White,636740,KS
Kansas Rush Pre-Academy 15B,289266,KS
SPORTING BV Chili Peppers,637888,KS
TSC 2015B Navy,383042,KS
KC Fusion 15B White,525410,KS
