team_name,gotsport_team_id,state
Lex Sporting Club 15B Green,417282,KY
IAM3rd PDA 2015 Boys Black,512058,KY
ISC B15 United Blue,508460,KY
MVP B15 Gold,343998,KY
LouCity South 15 Purple,354771,KY
Javanon 2015 Boys Red,348571,KY
BSC 15B Smith,638209,KY
MVP B15 Grey,490947,KY
Javanon 2016 Boys Black,400764,KY
Valor United FC 2015,535843,KY
MC Dynamo 2015 Boys,492950,KY
MVP B15 Black,392366,KY
KH PreElite NKY B15-1,514204,KY
Fusion FC B15 Green,414276,KY
FCSC 15 GOLD,415376,KY
KH PreElite NKY B15-2,510771,KY
2015 Topeka Gunners,568985,KY
Nedo SC B2015 Blue,509345,KY
FCSC 15 WHITE,416543,KY
FCSC 15 WHITE,416543,KY
PFA Boys 2015,515577,KY
LouCity Academy 15 Grey,330639,KY
Fusion FC B15 Black,414277,KY
LouCity Academy 15 KPL,520491,KY
CSC U11B Ireland,623552,KY
IAM3rd PDA 2015 Boys Blue,512061,KY
KH Classic B15 McIver,519899,KY
Nelson Elite 2016 Boys,505748,KY
CSC GALACTICOS,567396,KY
CSC GALACTICOS,567396,KY
ISC B15 Green Hornets,508473,KY
KHPA NKY B15-2,306943,KY
SKY Academy Select 2015 Boys Black,490586,KY
SKY Academy Select 2015 Boys Black,490586,KY
FCSC 15 GREEN,416116,KY
FC Kentucky 2015 Boys,493533,KY
LouCity South 15 Black,354772,KY
Tiburones FC 2015 Boys Pulisic,521420,KY
CSC U11B Kafel,623553,KY
Anderson County,608672,KY
MCC Revolution 2015/2016 Boys Blue,382477,KY
BGFC Golden Lions Academy 2015 Gold,543669,KY
LouCity Shelby 15 Purple,465798,KY
LouCity Academy 15 State League,643413,KY
Georgetown FC 2015 Boys Black,507150,KY
Owensboro United 2015 Boys Black,310065,KY
LouCity Oldham 15 Purple,330638,KY
SKY Academy Select 2015 Boys Blue,537719,KY
KHPA NKY B15-3,412847,KY
Nedo SC B2015 White,509347,KY
KHPA NKY B15-1,521839,KY
CKY Storm 2015 Boys White,491433,KY
2015 Springboks Boys,541503,KY
MVP B15 White,392360,KY
LouCity Oldham 15 Grey,411210,KY
LSA '15 Black,422773,KY
Javanon 2015 Boys Black,543463,KY
LSA '15 Red,520747,KY
KH Classic B15 Ireland,522623,KY
Owensboro United 2015 Boys White,299853,KY
KHP1 Union B15,412048,KY
LouCity Oldham 15 White,520717,KY
AC United 2015 Boys,508889,KY
LouCity Academy 15 Black,520493,KY
HCSC U11 Boys,642666,KY
Lex Sporting Club 15B Black,417284,KY
CSC U11B Kramer Jaguars,612368,KY
FCSC 15 BLACK,625023,KY
Fern Creek FC 2015 Boys,647595,KY
U10 FCO Blue Bananas,604441,KY
Lex Sporting Club 15B White,417287,KY
Eastern Elite 2015B Blue,539699,KY
LouCity Oldham 15 Black,340983,KY
West Louisville Soccer 2014 Boys,569965,KY
Nedo SC B2015 Grey,646709,KY
Georgetown FC 2015 Boys Blue,507152,KY
LouCity Shelby 15 Black,465800,KY
Nedo SC B2015 Gold,509346,KY
MUSA Flyers 2015 Boys Orange,581183,KY
CKY Storm 2016 Boys White,639277,KY
Rizzlers,604775,KY
JYSA U10 Cyclones,604744,KY
JYSA U10 Scorch,604746,KY
LouCity Academy 15 Black,468263,KY
LouCity Academy 15 White,330641,KY
MUSA Flyers 2015 Boys Blue,497114,KY
Etown FC 2014 Boys Black,615832,KY
LouCity South 15 Grey,354783,KY
