team_name,gotsport_team_id,state
Pittsburgh Riverhounds Academy North Huntingdon 2015 Boys,521142,PAW
Pittsburgh Riverhounds 2015 Pre ECNL Boys,655871,PAW
Pittsburgh Riverhounds Academy 2015 Boys,511934,PAW
Celtic SC 15,342841,PAW
Steel City FC East 2015B Blue,289077,PAW
Beadling 2015 Boys South Red,327250,PAW
CSA 2015B,563476,PAW
FC Pittsburgh Boys Academy Gold,276986,PAW
Victory SC 2015 boys blue,647462,PAW
Erie FC 2015 Boys Black,427014,PAW
Pittsburgh Riverhounds Academy Pre-RL 2015 Boys,537856,PAW
Pittsburgh Riverhounds Academy Pre-RL 2015 Boys,537856,PAW
Century United 2015 Boys Silver,549102,PAW
FCP Boys Academy Black,555372,PAW
Pittsburgh Riverhounds 2015 Prep Boys,537858,PAW
Pittsburgh Riverhounds Academy North Huntingdon 2015 II Boys,555040,PAW
Beadling 2015 Boys South Black,445569,PAW
Beadling SCS 2015 Boys White,519957,PAW
Pittsburgh Riverhounds Connellsville 2015 Boys,509825,PAW
Celtic SC 15 White,568145,PAW
Pittsburgh Riverhounds 2015 Pre ECNL RL Boys,655872,PAW
Beadling 2015 Boys South Blue,445568,PAW
Beadling SCS 2015 Boys Red,519953,PAW
Steel City FC East 2015B White,558164,PAW
Beadling 2015 Boys South White,327255,PAW
Pittsburgh RDA NH 2015 Boys II (ORL),644222,PAW
Beadling 2015 Boys West,574783,PAW
Century Untied 2015 Boys Red,428568,PAW
Erie Commodores U11 boys,520060,PAW
Beadling SCS 2015 Boys Black,519954,PAW
Steel City FC Harmar 2015B Blue,451369,PAW
South Park Eagles U10 Boys,588977,PAW
Steel City FC Harmar 2015B Yellow,521183,PAW
Steel City FC East 2015B Yellow,453629,PAW
BPSA Blackhawks,592607,PAW
Victory SC 2015 boys white,647463,PAW
Steel City FC North 2015B Blue,414799,PAW
Beadling SCS 2015 Boys Blue,519958,PAW
Bradford United U10B,599692,PAW
Century United 2015 Boys Gold,428567,PAW
Century United - 2015 Boys Grey,416307,PAW
Spring Grove Chaos,282647,PAW
Pittsburgh Football Club 2015 Boys,540102,PAW
Forge FC 2015,628699,PAW
