team_name,gotsport_team_id,state
F.C. Horizon 2015 Boys Green,264220,AR
Arkansas Comets 2015B Pre ECNL,262024,AR
Advantage Academy 2015 Boys Elite,417408,AR
Little Rock Rangers 2015 Boys Red,523025,AR
Sporting Arkansas 2015B AFC Richmond,267364,AR
AFC Benton Wolverines 2015 Boys,419236,AR
Arkansas Rising 2015 Boys - Pre-RL,517141,AR
ARFC 2015B Pina,394396,AR
ARFC 2015B Martinez,394399,AR
Tigres 2015,523158,AR
SS Academy 2014B Select,569018,AR
Sporting Arkansas 2015B Santos,267375,AR
AR Rising 2014B Pre-RL,645542,AR
Sporting Arkansas 2015B Porto,518340,AR
Sporting Arkansas 2015B Newcastle,341581,AR
Sporting Arkansas 2015B Leeds United,267374,AR
Arkansas Comets 2015B Navy,338296,AR
SS ACADEMY 2015B PRE SELECT BLACK,276876,AR
SS ACADEMY 2015B PRE SELECT GREY,420197,AR
Spa City FC 2015,658514,AR
