team_name,gotsport_team_id,state
Nordic 2015 Boys Milan,415828,VT
VT Northern United U10 Boys Gold,595455,VT
Capital U10 Boys,42972,VT
AU 2015-2016 Boys,336953,VT
Barre Boys 2015,452789,VT
Vermont Fusion U10 Green,333603,VT
VTUSA U10 Boys,459086,VT
u10 Boys Blue,47029,VT
Caledonia Flood Thunder (10B),589694,VT
Iroquois U10 1,461325,VT
VT Northern United U10 Boys Green,51416,VT
U10 Arctic Wolves,296494,VT
Barre Boys 2015/2016 2,335146,VT
Barre Boys 2015/2016 2,335146,VT
MRVSA Travel Boys U10D3 Avalanche,48266,VT
MSC U10 Boys,594150,VT
VT Northern United U10 Boys Blue,51418,VT
EUSC U10 Boys Sunderland,569497,VT
Soccer Roots CF U10B White,464735,VT
u10 Boys Sky,344847,VT
U10 Boys - Northfield SC - 2025,593095,VT
Nordic 2015 Boys Napoli,415826,VT
Colchester S25 U10B Black,587919,VT
U10 NEK Warriors,46825,VT
Colchester S25 U10B Green,587920,VT
u10 Boys Silver,223126,VT
Far Post U10 Boys Ajax,24309,VT
Queen City FC U11 (2015) Boys Premier,198029,VT
Georgia United U10 Blue,394975,VT
Onion River SC U10B Yellow,47561,VT
Soccer Roots CF U10B Navy,464731,VT
U10 Boys White,460366,VT
CYS/Lancer U10 Boys,46969,VT
Iroquois U10 2,470395,VT
BFC U10 BOYS WHITE,548421,VT
Vermont Fusion U10 White,51879,VT
Summit FC u10,575713,VT
Barre Boys 2015/2016 3,582678,VT
U10 Boys Gold,47776,VT
Colchester S25 U10B GREY,595899,VT
BFC U10 BOYS BLUE,548418,VT
Spring 25 U10 Boys,595793,VT
Slate Valley United U10,597804,VT
BFC U10 BOYS GREEN,552391,VT
