team_name,gotsport_team_id,state
FC Dallas Youth Pre ECNL B15 Red Reyes,141900,TXN
S.S.A15B7,122005,TXN
Sting Attack B15 A Sarmiento Elite,139605,TXN
Molano Futbol Academy Elite 2015B,389244,TXN
Sting Attack Waco B15 Gonzalez - ARCHIVE,461825,TXN
Solar Pre-ECNL 15B Rodriguez,117061,TXN
INVICTUS SC 15B RED RODRIGUEZ,539411,TXN
Dallas Cosmos 15B Black,293964,TXN
Avanti SA Pre ECNL B15 Falcon,453370,TXN
Tyler FC 15B,283774,TXN
Supra United FC 2015 Black,170151,TXN
Solar PRE-ECNL B15 Oglesby,198017,TXN
VV FC 15B Kit,397838,TXN
Solar Pre ECNL B15 Rodriguez Red,398024,TXN
Fuego FC 2015,398022,TXN
Footwork Lab Squad 2015B,576890,TXN
380 United FC 2015B K Parks,395739,TXN
Outkast FC Brownwood 15B,327157,TXN
DFW Tejanos 2015 Boys,215626,TXN
FC Dallas 15B South Academy,569866,TXN
Molano Fútbol Academy South 2015B,578028,TXN
Avanti SA Pre ECNL B15 Joundi,302827,TXN
BVB 15B PreECNL Elite (Klassen),352970,TXN
INACTIVE Coppell FC 15B Hernandez Red,458137,TXN
FC LEGENDS UTD 15B Black,138605,TXN
Real GP 15B Mancinas,546717,TXN
Solar 15B Molano PreECNL,635770,TXN
Alliance FC 15B,392570,TXN
Atletico Dallas Youth Pre ECNL B15 Luna,442983,TXN
Sting Attack B15 Garcia -ARCHIVE,364608,TXN
BVB 15B Yellow South (Rivas),247271,TXN
Solar West 15B Padilla,207390,TXN
VV FC 15B Vya,638457,TXN
Villarreal NTX 2015B,533446,TXN
DKSC 15B GUERRERO,246584,TXN
Coppell FC 15B Hernandez Black,145894,TXN
San Angelo Elite 15B,221956,TXN
Dallas Texans Pre-ECNL 15B Mendoza,150160,TXN
TAG 15B Gold,87303,TXN
Gunners - Campos FC 2015B,519311,TXN
United FC 15B Blue,410808,TXN
NTX United FC 2015B Hume,388884,TXN
Atletico Dallas Youth 15B Brandt,494025,TXN
Sting Pre-ECNL B15 Zambrano,188014,TXN
Texas Lightning 15B Christe,117816,TXN
S.S.A15B Black,443985,TXN
15B McGregor,164913,TXN
FC Dallas Youth Pre ECNL B15 Bailey,385932,TXN
Hawks United SC 15B,452090,TXN
"FC Dallas Youth Pre ECNL B15 Evans, J.",385839,TXN
NTX United FC 2016B Fannin,388908,TXN
Liverpool FC Dallas 15B Rojas,550623,TXN
FC Dallas Youth Pre ECNL B15 Malik,385933,TXN
DKSC 15B DIAZ,523466,TXN
FC Dallas Youth 15B Central,508429,TXN
Dallas Texans Pre ECNL B15 Mitchell,163952,TXN
Solar 15B Madrid.T,495244,TXN
Dallas Hornets 15B Pre-MLS (Prev. Forms Academy),148247,TXN
Vaqueros Academy 2015,278109,TXN
FC LEGENDS UTD 15B Silver,585264,TXN
Fire FC 15,514618,TXN
Aztecas SC 15B Ruiz,95298,TXN
FC Dallas Youth 15B West,400555,TXN
Bandits 2015B,331432,TXN
Dallas Surf 15B South,486140,TXN
Corsicana Tigers FC 15B ( Independent Teams- NTX ),454940,TXN
OLD Kernow Storm FC B15 TCSL Malcolmson,406577,TXN
Solar 15B Red Salcedo Pre ECNL,406167,TXN
Dallas Texans 2015 Boys FW Wood,530608,TXN
Cityzens FC 15B,122844,TXN
Waco United 2015B Elite,637437,TXN
FC Dallas Youth Pre ECNL B15 Raine,204509,TXN
Solar West 15B Garcia.S PreECNL,612399,TXN
Inter Dallas SC 15B,536006,TXN
BVB 15B Gold (Abusharia),505450,TXN
Dallas Surf 15B South White,523827,TXN
Dallas Texans 2015 Boys Black Dallas,382074,TXN
Americas FC '15B - DeLa Cerda,519020,TXN
Dallas Texans Pre ECNL B15 (McKinney),629484,TXN
FC Dallas Youth Pre ECNL B15 Reyes,206762,TXN
FC Dallas Youth 15B Red,508216,TXN
Waco Texans 2015 Boys- Lopez,263952,TXN
NTX United FC 2015 Woodard,583576,TXN
FC Hurst United 15B USC,337859,TXN
FC Hurst United 15B USC,337859,TXN
GSSA 15B Scorpions,134122,TXN
AJAX of West Texas 15B,452062,TXN
BVB 15B PreECNL White (DeSousa),507940,TXN
NTX Celtic 15B Lopez West,634890,TXN
ISW Academy 15 Sanchez Black,518906,TXN
Atletico Dallas Youth 15B South,640596,TXN
Nido Aguila Dallas 15B,297200,TXN
Rayos FC 15B Hernandez,206334,TXN
Inter Legends FC 14B Capetillo,531414,TXN
Sting B15 Zambrano,577942,TXN
BVB 15B PreECNL Black East (Contreras),140117,TXN
Texas Premier SC 15B,569600,TXN
NTX United FC 15/16B Cardona,570783,TXN
Atletico Dallas Youth 2015B Badii,150119,TXN
Atletico Dallas Youth 15B Patterson,287793,TXN
North Texas Empire 2015B Tapia,546762,TXN
FC Dallas Youth 15B West Red,583315,TXN
Texas Warriors FC 15B Salas,488204,TXN
FC Hurst United 15B,204833,TXN
Pines Futsal Association 2015B,384590,TXN
North Texas Empire 2015B Tapia,454475,TXN
DKSC 15B CAMARGO,508295,TXN
Juventus Premier FC 2015B Cantu,91951,TXN
NTX Celtic 15B Petreas,122508,TXN
DKSC 15B CENTRAL GOLD,498348,TXN
Atlético Dallas Youth 15B Davis (CTX),638957,TXN
Solar 15B Jaime,518005,TXN
DKSC 15B ARANA,343948,TXN
Orion FC 2015,580537,TXN
ETX United SC 15B Rios,458004,TXN
Tyler FC 15B Dev,283787,TXN
Sting B15 Meredith,68700,TXN
Liverpool FC Dallas 2015 White,587734,TXN
Texas Select FC 2015B Black Perez,512853,TXN
WTX Rios 2015 Gold,397918,TXN
Sting WTX B15 Salas,402941,TXN
FW International Futbol Club 15B Barboza,417418,TXN
FC Hurst United 15B US,584454,TXN
Crusaders FC 2015B,329315,TXN
NOT ACTIVE,152170,TXN
Frisco Fusion 15B White,517116,TXN
FW All Stars 2015 Montes,78784,TXN
BVB 15B White 7v7 (DeSousa),579597,TXN
FC Dallas Youth Pre ECNL B15 Vera,385853,TXN
Irving Elite 2014B,581447,TXN
INACTIVE Coppell FC 15B Hernandez White,543785,TXN
FCD ETX Palestine 15/16B,415277,TXN
Valor FC 15B,519855,TXN
Solar Pre-ECNL B15 Tremblay,291890,TXN
Texas Warriors FC Pre ECNL 15B Red,89584,TXN
El Paso Sundevils FC 15,419317,TXN
Club Dallas Academy,529483,TXN
East Texas Matadors 15B,122654,TXN
Juventus Premier FC 15B Sikora,337578,TXN
TAG Pre ECNL 15B Gold East,330347,TXN
Solar SW 15B Garcia.S White,489195,TXN
Alacranes FC 15,581602,TXN
Dallas Surf 15B Silver,500580,TXN
CFC 15B,334811,TXN
FC Dallas Youth 15B Blue,204510,TXN
Royal Peak FC 2015 White,152149,TXN
NTX United FC 2015B Wallace,398881,TXN
NTX Celtic 15B Strange South,450578,TXN
SQUAD FC,446616,TXN
FC LEGENDS UTD 15B Red,138604,TXN
Madrid 15B,557636,TXN
WTX Mambas 2016B,451937,TXN
DKSC 15B Yazzan,512696,TXN
Tyler Boca Juniors,122691,TXN
BLACK BEAST,123233,TXN
Dutch Lions 15B Ajax,147228,TXN
Dutch Lions 15B Ajax,147228,TXN
WTX RIOT 2015B,498413,TXN
Avanti 2015 Boys,532177,TXN
Fort Worth Vaqueros FC 15 Alonzo,512002,TXN
Texas Lightning 15B TBrown,399998,TXN
East Texas Elite 15 B - Chastain,585220,TXN
Dallas Roma FC 15B Beta,82217,TXN
HPSA Scots 15B Navy,527117,TXN
Bandits 15B,454477,TXN
FCD-ETX 2015 Boys-Juarez(Red),183393,TXN
Solar 15B Katic Pre-ECNL,151719,TXN
Arl Rodriguez/Leon 15B,541502,TXN
RTX Tiburones Rojos F.C 15,212273,TXN
Texas Select FC 2015B Cuevas,512526,TXN
Kernow Storm FC B15 Pre-ECNL Bradford,281816,TXN
Tornados FC 15B,516645,TXN
XTREME FC,454524,TXN
Atletico Dallas Youth FTW 16B Blue,639075,TXN
Athens Futbol Club - 15B Stewart,401382,TXN
Texas Warriors FC 15B White,89589,TXN
Big Green FC 2015B,459193,TXN
Academia De Futbol Dallas 16/15b,410724,TXN
Hawks FC 15B,455373,TXN
Dallas Roma FC 15B Alpha,84687,TXN
FC Dallas Youth 15B Central Blue,207788,TXN
Hereford FC 15B,417252,TXN
Obsidian FC 15B (Rodriguez),380643,TXN
Sting WTX B15 Albarado - ARCHIVE,526799,TXN
EMSA FC White Tigers 15B ARCHIVE,278203,TXN
15B Sinnott,166772,TXN
INVICTUS SC 15B WHITE Chacon,539804,TXN
Renegades 15B Central,335401,TXN
FC Dallas High Plains 15B Blue,606839,TXN
Solar COL 15B Romero,501699,TXN
Solar 15B Tremblay,330063,TXN
Lubbock United SC 2015B,577586,TXN
Sting WTX B15 M Mojica,451675,TXN
Sting B15 Tejeda,528312,TXN
FC Guardians 2015,579139,TXN
WTX Lightning SC '15B,499141,TXN
MP Elite 15B,452394,TXN
Hawks,337984,TXN
Solar 15B Castro,279351,TXN
Dallas Eagles FC,429490,TXN
San Angelo Extreme FC 2015B,637549,TXN
Metro West Wolves 15B Agyemang,454443,TXN
Frontier Surf Select 2015 Boys,567888,TXN
BESA Greyhounds,207492,TXN
ToKa FC 2015B,404694,TXN
Amigos -15 (Fall Only),287029,TXN
SC Union Cobras El Paso 2016,94077,TXN
FC Dallas Youth 15B North Navy,511411,TXN
The Bruisers -15,80891,TXN
The Velociraptors -15,542363,TXN
StrikerZ DFW 2015B Purple,516662,TXN
FC Dallas Youth 15B Gold,287397,TXN
Fever United 15B C. Smith,65155,TXN
Coppell FC 15B Hernandez Red,203328,TXN
PYSA TX Bombers 15B (Montes),545602,TXN
Sting Attack B15 Garcia White -ARCHIVE,542337,TXN
Atletico Dallas Youth 15B Ikpa,519130,TXN
Aledo Soccer Club - Ruben 2015 Boys (U11),631893,TXN
Pumas FC 15B Ortega,342176,TXN
Frisco Fusion 15B Blue,380586,TXN
Thunder United SC 15B Red,531954,TXN
NTX United FC 2015B Hornets,577552,TXN
TPSC 2015B,399866,TXN
Dutch Lions 15B PSV,281821,TXN
Atletico Dallas Youth Pre ECNL 15B HERNANDEZ-WTX,402416,TXN
FC Dallas Youth Pre-ECNL B15 Gomez,634212,TXN
Dallas Legends Cosmos 15B,144502,TXN
DKSC 15B Padilla,648422,TXN
Atletico Dallas Youth 15B Voth,408728,TXN
Dallas Surf 15B Blue,510779,TXN
Rayados Dallas FC 15B Davila,442134,TXN
Fc Hooligans 2015,580809,TXN
Dallas Surf 15B ARCH,261109,TXN
Barca FC 15B,637334,TXN
Monsters FC,333742,TXN
Boca Juniors,116935,TXN
FC Dallas Youth 15B White,453241,TXN
Shrapnel -15,80924,TXN
Palestine FC 15B,123632,TXN
Dallas Cosmos 15B White,293965,TXN
BESA Nitro,283260,TXN
FC Allen 2015 Red,543701,TXN
FORZA MILAN / FELKER 15B,147310,TXN
WTX Goalbusters -15,81069,TXN
DISBAND/GLASA Hornets 15B,459558,TXN
ULETE FC 15B Simon,547107,TXN
Pumas SC- 2015B Ramos,580940,TXN
Blue Lightning,412447,TXN
Vampiros FC,276956,TXN
BESA Tornadoes,61408,TXN
BVB 15B Black South (Amigon),557358,TXN
Lobos FC NTX,452091,TXN
Toluca Soccer Club 2015,427049,TXN
Arsenal 2015B,165243,TXN
Invictus SC 2016B Tapia,412508,TXN
Tornados,165192,TXN
15B Spain,190053,TXN
Firestorm FC,168160,TXN
Dallas Legends Galaxy 15B,144504,TXN
Avanti SA Pre ECNL B15 Chavez,570977,TXN
Barca 15B,354353,TXN
BAYFA Burn,160315,TXN
Kernow Storm FC B15 TCSL Martinez,548999,TXN
Golden Galaxy FC -15,153154,TXN
Timbers 15B,109015,TXN
BESA Buffalos,61398,TXN
BESA Pumas (disbanded),61374,TXN
Midlothian Mid City-Valle,112581,TXN
FCD-ETX 2015 Boys-Juarez(Blue),183405,TXN
LC United 15B Lyle,508863,TXN
SS United FC 15B,215267,TXN
West Texas Hammers -15,336382,TXN
BVB 15B PreECNL Gold (Oldham),166378,TXN
GSA 2015B Bad Boys,100018,TXN
FC Dallas High Plains 15B Red,606838,TXN
Diversity FC 15B White,390796,TXN
Texas Select FC 2015B Baltier,642710,TXN
DKSC 15B ARELLANO ETX,392315,TXN
R.F.C Duncanville,651429,TXN
FC Dallas High Plains 2015 Boys Red,483257,TXN
GLASA Huskies 15B,79122,TXN
Azle United 2015 B,582122,TXN
FC Dallas High Plains 2015 Boys Blue,483259,TXN
Elite Premier FC Zuniga 15/16B,546368,TXN
ULETE FC 16/15B Shady,587831,TXN
Waco United 2015B Black Morales,637438,TXN
Renegades 15B - Welge,508212,TXN
BESA Strikers,526621,TXN
FC Dallas HP RED,570894,TXN
2015 White,176507,TXN
Steel United TX MSA 15B Elite,152228,TXN
Dallas Surf 15B Central,612767,TXN
TAG15B White,273601,TXN
Tyler SA Cityzens,298670,TXN
Dutch Lions 15B Feyenoord,462018,TXN
The Tall City Fiesta -15,542364,TXN
Mansfield FC 15B,273326,TXN
Atletico Garland Sc Garcia,458685,TXN
15B Roberts,166079,TXN
F.C. Fire,165168,TXN
UPSC Pasadena Energy Violet,461984,TXN
Athletico Español15,354946,TXN
Dallas Surf 15/16B East,500584,TXN
Southside Juventus 15/16B,550857,TXN
Texas Spurs FC 15B,205784,TXN
Victory SC 2015 Boys East,279265,TXN
BVB 15B Black (DeSousa),364378,TXN
Legacy United FC 15B - Phillips,532923,TXN
Titans,285077,TXN
East Texas Matadors 15B Black,122697,TXN
StrikerZ DFW 2015B White,580278,TXN
Arsenal,311514,TXN
United,110268,TXN
TAG 15B Black,153094,TXN
Dallas Texans Pre ECNL B15 Juliao,629834,TXN
BVB 15B Yellow East (Vincent),529469,TXN
DSA Duncanville FC 15B Reyna,101243,TXN
Academia De Futbol Dallas 15b,383751,TXN
Atletico Dallas Youth 15B Cobb,458289,TXN
GLASA Blue Lightning 15B/DISBAND,215696,TXN
Stealth,412456,TXN
World Sport FC 15B,535749,TXN
GT United Academy Boys 15/14,550695,TXN
903FC-15B Vega,570175,TXN
zRayados 2015 Blue,422757,TXN
HUSA Knights,113018,TXN
Texas Warriors FC 15B Blue,192458,TXN
Amarillo Rush 15B,617954,TXN
Steel United TX MSA 15B Premier,384769,TXN
Coppell FC 16B Reeck White,565137,TXN
Tyler SA Club America,116896,TXN
VV FC 15B Kit,397838,TXN
Texas Lightning 15 Boys TX2 - Christe,648513,TXN
Tyler SA Trojans FC,171372,TXN
