team_name,gotsport_team_id,state
North Carolina FC 2015 South Red,559537,NC
North Carolina FC 2015 North Red,557318,NC
15 CSA Charlotte Elite 1,646444,NC
North Carolina FC 2015 South Blue,559540,NC
2014B CVFC Swansea,560574,NC
Macon United FC 2015 Boys,424898,NC
2014B NBTSA Bulldogs,560853,NC
B2015 HFC HVL Classic,680073,NC
WHYFC 15 White,560575,NC
WHYFC 15 White,560575,NC
Carolina United Soccer Association,568220,NC
Carolina United Soccer Association,568220,NC
Carolina Velocity IPP RED,608154,NC
NCF 2015 WS Red,566146,NC
Superb FC 2015 Boys,658958,NC
2014B TRYSA Force,560847,NC
2014B CU Coastal UTD Navy,560545,NC
20143B WCUSC Orange,560845,NC
2014B PGSA Stars Green,560846,NC
Barça Academy Carolinas 2015 Blau,409725,NC
GSO Red,566256,NC
2014B SCS Clinton United,560837,NC
TUSA 2014 Chatham Newcastle,640150,NC
QCM 2015,567022,NC
2014B SFC Green,560832,NC
QCM 2015 Pre-MLS Next Red,406858,NC
2014B TSA Dortmund,560852,NC
2014B WYSA Explosion,560844,NC
14 (11U) FCA Select,639983,NC
B15 OCSA Coastal Crew,675502,NC
OCSA Coastal Crew White 2015B,682291,NC
Carolina FC 2015 Boys Blue,679156,NC
TUSA 2015B Chatham Gold,682258,NC
B15 Pre ECNL Boys Red,681125,NC
TUSA Academy Jrs. 2015B,682248,NC
B15 CSA HV Roma Elite,681067,NC
WUFA 2015 Boys Premier,511357,NC
Solaris United 15/16B White,572756,NC
2015B Black 1,636203,NC
Queen City Mutiny 15B,623752,NC
15(11u) CSA PY Elite,662006,NC
CCFCY Pre Orange 2015B,682251,NC
2014B WAA Navy,560894,NC
2014B WCWAA WHITE,601012,NC
HFC Pre ECNL B15 Gray,629747,NC
Charlotte Metro FC 2015 Boys Black,536585,NC
2014B WHYFC Gold,560840,NC
2014B CVFC Sheffield United,560848,NC
2014B NRFA Red,560851,NC
2014B CVFC Tottenham,560834,NC
15 (U11) NCFCY White DCH,621918,NC
2014B GFC Strike Eagles Blue,560835,NC
15 (U11) NCFCY Gold DCH,607058,NC
Wake FC 2015 PA South,284831,NC
2014B WHYFC 15 Blue,560842,NC
Chaos 2015,596815,NC
B15 (11U) IFC Arsenal,675161,NC
WFC PA Red Bulls 2015B,682262,NC
B15 NCF GSO Gold,681076,NC
CISC 2015B YC State Blue,614737,NC
15 (11U) CSA UM Elite,671499,NC
2014B TUSA Arsenal,605313,NC
15 (11U) CSA North Elite,664971,NC
2015 Pre ECNL Boys Gray,681141,NC
2014B SASL Cyclones,614707,NC
TUFC 14 Toros C,607051,NC
Barça Academy Carolinas 2015 Grana,396353,NC
2014B WHYFC JASA Blue,560839,NC
2014B CVFC Wigan,614710,NC
CCFC 2015B Orange,605317,NC
14B SSL Blue,614683,NC
Hurricanes 15B,398331,NC
U10B Black,566023,NC
North Carolina FC 2015 North Blue,560358,NC
2014B WCWAA Silver,560931,NC
2014B YSA Red,614717,NC
CCFC Brazil,568713,NC
Carolina Velocity IPP Blue,608178,NC
TUSA 2015 Academy Elite,682249,NC
CSA Uptown Roma 2015B,682252,NC
2015B NRFA Rise,682255,NC
2015B CCFCY Pre Green Jrs,682256,NC
NCFCY Como,682260,NC
Triangle United 2016B,682289,NC
USC Twisters,602829,NC
CSA Uptown Liga 2015B,682290,NC
14 (11U) DUFC Warriors,623729,NC
14 (11U) WHYFC White,632402,NC
2014B CVFC Bolton,560573,NC
2014B GCAA Cleve Utd Rebels,560849,NC
2014B CCFC 2015 Yellow,614718,NC
TUSA 2014 Juventus,640133,NC
14 (11U) DCYSL DC United,639985,NC
Queen City Mutiny 14B,648976,NC
Carolina FC 2015BG,679159,NC
B2015 PRE ECNL BOYS WHITE,681134,NC
15 (11U) CSA Charlotte Kings,680707,NC
MatriX FC B15/16/17 Black,680079,NC
B2015 HFC Classic 3,680077,NC
15 (U11) NCFCY Gold HSFV,562230,NC
TUSA 2015 Boys Barcelona,640137,NC
2014B TYSC Finley Scorpions,599930,NC
2014B CVFC Barnsley,600975,NC
2014B WAA White,600976,NC
USC 4th Grade Twisters,640161,NC
FC ATHLETICO 2014B BENFICA,601017,NC
Rise FC 2015 U11 Boys,458053,NC
CISC YC Tan,496372,NC
2014B WUSC Revolution,623744,NC
CSA York McKennie,640193,NC
TUSA 2014 Burnley,640168,NC
B15 NCFC Madrid,675162,NC
B15 HCSA United,675163,NC
B15 IFC Wolves,675165,NC
2014B CVFC Celtic,600990,NC
B15 GCFG White,675509,NC
FRSC Riptides B15,675510,NC
Dream Center SC 2015,463196,NC
15 CSA PRE ECNL CHARLOTTE YELLOW,526622,NC
SUFC 14B Storm,607054,NC
SFC 2014B Navy,607057,NC
TUSA 2014 Bayern Munich,607059,NC
CSA North King,664290,NC
B15 CCFC Y Force,681071,NC
B15 CSA Palisades King,681070,NC
B15 FSC Villareal Force,681078,NC
2014B LSA United Sandhills,614713,NC
B15 FSC Villareal Force Y,681069,NC
B15 CSA North Broncos Blue,681128,NC
B15 ACS Orange,681068,NC
B2015 HFC Classic 1,680066,NC
B2015 CSA Charlotte Liga,680065,NC
B2015 HFC Classic 2,680064,NC
B15 CVYSA Blue,680062,NC
HFC Pre ECNL B15 Red,526433,NC
