team_name,gotsport_team_id,state
SYC 2015B Pre-MLS Next,276804,VA
SYC 2015B Pre-MLS Next II,396649,VA
VSA 15B Pre-ECNL I VDA West,391613,VA
McLean Youth Soccer 2015 Boys Green,371351,VA
Alex 2015 Boys White,389339,VA
Alex 2015 Boys Red,389337,VA
Herndon 2015B VISA,649455,VA
VISTA HL92 Soccer Academy 2015B Yellow,428481,VA
TSJFC 2015B North Pre-Academy,398124,VA
Loudoun 2015B Pre-MLS Next Red,316455,VA
RU RED PRE ECNL 1 B15,592470,VA
Loudoun 2015B Pre-MLS Next Black,386868,VA
2015 Smithfield Lightning,371688,VA
VSA 15B Pre-ECNL II,391735,VA
Richmond Latino United 2015,363774,VA
2015B Pre-Academy,566233,VA
Herndon 2015B FC Black,403102,VA
BRYC Academy B15 Pre-ECNL,397703,VA
Arlington SA 2015B Red,403656,VA
SYC 2015B Blue,371952,VA
RU ORANGE PRE ECNL 1 B15,592414,VA
BEACH FC 2015B NEYMAR,497335,VA
VYS Eagles Pre-ECNL 15B,386943,VA
McLean Youth Soccer 2015 Boys Gold,395281,VA
Elite Red B15,492986,VA
BRYC Academy '15B White,397705,VA
Arlington SA 2015B White,403658,VA
Beach FC 2015B Pre-NPL Atletico,260006,VA
703 Warriors 15B,464192,VA
2015 Va Legacy SC Green Pre ECNL RL,443446,VA
PW Courage NCSL Red B15,402458,VA
Virginia Valor FC 2015B Pre-ECNL,372568,VA
BRYC Academy '15B Teal,397707,VA
VRSC 15B Pre-MLS 2,381058,VA
McLean Youth Soccer 2015 Boys White,371352,VA
McLean Youth Soccer 2015 Boys Silver,395282,VA
CUSC 2015B White,366674,VA
Richmond Strikers South 2015B Elite South,112931,VA
Richmond Strikers South 2015B Elite South,112931,VA
Alex 2015 Boys Blue,389340,VA
MSC Boys U11 Gold,517149,VA
SDor La Bestia U10 Premier,519390,VA
CUSC 2015B Black,366672,VA
GSC 2015B Red,405818,VA
Tidewater Sharks 2015B Elite White,370864,VA
Herndon 2015B FC Red,403103,VA
Arlington SA 2015B Black,403660,VA
Blue Ridge United 2015B Orange,386819,VA
Loudoun 2015B Silver,386871,VA
LMVSC 2015B Red,414814,VA
GSC 2015B Premier,406435,VA
Steel United VA 2015/2016B Elite,508806,VA
Forest 2015B Black,422388,VA
2015 Va Legacy SC Elite Black,443442,VA
Strikers 15B Premier North Orange,497490,VA
Embrey Mill Fusion 15B,381050,VA
Beach FC 2015B Pre-NPL Sevilla,372566,VA
NPSC United 2015 Boys Royal,385308,VA
2015 Baystars FC White Caps,399387,VA
FPYC Dynamo Blue 15,510763,VA
Tidewater Sharks 2015B Elite Blue ECNL RL,370862,VA
VA Rush 2015B Blue,393381,VA
Great Falls Reston SC Pre-ECNL B15,388293,VA
BEACH FC 2015B SALAH,497332,VA
LFC PSA 15B,374709,VA
Villarreal VA Yellow B15,404721,VA
VB City FC 2015 Boys Academy I,488968,VA
Arlington SA 2015B Pre-Academy 2,403653,VA
NVSC 2015B Blue,280997,VA
Beach FC 2015B Pre-NPL Valencia,372567,VA
FSCI Phoenix 2015 Boys,530311,VA
Cville United FC - 2015 - Green,453964,VA
TSJFC 2015B North Blue,399539,VA
BAC '15B Inter White,581775,VA
Virginia Velocity FC U11 Pulse,644174,VA
SYC 2015B Orange,371954,VA
VRSC 15B Pre-MLS Next,381057,VA
TSJFC 2015B South Black,398038,VA
Arlington SA 2015B Blue,403659,VA
CM Soccer Club Boys U10 Red,462896,VA
FPYC Dynamo Gold 15,510764,VA
FC Richmond 2015 Magic Elite Pre-MLS NEXT NAVY,659083,VA
PWSI 2015B Nike,403150,VA
Herndon 2015B FC White,403104,VA
Beach FC 2015B Pre-NPL Villareal,259993,VA
SYC 2015B White,396650,VA
VYS White 15B,386946,VA
Stafford Revolution Pre ECNL B2015,386046,VA
CVU 2015 Boys Black,643648,VA
SDor La Bestia U10 Classic,519391,VA
VYS Black 15B,386945,VA
DSC 2015 B White,370387,VA
VRSC 15B Black,381059,VA
RU ORANGE PREMIER 1 B15,592417,VA
RU ORANGE PRE ECNL 2 B15,592415,VA
Virginia Valor FC 2015B White,372573,VA
VSA 15B Premier Red,391865,VA
Beach FC-2015-Charles-Storm,458282,VA
FC Richmond 2015 Magic Elite Pre-MLS NEXT SKY,659085,VA
Elite Black B15,492987,VA
Collegiate Red B15,492996,VA
Shore FC- U10,476970,VA
Loudoun 2015B Gray,386874,VA
Stafford Revolution 15B White,386047,VA
Stafford Revolution 15B White,386047,VA
Sterling 2015B Academy I,362832,VA
Loudoun 2015B Green,386875,VA
SOCA 2015 Boys Blue,628794,VA
XTREME 2015/16 BOYS,497100,VA
Virginia Valor FC 2015B Gold,372572,VA
Loudoun 2015 Boys Gold,565131,VA
Alex 2015 Boys Silver,389342,VA
Beach FC-2015-Garrod-Raptors,382643,VA
VYS Red 15B,386944,VA
VYS Red 15B,386944,VA
BAC '15B Inter Blue,381030,VA
BRYC Academy '15B Black,397699,VA
SYA/North Stars,610185,VA
Bryan Park White B15,493007,VA
NVSC 2015B White,407599,VA
Villarreal VA Red B15,428414,VA
FC Richmond 2015 Magic Futures Sky,394111,VA
TSJFC 2015B South Pre-Academy,398043,VA
Fredericksburg FC - Liverpool 2015B,389049,VA
Smithfield Thunder 2015,371689,VA
RU RED PRE ECNL 2 B15,592471,VA
Tidewater Sharks 2015B Premier Blue,370865,VA
SOCA 2015 Boys White,623298,VA
River City Red B15,493010,VA
Virginia United Pre-ECNL New River B2014,596844,VA
CSC Lightning B 2015,406889,VA
PW Courage NCSL White B15,402459,VA
Alex 2015 Boys Gold,389344,VA
Strikers 15B Premier North Black,374129,VA
OFSC Premier 2015 Boys,373938,VA
Bryan Park Red B15,493004,VA
FC Dulles United Academy Gold 15,350498,VA
Virginia Velocity FC U11 Pace,644172,VA
VAR 2015B White,405866,VA
Stafford Revolution 15B Grey,386068,VA
Smithfield Ignite 2015,501763,VA
Loudoun Soccer 2015B White,640769,VA
Virginia Valor FC 2015B Black,372574,VA
Strikers 15B Premier North White,497491,VA
Loudoun East 2015B Arsenal,643587,VA
TSJFC 2015B South White,449154,VA
Virginia Velocity FC U10 Maroon,534752,VA
Alex 2015 Boys Black,389341,VA
PW Courage NCSL Black B15,402456,VA
Southwestern Youth Association (SYA) Boys 2015 - Team Hustle,501561,VA
AC Milan U10 Black,536513,VA
LMVSC 2015 Boys White,414815,VA
NVSC 2015B Gold,535989,VA
GFR NVU '15B Academy,384865,VA
GSC 2015B White,408716,VA
Loudoun 2015B White,386869,VA
VISTA Apex FC Madrid 2015B,498713,VA
WBSC Venom 2015B,407741,VA
SOCA 2015 Boys Red,623296,VA
2015 Va Legacy SC Peninsula Wizards,374099,VA
Virginia Velocity FC U10 Gold,534753,VA
CHAMPIONS FC 2015B,283613,VA
TSJFC 2015B South Royal,511605,VA
Rush Academy Pen B2015 DA,497107,VA
TSJFC 2015B South Blue,395439,VA
LMVSC 2015 Boys Blue,537341,VA
GFRSC 15B White,388296,VA
Chesapeake SC Galaxy 2015 Gold,624449,VA
TSJFC 2015B North Black,448929,VA
NPSC United 2015 Boys White,513333,VA
River City White B15,493012,VA
Premier AC 2015 White,406752,VA
Blue Ridge United 2015B Blue,386823,VA
FC Richmond 2015 Magic Futures Navy,394110,VA
CUSC 2015B Blue,489165,VA
AC Milan U10 Rossoneri,536512,VA
SYC 2015B Black,373479,VA
Ashland Town FC 2015B,523141,VA
VISTA HL92 Soccer Academy 2015B Blue,652271,VA
Virginia Velocity FC U11 Vortex,644173,VA
Culpeper SC 2015 Boys,631719,VA
New Kent Sharks 2015/16 Boys,581232,VA
RU RED PREMIER COL B15,592476,VA
CSL Gladiators 2015B,407098,VA
Augusta United 2015 U11 Boys,627884,VA
VB City FC 2015/2016 Boys Academy I,508421,VA
VAR 2015B Pre-MLS Next II,650942,VA
Beach FC 2015B Pre-NPL Zaragoza,620147,VA
DSC 2015 U11B Red,608392,VA
ODSC Barracudas,507825,VA
FC Richmond 2015 Magic Classic North,632855,VA
FTS U10,574433,VA
RU ORANGE ELITE B15,592416,VA
2015B Hot Spurs,398410,VA
RU RED PREMIER UP B15,592478,VA
Suffolk FC Gladiators,406937,VA
RU RED PREMIER RC 1 B15,592475,VA
VIP United 2015B Captains,364856,VA
GFC 15/17 Boys,629694,VA
BRYC Academy '15B Silver,397688,VA
Collegiate White B15,492998,VA
Premier AC 2015 Navy,406716,VA
2015B Raptors,398424,VA
Virginia United FC Premier Teal NRV,682259,VA
Virginia United FC Select II 2015B,682294,VA
2015 Alliance Academy Boys - Messi,582763,VA
Kickers CU10 WL Lattimer,324473,VA
Arya RVA FC 2015,559377,VA
LUFC Honey Badgers,559312,VA
Ukrop Park Black B15,493003,VA
Virginia United 2014 Boys NPL NRV,640158,VA
Beach FC 2015B Pre-NPL Barca,620144,VA
Tidewater Sharks 2015B Premier White,499445,VA
Virginia Velocity 2014B,640169,VA
FC Richmond 2015 Magic Classic South,632856,VA
VYS Gold 15B,386940,VA
VAR 2015B Pre-MLS Next I,647825,VA
RU RED PREMIER BP B15,592477,VA
Rush Academy Pen 15RL,632260,VA
GFRSC 15B Green,388301,VA
