team_name,gotsport_team_id,state
Black Conshy '15 (B),230795,PAE
15B Black,326406,PAE
LMSC 2015B Navy,291723,PAE
Prime United,480752,PAE
2015 Boys Black - Mbappe,335269,PAE
2015 Boys,600735,PAE
2015 Boys APEX,493435,PAE
Philadelphia Union -SWAG Academy 2015,618880,PAE
PreECNL 2015,223654,PAE
NEU 2015 Cobras,276292,PAE
2015 Green,254580,PAE
HVAA 2015B Fury,254059,PAE
B15,318379,PAE
NE Elite 2015,341645,PAE
Whitpain 2015 Black Vipers,364777,PAE
CASA 2015M Premier,261069,PAE
2015 Boys Premier,257363,PAE
Lancaster FC 2015 Boys Academy,494274,PAE
White Conshy '15 (B),230796,PAE
Pre MLS NEXT Black '15,600493,PAE
VE 2015 White,499247,PAE
2015B Pre-ECNL,267193,PAE
Southampton Vikings,342440,PAE
Pre-Academy 15B,257696,PAE
PA Classics Academy Lancaster 15M,250882,PAE
Pre MLS NEXT White '15,600494,PAE
FCE 2015 Boys Pre ECNL,24412,PAE
2015 Rush Boys,252744,PAE
Sting Black '15,251191,PAE
Forza Azzurri 2015’s,541511,PAE
PA Classics Hbg 2015 Boys U11 Academy,385155,PAE
Yardley Makefield Soccer 2015 Boys Bayern,463106,PAE
Vipers 2015,373661,PAE
Forza Rossoblú 2015’s,476665,PAE
2015 Boys Blue,245626,PAE
Philadelphia SC Surf 15 Black,241162,PAE
PA Classics Academy Reading 15M,518994,PAE
15B Red,266855,PAE
Firebirds 2015B,345276,PAE
WLUSC 2015 Boys Nolan -Warriors Gold,484629,PAE
U11 Boys 2015 Black,268235,PAE
2015 Rush 2 Boys,500712,PAE
2015 Boys Black,257367,PAE
2015 Boys Blue,489419,PAE
NSC U10 McGrenahan,385088,PAE
LMYA Vipers 2015,341959,PAE
Philadelphia SC Surf 15 Blue,241263,PAE
Parkwood Aaronson,249141,PAE
LMSC 2015B Red,291724,PAE
2015 Boys Blue,363624,PAE
2015 Rush Blue Boys,372352,PAE
Rose Tree Impact,286840,PAE
Hershey SC 2015 M Orange Comets,262867,PAE
HVAA 2015B Fire,329701,PAE
Whitpain 2015 White Wild,364778,PAE
2015 Strikers,337853,PAE
NEU 2015 Hawks,342321,PAE
2015 Boys,386111,PAE
2015B Warrington Galaxy,241684,PAE
Gold Dtown '15 (B),230801,PAE
Yardley Makefield Soccer 2015 Boys Dortmund,463107,PAE
Colonial Cyclones Red 15,364545,PAE
White Dtown '15 (B),230800,PAE
Colonial Cyclones Red 15,364545,PAE
Buckingham United 2015 Boys Blue,253468,PAE
2015 Glenside Celtic Boys- Green,365639,PAE
Newcastle,250357,PAE
