team_name,gotsport_team_id,state
LFA Blue Star 2015B,371403,MO
SLSG MO B 2015 Academy Navy,502997,MO
LFA Blue Star Premier 2015B,371404,MO
Sporting Columbia 15B Navy,257880,MO
ICFC Cottleville 2015B Blue,263591,MO
Steamer's Crew U11 2015B Blue,239214,MO
SLSG MO B 2015 Academy,582141,MO
Cottleville United 2015B White,386211,MO
SLSG MO B 2015 Elite Blue,503000,MO
St. Louis Stars SC 15 Boys Academy Red,263806,MO
LFA Blue Star Major 2015B,380042,MO
STLDA 2015B Elite Red,253879,MO
Cottleville United 2015B Red,285558,MO
SLSG MO B 2015 Premier White,503005,MO
STLDA 2015B Elite Silver,374485,MO
STLDA 2015B Elite White,253880,MO
STLDA 2015B Elite Navy,253877,MO
Ajax St. Louis The Reds 2015,370535,MO
Sporting Springfield 15 Benfica,400688,MO
St . Louis Stars SC 15 Boys Academy White,516374,MO
JB Marine Gold 15B,508516,MO
Gunners 2015B Academy White,371811,MO
Kolping Kicks SC Weiss 2015,381949,MO
Columbia Rush 2015B Blue,388378,MO
Hawks FC Mexico 2015B,254907,MO
Semo Swarm Frenzy,406399,MO
SLSG MO B 2015 Premier Green,503003,MO
SLSG MO B 2015 Premier Green,503003,MO
MO Rush 2015B Premier Blue,327908,MO
SLSG MO B 2015 Academy Elite Gold,502999,MO
SLSG MO B 2015 Academy Green,502998,MO
Hilal Nablus 2015,198446,MO
SLSG MO B 2015 Premier Blue,503002,MO
Steamer's Crew U11 2015B Watson,329714,MO
MO Rush 2015B Select White,380171,MO
Sporting Columbia 15B White,268494,MO
Rockwood United 2015B - Napoli,365083,MO
LFA Red Star Gazelle 2015B,371409,MO
STLDA 2015B Classic Red,374486,MO
MO Rush 2015B Select Blue,380173,MO
WGSC 2015/16B Pride Orange,370575,MO
Cottleville United 2015B Black,366867,MO
St. Louis Stars SC 15 Boys Elite Red,385383,MO
Ajax St. Louis Liverpool 2015,259861,MO
MO Rush 2015B Azul,380178,MO
B2015 Gladiators,516844,MO
UCCA 2015B Red,516603,MO
Kirkwood United SC 2015B Red Bast,385039,MO
STLDA 2015B Select White,380698,MO
SEMO ELITE CITY,369667,MO
SEMO ELITE CITY,369667,MO
2015B Blue - East,392286,MO
B2015 Pre Academy Black,330935,MO
WGSC 2015/16B Pride Red,434036,MO
LFA Red Star Tango 2015B,325965,MO
Cottleville United 2015B Blue,506330,MO
River City FC 2015 Sounders,202947,MO
Union KC Jr Elite B15,505656,MO
Southeast United PV Fire 2015B,517505,MO
026 FC 2015 - Sidekicks,373454,MO
MO Rush 2015B Select Black,380195,MO
Dynasty SC Elite 2015/16B,638282,MO
Dynasty SC Elite 2015/16B,638282,MO
Sporting Springfield 15 Porto,400691,MO
River City FC 2015,104930,MO
B2015 Pre Academy White,515856,MO
Tower Grove Soccer Club 2015,511987,MO
MONARCHY FC 2015B,400741,MO
St . Louis Stars SC 16 Boys Academy Red South Plus,635650,MO
MO Rush 2015B Nero,380175,MO
Flyers SC 2015 Thomure,414505,MO
UCCA 2015B Navy,266280,MO
LFA Red Star Mundial 2015B,371413,MO
LFA Blue Star Championship 2015B,622674,MO
LFA Red Star Copa 2015B,325964,MO
SLSG MO B 2015 Elite White,503001,MO
Washington Soccer Academy 2015 Boys,510653,MO
LFA Red Star Swift 2015B,494334,MO
REAL WC St. Louis Hurricanes 2015B,263403,MO
SLSG MO B 2015 Manchester United,391359,MO
STLDA 2015B Select Red,511108,MO
STLDA 2015B Classic White,253881,MO
CarShield FC Blue 2015B,499146,MO
Southeast United 2015/2016B,474667,MO
MO Rush 2015B Rage,385484,MO
Alliance FC '15 Pre-Academy Boys,404843,MO
Gunners 2015B Elite White,502913,MO
Steamer's Crew 2015B YDP Italy,260023,MO
LFA Red Star Ace 2015B,371415,MO
026 FC 2015 - Renegades,614818,MO
SLSG MO B 2015/2016 Barcelona,390679,MO
ICFC Cottleville 2015B Black,263604,MO
Kolping Kicks SC Haag 2015,511090,MO
Gunners 2015B Elite Blue,501558,MO
CarShield FC White 2015B,202755,MO
SLSG MO B 2015 Premier Silver,503004,MO
LFA Red Star Nemesis 2015B,371410,MO
STLDA 2015B Classic Navy,507568,MO
SLSG MO B 2015 Arsenal,110474,MO
MO Rush 2015B Grey,499174,MO
Alliance FC '15 Academy Boys,404844,MO
