team_name,gotsport_team_id,state
Coppermine SC 2015 Boys Pre-Academy I,133402,MD
Bethesda Academy I 2015,274489,MD
SAC Boys 2015 - Pre-MLS NEXT,253662,MD
One Nation Pre MLS NEXT 2015,372927,MD
2015 Boys Black,265698,MD
Bethesda Academy II 2015,274490,MD
2015B Green North,503169,MD
Takoma Dreamers Corintias 2015,68493,MD
Potomac Pre ECNL I 15B,373548,MD
Baltimore Bays Bolts 2015 Boys,504005,MD
Towson United 2015B Maroon,313759,MD
FC Charles '15 Boys - Red,348060,MD
Old Line FC Boys 15 Black,263472,MD
2015 Maryland United FC PRE- ECNL,292531,MD
Bury City FC 2015 Boys,262426,MD
Fallston Phantoms 2015,318950,MD
2015 Boys Academy I,269314,MD
Wolves 2015B,494264,MD
Rapids,311750,MD
Rangers Blue 2015,404730,MD
Freedom Soccer Club 2015 Boys Blue,555521,MD
Shore FC 2015 Boys Black,396824,MD
DC Eleven Football Club - Boys 2015 Black,345530,MD
LTSC 2015 Elite,268001,MD
DCSC Pre-ECNL B15,387581,MD
SMS 2015 Boys Premier,408649,MD
BRAUSA '15 BLUE,216442,MD
2015 Maryland United FC Pre-ECNL RL,292532,MD
Central MD 2015 Boys red,370419,MD
Hereford 2015 Boys Maroon,260616,MD
SAC Boys 2015 - United Gold,372859,MD
NCSC 2015B Rowdies,373882,MD
Old Line FC Boys 15 Red,380817,MD
SAC Boys 2015 - Premier Blue,253663,MD
SEVERNA PARK 15B - GREEN,393808,MD
2015 Boys Lightning,374153,MD
Baltimore Bays Brawlers 2015 Boys,263857,MD
Bethesda Blue 2015,403007,MD
DMV Wolfpack SC,364994,MD
Elite 15B,250381,MD
DC Metro 2015 Boys Red,155042,MD
TKFC 2015 Academy Blue Pre-NAL,453729,MD
ESA 2015 Boys,397881,MD
Bethesda Academy III 2015,274491,MD
Coppermine SC 2015 Boys Pre-Academy I West,268802,MD
AC Salisbury 2015 Boys Blue,500552,MD
Eternal 11 Boys 2015,506645,MD
2015 Cockeysville FC Hooligans,382646,MD
BUSA '15 Green,361221,MD
EVFC Academy 2015,510193,MD
CCSC Boys 2015 Bulldogs Blue,384503,MD
Towson United 2015B White,398358,MD
2015B,380504,MD
WCP 2015 Boys Blue,362101,MD
Churchville SC Bombers 2015,370001,MD
Baltimore 2015,514115,MD
Central MD 2015 Boys white,370418,MD
Sandy Spring SC 2015 Boys Academy 1,531350,MD
CSA 15B Premier,385908,MD
2015 Maryland United FC Premier,354268,MD
AVID Soccer Club Rampage Gold 2015B,397839,MD
Pasadena SC 2015B Elite White,510278,MD
Potomac Red 15B,292226,MD
Eristars 2015 Blue,535628,MD
Annapolis Select FC 2015 Boys,386770,MD
LTSC 2015 Premier,389399,MD
Coppermine SC 2015 Boys Pre-Academy II,218073,MD
Flight School DMV Black,513885,MD
CSA 2015,383791,MD
MD Bobcats Youth 2015B Yellow,364822,MD
BSC 2015 Raptors,340731,MD
Elkridge United EYO 2015 Boys Green,433192,MD
WCU 15B Blue,403429,MD
Coppermine SC 2015 Boys Blue,383445,MD
Cosmo Stars SC 2015 B - Apollo 2,483369,MD
Towson United 2015B Black,459547,MD
2015 Boys North Black,136517,MD
DFC 2015 B Green,574798,MD
TKFC 2015 Pre-Academy White,453733,MD
District Elite FC Palace,275633,MD
2015 Boys Red,265699,MD
FSC B2015 Blue,256617,MD
Sandy Spring SC 2015 Boys Academy 2,531351,MD
15BR Silver,514036,MD
2015B Black North,503191,MD
Lions White 2015,335663,MD
BUSA '15 Blue,436352,MD
Catonsville Cobras 2015 Boys Gold,393378,MD
Pasadena SC 2015B Elite Blue,259025,MD
Cheverly Soccer Club- LIONS 2015B TRVL,502437,MD
White 2015,397462,MD
Project 90 Academy,655907,MD
HFC United 2015/2016 Boys Premier,364331,MD
15B,514031,MD
2015/16 Boys SHORE Black,498972,MD
Potomac Gray 15B,373555,MD
Phoenix FC 2015 Boys Black,268374,MD
Salford City 15B,386751,MD
Achilles 15,406440,MD
Hereford 2015 Boys Gold,260617,MD
2015 Panthers,263314,MD
DCSC Brookland Blue Wolfpack B15,402904,MD
Maryland International 2015,404218,MD
Sporting Club Baltimore 2015/2016,612009,MD
SMS 2015 Boys Classic,408650,MD
BSC 2015 United,392062,MD
Potomac Black 15B,373551,MD
PPA 2015 Orange Boys,276067,MD
SEVERNA PARK 15B - WHITE,393810,MD
CiTY 2015 Boys Elite,368924,MD
Western MD 2015/16 Boys Red,511815,MD
Western MD 2015/16 Boys Red,511815,MD
Western MD 2015/16 Boys Red,511815,MD
Classic 15B,505537,MD
DCSC Gold Metros B15,498823,MD
Baltimore Bays Bandits 2015 Boys,389037,MD
Potomac Silver 15B,373553,MD
DCSC Brookland Red Wolfpack B15,549359,MD
LTSC Rec Select U10 (Petry),317474,MD
LTSC Rec Select U10 (Petry),317474,MD
MSI 2015 Boys Gold,385225,MD
PPA 2015 Blue Boys,276063,MD
FCGB CoE 2015 Boys,480012,MD
Old Line FC Boys 15/16 Black,380818,MD
Potomac Premier II 15B,373550,MD
DC Eleven Football Club - Boys 2015 Red,514640,MD
15BR Gold,514033,MD
MSI 2015 Boys Silver,385228,MD
DCSC West Blue B15,387582,MD
SOMD Rush 15B,326209,MD
PPA 2015 Yellow Boys,385548,MD
PPA 2015 Yellow II Boys,518289,MD
Select 15B,250389,MD
ASA Juventus Elite 2015,630844,MD
DC Metro 2015 Boys White,383785,MD
WCP 2015 Boys Orange,362104,MD
2015 Maryland United FC Elite,389146,MD
Whitecaps,452310,MD
Future Monarchs Green 2015,460690,MD
SAC Boys 2015 - United Blue,372855,MD
DCWA 2015 B - Black,397200,MD
Black 2015 / 2016,428473,MD
B2015 Westminster United Thunder Blue,275075,MD
Future Monarchs Black 2016,476883,MD
Rangers White 2015,404731,MD
Blue Tigers,507655,MD
Go Premier Soccer 2015,550016,MD
BSC 2015 Baydogs,492224,MD
SAC Boys 2015 - United White,372857,MD
PPA 2015 Green Boys,276065,MD
Brit-Am Red B 2015,436580,MD
Southeast SC Strikers - 2015 Boys,515122,MD
2015 Cockeysville FC White,258236,MD
Hereford 2015 Boys White,371568,MD
CSKA,511303,MD
2015 Boys Academy II,509959,MD
2015 Panthers Blue,352617,MD
Bowie FC 2015B - Red,514682,MD
North Chesapeake Football Club 2015 B,372265,MD
BUSA CV'15,560247,MD
NCA TIGER’S FC 2015,522783,MD
FSC B2015 Red,370630,MD
15B Gray,514035,MD
Catonsville Cobras 2015 Boys Blue,392153,MD
USA Elite SA Red 2015 Boys,340126,MD
Coppermine SC 2015 Boys Pre-Academy I North,508873,MD
CCSC Boys 2015 Bulldogs White,389539,MD
Aspen Hill SC 2015,164312,MD
District Elite FC Force,397035,MD
GVAA Lions Select,542238,MD
America FC,488470,MD
Elkridge United EYO 2015 Boys Orange,304459,MD
NCA Tigers 2015,664653,MD
Achilles 2015,543731,MD
West Ham 15B,520532,MD
2015B Green,622770,MD
MSI 2015 Boys Green,385227,MD
Grassroots 2015 Boys PURPLE,577019,MD
Phoenix FC 2015 Boys Red,380437,MD
DC Armory 2015 B,576573,MD
Grassroots 2015 Boys,433487,MD
Old Line FC Boys 15/16 Red,504957,MD
Sandy Spring Soccer Club 2014/15 Green,322074,MD
FCI Atlas,596726,MD
Overlea Evolution FC 2015 Boys,544524,MD
City SC Frederick 15B Red,633773,MD
Fallston Cougars,315174,MD
FC Charles '15 Boys - Grey,384350,MD
2015 Boys Warriors,503733,MD
JPYO Soccerdome 2015 Premier,516476,MD
