team_name,gotsport_team_id,state
Arizona Arsenal Soccer Club AZ Arsenal Pre-ECNL B15,163451,AZ
Renegades Soccer Club Chelsea 15B,334055,AZ
Phoenix United Futbol Club Phoenix United 2015 Elite,367030,AZ
Next Level Soccer (AZ) Southeast 2015 Boys Red,288452,AZ
Next Level Soccer (AZ) Southeast 2015 Boys Black,238249,AZ
Next Level Soccer (AZ) Northwest 2015 Boys Black,486579,AZ
Brazas Futebol Club BRAZAS FC 2015 Boys Black,615532,AZ
RSL-AZ North 15B AChacon Pre-MLS Next,80237,AZ
CCV STARS CCV Stars 15 Boys North Pre-ECNL,128642,AZ
Phoenix Premier FC Phoenix Premier FC 15B Black,57044,AZ
State 48 FC State 48 FC Avondale 15 Copper,469906,AZ
State 48 FC State 48 FC 15 Elite,261196,AZ
FC Deportivo Arizona FCDA 2015B Pre - Academy,208438,AZ
Next Level Soccer (AZ) Southeast 2015 Boys Green,501668,AZ
North Scottsdale Soccer Club Scottsdale 15 Sandsharks Select,151833,AZ
Next Level Soccer (AZ) Northwest 2015 Boys Red,501674,AZ
Next Level Soccer (AZ) Southeast 2015 Boys Blue,307803,AZ
RSL-AZ Southern AZ 15B Garza Pre MLS Next,202919,AZ
Arizona Soccer Club AZSC 2015B Navy,80006,AZ
CCV STARS CCV Stars 15 Boys West Pre-ECNL,259031,AZ
Phoenix Rising FC PRFC West Valley 15B Pre-Academy,120248,AZ
FC Tucson Youth Soccer 15 Pre-MLS Next #1,304059,AZ
Phoenix Rising FC PRFC Scottsdale 15B Pre-Academy,129169,AZ
Phoenix Rising FC PRFC Southeast Valley 15B Pre-Academy,129374,AZ
FC Batavia 15 Boys Navy,166516,AZ
Paris Saint-Germain Academy Phoenix PSG 15B Blue,373024,AZ
SC del Sol U-11 (2015) San Luis Boys Pre Academy,454795,AZ
Excel Soccer Academy Excel Soccer Academy 15B Red,306056,AZ
Phoenix Rising FC PRFC Scottsdale 15B Predator,259313,AZ
RSL-AZ South 15B OMolina,252018,AZ
Phoenix Rising FC PRFC Scottsdale 15B Copa,259314,AZ
Phoenix Rising FC North Valley PRFC North Valley 15B Predator,260959,AZ
FBSL Tuzos Academy Mesa 2015,385524,AZ
Phoenix United Futbol Club Phoenix United 2015 Academy,367035,AZ
Arizona Storm F.C. 2015 Boys Blue,367902,AZ
CCV STARS CCV Stars 15 Boys North Orange,128643,AZ
RSL-AZ West Valley West Valley 2015 Boys Valencia Pre-Premier,305345,AZ
RSL-AZ North 15B DGerman,80240,AZ
RSL-AZ Southern AZ 15B Rayados Blue,546436,AZ
RSL-AZ Southern AZ 15B Jason Pre MLS Next,558242,AZ
Canyon Del Oro Soccer Club CDO 15B Premier,284382,AZ
CCV STARS CCV Stars 15 Boys South Pre-ECNL,259054,AZ
Dynamos SC Dynamos SC 15B Gold,152078,AZ
FBSL Tuzos USA 2015A,220089,AZ
Arizona Soccer Club AZSC 2015B White,80005,AZ
East Valley/NSFC East Valley NSFC 15 Boys Tiggs,78766,AZ
FBSL Deportivo Coras USA 2015,178607,AZ
RSL-AZ West Valley West Valley 2015 Boys Rose,444284,AZ
Madison FC Madison FC 15 Gold Boys,253825,AZ
FC Tucson Youth Soccer 15 Pre-MLS Next #2,304060,AZ
FC Tucson Youth Soccer 15 Boys Soul Warriors,395681,AZ
Phoenix Rising Desert Foothills PRFC Desert Foothills 15B Predator,255974,AZ
RSL-AZ South 15B NJMarkette,135022,AZ
Synergy FC AZ Synergy FC 15/16B Montone,497757,AZ
Dynamos SC Dynamos SC 15B SC,126695,AZ
Phoenix Rising FC PRFC West Valley 15B Predator,120282,AZ
FBSL La Piedad FC 2015,533848,AZ
