team_name,gotsport_team_id,state
Raiders FC 2015,357858,IL
SASA Spirits 2015B 1984,181732,IL
SLSG IL B 2015 Academy Red,381093,IL
SASA Spirits 2015B Blue,512255,IL
EMSSC 2015 Panthers,418700,IL
Deportivo 59 FC 2015B Premier,282474,IL
Morton United FC 2015 Boys RED,147526,IL
Metro Alliance FC 2015B Premier,203404,IL
Chicago Inter Soccer 2015B Red South,288618,IL
JGSA 15 Boys Black,280943,IL
Glen-Ed SC 15B United I,182775,IL
PFCU 2015 Dortmund Boys,266867,IL
LASC 2015 Boys Elite,405797,IL
PFCU 2015 Schalke Boys,266869,IL
FC Central Illinois 2015B Select,266270,IL
Glen-Ed SC 15B Elite,386992,IL
Quad Cities Rush 2015,461236,IL
MidState 2015 Boys,288796,IL
Illinois FC 2015 Boys Blue,239310,IL
Sockers FC 2015 White,282155,IL
Metro Alliance FC 2015B Southern IL Navy,372025,IL
Evolution 2015 Boys Mercurial South,523959,IL
GSC 2015 Boys (Green),519441,IL
SLSG IL B 2015 Academy Black,104729,IL
Metro Alliance FC 2015B Elite,271111,IL
PFCU 2015 Leipzig Boys,266865,IL
SJFC 15/16 BOYS,394896,IL
LSC 2015,516550,IL
INTER EMSSC,330772,IL
Sangamo United FC 2015B Venom,510478,IL
JGSA 15 Boys White,280944,IL
Illinois FC 2015 Boys Orange,268430,IL
Roadrunners SC B2015 Pre-ECNL,280253,IL
2015-2016 Boys,206901,IL
PFCU 2015 Bayern Boys,144336,IL
Jax United 2015 / 2016,381490,IL
Arcola FC 15/16B,344856,IL
Roadrunners SC B2016 Select I,531792,IL
Astra 2015/16,482829,IL
Mayas FC 2016 Premier,404162,IL
WCOB FC 2015,296839,IL
Bloomingdale Lightning Select 15b,523068,IL
Bloomingdale Lightning Select 15b,523068,IL
Legion FC 2015 A2,278098,IL
GESC 2015 Chicho Cuevas,408010,IL
Chicago Blast 2015 Select Boys,356622,IL
2015B Fire Soccer Club Gray,503963,IL
Inter AC 2015 Yellow,285137,IL
2015 Chicago Rush South Blue Boys,535298,IL
Bloomingdale Lightning White 15b,415027,IL
Team Mascoutah 2015B,512034,IL
Quad Cities Rush 2015 Boys Azul,524446,IL
Gallardo Academy 2015,590610,IL
Gateway Rush - 2015 Boys United,374458,IL
2015B Fire Soccer Club Black,389933,IL
CFYSC 2015B Premier Red,400946,IL
FC Central IL 2015 B Select,638743,IL
FSC - 2015 Boys Black,340058,IL
PSG ACADEMY LEMONT U11,558412,IL
Palatine Celtic 2015B Black,285538,IL
Allegiant FC 2015,341602,IL
Mayas FC 2015,283734,IL
MSC11B Purple,404239,IL
Metro Alliance Irish FC 2015B,110921,IL
Quincy Rush 2015-2016B,403339,IL
Sockers FC 2015 Blue,282158,IL
Roadrunners SC B2015 Select II,280254,IL
FC Central Illinois 2015 B Royal,266271,IL
Sterling United 2015-2016,472784,IL
EGSC 2015 ELITE BOYS,173197,IL
EGSC 2015 ELITE BOYS,173197,IL
2015B Fire Soccer Club Red,503961,IL
Metro Alliance FC 2016/2015B Premier,256374,IL
AJFC 2015 SS,486557,IL
UA 2015,459037,IL
SASA Spirits 2015B North,206388,IL
Toritos 2015,655487,IL
UESC-BSC Raiders 2015 Black,223880,IL
Morton United FC 2015 Boys GREY,218991,IL
2015 Black,146407,IL
Rockford Raptors FC B2015 Pre ECNL,664605,IL
Ajax FC Naperville 2014 Boys White 2,605591,IL
VC Academy U11,553124,IL
Atletico Soledad 2015,466244,IL
West Chicago F.C. - 2015,342682,IL
AUSA 2015s Select,285152,IL
Metro Alliance FC 2015B Navy,256373,IL
scorpions fc,598813,IL
Ajax FC Naperville 2015 Boys Red 1,479563,IL
OSU U11 2015,632252,IL
Lakers FC 2015B Premier,305371,IL
Legion FC 2015 A3,333527,IL
CFYSC 2015B Select Red,553783,IL
AJFC-2015,523507,IL
Chicago Empire 2015 Gold Boys,279373,IL
AUSA 2015s Premier,285154,IL
Bloomingdale Lightning Yellow 15b,523067,IL
Chicago Empire FC 2015 Pre-EA,652112,IL
CFYSC 2015B Premier White,402105,IL
Windy City FC - U10,475503,IL
Hussars United 2015B,309321,IL
Chicago Inferno 2016B PREMIER,311550,IL
Bloomingdale Lightning Pre-ECNL/Prem 15b,641329,IL
Leo soccer,491382,IL
2015 Pre-ECNL Naperville Boys,661954,IL
Chicago Empire FC South 2015 Gold Boys,474587,IL
CHICAGO INFERNO 2015B PRE-NL CLUB,402290,IL
ECS 2015 B Blue,126401,IL
Carol Stream Panthers 2015 Pre-Academy 1,522643,IL
FC Lions 2015,654411,IL
Wheaton United 2015B Academy Red,343173,IL
AAC EAGLES CHICAGO 2015 WHITE,414191,IL
Midway Soccer Club 2015,458571,IL
JaHbat B2015/2016 Green,284255,IL
Tinley Park Bobcats 2015 Black,435468,IL
Barça Academy Chicago 2015 Grana,357318,IL
Plainfield United SC 2015B Premier II,512546,IL
Chicago Edge B2015 Select,543680,IL
FC Stars 2015 Boys,304922,IL
Pegasus FC/1974 Boys 2015 Red,285644,IL
Metro Alliance FC 2015B Southern IL Red,505967,IL
PSG ACADEMY CHICAGO 2015 BOYS PRE-ACADEMY,662251,IL
PRSC 2015 B Orange I,593489,IL
Sockers FC 2015 Orange,458899,IL
Orland Park Sting FC 2015 Premier,295644,IL
FORCE 2015B PREMIER BLUE,592753,IL
IP-NUFC 2015 Boys Black,347596,IL
KICS FC (CITY) 2015 BLUE,299221,IL
Wisloka Soccer Academy White 2015,534099,IL
Deportivo 59 FC 2016B Premier,518695,IL
DSC Panthers 15/16,290368,IL
Chicago Celtic SC 2015 Green,666751,IL
Aurora Eagles 2015,543797,IL
Deportivo 59 FC 2015B Elite,583037,IL
Ela 2015 Boys Elite Premier,275986,IL
Inter AC 2015 Blue,644133,IL
Hussars United U2015 Gold,563458,IL
Wolfpack 2015,222505,IL
Sockers FC 2015 Black,282164,IL
Chicago Edge B2015 Premier,461147,IL
EIFC 2015 blue,515268,IL
Metro Alliance FC 2015B Red,372016,IL
Gateway Rush 2015 Boys Premier,255417,IL
Rockford Raptors B2015,614086,IL
Kora FC U10,613127,IL
Rockford Raptors B2015,614086,IL
FC Lake County 2015 Boys Select 2 Blue,429690,IL
PRSC 2015 B Orange I,553959,IL
Rockford Raptors B2015,614086,IL
Barça Academy 2015,294324,IL
IP-NUFC 2015 Boys Orange,430966,IL
TSC 2014B,646268,IL
Chicago City SC 2015 Boys II,285592,IL
Ela 2015 Boys Elite Select,386190,IL
2015 Chicago Rush Oswego Boys Premier,337635,IL
Metro Alliance FC 2015B Grey,505964,IL
FC1974,669815,IL
Lincoln FC U11,204794,IL
2015 Boys Academy,468409,IL
Wilmette Wings 2015 Blue Boys,303521,IL
PSG ACADEMY CHICAGO 2015 BOYS RED,431195,IL
Pegasus FC/1974 Boys 2015 White,435731,IL
FC Lakeshore 2015 Boys Premier,338822,IL
EIFC 2015 White,337692,IL
Ela 2015 Boys Elite,275985,IL
Team Chicago 2015 Boys Futures,464486,IL
DKCU Academy 2015 Boys Select,557775,IL
Palatine Celtic 2015B Green,285539,IL
RBFC 2015 Black,546430,IL
UESC -NSA 2015 Boys Black,532152,IL
CFYSC 2015B Select,405146,IL
FC Connection 2015,402304,IL
