team_name,gotsport_team_id,state
EBU 9U Boys Black,333848,WI
2015 Boys Select Blue,653770,WI
SC Wave Washington County U11 Boys,643354,WI
2015B Norski SC Gold,480322,WI
*FC Wisconsin 11UB Pre-ECNL,210835,WI
Madison 56ers 2015 Boys Gold,566380,WI
NSU Germantown 2015 Boys Blue,667191,WI
2016 Ace Onyx,365045,WI
SC Wave WCW Academy 2015 Elite Boys,558766,WI
LKF 2015B CHARACTER,386163,WI
2015 ACE ONYX,288016,WI
2015 ACE ONYX,288016,WI
PPSC U11 Boys,666906,WI
BUSC U11 Boys Gray,666431,WI
RWW 2015B,468382,WI
2015 Boys Premier 1,647494,WI
2015 Boys Premier 2,647498,WI
11uB Croatian Eagles White Takawira- 2015,637479,WI
LUFC U11B Navy State 2014,622427,WI
Madison 56ers 2015 Boys Red,682409,WI
11U Boys Black,658456,WI
JC United U11 Boys Red,566402,WI
11uB Croatian Eagles Red- 2015,289500,WI
2015 Boys Black,393133,WI
Madison 56ers 2015-2016 Boys Black,306191,WI
11UC Azzurri,566391,WI
GDU 11/12u Hornets,566401,WI
2015 Boys Select Black,653775,WI
Lake Country FC 11UB Orange,663555,WI
2015B WWFC,409797,WI
2015 Boys Select White,653782,WI
Sc Wave WCW Academy 2015 Juniors Boys,528323,WI
U10B Guardians,538156,WI
Tigritos U10,392033,WI
*FC Wisconsin West 11UB Black,392152,WI
Verona SC - U11B Black,566393,WI
Polonia 15 Boys Red Eagles,247377,WI
RUSH WI West U11 BOYS,566383,WI
Capital East 11U Boys 2014 Blue,566272,WI
Chippewa Strikers 10UB,401706,WI
Tosa Kickers 2016 U11 Villagers Blue,674109,WI
Magic 11U Green,667319,WI
U11 Regent Royals,671439,WI
Sugar River Thunder Cats,603357,WI
EBU U10B Sky,469357,WI
BUSC U11 Boys Yellow,666444,WI
USYSC U10 Boys,537586,WI
RASA 2015 Electro,565630,WI
RWW U15 Boys,607762,WI
Lake Country FC 11UB Blue,663552,WI
2015 Ace Onyx,365427,WI
WASC U11B Purple,566381,WI
*FC Wisconsin 11UB Pre-ECNL Black,297503,WI
JC United U11 Boys Black,566379,WI
Polonia 15 Boys White Eagles,247376,WI
2015 Boys Blue,393130,WI
Rush WI 2015 Boys Rush,655999,WI
Regent - Onyx,661651,WI
SC Wave Elite 2015 Boys,648474,WI
RWW 10U Boys Gray,563285,WI
Tosa Kickers 2015 U11 Blue,537581,WI
EBU U10B Navy,542154,WI
Madison 56ers 2015 Boys Bronze,597473,WI
AFC Union B 2015 Red,306264,WI
United Serbian Youth SC U11,659062,WI
RLSA Cyclones,312477,WI
MSC - Boys U11 Red,566409,WI
Rock SC Rush 2015 Boys,468907,WI
EBU U10B White,469358,WI
2015 ACE BLACK,288015,WI
LKF 2014B (Kolokoski),463382,WI
TikiTaka Academy,533435,WI
Neenah SC 2015 Boys 11U White Select,682402,WI
WIUFC 2015 Boys Select De Pere Blue,682405,WI
WIUFC 2015 Boys Elite II,682407,WI
LUFC 2015B Gray,682408,WI
WIUFC 2015 Boys Elite I,682410,WI
LUFC 2015B Navy,394418,WI
11uB Croatian Eagles White Digi- 2015,335454,WI
Capital East 25/26 11U 2015 Boys Maroon,682211,WI
EBU 11U Premier 2,670216,WI
2015B Boys Orange,682209,WI
10U Boys Academy Orange,682243,WI
2015 Regent Azurre and Royals,682792,WI
WASC 2015B White,682793,WI
MAS U10 Boys,402020,WI
SPSC 11U Boys Black,651869,WI
2015 Boys White,393136,WI
Red Star Soccer Club 2015B,392963,WI
SC Wave 2015 Boys Pre-MLS Next,661512,WI
AFC Union B 2015 Navy,283534,WI
AFC Union B 2015 White,462123,WI
SPSC 10U Boys Red,650995,WI
NRSC 10U Boys Orange,468427,WI
Polonia 15/16 Boys Grey Eagles,388712,WI
PlymouthSC 2014 Boys,622430,WI
Neenah SC 2014 Boys 11U Red,622428,WI
Regent Cobalt,661906,WI
2015B WW,540915,WI
EBU 2014 Classic 3,637090,WI
Verona SC - U11B Orange (2015),637091,WI
Capital East 2015B Blue,637092,WI
SC Wave New Berlin Elite (2015),649979,WI
Fox Cities United Liverpool 2015,651243,WI
U11 Beaver Dam United,671179,WI
LKF 2015B (Community),463403,WI
