Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Thunder F.C. 2016,NM,30,11,18,0,0.36666666666666664,77,100,-23,0.1,10,0.3333333333333333,30,1.0,2025-10-04,0.5021242789944411,13,10,0.36666666666666664,0.462,0.5021242789944411,0.467007900729998,1.224744871391589,0.5719655313184173,914,Active,1
La U FC 2015- Luis,NM,17,5,12,0,0.29411764705882354,44,74,-30,0.3,4,0.23529411764705882,17,1.0,2025-09-27,0.6,4,4,0.29411764705882354,0.448,0.6,0.5084235294117647,0.9219544457292888,0.46874333325455225,1745,Active,2
Artesia United '16B,NM,19,8,9,0,0.42105263157894735,30,48,-18,0.6,0,0.0,19,1.0,2025-02-23,0.47215511760966306,11,0,0.42105263157894735,0.472,0.47215511760966306,0.46190359688158733,0.9746794344808963,0.45020793659323743,1880,Inactive,3
Classic FC Lightning Coyotes 2016 Boys Red,NM,22,14,3,0,0.6363636363636364,71,23,48,0.7,1,0.045454545454545456,22,1.0,2025-08-31,0.26667184490150997,11,1,0.6363636363636364,0.604,0.26667184490150997,0.40807583421363325,1.0488088481701516,0.42799354564767444,2008,Active,4
Krew,NM,16,4,10,0,0.25,24,31,-7,0.3,1,0.0625,16,1.0,2025-02-23,0.46618229074369427,9,1,0.25,0.494,0.46618229074369427,0.42850937444621656,0.8944271909999159,0.3832704361030606,2251,Inactive,5
Southern Elite,NM,13,5,7,0,0.38461538461538464,42,41,1,0.4,0,0.0,13,1.0,2025-07-27,0.4414035087719298,5,0,0.38461538461538464,0.51,0.4414035087719298,0.44376518218623484,0.806225774829855,0.35777492785060894,2376,Active,6
Classic FC Soles 2016 RED,NM,11,7,4,0,0.6363636363636364,33,22,11,0.7,2,0.18181818181818182,11,1.0,2025-02-23,0.38978127136021873,7,2,0.6363636363636364,0.53,0.38978127136021873,0.4671414900888585,0.7416198487095663,0.34644140120566064,2437,Inactive,7
Svsc Shalke new mexico,NM,11,1,5,0,0.09090909090909091,10,23,-13,0.1,0,0.0,11,1.0,2025-08-31,0.5402597402597402,7,0,0.09090909090909091,0.482,0.5402597402597402,0.4387376623376623,0.7416198487095663,0.32537655876604593,2544,Active,8
NM Lightning - Black,NM,29,8,19,0,0.27586206896551724,53,169,-116,0.4,3,0.10344827586206896,29,1.0,2025-06-15,0.236437908496732,6,3,0.27586206896551724,0.276,0.236437908496732,0.2522351588911427,1.2041594578792296,0.3037313521884397,2661,Active,9
Alianza FC 2016 Gold,NM,13,5,6,0,0.38461538461538464,27,40,-13,0.5,2,0.15384615384615385,13,1.0,2025-02-23,0.2708333333333333,4,2,0.38461538461538464,0.482,0.2708333333333333,0.3358230769230769,0.806225774829855,0.27074922039805366,2805,Inactive,10
Guadalajara Scorpions 2016,NM,9,5,3,0,0.5555555555555556,17,24,-7,0.5555555555555556,1,0.1111111111111111,9,1.0,2025-02-09,0.2743589743589744,5,1,0.5555555555555556,0.494,0.2743589743589744,0.37452649572649577,0.6708203932499369,0.2512400111457687,2893,Inactive,11
Fire monkeys,NM,11,0,9,0,0.0,5,21,-16,0.0,2,0.18181818181818182,11,1.0,2025-05-18,0.40071470674918946,6,2,0.0,0.476,0.40071470674918946,0.33562882404951366,0.7416198487095663,0.24890899771416997,2901,Active,12
LAFC 2016B,NM,6,1,3,0,0.16666666666666666,11,17,-6,0.16666666666666666,1,0.16666666666666666,6,1.0,2025-02-09,0.4027777777777778,4,1,0.16666666666666666,0.496,0.4027777777777778,0.3742,0.5477225575051661,0.20495778101843312,3050,Inactive,13
