Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Glastonbury U11 Blue Sharks,CT,12,6,4,0,0.5,36,27,9,0.3,1,0.08333333333333333,10,0.8333333333333334,2025-10-12,0.3166666666666667,12,1,0.5,0.6130268199233716,0.39583333333333337,0.4601053639846744,0.7745966692414834,0.3563960824426692,5780,Active,57
Glastonbury Boys U10 Blue,CT,7,6,1,0,0.8571428571428571,66,13,53,0.5142857142857142,0,0.0,4,0.5714285714285714,2025-06-15,0.37060096765979117,7,0,0.8571428571428571,0.6973180076628352,0.4632512095747389,0.5888428987059818,0.5916079783099616,0.3483641568456234,5854,Active,58
West Hartford 2015B Boys,CT,9,5,4,0,0.5555555555555556,33,22,11,0.3333333333333333,0,0.0,9,1.0,2025-08-31,0.3777777777777777,9,0,0.5555555555555556,0.6168582375478927,0.4722222222222221,0.5178160919540229,0.6708203932499369,0.34736159443574316,5865,Active,59
Levels SC Yellow,CT,7,5,2,0,0.7142857142857143,41,17,24,0.42857142857142855,0,0.0,5,0.7142857142857143,2025-08-03,0.39285714285714285,7,0,0.7142857142857143,0.6417624521072797,0.49107142857142855,0.5658524904214559,0.5916079783099616,0.33476284787989447,5988,Active,60
New Fairfield U10 Red,CT,6,6,0,0,1.0,34,14,20,0.6,0,0.0,3,0.5,2025-06-15,0.3561624649859944,6,0,1.0,0.6340996168582376,0.44520308123249297,0.5939417721111433,0.5477225575051661,0.32531530642986595,6070,Active,61
SAFC BU11 Gold F25,CT,8,6,2,0,0.75,25,14,11,0.44999999999999996,0,0.0,5,0.625,2025-10-12,0.31832264957264955,8,0,0.75,0.6168582375478927,0.3979033119658119,0.5121136346890657,0.6324555320336759,0.3238891012889726,6083,Active,62
Monroe B2015 (U11),CT,9,1,7,0,0.1111111111111111,18,42,-24,0.06666666666666667,0,0.0,4,0.4444444444444444,2025-10-12,0.4617552334943639,9,0,0.1111111111111111,0.5498084291187739,0.5771940418679549,0.47850033316674995,0.6708203932499369,0.320987781665145,6111,Active,63
Farm Boys FC,CT,7,6,1,0,0.8571428571428571,39,12,27,0.5142857142857142,1,0.14285714285714285,3,0.42857142857142855,2025-07-13,0.3166666666666667,7,1,0.8571428571428571,0.6475095785440613,0.39583333333333337,0.5384304871373837,0.5916079783099616,0.31853977195579536,6135,Active,64
Ole Select 2015 Boys Yellow,CT,8,2,6,0,0.25,26,32,-6,0.15,0,0.0,4,0.5,2025-07-13,0.44702964519140986,8,0,0.25,0.5842911877394636,0.5587870564892623,0.5021304714414501,0.6324555320336759,0.3175751944658228,6145,Active,65
FSC U11A Boys,CT,6,0,4,0,0.0,16,22,-6,0.0,0,0.0,0,0.0,2025-08-31,0.5984126984126984,6,0,0.0,0.5842911877394636,0.7480158730158729,0.5656677613574165,0.5477225575051661,0.3098289929489061,6217,Active,66
