Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
LFA Blue Star Major 2016B,MO,30,39,26,2,0,0.8666666666666667,178,65,101,0.8666666666666666,0,0.0,7,0.23333333333333334,2025-10-12,0.20683009564543164,30,0,5.933333333333334,2.1666666666666665,5.387192628096756,2.4277306067203686,0.8096857743326441,0.6515050084751982,0.7656118685386178,0.7516052776847392,1.224744871391589,0.9205247091552353,27,Active
NEFC Metro West Boys 2016 MLS Futures Red,MA,30,30,26,2,0,0.8666666666666667,250,14,142,0.8716666666666667,0,0.0,9,0.3,2025-10-11,0.09049057291640547,30,0,8.333333333333334,0.4666666666666667,7.28192947020202,1.0856253435624739,0.9427388460105784,0.8196879546432594,0.6648325403607629,0.7513848843472253,1.224744871391589,0.9202547835454263,28,Active
Cleveland Force 16B White West,OH,30,107,26,4,0,0.8666666666666667,232,49,122,0.8633333333333334,0,0.0,7,0.23333333333333334,2025-10-12,0.12340753116841327,30,0,7.733333333333333,1.6333333333333333,6.8082452596757035,2.006677975141421,0.9214973534841896,0.7118588949879066,0.702114925250356,0.7479402048446329,1.224744871391589,0.9160359299910386,29,Active
Solar Pre-ECNL B16 Paez,TX,30,84,25,4,0,0.8333333333333334,181,45,114,0.8383333333333333,8,0.26666666666666666,7,0.23333333333333334,2025-09-01,0.15294373319048765,30,8,6.033333333333333,1.5,5.466139996517808,1.9014148172466845,0.8182228027252377,0.7259402268891852,0.7279426075210149,0.7455981704354936,1.224744871391589,0.9131675353598226,30,Active
Cincy SC B16 Premier,OH,30,35,17,10,0,0.5666666666666667,136,92,34,0.5683333333333334,24,0.8,8,0.26666666666666666,2025-10-17,0.2846875226430159,30,24,4.533333333333333,3.066666666666667,4.2819294702020185,3.1382569225098425,0.6589468878842994,0.5387322275867664,0.8359474376759193,0.7411042856997647,1.224744871391589,0.9076636730771137,31,Active
B2016 WH - Blue,CA,30,50,18,8,0,0.6,136,76,48,0.5883333333333334,11,0.36666666666666664,8,0.26666666666666666,2025-10-11,0.27495866963331483,30,11,4.533333333333333,2.533333333333333,4.2819294702020185,2.717204290930895,0.6589468878842994,0.6068303593895324,0.8125735182839308,0.7406995604251249,1.224744871391589,0.907167987872676,32,Active
LFA Red Star Tango 2016B,MO,30,59,25,3,0,0.8333333333333334,192,65,93,0.83,5,0.16666666666666666,7,0.23333333333333334,2025-10-10,0.15026526036811666,30,5,6.4,2.1666666666666665,5.7556136807283345,2.4277306067203686,0.8469777876204853,0.6515050084751982,0.7349881470282905,0.740689447436111,1.224744871391589,0.9071556020412468,33,Active
Celtic Harps B16,CA,30,65,22,7,0,0.7333333333333333,189,94,77,0.7366666666666666,0,0.0,1,0.03333333333333333,2025-10-11,0.19549401046808698,30,0,6.3,3.1333333333333333,5.676666312307282,3.1908885014572106,0.8395263576176397,0.5300621731732522,0.7683249420359369,0.7349126713797405,1.224744871391589,0.9000805251930293,34,Active
PHENOM B2016,CA,30,35,24,4,0,0.8,168,58,75,0.7966666666666666,9,0.3,19,0.6333333333333333,2025-07-13,0.18859860439024306,30,9,5.6,1.9333333333333333,5.124034733359913,2.243520080404579,0.7790305262079638,0.6786603903211782,0.7376226915395934,0.7341117982295844,1.224744871391589,0.8990996599097404,35,Active
CVFA 16B Academy,CA,30,126,21,5,0,0.7,165,53,93,0.6933333333333334,0,0.0,6,0.2,2025-10-12,0.1489996090536267,30,0,5.5,1.7666666666666666,5.045087364938861,2.111941133036158,0.769172121784959,0.6973556865333592,0.7304844399560829,0.7315962256373134,1.224744871391589,0.8960187252787433,36,Active
Napa Sport-Olympico 2015 Boys,CA,30,86,7,17,0,0.23333333333333334,93,101,-8,0.22166666666666665,27,0.9,1,0.03333333333333333,2025-10-12,0.4097601673507436,30,27,3.1,3.3666666666666667,3.1503505228335977,3.3750990277730004,0.46268086146502463,0.49960820696514263,0.8928102500333339,0.7281439637060337,1.224744871391589,0.8917905851837081,37,Active
SF Glens Pre-Academy 16B I,CA,30,53,25,4,0,0.8333333333333334,150,50,86,0.8383333333333333,4,0.13333333333333333,8,0.26666666666666666,2025-10-12,0.15099501388403658,30,4,5.0,1.6666666666666667,4.650350522833598,2.0329937646151053,0.7153937374553605,0.7082720107443605,0.738253697297386,0.7276853680183758,1.224744871391589,0.8912289224672068,38,Active
SD Surf Academy Boys 2016 (Miller),CA,30,36,24,4,0,0.8,191,49,113,0.7966666666666666,7,0.23333333333333334,11,0.36666666666666664,2025-07-14,0.12905577290205392,30,7,6.366666666666666,1.6333333333333333,5.72929789125465,2.006677975141421,0.8445259956522752,0.7118588949879066,0.6929536171707781,0.7270491484305032,1.224744871391589,0.8904497157898809,39,Active
LFA Blue Star Premier 2016B,MO,30,58,27,0,0,0.9,177,62,101,0.9,3,0.1,11,0.36666666666666664,2025-10-05,0.13980739443008072,30,3,5.9,2.066666666666667,5.360876838623072,2.3487832382993163,0.8067727868929485,0.6632765961587932,0.7210785816446204,0.7266570255971205,1.224744871391589,0.88996946536074,40,Active
ALBION SC Santa Ana B16 Academy,CA,30,79,10,18,0,0.3333333333333333,75,104,-29,0.33666666666666667,18,0.6,10,0.3333333333333333,2025-10-11,0.46316010268452334,30,18,2.5,3.466666666666667,2.676666312307282,3.454046396194053,0.3803992478580166,0.4865441983897917,0.9149948951743838,0.7223856263541919,1.224744871391589,0.8847380910442972,41,Active
South Valley United B16 Black,CA,30,81,26,2,0,0.8666666666666667,135,38,83,0.86,15,0.5,6,0.2,2025-10-12,0.15793163039194222,30,15,4.5,1.2666666666666666,4.2556136807283345,1.7172042909308949,0.654710580203802,0.7495253692176274,0.726960976644165,0.7170237758707849,1.224744871391589,0.878171192163576,42,Active
Marin FC B16Blue,CA,30,78,22,2,0,0.7333333333333333,136,42,90,0.73,16,0.5333333333333333,2,0.06666666666666667,2025-10-11,0.1936390047481112,30,16,4.533333333333333,1.4,4.2819294702020185,1.8224674488256318,0.6589468878842994,0.7362155168951565,0.7294444955552722,0.7166991782890546,1.224744871391589,0.8777736429400856,43,Active
California Rush B16 Nero - HB,CA,30,51,20,10,0,0.6666666666666666,125,57,49,0.66,0,0.0,6,0.2,2025-10-11,0.16657174954633389,30,0,4.166666666666667,1.9,3.9924557859914933,2.217204290930895,0.6110828635595581,0.6824481223960763,0.7632727964695571,0.7166698750728612,1.224744871391589,0.8777377539763375,44,Active
STLDA 2016B Elite Navy,MO,30,69,16,9,0,0.5333333333333333,131,83,44,0.53,12,0.4,11,0.36666666666666664,2025-09-21,0.2032495940419788,30,12,4.366666666666666,2.7666666666666666,4.150350522833598,2.9014148172466845,0.6375237771049828,0.5773848382923354,0.7881495289069178,0.7158714404236143,1.224744871391589,0.876759875234531,45,Active
United FC 2016,NY,30,158,28,2,0,0.9333333333333333,145,61,81,0.9333333333333333,8,0.26666666666666666,5,0.16666666666666666,2025-10-11,0.16468012544641608,30,8,4.833333333333333,2.033333333333333,4.518771575465177,2.322467448825632,0.6958798916394986,0.6671567283324739,0.7383215456172025,0.715600251364716,1.224744871391589,0.8764277378254678,46,Active
Real Inland Empire X SLKTV,CA,30,36,24,4,0,0.8,153,69,78,0.7999999999999999,0,0.0,5,0.16666666666666666,2025-08-24,0.14934878811377314,30,0,5.1,2.3,4.72929789125465,2.5329937646151053,0.7267329580317653,0.6355193746292995,0.7366893925161294,0.7144641020418907,1.224744871391589,0.8750362447692025,47,Active
Rocklin FC 16B Navy,CA,30,89,24,6,0,0.8,108,40,64,0.7916666666666666,0,0.0,0,0.0,2025-10-12,0.1847844967742177,30,0,3.6,1.3333333333333333,3.545087364938861,1.7698358698782635,0.5330421202984004,0.7429267715173902,0.7646193029556937,0.7139653601365743,1.224744871391589,0.8744254131785182,48,Active
Force 16B Elite,CA,30,77,24,6,0,0.8,145,53,72,0.8033333333333333,0,0.0,3,0.1,2025-10-11,0.12829917859528014,30,0,4.833333333333333,1.7666666666666666,4.518771575465177,2.111941133036158,0.6958798916394986,0.6973556865333592,0.7243566166662874,0.713261085634344,1.224744871391589,0.8735628565938597,49,Active
Molano Futbol Academy Elite 2016B,TX,30,99,21,5,0,0.7,144,48,73,0.695,4,0.13333333333333333,9,0.3,2025-06-07,0.11657821438116225,30,4,4.8,1.6,4.492455785991493,1.9803621856677371,0.6918878326609083,0.7154193973234687,0.7161759390342748,0.7111670094174403,1.224744871391589,0.8709981474869039,50,Active
TFA-Pro B2016,CA,30,101,24,4,0,0.8,135,29,88,0.795,11,0.36666666666666664,8,0.26666666666666666,2025-10-11,0.13715036512866569,30,11,4.5,0.9666666666666667,4.2556136807283345,1.4803621856677371,0.654710580203802,0.7777996680117334,0.7057678522327616,0.7099627609827641,1.224744871391589,0.8695232503926529,51,Active
SPIRE FC 2016 BLACK BOYS,OH,30,50,30,0,0,1.0,228,47,139,1.0,2,0.06666666666666667,4,0.13333333333333333,2025-10-12,0.05033347645267905,30,2,7.6,1.5666666666666667,6.702982101780966,1.9540463961940528,0.9158837710406313,0.7189532733248771,0.6367555741801535,0.7090207533811939,1.224744871391589,0.8683695314138178,52,Active
Midsouth Bartlett 2016 Navy,TN,30,32,20,7,0,0.6666666666666666,95,49,46,0.6733333333333333,8,0.26666666666666666,12,0.4,2025-09-21,0.1829529496322222,30,8,3.1666666666666665,1.6333333333333333,3.2029821017809663,2.006677975141421,0.4720377371689137,0.7118588949879066,0.7856230049730162,0.7081531294151737,1.224744871391589,0.8673069134111382,53,Active
B16 PRE ECNL I,CA,29,31,20,5,0,0.6896551724137931,160,71,70,0.6849999999999999,6,0.20689655172413793,13,0.4482758620689655,2025-07-13,0.15553361718147324,29,6,5.517241379310345,2.4482758620689653,5.046305942369641,2.655507109604703,0.7693266028812996,0.6165325148436612,0.7352378249047585,0.7183145184878472,1.2041594578792296,0.864965221169106,54,Active
SC Storm 16/17 Boys Blue,WY,30,40,26,3,0,0.8666666666666667,134,36,92,0.8633333333333334,6,0.2,16,0.5333333333333333,2025-10-12,0.13529426478999843,30,6,4.466666666666667,1.2,4.22929789125465,1.6645727119835265,0.65044956564401,0.7560102182956471,0.7076519970823518,0.7058831550373426,1.224744871391589,0.8645267739336991,55,Active
Fire,NY,30,111,17,12,0,0.5666666666666667,82,81,1,0.5700000000000001,25,0.8333333333333334,3,0.1,2025-10-12,0.21777430372860718,30,25,2.7333333333333334,2.7,2.8608768386230716,2.848783238299316,0.41185718838092605,0.585863949104091,0.8408165914641033,0.7040341823754653,1.224744871391589,0.8622622541487218,56,Active
FLS 16B Academy I,CA,30,81,20,6,0,0.6666666666666666,151,95,48,0.6699999999999999,0,0.0,0,0.0,2025-10-11,0.16413090295481217,30,0,5.033333333333333,3.1666666666666665,4.676666312307282,3.217204290930895,0.7192048420464696,0.5257200017088294,0.7573023356788356,0.7033663701583612,1.224744871391589,0.8614443545607708,57,Active
MIAMI UNITED FC 2016 ELITE,FL,30,51,21,5,0,0.7,146,68,67,0.7016666666666665,11,0.36666666666666664,18,0.6,2025-10-17,0.15544207639047286,30,11,4.866666666666666,2.2666666666666666,4.545087364938861,2.506677975141421,0.6998426661903814,0.6395455368244605,0.7249466429554428,0.7028456263762339,1.224744871391589,0.8608065762843014,58,Active
Arsenal,TX,30,319,15,12,0,0.5,86,63,19,0.49999999999999994,18,0.6,6,0.2,2025-10-12,0.18071038829691238,30,19,2.8666666666666667,2.1,2.9661399965178084,2.3750990277730004,0.4301803133434595,0.6593743253992184,0.8037201337202294,0.7001430079806732,1.224744871391589,0.8574965582650098,59,Active
Legends,NY,30,62,12,13,0,0.4,78,78,-2,0.4033333333333333,19,0.6333333333333333,4,0.13333333333333333,2025-10-12,0.2488525365832956,30,19,2.6,2.6,2.7556136807283345,2.7698358698782632,0.39377518360699576,0.5984863246318898,0.8354294106647698,0.6997099480466389,1.224744871391589,0.8569661703317961,60,Active
Pacific Stormers B2016,CA,30,101,15,11,0,0.5,131,100,22,0.5133333333333333,4,0.13333333333333333,4,0.13333333333333333,2025-10-12,0.1876315398609356,30,4,4.366666666666666,3.3333333333333335,4.150350522833598,3.348783238299316,0.6375237771049828,0.5039638766036371,0.7854509004539143,0.6995680710140726,1.224744871391589,0.8567924071637923,61,Active
Glen-Ed SC 16B Premier,IL,30,42,18,6,0,0.6,106,65,39,0.6066666666666667,13,0.43333333333333335,13,0.43333333333333335,2025-10-12,0.16649916986247124,30,13,3.533333333333333,2.1666666666666665,3.4924557859914924,2.4277306067203686,0.5236754260016445,0.6515050084751982,0.7735618553341862,0.6991732000958802,1.224744871391589,0.8563087910318745,62,Active
IFFC 2016B Claret - Richens,ID,30,33,8,19,0,0.26666666666666666,51,102,-49,0.26666666666666666,20,0.6666666666666666,11,0.36666666666666664,2025-10-11,0.43473360638920155,30,20,1.7,3.4,2.045087364938861,3.4014148172466845,0.28111861351038414,0.4952525967902075,0.9053350126030947,0.698475249621975,1.224744871391589,0.8554539797684738,63,Active
Timbers,NJ,30,38,11,18,0,0.36666666666666664,119,116,-2,0.37166666666666665,22,0.7333333333333333,1,0.03333333333333333,2025-10-11,0.2418976321833443,30,22,3.966666666666667,3.8666666666666667,3.834561049149387,3.7698358698782632,0.5839718461063022,0.434647926180858,0.8234029456293647,0.6977657218350508,1.224744871391589,0.8545849892503286,64,Active
Manhattan Kickers FC - 2016's,NY,30,61,26,2,0,0.8666666666666667,220,49,128,0.8650000000000001,6,0.2,12,0.4,2025-10-11,0.040210995300689716,30,6,7.333333333333333,1.6333333333333333,6.492455785991493,2.006677975141421,0.9035524402361869,0.7118588949879066,0.6237780957324673,0.6973491244842991,1.224744871391589,0.85407476378156,65,Active
Chicago Raiders 2016,IL,26,26,20,4,0,0.7692307692307693,110,50,56,0.7999999999999999,12,0.46153846153846156,2,0.07692307692307693,2025-09-28,0.2843068952844457,26,12,4.230769230769231,1.9230769230769231,4.020979996108139,2.2721695016286474,0.6159132994802846,0.6745098884464624,0.8160665994621769,0.7477245972626555,1.140175425099138,0.85253721054103,66,Active
SBYSC SB Baby Cougars,TX,30,34,15,13,0,0.5,125,80,33,0.505,6,0.2,14,0.4666666666666667,2025-10-11,0.1443003572205302,30,6,4.166666666666667,2.6666666666666665,3.9924557859914933,2.822467448825632,0.6110828635595581,0.5900848274234214,0.7585136792832182,0.6953417457665269,1.224744871391589,0.8516162369920278,67,Active
2016B Locomotive EPPL Valcarcel-LC,TX,30,48,18,5,0,0.6,183,50,74,0.6033333333333333,11,0.36666666666666664,19,0.6333333333333333,2025-10-12,0.021676658081344544,30,11,6.1,1.6666666666666667,5.518771575465177,2.0329937646151053,0.8237468194466337,0.7082720107443605,0.6470846758870621,0.6946545715704361,1.224744871391589,0.850774623919613,68,Active
BUSC 2016B Black,CA,30,55,21,9,0,0.7,115,51,62,0.7066666666666666,0,0.0,2,0.06666666666666667,2025-10-12,0.1361885351670376,30,0,3.8333333333333335,1.7,3.7292978912546504,2.05930955408879,0.5656002143998043,0.7046590007214567,0.7307452089038549,0.6924989683665651,1.224744871391589,0.8481345599509168,69,Active
2016 Nero Boys,PA,29,29,21,6,0,0.7241379310344828,98,58,40,0.7183333333333333,5,0.1724137931034483,6,0.20689655172413793,2025-10-12,0.1880732484749889,29,5,3.3793103448275863,2.0,3.3706302666939654,2.3041557582533514,0.5019415722764763,0.6698434232961394,0.7820154115036666,0.7035662460167231,1.2041594578792296,0.847205949385622,70,Active
Storm B2016 Blue,CA,30,46,23,5,0,0.7666666666666667,145,70,67,0.7683333333333333,8,0.26666666666666666,5,0.16666666666666666,2025-10-11,0.12409852567261347,30,8,4.833333333333333,2.3333333333333335,4.518771575465177,2.55930955408879,0.6958798916394986,0.6314741551284355,0.7104213153098923,0.6917235985395221,1.224744871391589,0.8471849297318141,71,Active
Mustang SC Wolf Pack 16M,CA,30,53,26,2,0,0.8666666666666667,184,37,108,0.8633333333333334,0,0.0,4,0.13333333333333333,2025-10-12,0.01866146694271025,30,0,6.133333333333334,1.2333333333333334,5.545087364938861,1.6908885014572108,0.8264589592193492,0.7527820737621818,0.6251626361079387,0.6909457882610694,1.224744871391589,0.8462323105823636,72,Active
STA MOSC 2016 BOYS,NJ,30,66,21,7,0,0.7,214,85,89,0.6983333333333334,12,0.4,11,0.36666666666666664,2025-10-11,0.038700615244791854,30,12,7.133333333333334,2.8333333333333335,6.334561049149388,2.954046396194053,0.8932682531004157,0.568859879732039,0.6621348537389002,0.6897065388098311,1.224744871391589,0.8447145461725846,73,Active
Prime FC 2016,TX,30,54,18,9,0,0.6,197,84,59,0.6016666666666667,6,0.2,17,0.5666666666666667,2025-09-27,0.10648140529581052,30,6,6.566666666666666,2.8,5.887192628096756,2.9277306067203686,0.858764182791816,0.5731277897264655,0.6708847850454639,0.6889092655309346,1.224744871391589,0.8437380898131585,74,Active
Ambassadors FC 2016 Boys Blue,OH,30,51,24,6,0,0.8,239,77,100,0.8066666666666665,2,0.06666666666666667,8,0.26666666666666666,2025-10-12,0.03851993216608147,30,2,7.966666666666667,2.566666666666667,6.992455785991493,2.743520080404579,0.9305021390291125,0.6026658045073703,0.6363180885319891,0.68842444182649,1.224744871391589,0.8431443044676109,75,Active
Blades 2016/17B Red,WY,30,41,29,1,0,0.9666666666666667,171,25,128,0.965,4,0.13333333333333333,11,0.36666666666666664,2025-10-12,0.04078545250671118,30,4,5.7,0.8333333333333334,5.202982101780966,1.3750990277730002,0.7885836174782521,0.7896109081022238,0.6205514425204542,0.6879697706283677,1.224744871391589,0.8425874482495411,76,Active
