Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Midsouth Bartlett 2016 Navy,TN,30,20,7,0,0.6666666666666666,95,49,46,0.6,8,0.26666666666666666,30,1.0,2025-09-21,0.616457519089098,21,8,0.6666666666666666,0.6,0.616457519089098,0.6232078447867921,1.224744871391589,0.7632706117136291,32,Active,1
2016 Lobos Rush Blue,TN,26,15,8,0,0.5769230769230769,86,55,31,0.6,10,0.38461538461538464,26,1.0,2025-09-21,0.4702454855086433,20,10,0.5769230769230769,0.57,0.4702454855086433,0.5115319066898013,1.140175425099138,0.5832361091618168,818,Active,2
JSC 2016 Boys - Team 1,TN,24,16,8,0,0.6666666666666666,108,82,26,1.0,2,0.08333333333333333,24,1.0,2025-09-21,0.46679989754781986,19,2,0.6666666666666666,0.56,0.46679989754781986,0.5254132718620252,1.0954451150103321,0.5755614020228511,877,Active,3
2016 Lobos Rush White,TN,20,6,14,0,0.3,47,87,-40,0.5,0,0.0,20,1.0,2025-09-21,0.6295779235888129,13,0,0.3,0.428,0.6295779235888129,0.5233467541532877,1.0,0.5233467541532877,1345,Active,4
2016/17 Lobos Rush Gold,TN,19,7,12,0,0.3684210526315789,65,98,-33,0.3,0,0.0,19,1.0,2025-09-07,0.535919635919636,12,0,0.3684210526315789,0.442,0.535919635919636,0.4836359920780974,0.9746794344808963,0.4713900552532872,1729,Active,5
Midsouth Bartlett 2016 Red,TN,22,8,12,0,0.36363636363636365,97,101,-4,0.4,0,0.0,22,1.0,2025-09-07,0.45929604036521937,17,0,0.36363636363636365,0.5,0.45929604036521937,0.44830489694640435,1.0488088481701516,0.47018614259539687,1735,Active,6
KHP1 Murfreesboro B16,TN,18,12,4,0,0.6666666666666666,74,49,25,0.6,13,0.7222222222222222,18,1.0,2025-05-11,0.3707482993197279,14,13,0.6666666666666666,0.558,0.3707482993197279,0.4673823129251701,0.9486832980505138,0.4433977940763276,1911,Active,7
ARIS FC 2016 BOYS PREDATOR,TN,18,7,6,0,0.3888888888888889,57,62,-5,0.2,3,0.16666666666666666,18,1.0,2025-05-11,0.4828125,8,3,0.3888888888888889,0.498,0.4828125,0.4670652777777778,0.9486832980505138,0.44309702812710156,1913,Active,8
JSC 2016 Boys - Team 2,TN,14,6,8,0,0.42857142857142855,56,69,-13,0.5,0,0.0,14,1.0,2025-09-21,0.49784482758620685,4,0,0.42857142857142855,0.482,0.49784482758620685,0.48082118226600984,0.8366600265340756,0.4022838631128254,2155,Active,9
2016 Lobos Rush Red,TN,22,3,18,0,0.13636363636363635,31,145,-114,0.2,0,0.0,22,1.0,2025-09-07,0.4550660546350201,14,0,0.13636363636363635,0.28,0.4550660546350201,0.35631236005373934,1.0488088481701516,0.3737035559367507,2299,Active,10
"Jackson, TN Boom Academy 2016",TN,20,3,17,0,0.15,37,93,-56,0.2,3,0.15,20,1.0,2025-09-21,0.4403736146606253,14,3,0.15,0.396,0.4403736146606253,0.3734241687963752,1.0,0.3734241687963752,2300,Active,11
KH PreElite Murfreesboro B16-1,TN,13,2,6,0,0.15384615384615385,30,49,-19,0.2,2,0.15384615384615385,13,1.0,2025-10-12,0.518931623931624,10,2,0.15384615384615385,0.47,0.518931623931624,0.43612820512820516,0.806225774829855,0.35161780010464116,2403,Active,12
Rc3 FC Rovers 16/17B,TN,8,7,0,0,0.875,53,14,39,0.875,4,0.5,8,1.0,2025-10-12,0.31485911749069645,4,4,0.875,0.586,0.31485911749069645,0.4811154704944179,0.6324555320336759,0.30428414086117933,2659,Active,13
Germantown Legends 2016B White,TN,5,1,4,0,0.2,15,26,-11,0.2,0,0.0,5,1.0,2025-09-21,0.6794871794871794,4,0,0.2,0.486,0.6794871794871794,0.5448923076923077,0.5,0.27244615384615384,2794,Active,14
One Knox 16B - Yellow 2,TN,6,2,4,0,0.3333333333333333,8,16,-8,0.3333333333333333,0,0.0,6,1.0,2025-09-07,0.4755233494363929,6,0,0.3333333333333333,0.492,0.4755233494363929,0.4503806763285024,0.5477225575051661,0.24668365588955377,2910,Active,15
KHPA ARIS B16-1,TN,9,2,7,0,0.2222222222222222,10,59,-49,0.2222222222222222,0,0.0,9,1.0,2025-10-12,0.3353535353535353,6,0,0.2222222222222222,0.41,0.3353535353535353,0.32765656565656565,0.6708203932499369,0.21979870622466113,3010,Active,16
Germantown Legends 2016 Silver,TN,6,0,6,0,0.0,14,22,-8,0.0,0,0.0,6,1.0,2025-09-21,0.3738095238095238,6,0,0.0,0.492,0.3738095238095238,0.3226857142857143,0.5477225575051661,0.17674224469895275,3136,Active,17
Germantown Legends 2016 Green/Silver,TN,3,0,3,0,0.0,3,16,-13,0.0,0,0.0,3,1.0,2025-09-21,0.4862914862914863,3,0,0.0,0.482,0.4862914862914863,0.38817489177489173,0.3872983346207417,0.1503394891260022,3169,Provisional,18
