Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
NY Red Bulls RDS Showcase B2015 Red,NJ,20,20,16,1,0,0.8,99,23,67,0.7166666666666666,0,0.0,5,0.25,2025-07-27,2.0054586658617684,20,0,4.95,1.15,4.379001204994097,1.724546902984071,0.7605780871253947,0.7266224778396033,0.7867256059636817,0.7694754765712086,1.0,0.7694754765712086,23,Active
Prime United,PA,30,58,23,5,0,0.7666666666666667,149,72,52,0.7666666666666666,4,0.13333333333333333,10,0.3333333333333333,2025-09-01,2.3108436355424558,30,4,4.966666666666667,2.4,4.542421940521966,2.560192454830368,0.7841500159347473,0.5973676507898962,0.8208822010852252,0.7688328539960638,1.0,0.7688328539960638,24,Active
Cleveland Force 15B Pre-ECNL Blue,OH,18,18,12,6,0,0.6666666666666666,76,26,36,0.5666666666666667,0,0.0,1,0.05555555555555555,2025-10-12,3.214296524646676,18,0,4.222222222222222,1.4444444444444444,3.8312320669167197,1.9725889724443841,0.6695484955262869,0.6909341321228899,0.8933440959341661,0.808102983090335,0.9486832980505138,0.7666338031625975,25,Active
Premier Touch FC IE B15,CA,23,23,22,1,0,0.9565217391304348,110,26,71,0.8166666666666667,0,0.0,13,0.5652173913043478,2025-06-14,1.9483673790031868,23,0,4.782608695652174,1.1304347826086956,4.310065604510798,1.654429460759806,0.7501208039062385,0.7362320297425926,0.7805371918709398,0.7655928818523301,1.0,0.7655928818523301,26,Active
South Shore 2015B AT Sky Blue Real,MA,30,50,21,7,0,0.7,128,54,55,0.6983333333333334,1,0.03333333333333333,3,0.1,2025-10-13,2.2875520296951612,30,1,4.266666666666667,1.8,3.9897903615745975,2.0865082443040524,0.6976889568100423,0.6737085541902292,0.8185321901111677,0.7653988162667549,1.0,0.7653988162667549,27,Active
2015 Boys Elite Red,MA,30,46,26,4,0,0.8666666666666667,149,29,107,0.86,5,0.16666666666666666,6,0.2,2025-10-13,1.740781443433757,30,5,4.966666666666667,0.9666666666666667,4.542421940521966,1.428613507461947,0.7841500159347473,0.7656718561331808,0.7551499100768846,0.7630543204597164,1.0,0.7630543204597164,28,Active
Wellesley Premier Club 2015 Boys FC,MA,30,48,24,6,0,0.8,136,48,74,0.8033333333333333,0,0.0,1,0.03333333333333333,2025-10-05,2.055486410526543,30,0,4.533333333333333,1.6,4.200316677364071,1.928613507461947,0.7328547392242234,0.6974475210585387,0.7940200655413505,0.7624724913813627,1.0,0.7624724913813627,29,Active
NLSA Select B2015,NY,30,43,29,1,0,0.9666666666666667,183,51,112,0.97,4,0.13333333333333333,6,0.2,2025-06-13,1.669726169426781,30,4,6.1,1.7,5.437158782627229,2.0075608758829997,0.8833535755832114,0.685699418368461,0.7461159980228201,0.7614801976040265,1.0,0.7614801976040265,30,Active
Egg Harbor SC Eagles 2015 White,NJ,30,40,15,13,0,0.5,139,103,34,0.49,0,0.0,4,0.13333333333333333,2025-10-17,2.8590578329477387,30,0,4.633333333333334,3.433333333333333,4.279264045785124,3.375981928514579,0.7453510149794267,0.4564402997720549,0.8684952502636187,0.7614554131084676,1.0,0.7614554131084676,31,Active
2015B Pre-Regional North,MA,30,54,20,6,0,0.6666666666666666,108,38,65,0.675,1,0.03333333333333333,3,0.1,2025-10-13,2.341353072814663,30,1,3.6,1.2666666666666666,3.4634745721009135,1.6654556127251048,0.5997016053682214,0.7347353525267761,0.8239332302232373,0.7612473297129418,1.0,0.7612473297129418,32,Active
U11 Pre-MLS Blue,MA,25,25,21,2,0,0.84,131,34,68,0.7133333333333334,0,0.0,11,0.44,2025-10-12,1.7662213737666808,25,0,5.24,1.36,4.685213143631355,1.7965852510167875,0.8033311221673624,0.7165253528547295,0.7605558521459493,0.7603048062919879,1.0,0.7603048062919879,33,Active
ECFC 15B Black Pre-ECNL,CA,23,24,16,6,0,0.6956521739130435,80,37,38,0.5958333333333332,0,0.0,0,0.0,2025-10-05,2.559478364556463,23,0,3.4782608695652173,1.608695652173913,3.3423236690269262,2.0092681704372253,0.5756055829651033,0.6854426372928693,0.8443839740490315,0.7588400284810134,1.0,0.7588400284810134,34,Active
Alex 2015 Boys Red,VA,30,54,16,8,0,0.5333333333333333,116,68,48,0.5349999999999999,0,0.0,9,0.3,2025-10-12,2.5581484837770083,30,0,3.8666666666666667,2.2666666666666666,3.6740008878903874,2.454929296935631,0.6403906209812292,0.6148991049364452,0.8442793040262306,0.7576255275992733,1.0,0.7576255275992733,35,Active
Southampton Vikings,PA,30,44,26,4,0,0.8666666666666667,146,40,103,0.8733333333333333,0,0.0,6,0.2,2025-10-02,1.781380926274181,30,0,4.866666666666666,1.3333333333333333,4.463474572100914,1.7180871916724734,0.7729777880566724,0.7275168539891725,0.7608871432369118,0.756631214351316,1.0,0.756631214351316,36,Active
2015B Pre-MLS Next,CA,30,52,20,9,0,0.6666666666666666,104,53,37,0.6716666666666666,0,0.0,1,0.03333333333333333,2025-10-12,2.5121056074522508,30,0,3.466666666666667,1.7666666666666666,3.3582114142061767,2.060192454830368,0.5787887215074169,0.6777318187852601,0.8410762828803066,0.7559498777867193,1.0,0.7559498777867193,37,Active
SKY Academy Select 2015 Boys Black,KY,26,26,21,2,0,0.8076923076923077,134,32,87,0.8283333333333334,0,0.0,10,0.38461538461538464,2025-09-28,1.6821836290860819,26,0,5.153846153846154,1.2307692307692308,4.635648051171609,1.6849209789280584,0.7968227520709531,0.7320799368957529,0.7483595138941709,0.7547962461298438,1.0,0.7547962461298438,38,Active
Burlingame SC 2015B White,CA,30,56,26,2,0,0.8666666666666667,156,42,90,0.8633333333333334,0,0.0,2,0.06666666666666667,2025-10-12,1.6622337001747622,30,0,5.2,1.4,4.7266324668377555,1.7707187706198417,0.80864813882117,0.7201767337962423,0.7469741142851807,0.7539494430945909,1.0,0.7539494430945909,39,Active
Sharks Select,NJ,30,37,25,4,0,0.8333333333333334,177,46,111,0.83,0,0.0,11,0.36666666666666664,2025-08-10,1.5609976701923574,30,0,5.9,1.5333333333333334,5.279264045785124,1.8759819285145785,0.8693188628388893,0.7051397500451574,0.7312583214406817,0.7536467154412183,1.0,0.7536467154412183,40,Active
2015 Timbers Elite,ID,30,66,22,4,0,0.7333333333333333,95,53,44,0.7266666666666667,0,0.0,4,0.13333333333333333,2025-10-04,2.643785571900996,30,0,3.1666666666666665,1.7666666666666666,3.121369308943019,2.060192454830368,0.5308010002218284,0.6777318187852601,0.851932317123654,0.7528659540756102,1.0,0.7528659540756102,41,Active
Bethesda Academy II 2015,MD,30,44,25,2,0,0.8333333333333334,178,52,108,0.8316666666666667,0,0.0,15,0.5,2025-10-12,1.5870026765079543,30,0,5.933333333333334,1.7333333333333334,5.305579835258809,2.0338766653566838,0.8717537172160774,0.6817289110348387,0.7355010490758729,0.751997155095707,1.0,0.751997155095707,42,Active
San Ramon FC 15B Pre ECNL-RL,CA,30,60,25,3,0,0.8333333333333334,120,45,71,0.8266666666666667,0,0.0,2,0.06666666666666667,2025-10-12,2.07431418573201,30,0,4.0,1.5,3.779264045785124,1.8496661390408944,0.6600414530605498,0.7089428917993359,0.7963621877794208,0.7516141816396297,1.0,0.7516141816396297,43,Active
NJ Premier B2015 - BLUE,NJ,30,80,18,8,0,0.6,116,54,50,0.5933333333333334,0,0.0,10,0.3333333333333333,2025-10-11,2.2429485390168953,30,0,3.8666666666666667,1.8,3.6740008878903874,2.0865082443040524,0.6403906209812292,0.6737085541902292,0.8144969312602329,0.7515179937904315,1.0,0.7515179937904315,44,Active
RU RED PRE ECNL 1 B15,VA,21,21,19,2,0,0.9047619047619048,110,37,70,0.7833333333333333,0,0.0,4,0.19047619047619047,2025-10-05,1.8437361447320884,21,0,5.238095238095238,1.7619047619047619,4.607311508270163,2.1478383890880686,0.7930304224354283,0.6642329961953206,0.7665450363240549,0.7513797055205828,1.0,0.7513797055205828,45,Active
Indy Eleven 2015B IDP,IN,30,35,24,3,0,0.8,183,32,119,0.8033333333333333,0,0.0,10,0.3333333333333333,2025-10-11,1.375362832860676,30,0,6.1,1.0666666666666667,5.437158782627229,1.5075608758829997,0.8833535755832114,0.7556447557581453,0.705483647651969,0.7510898548594527,1.0,0.7510898548594527,46,Active
Upper Township SA Comets Green 2015,NJ,30,53,22,8,0,0.7333333333333333,139,79,60,0.725,0,0.0,7,0.23333333333333334,2025-10-17,2.237902117588846,30,0,4.633333333333334,2.6333333333333333,4.279264045785124,2.7444029811461577,0.7453510149794267,0.566106227381749,0.8133607405734935,0.7503078928163311,1.0,0.7503078928163311,47,Active
SD Surf Academy Boys 2015 (Penate),CA,30,67,22,4,0,0.7333333333333333,105,41,48,0.73,0,0.0,3,0.1,2025-10-12,2.2298424134562693,30,0,3.5,1.3666666666666667,3.384527203679861,1.7444029811461574,0.5840466394032693,0.7238618786069331,0.8137227692613961,0.7498153651588781,1.0,0.7498153651588781,48,Active
SLSG MO B 2015 Academy Green,MO,30,57,25,5,0,0.8333333333333334,141,37,72,0.8266666666666667,4,0.13333333333333333,13,0.43333333333333335,2025-10-12,1.6996847002872204,30,4,4.7,1.2333333333333334,4.331895624732493,1.6391398232514207,0.7534650195097932,0.7382984389451037,0.7520755536386848,0.7495980238741903,1.0,0.7495980238741903,49,Active
ALBION SC San Diego B15 Academy II,CA,30,53,26,2,0,0.8666666666666667,146,43,101,0.87,0,0.0,4,0.13333333333333333,2025-10-12,1.7137455254030376,30,0,4.866666666666666,1.4333333333333333,4.463474572100914,1.797034560093526,0.7729777880566724,0.7164616732999118,0.7524848818116516,0.7493788213583078,1.0,0.7493788213583078,50,Active
B2015 EA,CA,23,25,20,2,0,0.8695652173913043,92,19,64,0.7291666666666666,0,0.0,7,0.30434782608695654,2025-08-17,1.9058385308930823,23,0,4.0,0.8260869565217391,3.7294204432204747,1.4286230091469028,0.6508001759459766,0.7656706666779718,0.7748591491667515,0.7482096580248405,1.0,0.7482096580248405,51,Active
MUSC Boys 2015 Blue,NJ,29,29,25,2,0,0.8620689655172413,134,45,75,0.8608333333333333,2,0.06896551724137931,9,0.3103448275862069,2025-10-12,1.806699431762587,29,2,4.620689655172414,1.5517241379310345,4.259784695671208,1.8996571157717292,0.7423037641771549,0.7016936437967249,0.7654955417708202,0.7480968066572681,1.0,0.7480968066572681,52,Active
United FC Jr NPSC,NJ,30,38,26,0,0,0.8666666666666667,148,42,104,0.8666666666666666,0,0.0,7,0.23333333333333334,2025-10-12,1.6720733221457165,30,0,4.933333333333334,1.4,4.516106151048282,1.7707187706198417,0.7804707788714124,0.7201767337962423,0.7465478415806762,0.7480582074819366,1.0,0.7480582074819366,53,Active
B2015 Elite Academy Porto,NY,30,38,20,8,0,0.6666666666666666,128,53,74,0.67,0,0.0,4,0.13333333333333333,2025-10-05,1.999745147756553,30,0,4.266666666666667,1.7666666666666666,3.9897903615745975,2.060192454830368,0.6976889568100423,0.6777318187852601,0.7869422783033174,0.7472495221010509,1.0,0.7472495221010509,54,Active
Bethesda Blue 2015,MD,24,24,20,4,0,0.8333333333333334,112,48,58,0.7166666666666666,0,0.0,12,0.5,2025-05-25,1.9511248256858957,24,0,4.666666666666667,2.0,4.237876054369835,2.290228540111062,0.7388481666946244,0.6417269321780799,0.7831780795312984,0.7460218674933199,1.0,0.7460218674933199,55,Active
Lincoln FC 15B Blue,CA,30,103,22,6,0,0.7333333333333333,120,38,72,0.725,0,0.0,4,0.13333333333333333,2025-10-11,1.9071019724528144,30,0,4.0,1.2666666666666666,3.779264045785124,1.6654556127251048,0.6600414530605498,0.7347353525267761,0.7773086427582887,0.7453405467724384,1.0,0.7453405467724384,56,Active
U11 Pre-MLS Gold,MA,26,26,24,2,0,0.9230769230769231,180,32,118,0.9333333333333333,1,0.038461538461538464,10,0.38461538461538464,2025-10-12,1.2677961491686554,26,1,6.923076923076923,1.2307692307692308,5.988589227642198,1.6849209789280584,0.922534481737284,0.7320799368957529,0.6905035405799284,0.7452250080745644,1.0,0.7452250080745644,57,Active
2015 Boys Academy,MN,30,110,23,5,0,0.7666666666666667,136,52,66,0.7583333333333334,0,0.0,4,0.13333333333333333,2025-10-12,1.8394305707926866,30,0,4.533333333333333,1.7333333333333334,4.200316677364071,2.0338766653566838,0.7328547392242234,0.6817289110348387,0.7701778284531143,0.745023427123681,1.0,0.745023427123681,58,Active
Texas Select 2015,TX,28,28,24,2,0,0.8571428571428571,172,16,118,0.8633333333333334,2,0.07142857142857142,11,0.39285714285714285,2025-10-11,1.2083868148372063,28,2,6.142857142857143,0.5714285714285714,5.433667603884298,1.1468698134320552,0.8830579186416411,0.799088745085928,0.6806033071470353,0.744791317033735,1.0,0.744791317033735,59,Active
Red Star 15B Red,CA,30,41,26,2,0,0.8666666666666667,183,56,105,0.8666666666666666,0,0.0,5,0.16666666666666666,2025-10-05,1.4947002370437288,30,0,6.1,1.8666666666666667,5.437158782627229,2.1391398232514205,0.8833535755832114,0.665585229661136,0.7237145694355818,0.7440165027102186,1.0,0.7440165027102186,60,Active
SYC 2015B Blue,VA,30,43,28,2,0,0.9333333333333333,168,33,113,0.93,0,0.0,13,0.43333333333333335,2025-10-12,1.377626513585431,30,0,5.6,1.1,5.042421940521966,1.5338766653566838,0.8456009339471603,0.7522385853144583,0.7066781520590847,0.7435747950877746,1.0,0.7435747950877746,61,Active
ALBION SC San Diego B15 Academy I,CA,30,68,22,8,0,0.7333333333333333,124,55,65,0.7316666666666666,0,0.0,3,0.1,2025-10-12,1.9999804241406016,30,0,4.133333333333334,1.8333333333333333,3.8845272036798617,2.1128240337777364,0.6791564628515223,0.6696595441205168,0.7883491458476584,0.7427726889030029,1.0,0.7427726889030029,62,Active
Grasshoppers FC - 2015B Black,OH,30,32,19,11,0,0.6333333333333333,107,60,43,0.6466666666666666,2,0.06666666666666667,7,0.23333333333333334,2025-10-12,2.3262418510608573,30,2,3.566666666666667,2.0,3.4371587826272294,2.2444029811461577,0.5945041847205146,0.6490442410243816,0.8232118866563517,0.7426368171427903,1.0,0.7426368171427903,63,Active
FA Euro 2015 Pre-MLS Academy,NY,30,79,26,2,0,0.8666666666666667,144,42,89,0.8683333333333333,3,0.1,14,0.4666666666666667,2025-10-11,1.6195776016082108,30,3,4.8,1.4,4.410842993153545,1.7707187706198417,0.7653059523946024,0.7201767337962423,0.7416358620197081,0.7420780544499939,1.0,0.7420780544499939,64,Active
FSC15B Spartans,CA,30,57,20,8,0,0.6666666666666666,145,87,42,0.6583333333333333,0,0.0,7,0.23333333333333334,2025-10-11,2.133577900705601,30,0,4.833333333333333,2.9,4.437158782627229,2.954929296935631,0.7691641760822359,0.5297383898704486,0.8038134894386247,0.7420686068537117,1.0,0.7420686068537117,65,Active
Valencia 2015 Black North,NJ,30,46,20,5,0,0.6666666666666666,146,61,74,0.6633333333333333,7,0.23333333333333334,16,0.5333333333333333,2025-10-11,1.7973822696952708,30,7,4.866666666666666,2.033333333333333,4.463474572100914,2.2707187706198417,0.7729777880566724,0.6448505104393187,0.7639235762742874,0.7419198054637707,1.0,0.7419198054637707,66,Active
GSA U11B Academy Green,ID,30,42,20,7,0,0.6666666666666666,130,57,66,0.6649999999999999,0,0.0,8,0.26666666666666666,2025-10-11,1.9304255323102877,30,0,4.333333333333333,1.9,4.042421940521966,2.165455612725105,0.7067240805177042,0.6614860660100871,0.7797283485501364,0.74147903843564,1.0,0.74147903843564,67,Active
Ravenswood SC B15/16 Jaguars,CA,22,23,16,2,0,0.7272727272727273,91,55,36,0.6,0,0.0,5,0.22727272727272727,2024-11-23,2.2940362637933798,22,0,4.136363636363637,2.5,3.8204011246611573,2.6762437761184663,0.6675781552507672,0.5777485782145919,0.8200249845857477,0.7410803374445205,1.0,0.7410803374445205,68,Inactive
Coppermine SC 2015 Boys Pre-Academy I,MD,30,66,18,7,0,0.6,130,69,61,0.6033333333333333,2,0.06666666666666667,15,0.5,2025-10-11,2.074644071311366,30,2,4.333333333333333,2.3,4.042421940521966,2.481245086409315,0.7067240805177042,0.6105421876798163,0.7956976329124024,0.7408718333869455,1.0,0.7408718333869455,69,Active
Kosmos Dragons,NY,30,81,24,4,0,0.8,137,30,99,0.8016666666666666,5,0.16666666666666666,4,0.13333333333333333,2025-10-12,1.5715842773607027,30,4,4.566666666666666,1.0,4.2266324668377555,1.4549292969356311,0.7370631532000996,0.7623615015507492,0.7344449049926979,0.7405518739457885,1.0,0.7405518739457885,70,Active
Soccer United 2015,NJ,30,65,24,3,0,0.8,135,46,79,0.7933333333333333,4,0.13333333333333333,3,0.1,2025-08-31,1.735049491229877,30,4,4.5,1.5333333333333334,4.174000887890387,1.8759819285145785,0.7286037697042561,0.7051397500451574,0.7556576611190732,0.7401433006213266,1.0,0.7401433006213266,71,Active
WW SURF B15 ELITE A,WA,26,26,24,0,0,0.9230769230769231,100,27,68,0.815,0,0.0,7,0.2692307692307692,2025-04-27,1.8591706323871677,26,0,3.8461538461538463,1.0384615384615385,3.6356480511716094,1.537862155398647,0.6331078893084033,0.7517199584401011,0.7712536341899687,0.7397177500636821,1.0,0.7397177500636821,72,Active
F.C. Real Libertad 15B,CA,24,24,19,5,0,0.7916666666666666,118,27,69,0.6666666666666666,0,0.0,3,0.125,2025-10-12,1.5359280787041352,24,0,4.916666666666667,1.125,4.425376054369835,1.633978540111062,0.767442189252015,0.7389936273464897,0.7303716227646729,0.7395101369785047,1.0,0.7395101369785047,73,Active
NYSC B2015 Blue,NY,30,80,24,3,0,0.8,152,62,82,0.7999999999999999,0,0.0,10,0.3333333333333333,2025-10-11,1.711704214527386,30,0,5.066666666666666,2.066666666666667,4.621369308943019,2.2970345600935262,0.7949183073220948,0.6406344137227147,0.7530194086229917,0.7389221893827569,1.0,0.7389221893827569,74,Active
WRS Galaxy,PA,23,24,21,2,0,0.9130434782608695,106,26,74,0.7833333333333333,0,0.0,5,0.21739130434782608,2025-10-05,1.6351268112902637,23,0,4.608695652173913,1.1304347826086956,4.181033346446281,1.654429460759806,0.7297439176756931,0.7362320297425926,0.7424360366169394,0.7386568114538208,1.0,0.7386568114538208,75,Active
Midway Soccer Club 2015 Boys B,IL,20,20,16,4,0,0.8,145,36,77,0.7166666666666666,2,0.1,3,0.15,2025-06-15,1.346243442239214,20,2,7.25,1.8,6.02185834785124,2.188832617269785,0.9244640275624311,0.657824208582712,0.7035418116822993,0.7385827342384081,1.0,0.7385827342384081,76,Active
Marin FC B15Red,CA,30,67,22,6,0,0.7333333333333333,115,58,51,0.7350000000000001,0,0.0,3,0.1,2025-10-11,2.1051666426011475,30,0,3.8333333333333335,1.9333333333333333,3.647685098416703,2.191771402198789,0.635400310853778,0.6573625223617402,0.7996085700301354,0.738317708661185,1.0,0.738317708661185,77,Active
SD Surf Pre-ECNL Boys 2015 I (Garton),CA,16,16,14,2,0,0.875,76,18,58,0.7833333333333333,0,0.0,1,0.0625,2025-07-20,3.2780126388738466,16,0,4.75,1.125,4.150501405826446,1.803638053481416,0.7247720612238289,0.7155247789400045,0.8955859033282186,0.8254109100296978,0.8944271909999159,0.7382699616785469,78,Active
B2015 Academy,NY,30,116,21,9,0,0.7,95,39,30,0.6983333333333334,2,0.06666666666666667,9,0.3,2025-10-12,2.178294120764319,30,2,3.1666666666666665,1.3,3.121369308943019,1.691771402198789,0.5308010002218284,0.7311414204240873,0.8092789664472548,0.737955863997536,1.0,0.737955863997536,79,Active
