Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
2016B Black,RI,30,158,21,4,0,0.7,146,63,65,0.7066666666666667,0,0.0,8,0.26666666666666666,2025-10-12,-0.039970032307456035,30,0,4.866666666666666,2.1,4.545087364938861,2.3750990277730004,0.6998426661903814,0.6593743253992184,0.5893887547338547,0.6254766511582327,1.224744871391589,0.7660493206812314,207,Active,1
2016B Red,RI,30,161,15,8,0,0.5,134,91,37,0.505,2,0.06666666666666667,8,0.26666666666666666,2025-10-12,-0.026750024294299905,30,3,4.466666666666667,3.033333333333333,4.22929789125465,3.111941133036158,0.65044956564401,0.5430588134362537,0.6071394010344585,0.6029853164367278,1.224744871391589,0.7385031738303167,287,Active,2
Rhode Island Surf B2016 Blue,RI,30,37,16,10,0,0.5333333333333333,137,95,36,0.5316666666666666,0,0.0,19,0.6333333333333333,2025-10-12,-0.1294714265998836,30,0,4.566666666666666,3.1666666666666665,4.3082452596757035,3.217204290930895,0.6631579613433938,0.5257200017088294,0.5220488512212008,0.5510049033431651,1.224744871391589,0.6748404294811596,563,Active,3
2016B White,RI,30,114,10,17,0,0.3333333333333333,78,116,-31,0.33,0,0.0,10,0.3333333333333333,2025-10-12,-0.24642156884341698,30,0,2.6,3.8666666666666667,2.7556136807283345,3.7698358698782632,0.39377518360699576,0.434647926180858,0.4535552448638037,0.437817768875853,1.224744871391589,0.536215067034809,1416,Active,4
2016B Gold,RI,30,97,9,15,0,0.3,115,112,-7,0.29666666666666663,2,0.06666666666666667,10,0.3333333333333333,2025-10-12,-0.29183646123631024,30,2,3.8333333333333335,3.7333333333333334,3.7292978912546504,3.6645727119835265,0.5656002143998043,0.4518446529797545,0.38998577313280813,0.4374804373555966,1.224744871391589,0.5358019219854162,1420,Active,5
Rhode Island Surf B2016 White,RI,30,32,12,18,0,0.4,162,158,-22,0.3916666666666666,0,0.0,23,0.7666666666666667,2025-10-12,-0.31958851873222993,30,0,5.4,5.266666666666667,4.966139996517808,4.875099027773,0.759009949760788,0.26998891769853084,0.3601507256969833,0.42189020891005374,1.224744871391589,0.5167078696529144,1556,Active,6
Rhode Island Surf B2016 Sky,RI,17,17,5,10,0,0.29411764705882354,68,81,-18,0.30833333333333335,0,0.0,12,0.7058823529411765,2025-10-12,-0.3620500251693647,17,0,4.0,4.764705882352941,3.7885327947070686,4.330150522214961,0.5759640580104706,0.3466307516668439,0.3350639047163776,0.3855573047652895,0.9219544457292888,0.35546627121176094,2450,Active,7
