Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Greenwood 2015 Pre-MLS Next,OK,30,20,5,0,0.6666666666666666,137,52,85,0.6300000000000001,1,0.03333333333333333,28,0.9333333333333333,2025-10-12,0.44019400352733684,30,1,0.6666666666666666,0.7586206896551724,0.550242504409171,0.6152029739098703,1.224744871391589,0.7534666871609672,275,Active,1
NWO Green Monsters 2015 B,OK,30,25,3,0,0.8333333333333334,136,42,94,0.8400000000000001,0,0.0,19,0.6333333333333333,2025-09-14,0.3725986338858192,30,0,0.8333333333333334,0.7758620689655172,0.465748292357274,0.6012880558741345,1.224744871391589,0.7364244626608654,415,Active,2
Enid Tornados Gutierrez,OK,30,19,6,0,0.6333333333333333,125,40,85,0.6699999999999999,7,0.23333333333333334,19,0.6333333333333333,2025-10-12,0.4148715415019762,30,7,0.6333333333333333,0.7586206896551724,0.5185894268774702,0.5895444607241833,1.224744871391589,0.7220415547292636,572,Active,3
PC United SA United 2015B,OK,30,23,3,0,0.7666666666666667,185,55,130,0.78,4,0.13333333333333333,10,0.3333333333333333,2025-10-05,0.3174456887717757,30,4,0.7666666666666667,0.8448275862068966,0.3968071109647196,0.5603831171535444,1.224744871391589,0.6863263487482354,1068,Active,4
OK Energy FC 15B Black,OK,24,19,3,0,0.7916666666666666,142,54,88,0.7133333333333334,0,0.0,3,0.125,2025-09-24,0.42041836662201115,24,0,0.7916666666666666,0.764367816091954,0.5255229582775139,0.6265206715182325,1.0954451150103321,0.6863190090676408,1069,Active,5
NEOFC Bartlesville 15 Boys Gray,OK,19,15,2,0,0.7894736842105263,119,18,101,0.74,7,0.3684210526315789,2,0.10526315789473684,2025-10-10,0.5016086411681376,19,7,0.7894736842105263,0.789272030651341,0.627010801460172,0.6919556238484766,0.9746794344808963,0.674434916138509,1252,Active,6
Royals,OK,30,9,17,0,0.3,80,114,-34,0.32999999999999996,0,0.0,3,0.1,2025-10-05,0.5113279488343427,30,0,0.3,0.5306513409961686,0.6391599360429284,0.5496262298249908,1.224744871391589,0.6731519061604522,1276,Active,7
Oklahoma Cosmos 15B Elite,OK,30,13,11,0,0.43333333333333335,77,91,-14,0.43,15,0.5,11,0.36666666666666664,2025-10-12,0.4069718190306425,30,15,0.43333333333333335,0.5689655172413793,0.5087147737883031,0.5056886343879243,1.224744871391589,0.6193395614876266,2286,Active,8
NWO FC 16 Elite,OK,26,15,9,0,0.5769230769230769,105,59,46,0.6299999999999999,0,0.0,19,0.7307692307692307,2025-10-11,0.37822353085510974,26,0,0.5769230769230769,0.6839080459770115,0.47277941356888714,0.53583387272135,1.140175425099138,0.6109446136125827,2451,Active,9
WSA OKC 15 Boys Integrity,OK,19,14,2,0,0.7368421052631579,102,20,82,0.595,0,0.0,8,0.42105263157894735,2025-05-10,0.42450102990269195,19,0,0.7368421052631579,0.7528735632183908,0.5306262873783649,0.6163189061233287,0.9746794344808963,0.6007133628801707,2644,Active,10
OK Energy FC 15B Pre-ECNL,OK,18,15,0,0,0.8333333333333334,109,16,93,0.78,5,0.2777777777777778,7,0.3888888888888889,2025-09-14,0.41309523809523807,18,5,0.8333333333333334,0.7739463601532567,0.5163690476190476,0.6312773672687466,0.9486832980505138,0.59888229476516,2680,Active,11
Oklahoma Cosmos 16B Elite,OK,21,15,4,0,0.7142857142857143,88,29,59,0.6499999999999999,0,0.0,11,0.5238095238095238,2025-09-21,0.3928004535147392,21,0,0.7142857142857143,0.7088122605363985,0.491000566893424,0.579219935100477,1.02469507659596,0.5935238157636902,2769,Active,12
Sporting Oklahoma 15B,OK,24,12,9,0,0.5,70,62,8,0.45333333333333337,3,0.125,16,0.6666666666666666,2025-10-04,0.42236842105263156,24,3,0.5,0.6111111111111112,0.5279605263157894,0.5389985380116958,1.0954451150103321,0.5904433154626231,2822,Active,13
Sporting Oklahoma 15B Blue,OK,22,8,11,0,0.36363636363636365,74,72,2,0.3314285714285714,0,0.0,8,0.36363636363636365,2025-09-13,0.48211047724205613,22,0,0.36363636363636365,0.5996168582375478,0.6026380965525702,0.5542335023063244,1.0488088481701516,0.5812850011712052,2963,Active,14
WSA 15 Boys White (Romo),OK,14,12,0,0,0.8571428571428571,70,16,54,0.5142857142857142,6,0.42857142857142855,2,0.14285714285714285,2025-05-04,0.48746867167919794,14,6,0.8571428571428571,0.6992337164750958,0.6093358395989974,0.676876818482989,0.8366600265340756,0.5663157769122782,3216,Active,15
WSA OKC 16 Boys (Thomas),OK,19,12,5,0,0.631578947368421,69,42,27,0.62,0,0.0,12,0.631578947368421,2025-10-11,0.4315129930088379,19,0,0.631578947368421,0.6475095785440613,0.5393912412610473,0.5794524499391249,0.9746794344808963,0.5647803862152362,3239,Active,16
Elite Football Academy 2015 black,OK,25,11,9,0,0.44,86,65,21,0.41000000000000003,0,0.0,10,0.4,2025-05-18,0.384205772005772,25,0,0.44,0.6360153256704981,0.48025721500721497,0.5033573941384286,1.118033988749895,0.5627706751353403,3272,Active,17
Sporting Oklahoma 15B White,OK,25,9,13,0,0.36,58,103,-45,0.32999999999999996,0,0.0,13,0.52,2025-05-18,0.40413333333333334,25,0,0.36,0.5095785440613027,0.5051666666666667,0.4770157088122605,1.118033988749895,0.53331977561973,3720,Active,18
WSA OKC 15 Boys (Ferlaino),OK,24,7,13,0,0.2916666666666667,51,74,-23,0.24666666666666665,0,0.0,17,0.7083333333333334,2025-10-05,0.4095111452911964,24,0,0.2916666666666667,0.5517241379310345,0.5118889316139955,0.4758115198879375,1.0954451150103321,0.5212254051268826,3888,Active,19
WSA OKC 15 Boys (Zepeda),OK,30,5,24,0,0.16666666666666666,61,175,-114,0.19,0,0.0,8,0.26666666666666666,2025-10-12,0.39888624338624346,30,0,0.16666666666666666,0.3773946360153257,0.4986078042328043,0.40797694307608107,1.224744871391589,0.49966766867844853,4176,Active,20
FC Tulsa Academy 15 Boys Black,OK,23,8,13,0,0.34782608695652173,45,71,-26,0.31749999999999995,1,0.043478260869565216,10,0.43478260869565216,2025-10-04,0.37680738945662834,23,1,0.34782608695652173,0.5459770114942529,0.4710092368207854,0.4613661617826262,1.0723805294763609,0.49476008885492906,4251,Active,21
ESC ELITE ACADEMY 2015 BOYS GOLD,OK,21,7,10,0,0.3333333333333333,42,52,-10,0.31,5,0.23809523809523808,13,0.6190476190476191,2025-06-14,0.4003968253968253,21,5,0.3333333333333333,0.5766283524904214,0.5004960317460316,0.4822899562123699,1.02469507659596,0.49420014362249653,4259,Active,22
NEOFC 15 Boys Blue NPL,OK,17,10,5,0,0.5882352941176471,83,41,42,0.51,1,0.058823529411764705,11,0.6470588235294118,2025-10-12,0.36765923760808666,17,1,0.5882352941176471,0.6762452107279694,0.4595740470101083,0.5286405291751883,0.9219544457292888,0.48738248606574863,4342,Active,23
BA Express 2015B Elite,OK,16,7,8,0,0.4375,54,56,-2,0.27999999999999997,0,0.0,8,0.5,2025-10-11,0.4450082145162237,16,0,0.4375,0.5919540229885057,0.5562602681452796,0.5396469654848689,0.8944271909999159,0.4826749194702598,4412,Active,24
Oklahoma Cosmos 15B Premier,OK,14,3,10,0,0.21428571428571427,12,44,-32,0.12857142857142856,0,0.0,3,0.21428571428571427,2025-09-28,0.5592399087781567,14,0,0.21428571428571427,0.5344827586206896,0.6990498859726958,0.5691836261648983,0.8366600265340756,0.47621318776988514,4480,Active,25
Apex 2015 Boys,OK,19,9,9,0,0.47368421052631576,59,71,-12,0.42999999999999994,0,0.0,16,0.8421052631578947,2025-09-20,0.3717955175018886,19,0,0.47368421052631576,0.5727969348659003,0.46474439687736074,0.48814286720485967,0.9746794344808963,0.4757828137531159,4486,Active,26
WSA South 15 Boys (Pedro Colina),OK,11,9,2,0,0.8181818181818182,37,40,-3,0.4909090909090909,0,0.0,2,0.18181818181818182,2025-10-11,0.4563795853269537,11,0,0.8181818181818182,0.5900383141762452,0.5704744816586921,0.6239287154668279,0.7416198487095663,0.462717919570063,4632,Active,27
Sporting Oklahoma 15B Red,OK,18,8,9,0,0.4444444444444444,63,89,-26,0.5,0,0.0,11,0.6111111111111112,2025-09-20,0.3822222222222222,18,0,0.4444444444444444,0.5459770114942529,0.4777777777777777,0.48475095785440614,0.9486832980505138,0.4598751374304636,4664,Active,28
OK Energy FC 15B Grey,OK,17,7,8,0,0.4117647058823529,67,67,0,0.39,0,0.0,4,0.23529411764705882,2025-10-12,0.3901920188365201,17,0,0.4117647058823529,0.5957854406130269,0.4877400235456501,0.494154043426466,0.9219544457292888,0.45558751721213436,4709,Active,29
OK Energy FC 15B Gold,OK,12,7,5,0,0.5833333333333334,64,27,37,0.35000000000000003,0,0.0,2,0.16666666666666666,2025-10-06,0.4410973084886127,12,0,0.5833333333333334,0.6666666666666666,0.5513716356107659,0.5808229813664595,0.7745966692414834,0.4499035467853677,4775,Active,30
Tulsa SC 15B Red,OK,16,3,13,0,0.1875,35,64,-29,0.12,0,0.0,3,0.1875,2025-10-05,0.4747357262302915,16,0,0.1875,0.5402298850574713,0.5934196577878643,0.5015977716842128,0.8944271909999159,0.4486426859393276,4789,Active,31
Oklahoma Cosmos 15B Select,OK,23,6,17,0,0.2608695652173913,36,112,-76,0.2375,0,0.0,6,0.2608695652173913,2025-10-05,0.3521919164641282,23,0,0.2608695652173913,0.4501915708812261,0.4402398955801602,0.4063561645678196,1.0723805294763609,0.4357684389152216,4946,Active,32
NEOFC Bartlesville 15 Boys White,OK,15,5,10,0,0.3333333333333333,31,67,-36,0.19999999999999998,0,0.0,5,0.3333333333333333,2025-10-12,0.431289727943046,15,0,0.3333333333333333,0.5268199233716475,0.5391121599288075,0.4954979472982806,0.8660254037844386,0.42911380988335396,5028,Active,33
GOAT'd Guys,OK,13,9,2,0,0.6923076923076923,57,29,28,0.41538461538461535,5,0.38461538461538464,8,0.6153846153846154,2025-05-18,0.35,13,5,0.6923076923076923,0.6494252873563219,0.43749999999999994,0.5308465959328028,0.806225774829855,0.4279822081217149,5039,Active,34
OK Energy FC 15B White,OK,10,5,5,0,0.5,28,24,4,0.3,1,0.1,1,0.1,2025-10-11,0.5011111111111111,10,1,0.5,0.603448275862069,0.6263888888888888,0.596522988505747,0.7071067811865476,0.4218054503060787,5101,Active,35
Elite Football Academy 2015 Pink,OK,15,3,11,0,0.2,15,61,-46,0.12,0,0.0,7,0.4666666666666667,2025-05-17,0.4349375809375809,15,0,0.2,0.5076628352490421,0.543671976171976,0.46773575275299406,0.8660254037844386,0.40507104414233003,5279,Active,36
OK Energy FC 15B Green,OK,10,1,7,0,0.1,17,33,-16,0.06,0,0.0,3,0.3,2025-09-21,0.5694444444444444,10,0,0.1,0.5651340996168582,0.7118055555555555,0.560110153256705,0.7071067811865476,0.3960576875792525,5365,Active,37
OKC Crew '15,OK,10,5,5,0,0.5,32,42,-10,0.3,0,0.0,0,0.0,2025-05-18,0.4588203463203463,10,0,0.5,0.5766283524904214,0.5735254329004328,0.559440930238344,0.7071067811865476,0.3955844754448433,5370,Active,38
WSA 15 Boys (Keck),OK,8,6,2,0,0.75,46,30,16,0.44999999999999996,0,0.0,2,0.25,2025-02-02,0.4663675152555301,8,0,0.75,0.6264367816091954,0.5829593940694126,0.6250629927634865,0.6324555320336759,0.39532454764279257,5374,Inactive,39
OK Energy FC 15B Silver,OK,12,3,7,0,0.25,39,62,-23,0.15,0,0.0,3,0.25,2025-10-04,0.4579735517395364,12,0,0.25,0.5517241379310345,0.5724669396744205,0.5038249913908592,0.7745966692414834,0.3902611602119786,5421,Active,40
