Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
New York Elite Alleycats FC 2016 Blue,NY,23,7,8,0,0.30434782608695654,78,54,24,0.0,12,0.5217391304347826,9,0.391304347826087,2025-05-25,0.31230429935533904,23,12,0.30434782608695654,0.556,0.4100965547090311,0.41812749804281,1.0723805294763609,0.44839178773977467,2191,Active,113
New York Elite Alleycats FC 2016 White,NY,24,6,14,0,0.25,68,88,-20,0.5,10,0.4166666666666667,8,0.3333333333333333,2025-05-25,0.3353327228327228,24,10,0.25,0.468,0.440335898669232,0.4078015392015392,1.0954451150103321,0.4467242040120206,2193,Active,114
Mavericks,NY,14,5,8,0,0.35714285714285715,40,64,-24,0.3,3,0.21428571428571427,2,0.14285714285714285,2025-10-04,0.4490162011901142,14,3,0.35714285714285715,0.46,0.5896172338860086,0.5171989117601766,0.8366600265340756,0.4327196552366644,2256,Active,115
CPSC Evolution U10 Boys Black 25/26,NY,15,5,7,0,0.3333333333333333,22,37,-15,0.5,8,0.5333333333333333,8,0.5333333333333333,2025-06-22,0.4204658291958063,15,8,0.3333333333333333,0.478,0.5521268464187356,0.493542774517908,0.8660254037844386,0.4274205805867634,2288,Active,116
SWSC BU9 Rangers,NY,15,6,5,0,0.4,57,44,13,0.3,2,0.13333333333333333,6,0.4,2025-06-15,0.35933177933177934,15,2,0.4,0.534,0.4718498112437507,0.46990988674625045,0.8660254037844386,0.40695389941172133,2390,Active,117
Yellow B16,NY,18,5,13,0,0.2777777777777778,43,84,-41,0.5,1,0.05555555555555555,7,0.3888888888888889,2025-10-12,0.34318181818181814,18,1,0.2777777777777778,0.426,0.4506427915518824,0.41114123048668494,0.9486832980505138,0.3900428185026547,2470,Active,118
Cosmos jr 2016,NY,9,4,4,0,0.4444444444444444,32,31,1,0.4444444444444444,1,0.1111111111111111,0,0.0,2025-09-14,0.4817340067340068,9,1,0.4444444444444444,0.51,0.6325800088426352,0.57043689419447,0.6708203932499369,0.382660701687807,2505,Active,119
WorldClassFC-Boys 2016-Contreras,NY,11,6,4,0,0.5454545454545454,35,30,5,0.6,1,0.09090909090909091,9,0.8181818181818182,2025-06-15,0.3536231884057971,11,1,0.5454545454545454,0.518,0.4643536817449861,0.49130311813790073,0.7416198487095663,0.3643601441439681,2603,Active,120
NYC Ramapo Valley Red 2016,NY,12,5,7,0,0.4166666666666667,46,69,-23,0.4,0,0.0,11,0.9166666666666666,2025-10-04,0.3194444444444445,12,0,0.4166666666666667,0.462,0.4194725028058362,0.4274168350168351,0.7745966692414834,0.3310756567817771,2737,Active,121
Ballston Spa Soccer Club U10 Boys B Kings,NY,12,6,6,0,0.5,45,74,-29,0.6,7,0.5833333333333334,6,0.5,2025-06-11,0.29994778613199663,12,7,0.5,0.45,0.39387083027433906,0.42632249816460344,0.7745966692414834,0.33022798710101026,2741,Active,122
New York Elite Alleycats FC 2016 Red,NY,16,6,6,0,0.375,44,44,0,0.3,9,0.5625,5,0.3125,2025-05-25,0.23955419580419582,16,9,0.375,0.508,0.3145661157024794,0.36533966942148766,0.8944271909999159,0.3267697342814991,2761,Active,123
HVH JR Hammers 2016 BOYS,NY,6,2,0,0,0.3333333333333333,40,20,20,0.3333333333333333,0,0.0,3,0.5,2025-08-03,0.5186507936507937,6,0,0.3333333333333333,0.548,0.6810565977232644,0.5849006253006253,0.5477225575051661,0.3203632663760293,2789,Active,124
B2016 Elite Academy Queens Park Rangers,NY,5,4,0,0,0.8,27,5,22,0.8,0,0.0,0,0.0,2025-10-05,0.45095238095238094,5,0,0.8,0.552,0.5921596921596922,0.6256958152958154,0.5,0.3128479076479077,2827,Active,125
CPSC U10 Boys Lazers 25/26,NY,8,0,7,0,0.0,6,30,-24,0.0,4,0.5,4,0.5,2025-06-15,0.45240384615384616,8,4,0.0,0.46,0.5940656565656566,0.44843939393939397,0.6324555320336759,0.2836179754787986,2934,Active,126
Empire City U10 Boys,NY,8,0,8,0,0.0,8,38,-30,0.0,2,0.25,2,0.25,2025-05-03,0.44647435897435894,8,2,0.0,0.448,0.5862794612794613,0.4413676767676768,0.6324555320336759,0.27914542883256854,2950,Active,127
NoRockland-BU10-Wolfpack White,NY,9,2,7,0,0.2222222222222222,19,35,-16,0.2222222222222222,0,0.0,9,1.0,2025-10-12,0.35,9,0,0.2222222222222222,0.476,0.4595959595959596,0.4154020202020202,0.6708203932499369,0.27866014654873744,2954,Active,128
Ballston Spa Soccer Club U10 Boys D Spa Strikers,NY,4,2,2,0,0.5,7,14,-7,0.5,2,0.5,2,0.5,2025-06-08,0.42500000000000004,4,2,0.5,0.494,0.5580808080808082,0.5336484848484849,0.4472135954999579,0.23865485764219577,3077,Provisional,129
B16 WHITE,NY,4,1,3,0,0.25,4,16,-12,0.25,1,0.25,0,0.0,2025-09-20,0.4700280112044818,4,1,0.25,0.484,0.6172084995614407,0.5171250997368644,0.4472135954999579,0.23126537517659745,3095,Provisional,130
Ballston Spa Soccer Club U10 Boys C Chaos,NY,4,2,2,0,0.5,10,10,0,0.5,1,0.25,1,0.25,2025-05-03,0.375,4,1,0.5,0.508,0.49242424242424243,0.49705454545454547,0.4472135954999579,0.22228955043232454,3115,Provisional,131
Coliseum United Academy,NY,4,2,2,0,0.5,28,19,9,0.5,1,0.25,2,0.5,2025-04-13,0.3673076923076923,4,1,0.5,0.526,0.4823232323232323,0.49459393939393936,0.4472135954999579,0.2211891339488519,3118,Inactive,132
CISC B2016 White,NY,4,1,2,0,0.25,14,12,2,0.25,1,0.25,0,0.0,2025-08-24,0.4277777777777778,4,1,0.25,0.512,0.5617283950617284,0.4894370370370371,0.4472135954999579,0.21888289710417944,3126,Provisional,133
Syracuse 16B,NY,6,2,3,0,0.3333333333333333,17,28,-11,0.3333333333333333,0,0.0,3,0.5,2025-06-01,0.2865384615384616,6,0,0.3333333333333333,0.486,0.37626262626262635,0.38962424242424243,0.5477225575051661,0.21340598652661888,3142,Active,134
CPSC U10 Boys Broncos 25/26,NY,4,0,4,0,0.0,1,19,-18,0.0,2,0.5,2,0.5,2025-06-08,0.42500000000000004,4,2,0.0,0.472,0.5580808080808082,0.4292484848484849,0.4472135954999579,0.19196575827200013,3174,Provisional,135
Amherst 2016B Red - Wood,NY,3,3,0,0,1.0,14,5,9,1.0,2,0.6666666666666666,2,0.6666666666666666,2025-06-08,0.22777777777777777,3,2,1.0,0.526,0.2991021324354658,0.48466127946127946,0.3872983346207417,0.18770850639051143,3181,Provisional,136
West Side Soccer League Tournament Team B2016 Gold,NY,2,1,1,0,0.5,9,3,6,0.5,0,0.0,0,0.0,2025-10-12,0.3388888888888889,2,0,0.5,0.52,0.44500561167227837,0.47100336700336703,0.31622776601683794,0.1489443425338836,3212,Provisional,137
