Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
Stockton TLJ FC 16,CA,30,97,24,0,0,0.8,194,48,114,0.7966666666666666,0,0.0,5,0.16666666666666666,2025-10-12,0.6935411039601992,30,0,6.466666666666667,1.6,5.807729253638853,1.9802476744742405,0.8521785480861004,0.7153185243166531,0.7689183949839116,0.7748504514708976,1.0,0.7748504514708976,11,Active
Nevada FC 16B Pre-EA,NV,30,46,25,4,0,0.8333333333333334,160,57,85,0.8333333333333334,10,0.3333333333333333,19,0.6333333333333333,2025-09-28,0.31644716582967247,30,10,5.333333333333333,1.9,4.91299241153359,2.2170897797373983,0.7525228851270189,0.6823461529716842,0.8083652567240358,0.7719929616541621,1.0,0.7719929616541621,12,Active
Bethesda Pulisic 2016,MD,30,48,18,12,0,0.6,141,93,46,0.595,11,0.36666666666666664,11,0.36666666666666664,2025-10-12,0.5694218717030699,30,11,4.7,3.1,4.41299241153359,3.16445820079003,0.6801902787921419,0.5343075339216388,0.8810567462785442,0.7715336103098827,1.0,0.7715336103098827,13,Active
2016 Boys Academy Dublin Black,OH,27,30,21,3,0,0.7777777777777778,168,42,90,0.7966666666666666,7,0.25925925925925924,5,0.18518518518518517,2025-09-14,0.3570354403433019,27,7,6.222222222222222,1.5555555555555556,5.562677475379327,1.9785546180006042,0.8287217638037414,0.7155466966976293,0.7697104623827148,0.7706799695299029,1.0,0.7706799695299029,14,Active
Placer United 16B Gold,CA,30,84,27,2,0,0.9,167,48,97,0.895,0,0.0,6,0.2,2025-10-11,0.6487495571894146,30,0,5.566666666666666,1.6,5.09720293784938,1.9802476744742405,0.7762267870354466,0.7153185243166531,0.7808642826663709,0.7668276318702425,1.0,0.7668276318702425,15,Active
TFA-SELA B2016 White,CA,30,131,28,2,0,0.9333333333333333,167,58,97,0.9333333333333333,0,0.0,2,0.06666666666666667,2025-10-12,0.733028609262051,30,0,5.566666666666666,1.9333333333333333,5.09720293784938,2.243405569211083,0.7762267870354466,0.6785583814352099,0.7907470442592052,0.7654052602496544,1.0,0.7654052602496544,16,Active
CFC 16 Premier,FL,30,44,16,9,0,0.5333333333333333,111,63,47,0.5333333333333332,23,0.7666666666666667,10,0.3333333333333333,2025-10-12,0.3409543233598796,30,23,3.7,2.1,3.623518727323064,2.3749845165795036,0.547413348574061,0.6592723778632478,0.8706113974726761,0.7637039837710674,1.0,0.7637039837710674,17,Active
SLSG MO B 2016 Norwich,MO,30,37,19,7,0,0.6333333333333333,144,76,53,0.6333333333333333,20,0.6666666666666666,10,0.3333333333333333,2025-05-25,0.2333687450316328,30,20,4.8,2.533333333333333,4.4919397799546426,2.7170897797373983,0.6923414143246803,0.606730654222535,0.8397174826496181,0.7636449032992139,1.0,0.7636449032992139,18,Active
AZ Arsenal 16 Boys Teal OC,AZ,30,50,18,6,0,0.6,160,66,58,0.5916666666666666,24,0.8,9,0.3,2025-10-12,0.226296938079652,30,24,5.333333333333333,2.2,4.91299241153359,2.4539318850005563,0.7525228851270189,0.647437110616298,0.8012003777404982,0.7607122257929624,1.0,0.7607122257929624,19,Active
SYC 2016B Pre-MLS Next,VA,30,49,24,4,0,0.8,152,61,85,0.795,2,0.06666666666666667,12,0.4,2025-10-11,0.5406198753420222,30,2,5.066666666666666,2.033333333333333,4.702466095744117,2.3223529376321355,0.7234422197467241,0.6670547040217985,0.8030961862951477,0.7599570965307931,1.0,0.7599570965307931,20,Active
Grasshoppers FC - 2016B Pool 1,OH,30,36,17,7,0,0.5666666666666667,108,58,40,0.5700000000000001,11,0.36666666666666664,7,0.23333333333333334,2025-10-12,0.4991438575146421,30,11,3.6,1.9333333333333333,3.544571358902011,2.243405569211083,0.5333959048000783,0.6785583814352099,0.8603592555555929,0.7586064105804133,1.0,0.7586064105804133,21,Active
Walnut Creek Surf 16B Blue,CA,30,74,24,4,0,0.8,163,44,95,0.8033333333333333,8,0.26666666666666666,6,0.2,2025-10-04,0.5188478120511357,30,8,5.433333333333334,1.4666666666666666,4.9919397799546426,1.8749845165795038,0.7628838054353174,0.7292928930405357,0.7656882396799679,0.7578482835031514,1.0,0.7578482835031514,22,Active
LFA Blue Star Major 2016B,MO,30,39,26,2,0,0.8666666666666667,178,65,101,0.8666666666666666,0,0.0,7,0.23333333333333334,2025-10-12,0.7351935179545239,30,0,5.933333333333334,2.1666666666666665,5.386676622059906,2.427616095526872,0.8101163187985999,0.6514032083551708,0.7746380514340581,0.7570867362911889,1.0,0.7570867362911889,23,Active
Ajax United 16B Green Pre-MLS Next,CA,30,119,25,3,0,0.8333333333333334,155,52,87,0.83,3,0.1,4,0.13333333333333333,2025-10-04,0.5442887802341373,30,2,5.166666666666667,1.7333333333333334,4.781413464165169,2.0855108323689775,0.7345912351694578,0.7009186112932069,0.7814303493328647,0.7559601788922518,1.0,0.7559601788922518,24,Active
Williamston Boys U10 - White,MI,22,26,19,1,0,0.8636363636363636,82,21,58,0.7166666666666667,11,0.5,5,0.22727272727272727,2025-09-27,0.3133045350154383,22,11,3.727272727272727,0.9545454545454546,3.6231237212758813,1.6083137210007048,0.5473433816912048,0.7627047460619605,0.8218938689022066,0.755145946891957,1.0,0.755145946891957,25,Active
ARFC 2016B Jurgenson,AR,24,24,21,3,0,0.875,94,29,64,0.7388888888888889,7,0.2916666666666667,19,0.7916666666666666,2025-10-12,0.34241340259956965,24,7,3.9166666666666665,1.2083333333333333,3.7716784886961388,1.7577941134381607,0.5735009288265343,0.7443333261207681,0.817529446970803,0.7540845191719423,1.0,0.7540845191719423,26,Active
Steelers,OK,18,19,13,3,0,0.7222222222222222,120,34,60,0.6,8,0.4444444444444444,13,0.7222222222222222,2025-10-12,0.25756745741245385,18,8,6.666666666666667,1.8888888888888888,5.642065832241401,2.3557466011546593,0.8366283864209081,0.6621272204451747,0.8241470631163301,0.7942393592430146,0.9486832980505138,0.7534816147681899,27,Active
NEFC Metro West Boys 2016 MLS Futures Red,MA,30,30,26,2,0,0.8666666666666667,250,14,142,0.8716666666666667,0,0.0,9,0.3,2025-10-11,0.6504327945935773,30,0,8.333333333333334,0.4666666666666667,7.28141346416517,1.0855108323689775,0.9429657296507497,0.8196008031339631,0.6658856220352104,0.7520446797780689,1.0,0.7520446797780689,28,Active
Las Vegas Sports Academy U10 Boys Red 2016,NV,30,73,24,0,0,0.8,144,24,101,0.7916666666666666,16,0.5333333333333333,9,0.3,2025-10-12,0.23789207884955352,30,16,4.8,0.8,4.4919397799546426,1.3486687271058195,0.6923414143246803,0.7923982982406991,0.7569773810476366,0.7511343711416578,1.0,0.7511343711416578,29,Active
Solar Pre-ECNL B16 Paez,TX,30,84,25,4,0,0.8333333333333334,181,45,114,0.8383333333333333,8,0.26666666666666666,7,0.23333333333333334,2025-09-01,0.3795301754587471,30,8,6.033333333333333,1.5,5.4656239904809585,1.901300306053188,0.8186471091374058,0.7258400010477509,0.7370064061948082,0.7511012657539162,1.0,0.7511012657539162,30,Active
PRFC Scottsdale 16B Predator,AZ,30,41,13,15,0,0.43333333333333335,99,95,4,0.42833333333333334,24,0.8,5,0.16666666666666666,2025-10-05,0.44285476480994534,30,24,3.3,3.1666666666666665,3.3077292536388536,3.2170897797373983,0.491115026793135,0.5256289247160455,0.9123864564456622,0.7507806641692334,1.0,0.7507806641692334,31,Active
Cleveland Force 16B White West,OH,30,107,26,4,0,0.8666666666666667,232,49,122,0.8633333333333334,0,0.0,7,0.23333333333333334,2025-10-12,0.5086688290049757,30,0,7.733333333333333,1.6333333333333333,6.807729253638854,2.006563463947925,0.9217759290536512,0.7117578364598827,0.7037434273246996,0.7489528094975266,1.0,0.7489528094975266,32,Active
Bethesda McKennie 2016,MD,30,46,23,5,0,0.7666666666666667,138,52,84,0.7766666666666666,15,0.5,13,0.43333333333333335,2025-09-01,0.3835652043385831,30,15,4.6,1.7333333333333334,4.334045043112537,2.0855108323689775,0.6677895086513616,0.7009186112932069,0.7902094400747192,0.7478672880337451,1.0,0.7478672880337451,33,Active
SLSG MO B 2016 Manchester United,MO,30,36,24,6,0,0.8,166,72,86,0.795,19,0.6333333333333333,9,0.3,2025-05-19,0.18650266704407262,30,19,5.533333333333333,2.4,5.070887148375696,2.6118266218426616,0.7729418353682628,0.6232277652562515,0.771631988150489,0.7422131130151962,1.0,0.7422131130151962,34,Active
Celtic Harps B16,CA,30,65,22,7,0,0.7333333333333333,189,94,77,0.7366666666666666,0,0.0,1,0.03333333333333333,2025-10-11,0.4600737572720317,30,0,6.3,3.1333333333333333,5.676150306270432,3.190773990263714,0.8399317953013514,0.5299704947833153,0.7801350669073862,0.7420614981613651,1.0,0.7420614981613651,35,Active
Chicago Raiders 2016,IL,26,26,20,4,0,0.7692307692307693,110,50,56,0.7999999999999999,12,0.46153846153846156,2,0.07692307692307693,2025-09-28,0.4762096099996489,26,12,4.230769230769231,1.9230769230769231,4.020403283478719,2.2720415185300338,0.6163232393100317,0.6744098142372067,0.8009850054223757,0.7387376139628731,1.0,0.7387376139628731,36,Active
FW All Stars FC 2016B White,TX,20,25,12,6,0,0.6,84,66,18,0.4733333333333333,18,0.9,2,0.1,2025-05-17,0.3083270466246347,20,18,4.2,3.3,3.9533468442241584,3.3303361296436123,0.6049253241300341,0.506909566801238,0.8601827513649511,0.738476629005225,1.0,0.738476629005225,37,Active
CVFA 16B Academy,CA,30,126,21,5,0,0.7,165,53,93,0.6933333333333334,0,0.0,6,0.2,2025-10-12,0.44050624160375196,30,0,5.5,1.7666666666666666,5.044571358902012,2.1118266218426616,0.7696229731874099,0.6972540425996709,0.741527575058451,0.7382919481924868,1.0,0.7382919481924868,38,Active
LFA Red Star Tango 2016B,MO,30,59,25,3,0,0.8333333333333334,192,65,93,0.83,5,0.16666666666666666,7,0.23333333333333334,2025-10-10,0.4021381197384142,30,5,6.4,2.1666666666666665,5.755097674691485,2.427616095526872,0.8473754435366724,0.6514032083551708,0.7272165286710561,0.7360856475810023,1.0,0.7360856475810023,39,Active
PHENOM B2016,CA,30,35,24,4,0,0.8,168,58,75,0.7966666666666666,9,0.3,19,0.6333333333333333,2025-07-13,0.249986143686323,30,9,5.6,1.9333333333333333,5.123518727323064,2.243405569211083,0.7794777728034323,0.6785583814352099,0.7383316690694076,0.7346062322893729,1.0,0.7346062322893729,40,Active
SF Glens Pre-Academy 16B I,CA,30,53,25,4,0,0.8333333333333334,150,50,86,0.8383333333333333,4,0.13333333333333333,8,0.26666666666666666,2025-10-12,0.3968116318270845,30,4,5.0,1.6666666666666667,4.649834516796748,2.032879253421609,0.7158509021805968,0.7081707821582683,0.7458606938363596,0.7323207531695888,1.0,0.7323207531695888,41,Active
B2016 WH - Blue,CA,30,50,18,8,0,0.6,136,76,48,0.5883333333333334,11,0.36666666666666664,8,0.26666666666666666,2025-10-11,0.42575405743327144,30,11,4.533333333333333,2.533333333333333,4.281413464165169,2.7170897797373983,0.6593897990840002,0.606730654222535,0.7959586065841069,0.7307992546117712,1.0,0.7307992546117712,42,Active
Cincy SC B16 Premier,OH,30,35,17,10,0,0.5666666666666667,136,92,34,0.5683333333333334,24,0.8,8,0.26666666666666666,2025-10-17,0.23131387220368124,30,24,4.533333333333333,3.066666666666667,4.281413464165169,3.138142411316346,0.6593897990840002,0.5386393922629749,0.8165406631124176,0.7295302361368455,1.0,0.7295302361368455,43,Active
LFA Blue Star Premier 2016B,MO,30,58,27,0,0,0.9,177,62,101,0.9,3,0.1,11,0.36666666666666664,2025-10-05,0.5648989515159704,30,3,5.9,2.066666666666667,5.360360832586221,2.3486687271058195,0.8072052952598355,0.6631746014537101,0.7223415925363391,0.7274809348645126,1.0,0.7274809348645126,44,Active
ALBION SC San Diego B16 Academy',CA,24,24,24,0,0,1.0,136,37,92,0.85,0,0.0,9,0.375,2025-10-11,0.4863941884172494,24,0,5.666666666666667,1.5416666666666667,5.084178488696138,2.0077941134381607,0.7746052111284543,0.7115906747403209,0.7149869368599006,0.7262313392896953,1.0,0.7262313392896953,45,Active
Real Inland Empire X SLKTV,CA,30,36,24,4,0,0.8,153,69,78,0.7999999999999999,0,0.0,5,0.16666666666666666,2025-08-24,0.4731799339046382,30,0,5.1,2.3,4.728781885217801,2.532879253421609,0.7271905456117419,0.6354180837872268,0.7536167202261108,0.7246917580154602,1.0,0.7246917580154602,46,Active
Rocklin FC 16B Navy,CA,30,89,24,6,0,0.8,108,40,64,0.7916666666666666,0,0.0,0,0.0,2025-10-12,0.5139608536482371,30,0,3.6,1.3333333333333333,3.544571358902011,1.7697213586847669,0.5333959048000783,0.7428279123728722,0.7815146837856545,0.7241535737059828,1.0,0.7241535737059828,47,Active
SD Surf Academy Boys 2016 (Miller),CA,30,36,24,4,0,0.8,191,49,113,0.7966666666666666,7,0.23333333333333334,11,0.36666666666666664,2025-07-14,0.3971460395469933,30,7,6.366666666666666,1.6333333333333333,5.728781885217801,2.006563463947925,0.8449262826960627,0.7117578364598827,0.6870142021000607,0.7235453450912255,1.0,0.7235453450912255,48,Active
Napa Sport-Olympico 2015 Boys,CA,30,86,7,17,0,0.23333333333333334,93,101,-8,0.22166666666666665,27,0.9,1,0.03333333333333333,2025-10-12,0.3708111901007346,30,27,3.1,3.3666666666666667,3.1498345167967483,3.3749845165795036,0.46296099446308714,0.49952104255102747,0.8840346983202364,0.7229172263949647,1.0,0.7229172263949647,49,Active
ALBION SC Santa Ana B16 Academy,CA,30,79,10,18,0,0.3333333333333333,75,104,-29,0.33666666666666667,18,0.6,10,0.3333333333333333,2025-10-11,0.4227166004050287,30,18,2.5,3.466666666666667,2.676150306270433,3.4539318850005563,0.3805815003095605,0.48645917256876725,0.9106353865258009,0.7197893664911461,1.0,0.7197893664911461,50,Active
Force 16B Elite,CA,30,77,24,6,0,0.8,145,53,72,0.8033333333333333,0,0.0,3,0.1,2025-10-11,0.414620527556532,30,0,4.833333333333333,1.7666666666666666,4.518255569428327,2.1118266218426616,0.6963343294692788,0.6972540425996709,0.73503590331418,0.719739216402298,1.0,0.719739216402298,51,Active
RLFC U10 Boys A,MI,21,21,6,11,0,0.2857142857142857,49,38,5,0.22499999999999998,10,0.47619047619047616,9,0.42857142857142855,2025-10-13,0.33172375883851646,21,10,2.3333333333333335,1.8095238095238095,2.610127987526774,2.2499797113800395,0.36951864684838653,0.6776084262392152,0.8466873285106555,0.7174378117239137,1.0,0.7174378117239137,52,Active
United FC 2016,NY,30,158,28,2,0,0.9333333333333333,145,61,81,0.9333333333333333,8,0.26666666666666666,5,0.16666666666666666,2025-10-11,0.5313973180768512,30,8,4.833333333333333,2.033333333333333,4.518255569428327,2.3223529376321355,0.6963343294692788,0.6670547040217985,0.740584668721525,0.7170286079311304,1.0,0.7170286079311304,53,Active
South Valley United B16 Black,CA,30,81,26,2,0,0.8666666666666667,135,38,83,0.86,15,0.5,6,0.2,2025-10-12,0.26922135166310346,30,15,4.5,1.2666666666666666,4.255097674691485,1.7170897797373985,0.6551516758659643,0.7494271518497246,0.725455729372028,0.7161892031663546,1.0,0.7161892031663546,54,Active
Molano Futbol Academy Elite 2016B,TX,30,99,21,5,0,0.7,144,48,73,0.695,4,0.13333333333333333,9,0.3,2025-06-07,0.2887364140027138,30,4,4.8,1.6,4.4919397799546426,1.9802476744742405,0.6923414143246803,0.7153185243166531,0.7243354897781722,0.71613328159517,1.0,0.71613328159517,55,Active
Inter-America Dragons F.C.,CA,19,19,12,6,0,0.631578947368421,69,35,29,0.5083333333333333,14,0.7368421052631579,3,0.15789473684210525,2025-08-24,0.1823856120987004,19,14,3.6315789473684212,1.8421052631578947,3.544211542158387,2.305533764074857,0.5333318798622106,0.6695228183796139,0.82166784927753,0.7335716492148829,0.9746794344808963,0.7149972002079805,56,Active
Pacific Stormers B2016,CA,30,101,15,11,0,0.5,131,100,22,0.5133333333333333,4,0.13333333333333333,4,0.13333333333333333,2025-10-12,0.20190405365989533,30,4,4.366666666666666,3.3333333333333335,4.149834516796748,3.3486687271058195,0.6379565401606212,0.5038760253082508,0.8046786783676435,0.7111737201143605,1.0,0.7111737201143605,57,Active
Marin FC B16Blue,CA,30,78,22,2,0,0.7333333333333333,136,42,90,0.73,16,0.5333333333333333,2,0.06666666666666667,2025-10-11,0.41295545484529056,30,16,4.533333333333333,1.4,4.281413464165169,1.8223529376321352,0.6593897990840002,0.7361160693053854,0.7170930250900751,0.7093569887319222,1.0,0.7093569887319222,58,Active
B16 PRE ECNL I,CA,29,31,20,5,0,0.6896551724137931,160,71,70,0.6849999999999999,6,0.20689655172413793,13,0.4482758620689655,2025-07-13,0.26391094295429207,29,6,5.517241379310345,2.4482758620689653,5.045775990223687,2.655389503514085,0.7697756370781402,0.6164326644218849,0.7198435288353301,0.7091477776012032,1.0,0.7091477776012032,59,Active
SPIRE FC 2016 BLACK BOYS,OH,30,50,30,0,0,1.0,228,47,139,1.0,2,0.06666666666666667,4,0.13333333333333333,2025-10-12,0.5909985854786255,30,2,7.6,1.5666666666666667,6.702466095744117,1.9539318850005565,0.9161744209322317,0.718852601087759,0.6365508621027692,0.7089359216656597,1.0,0.7089359216656597,60,Active
FLS 16B Academy I,CA,30,81,20,6,0,0.6666666666666666,151,95,48,0.6699999999999999,0,0.0,0,0.0,2025-10-11,0.3918873048692121,30,0,5.033333333333333,3.1666666666666665,4.676150306270432,3.2170897797373983,0.7196622469569128,0.5256289247160455,0.7654144994991291,0.7083069340340691,1.0,0.7083069340340691,61,Active
AHFC 16B Blue E,TX,23,23,16,2,0,0.6956521739130435,83,33,36,0.5645833333333333,9,0.391304347826087,7,0.30434782608695654,2025-05-18,0.1464195478676076,23,9,3.608695652173913,1.434782608695652,3.5385068270411755,1.9435294074200369,0.5323166510697213,0.7202422105733588,0.7627011274253567,0.7081324487838301,1.0,0.7081324487838301,62,Active
SLSG IL B 2016 Academy Red,IL,20,20,4,16,0,0.2,46,80,-34,0.20666666666666667,6,0.3,10,0.5,2025-10-05,0.3274657246520881,20,6,2.3,4.0,2.5962039870813016,3.8303361296436123,0.36720247299395403,0.424740078318517,0.915346539826422,0.7075964341583474,1.0,0.7075964341583474,63,Active
Midsouth Bartlett 2016 Navy,TN,29,32,19,7,0,0.6551724137931034,88,47,41,0.6508333333333333,8,0.27586206896551724,11,0.3793103448275862,2025-09-21,0.17995316765010816,29,8,3.0344827586206895,1.6206896551724137,3.099830044277742,2.0067408548654364,0.4540852650957688,0.7117337446331761,0.7881611310122166,0.706060480553119,1.0,0.706060480553119,64,Active
STLDA 2016B Elite Navy,MO,30,69,16,9,0,0.5333333333333333,131,83,44,0.53,12,0.4,11,0.36666666666666664,2025-09-21,0.15751369402489115,30,12,4.366666666666666,2.7666666666666666,4.149834516796748,2.901300306053188,0.6379565401606212,0.5772875973078021,0.7692636711900008,0.7046070302076852,1.0,0.7046070302076852,65,Active
2016 Nero Boys,PA,29,29,21,6,0,0.7241379310344828,98,58,40,0.7183333333333333,5,0.1724137931034483,6,0.20689655172413793,2025-10-12,0.3036748843767465,29,5,3.3793103448275863,2.0,3.370100314548012,2.3040381521627338,0.502261871271774,0.669741841843245,0.7831718748272484,0.7043038675193528,1.0,0.7043038675193528,66,Active
CITY SC SW B16 Pre MLS MUR,CA,18,18,14,2,0,0.7777777777777778,51,34,16,0.7166666666666666,11,0.6111111111111112,6,0.3333333333333333,2025-08-24,0.27916317276710045,18,11,2.8333333333333335,1.8888888888888888,2.9882196783952475,2.3557466011546593,0.4343875945124378,0.6621272204451747,0.8667765359965152,0.7393688845894316,0.9486832980505138,0.7014269119082317,67,Active
SBYSC SB Baby Cougars,TX,30,34,15,13,0,0.5,125,80,33,0.505,6,0.2,14,0.4666666666666667,2025-10-11,0.12970083015193087,30,6,4.166666666666667,2.6666666666666665,3.9919397799546434,2.8223529376321355,0.611499959424816,0.5899864241454178,0.7674124359769473,0.7007447383002151,1.0,0.7007447383002151,68,Active
TFA-Pro B2016,CA,30,101,24,4,0,0.8,135,29,88,0.795,11,0.36666666666666664,8,0.26666666666666666,2025-10-11,0.3796248845300162,30,11,4.5,0.9666666666666667,4.255097674691485,1.4802476744742405,0.6551516758659643,0.7777049414596284,0.6899310965094859,0.7005299813708101,1.0,0.7005299813708101,69,Active
MFA GR 16B Elite,MI,25,25,22,3,0,0.88,177,42,71,0.7483333333333333,17,0.68,7,0.28,2025-10-12,0.01719222564855323,25,17,7.08,1.68,6.172536716311407,2.09846701909155,0.8821140915199718,0.6991175921947075,0.6387105665666045,0.6994726766828986,1.0,0.6994726766828986,70,Active
Ambassadors FC 2016 Boys Blue,OH,30,51,24,6,0,0.8,239,77,100,0.8066666666666665,2,0.06666666666666667,8,0.26666666666666666,2025-10-12,0.3445965200104833,30,2,7.966666666666667,2.566666666666667,6.991939779954643,2.743405569211083,0.9307600234577234,0.6025663980032414,0.6545539178703317,0.699397635014392,1.0,0.699397635014392,71,Active
California Rush B16 Nero - HB,CA,30,51,20,10,0,0.6666666666666666,125,57,49,0.66,0,0.0,6,0.2,2025-10-11,0.29330834647342796,30,0,4.166666666666667,1.9,3.9919397799546434,2.2170897797373983,0.611499959424816,0.6823461529716842,0.7320538585847267,0.6980015376301361,1.0,0.6980015376301361,72,Active
Manhattan Kickers FC - 2016's,NY,30,61,26,2,0,0.8666666666666667,220,49,128,0.8650000000000001,6,0.2,12,0.4,2025-10-11,0.44848597724403855,30,6,7.333333333333333,1.6333333333333333,6.4919397799546426,2.006563463947925,0.9038675736046842,0.7117578364598827,0.6240395682107692,0.6975488229393749,1.0,0.6975488229393749,73,Active
BUSC 2016B Black,CA,30,55,21,9,0,0.7,115,51,62,0.7066666666666666,0,0.0,2,0.06666666666666667,2025-10-12,0.4093850950177963,30,0,3.8333333333333335,1.7,3.7287818852178005,2.0591950428952934,0.5659831954383638,0.7045576177486199,0.7378430295250944,0.6968139803524533,1.0,0.6968139803524533,74,Active
Fire,NY,30,111,17,12,0,0.5666666666666667,82,81,1,0.5700000000000001,25,0.8333333333333334,3,0.1,2025-10-12,0.15251520304051297,30,25,2.7333333333333334,2.7,2.860360832586222,2.8486687271058195,0.41207780213403045,0.5857659157163226,0.8285475962706091,0.6966973013324361,1.0,0.6966973013324361,75,Active
TFA-CENTRAL LA B2016,CA,30,121,24,4,0,0.8,143,40,84,0.795,0,0.0,2,0.06666666666666667,2025-10-11,0.42993795340473295,30,0,4.766666666666667,1.3333333333333333,4.4656239904809585,1.7697213586847669,0.6883194965946836,0.7428279123728722,0.6829152237605437,0.6959786160498374,1.0,0.6959786160498374,76,Active
Legends,NY,30,62,12,13,0,0.4,78,78,-2,0.4033333333333333,19,0.6333333333333333,4,0.13333333333333333,2025-10-12,0.10292249934221179,30,19,2.6,2.6,2.7550976746914855,2.769721358684767,0.39397383981542133,0.5983872347105146,0.8285469389045952,0.6956003782479443,1.0,0.6956003782479443,77,Active
Storm B2016 Blue,CA,30,46,23,5,0,0.7666666666666667,145,70,67,0.7683333333333333,8,0.26666666666666666,5,0.16666666666666666,2025-10-11,0.40856928549440497,30,8,4.833333333333333,2.3333333333333335,4.518255569428327,2.5591950428952934,0.6963343294692788,0.6313730366032952,0.7154676104811448,0.6948220395032016,1.0,0.6948220395032016,78,Active
NTX United FC 2016B Pre ECNL Fannin,TX,19,19,11,3,0,0.5789473684210527,59,36,23,0.475,8,0.42105263157894735,6,0.3157894736842105,2025-10-04,0.1986444259382103,19,8,3.1052631578947367,1.894736842105263,3.173841171788016,2.342570801111894,0.46723085049998886,0.6640756871528122,0.8109908954825781,0.712855844820107,0.9746794344808963,0.6948059316956635,79,Active
