Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Solar Pre-ECNL B16 Paez,TX,30,84,25,4,0,0.8333333333333334,181,45,114,0.8383333333333333,8,0.26666666666666666,7,0.23333333333333334,2025-09-01,0.3795301754587471,30,8,6.033333333333333,1.5,5.4656239904809585,1.901300306053188,0.8186471091374058,0.7258400010477509,0.7370064061948082,0.7511012657539162,1.0,0.7511012657539162,30,Active,1
FW All Stars FC 2016B White,TX,20,25,12,6,0,0.6,84,66,18,0.4733333333333333,18,0.9,2,0.1,2025-05-17,0.3083270466246347,20,18,4.2,3.3,3.9533468442241584,3.3303361296436123,0.6049253241300341,0.506909566801238,0.8601827513649511,0.738476629005225,1.0,0.738476629005225,37,Active,2
Molano Futbol Academy Elite 2016B,TX,30,99,21,5,0,0.7,144,48,73,0.695,4,0.13333333333333333,9,0.3,2025-06-07,0.2887364140027138,30,4,4.8,1.6,4.4919397799546426,1.9802476744742405,0.6923414143246803,0.7153185243166531,0.7243354897781722,0.71613328159517,1.0,0.71613328159517,55,Active,3
AHFC 16B Blue E,TX,23,23,16,2,0,0.6956521739130435,83,33,36,0.5645833333333333,9,0.391304347826087,7,0.30434782608695654,2025-05-18,0.1464195478676076,23,9,3.608695652173913,1.434782608695652,3.5385068270411755,1.9435294074200369,0.5323166510697213,0.7202422105733588,0.7627011274253567,0.7081324487838301,1.0,0.7081324487838301,62,Active,4
SBYSC SB Baby Cougars,TX,30,34,15,13,0,0.5,125,80,33,0.505,6,0.2,14,0.4666666666666667,2025-10-11,0.12970083015193087,30,6,4.166666666666667,2.6666666666666665,3.9919397799546434,2.8223529376321355,0.611499959424816,0.5899864241454178,0.7674124359769473,0.7007447383002151,1.0,0.7007447383002151,68,Active,5
NTX United FC 2016B Pre ECNL Fannin,TX,19,19,11,3,0,0.5789473684210527,59,36,23,0.475,8,0.42105263157894735,6,0.3157894736842105,2025-10-04,0.1986444259382103,19,8,3.1052631578947367,1.894736842105263,3.173841171788016,2.342570801111894,0.46723085049998886,0.6640756871528122,0.8109908954825781,0.712855844820107,0.9746794344808963,0.6948059316956635,79,Active,6
Arsenal,TX,30,319,15,12,0,0.5,86,63,19,0.49999999999999994,18,0.6,6,0.2,2025-10-12,0.06800107998290733,30,19,2.8666666666666667,2.1,2.965623990480959,2.3749845165795036,0.43042282230545753,0.6592723778632478,0.7911583813466369,0.6926340688417232,1.0,0.6926340688417232,83,Active,7
Prime FC 2016,TX,30,54,18,9,0,0.6,197,84,59,0.6016666666666667,6,0.2,17,0.5666666666666667,2025-09-27,0.33091568761266854,30,6,6.566666666666666,2.8,5.886676622059906,2.927616095526872,0.8591481895288717,0.5730309710139703,0.6737473515346052,0.6906842430293314,1.0,0.6906842430293314,91,Active,8
2016B Locomotive EPPL Valcarcel-LC,TX,30,48,18,5,0,0.6,183,50,74,0.6033333333333333,11,0.36666666666666664,19,0.6333333333333333,2025-10-12,0.00495129927493294,30,11,6.1,1.6666666666666667,5.518255569428327,2.032879253421609,0.8241666959905753,0.7081707821582683,0.6290264209131189,0.6838833481776401,1.0,0.6838833481776401,99,Active,9
Barcelona SC Cypress 16B Elite Gold I,TX,30,37,22,7,0,0.7333333333333333,147,76,61,0.725,7,0.23333333333333334,14,0.4666666666666667,2025-10-05,0.09332772439730808,30,7,4.9,2.533333333333333,4.570887148375696,2.7170897797373983,0.7042316224068461,0.606730654222535,0.6956309012839934,0.6795709960962723,1.0,0.6795709960962723,106,Active,10
FC Dallas Youth Pre ECNL B16 Hickam,TX,30,63,21,5,0,0.7,112,72,40,0.6966666666666667,4,0.13333333333333333,12,0.4,2025-06-15,0.29377969374943286,30,4,3.7333333333333334,2.4,3.649834516796748,2.6118266218426616,0.5520702746038578,0.6232277652562515,0.734111172668952,0.675526311573393,1.0,0.675526311573393,113,Active,11
Imperial SC 16B Red,TX,30,39,21,6,0,0.7,96,38,56,0.6933333333333334,12,0.4,7,0.23333333333333334,2025-10-12,0.08021844941891887,30,12,3.2,1.2666666666666666,3.228781885217801,1.7170897797373985,0.4770197568209088,0.7494271518497246,0.6992483453899158,0.6648383889680761,1.0,0.6648383889680761,133,Active,12
Titans,TX,30,116,13,14,0,0.43333333333333335,137,87,8,0.43499999999999994,18,0.6,7,0.23333333333333334,2025-10-11,0.0356051150138157,30,18,4.566666666666666,2.9,4.307729253638853,3.006563463947925,0.663602580752008,0.560198466468798,0.6896920010287635,0.6585754100614193,1.0,0.6585754100614193,149,Active,13
DKSC 16B Guerrero,TX,30,91,21,6,0,0.7,131,37,63,0.7,2,0.06666666666666667,13,0.43333333333333335,2025-10-05,0.08144057371938848,30,2,4.366666666666666,1.2333333333333334,4.149834516796748,1.6907739902637142,0.6379565401606212,0.7526841966307684,0.6291620433256252,0.655625373353653,1.0,0.655625373353653,160,Active,14
Houston Soccer Prospects 2016B,TX,30,41,23,5,0,0.7666666666666667,154,75,63,0.76,1,0.03333333333333333,9,0.3,2025-08-31,0.28482977961516864,30,1,5.133333333333334,2.5,4.755097674691485,2.690773990263714,0.7309069653047816,0.6108794545840027,0.6397617403722994,0.6522143282011366,1.0,0.6522143282011366,168,Active,15
FC Dallas Youth Pre ECNL B16 Redwine,TX,23,23,12,6,0,0.5217391304347826,93,62,25,0.45208333333333334,5,0.21739130434782608,11,0.4782608695652174,2025-10-12,0.055505501503300414,23,5,4.043478260869565,2.6956521739130435,3.861087472202466,2.8790132783877787,0.5890575904493728,0.580883636074844,0.6959409804595318,0.6515528335805625,1.0,0.6515528335805625,169,Active,16
Sting Pre ECNL B16 Lucero,TX,30,70,20,6,0,0.6666666666666666,184,70,78,0.6616666666666666,5,0.16666666666666666,15,0.5,2025-10-05,0.09471016045974263,30,5,6.133333333333334,2.3333333333333335,5.544571358902012,2.5591950428952934,0.8268765446990433,0.6313730366032952,0.5943588369722747,0.6482652184438326,1.0,0.6482652184438326,177,Active,17
Lbk Cowboys 16B,TX,30,34,22,4,0,0.7333333333333333,158,46,81,0.7333333333333333,8,0.26666666666666666,16,0.5333333333333333,2025-08-31,-0.09899709999136916,30,8,5.266666666666667,1.5333333333333334,4.860360832586221,1.9276160955268722,0.7454489406233675,0.7223598337895691,0.5531668504787218,0.6254618651698205,1.0,0.6254618651698205,237,Active,18
LEONES FC,TX,23,23,18,2,0,0.782608695652174,140,27,81,0.6729166666666666,0,0.0,12,0.5217391304347826,2025-09-01,0.07257705307392562,23,0,6.086956521739131,1.173913043478261,5.37721650446053,1.7499810203232626,0.8090737430887628,0.745316324798052,0.5204841182404634,0.623168484521641,1.0,0.623168484521641,246,Active,19
Sting Pre-ECNL B16 Ortiz,TX,30,73,20,9,0,0.6666666666666666,121,59,56,0.6716666666666666,3,0.1,20,0.6666666666666666,2025-10-11,0.09644027839409205,30,3,4.033333333333333,1.9666666666666666,3.886676622059906,2.269721358684767,0.5934788022751907,0.6747469730173516,0.6099901622451199,0.6196392524055805,1.0,0.6196392524055805,257,Active,20
JUVENTUS AH-2016-DEL PIERO-INH,TX,30,36,19,10,0,0.6333333333333333,126,68,41,0.6316666666666666,2,0.06666666666666667,15,0.5,2025-10-11,0.0008298924380563746,30,2,4.2,2.2666666666666666,4.018255569428327,2.506563463947925,0.6159600828004065,0.6394440917059859,0.6110820112950209,0.6177300416782912,1.0,0.6177300416782912,270,Active,21
Nutmeg Ninjas,TX,23,23,16,6,0,0.6956521739130435,116,51,53,0.60625,10,0.43478260869565216,11,0.4782608695652174,2025-07-26,-0.04768594363765879,23,10,5.043478260869565,2.217391304347826,4.603022956073433,2.5241745687103596,0.7089945093750347,0.6367519294204373,0.5774794229551803,0.6156369415322025,1.0,0.6156369415322025,286,Active,22
Texas Premier 16B Navy,TX,27,27,14,9,0,0.5185185185185185,120,81,33,0.5566666666666666,1,0.037037037037037035,8,0.2962962962962963,2025-08-30,0.008240891922590185,27,1,4.444444444444445,3.0,4.191248903950755,3.0928403322863183,0.6447668511097178,0.5460825819927793,0.6202724744384197,0.6103333712835513,1.0,0.6103333712835513,316,Active,23
FC War Hawks 16B,TX,30,41,27,2,0,0.9,196,35,111,0.9,0,0.0,22,0.7333333333333333,2025-10-11,-0.04687751597088263,30,0,6.533333333333333,1.1666666666666667,5.860360832586221,1.6381424113163459,0.8568560325099497,0.759112534063726,0.4601170786397422,0.5992639604985806,1.0,0.5992639604985806,357,Active,24
United,TX,30,106,10,20,0,0.3333333333333333,74,98,-23,0.3416666666666667,14,0.4666666666666667,4,0.13333333333333333,2025-10-12,-0.28950969039040353,30,14,2.466666666666667,3.2666666666666666,2.6498345167967483,3.296037148158451,0.3761563639484558,0.5125835662954281,0.7001758549713718,0.5978534990315998,1.0,0.5978534990315998,364,Active,25
GFI 2016 Gold - Woodlands,TX,22,23,16,4,0,0.7272727272727273,116,52,56,0.6166666666666667,4,0.18181818181818182,16,0.7272727272727273,2025-05-18,-0.14993633734195502,22,4,5.2727272727272725,2.3636363636363638,4.756457054609214,2.641647054334038,0.7310980710609313,0.6185813181562374,0.5382792864244565,0.5929034496981076,1.0,0.5929034496981076,390,Active,26
ETX Mx Fc A,TX,18,18,13,4,0,0.7222222222222222,75,41,27,0.6833333333333333,7,0.3888888888888889,7,0.3888888888888889,2025-10-12,-0.06448530614173983,18,7,4.166666666666667,2.2777777777777777,3.911296601472171,2.6249773703854284,0.5977183228911259,0.6211814274151009,0.630010601694612,0.6217863110780125,0.9486832980505138,0.5898782882761516,405,Active,27
SG1 BLACK 1 STXCL EC B16,TX,14,14,6,7,0,0.42857142857142855,62,38,14,0.21428571428571427,2,0.14285714285714285,4,0.2857142857142857,2025-08-24,0.2041688635443123,14,2,4.428571428571429,2.7142857142857144,4.031532347194384,2.965882346819143,0.6182029649107199,0.5668221508993845,0.7749268370094597,0.7019611253676967,0.8366600265340756,0.5873028137760267,420,Active,28
Paris Saint-Germain Academy Houston 2016 West Blue,TX,30,53,21,6,0,0.7,148,61,62,0.6983333333333333,0,0.0,14,0.4666666666666667,2025-10-04,-0.06172217081264997,30,0,4.933333333333334,2.033333333333333,4.59720293784938,2.3223529376321355,0.7081352753839839,0.6670547040217985,0.5177604291414036,0.5856942533659987,1.0,0.5856942533659987,429,Active,29
Dallas Surf 16B Black,TX,30,68,17,13,0,0.5666666666666667,116,66,26,0.5766666666666667,12,0.4,9,0.3,2025-05-25,-0.2537440446347011,30,12,3.8666666666666667,2.2,3.755097674691485,2.4539318850005563,0.5705989290080292,0.647437110616298,0.5659980541702081,0.5832060404269903,1.0,0.5832060404269903,451,Active,30
