Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
UFA 15B Premier,GA,19,19,16,1,0,0.8421052631578947,85,27,48,0.75,0,0.0,3,0.15789473684210525,2025-10-11,2.064830253037767,19,0,4.473684210526316,1.4210526315789473,4.022667916290175,1.9365671586501476,0.7033514899440201,0.696275235636215,0.7790220364574575,0.7473385669905215,0.9746794344808963,0.7284155318400849,97,Active,1
Atlanta Fire 15B Elite I,GA,19,19,17,2,0,0.8947368421052632,105,30,63,0.7291666666666666,0,0.0,4,0.21052631578947367,2025-10-04,1.632502369330244,19,0,5.526315789473684,1.5789473684210527,4.763408657030915,2.0476782697612586,0.8132765377285066,0.6796358815197765,0.7187804333532628,0.7298507438616144,0.9746794344808963,0.7113705102824999,144,Active,2
CF 15B South Black,GA,30,41,17,11,0,0.5666666666666667,131,74,48,0.56,3,0.1,12,0.4,2025-10-05,0.8993945456177562,30,3,4.366666666666666,2.466666666666667,4.06873772999565,2.6128240337777364,0.711181909312331,0.5885046054576596,0.6388576712970401,0.6432519057322221,1.0,0.6432519057322221,619,Active,3
CF 15B Central Club 2,GA,16,16,10,6,0,0.625,46,32,14,0.3333333333333333,0,0.0,1,0.0625,2025-10-12,1.9458170031000943,16,0,2.875,2.0,2.9005014058264464,2.3869713868147495,0.4855120468640866,0.6260640719434993,0.774936282606692,0.6872769933255324,0.8944271909999159,0.6147192305790239,936,Active,4
NTH NASA 15 SCCL Elite Marietta,GA,18,18,12,6,0,0.6666666666666666,78,25,43,0.5666666666666667,0,0.0,7,0.3888888888888889,2025-10-12,0.8117624343010725,18,0,4.333333333333333,1.3888888888888888,3.908155143839797,1.9341274339828456,0.6833685910740103,0.6966350979376589,0.6037554629198817,0.6382540155542629,0.9486832980505138,0.605500924470002,1061,Active,5
CF 15B Central Black,GA,22,22,14,8,0,0.6363636363636364,68,46,22,0.5333333333333333,2,0.09090909090909091,17,0.7727272727272727,2025-06-15,0.9127361122506565,22,2,3.090909090909091,2.090909090909091,3.0537344579944903,2.376243776118466,0.5169518274070767,0.6278146719507325,0.6273631603845018,0.6053711961022629,1.0,0.6053711961022629,1062,Active,6
UFA 15B Red,GA,18,18,10,7,0,0.5555555555555556,49,39,5,0.41666666666666663,0,0.0,4,0.2222222222222222,2025-10-12,1.256802002582294,18,0,2.7222222222222223,2.1666666666666665,2.7927705284551814,2.472588972444384,0.4634620008000074,0.6119773051847478,0.7002315119256887,0.6352267683523642,0.9486832980505138,0.6026290256104906,1105,Active,7
CF 15B Alpharetta Club,GA,18,18,12,3,0,0.6666666666666666,82,20,48,0.6499999999999999,0,0.0,6,0.3333333333333333,2025-10-05,0.48260176043908093,18,0,4.555555555555555,1.1111111111111112,4.062001297685951,1.7418197416751533,0.7100446112430275,0.724222001716794,0.5489183521527646,0.6162043338836231,0.9486832980505138,0.5845827597417355,1338,Active,8
CF 15B North Black,GA,29,29,13,14,0,0.4482758620689655,61,70,-9,0.45666666666666667,0,0.0,11,0.3793103448275862,2025-10-11,0.8452525407055863,29,0,2.103448275862069,2.413793103448276,2.2868117226982356,2.575332791447405,0.3631321633273018,0.5948242878046947,0.6369579320893385,0.5737660494800023,1.0,0.5737660494800023,1493,Active,9
Inter Atlanta FC 15B Blue,GA,16,16,9,7,0,0.5625,57,46,4,0.6166666666666667,0,0.0,4,0.25,2025-10-11,1.192054738547581,16,0,3.5625,2.875,3.35883473915978,2.9703047201480826,0.5789134741880956,0.527065124802583,0.6960470159063287,0.6388239293419329,0.8944271909999159,0.5713814926648337,1529,Active,10
