Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
BH Rapids BU10 Burgundy,SD,30,25,4,0,0.8333333333333334,167,51,116,0.9,8,0.26666666666666666,30,1.0,2025-09-14,0.458952380952381,15,8,0.8333333333333334,0.74,0.458952380952381,0.5900380952380953,1.224744871391589,0.722646131068519,75,Active,1
BH Rapids 2016 Boys Burgundy,SD,26,21,4,0,0.8076923076923077,139,56,83,1.0,18,0.6923076923076923,26,1.0,2025-03-02,0.4243563200084939,23,18,0.8076923076923077,0.674,0.4243563200084939,0.5509522535435578,1.140175425099138,0.6281822198933541,464,Inactive,2
BH Rapids BU10 White,SD,30,19,7,0,0.6333333333333333,142,91,51,0.6,7,0.23333333333333334,30,1.0,2025-10-12,0.39933847660707916,19,7,0.6333333333333333,0.61,0.39933847660707916,0.48826975263091416,1.224744871391589,0.5980058753903519,702,Active,3
Ignite U9/U10 Boys Yellow,SD,21,6,15,0,0.2857142857142857,67,79,-12,0.2,8,0.38095238095238093,21,1.0,2025-10-12,0.5625388198757764,16,8,0.2857142857142857,0.484,0.5625388198757764,0.491466149068323,1.02469507659596,0.5036029432638867,1512,Active,4
Ignite U9/U10 Boys Red,SD,17,12,3,0,0.7058823529411765,73,32,41,0.8,9,0.5294117647058824,17,1.0,2025-06-08,0.4618055555555555,12,9,0.7058823529411765,0.59,0.4618055555555555,0.5362598039215687,0.9219544457292888,0.49440711029140694,1567,Active,5
BH Rapids 2016 Boys White,SD,21,6,13,0,0.2857142857142857,65,95,-30,0.3,9,0.42857142857142855,21,1.0,2025-03-01,0.5206567242281529,14,9,0.2857142857142857,0.448,0.5206567242281529,0.4591368916797489,1.02469507659596,0.47047531238781126,1734,Inactive,6
Ignite U10 Boys Blue,SD,11,9,2,0,0.8181818181818182,41,19,22,0.8,5,0.45454545454545453,11,1.0,2025-10-12,0.43947163947163953,11,5,0.8181818181818182,0.552,0.43947163947163953,0.5377193473193473,0.7416198487095663,0.3987833410071811,2173,Active,7
Sturgis U10,SD,14,7,7,0,0.5,55,69,-14,0.3,2,0.14285714285714285,14,1.0,2025-09-14,0.4609523809523809,5,2,0.5,0.48,0.4609523809523809,0.47257142857142853,0.8366600265340756,0.3953816239678174,2193,Active,8
BH Rapids BU10 Sky,SD,10,7,3,0,0.7,57,35,22,0.7,3,0.3,10,1.0,2025-09-14,0.48081232492997195,9,3,0.7,0.552,0.48081232492997195,0.5388873949579831,0.7071067811865476,0.3810509312707432,2257,Active,9
BASA,SD,9,2,5,0,0.2222222222222222,19,34,-15,0.2222222222222222,3,0.3333333333333333,9,1.0,2025-08-24,0.6362664836238022,7,3,0.2222222222222222,0.478,0.6362664836238022,0.5218043346187258,0.6708203932499369,0.3500369889484553,2418,Active,10
DASC Galaxy,SD,11,4,5,0,0.36363636363636365,31,38,-7,0.3,0,0.0,11,1.0,2025-08-24,0.49387755102040803,7,0,0.36363636363636365,0.494,0.49387755102040803,0.46785380333951754,0.7416198487095663,0.3469696668508482,2433,Active,11
Oahe Futbol Club U10,SD,7,0,7,0,0.0,6,43,-37,0.0,0,0.0,7,1.0,2025-08-24,0.8214285714285715,6,0,0.0,0.434,0.8214285714285715,0.5796571428571429,0.5916079783099616,0.3429297903986429,2452,Active,12
DASC Dynamo,SD,11,6,5,0,0.5454545454545454,40,33,7,0.6,0,0.0,11,1.0,2025-08-24,0.2692307692307692,6,0,0.5454545454545454,0.522,0.2692307692307692,0.3750293706293706,0.7416198487095663,0.2781292251077977,2770,Active,13
Yankton United U10 Boys Red,SD,6,2,2,0,0.3333333333333333,9,17,-8,0.3333333333333333,0,0.0,6,1.0,2025-08-24,0.5,4,0,0.3333333333333333,0.492,0.5,0.46506666666666663,0.5477225575051661,0.25472750407706923,2879,Active,14
HCSC Blaze,SD,7,5,0,0,0.7142857142857143,48,21,27,0.7142857142857143,0,0.0,7,1.0,2025-08-24,0.14814814814814814,6,0,0.7142857142857143,0.562,0.14814814814814814,0.34414603174603176,0.5916079783099616,0.20359953808466572,3056,Active,15
WYSA U10B,SD,6,0,5,0,0.0,8,30,-22,0.0,0,0.0,6,1.0,2025-08-24,0.41818181818181815,5,0,0.0,0.464,0.41818181818181815,0.34370909090909085,0.5477225575051661,0.18825722231050288,3097,Active,16
DASC Revolution,SD,3,1,2,0,0.3333333333333333,7,18,-11,0.3333333333333333,0,0.0,3,1.0,2025-09-21,0.5333333333333333,3,0,0.3333333333333333,0.486,0.5333333333333333,0.48386666666666667,0.3872983346207417,0.18740075417848956,3099,Provisional,17
Vermillion Predators U10B,SD,6,2,4,0,0.3333333333333333,12,20,-8,0.3333333333333333,0,0.0,6,1.0,2025-08-24,0.2848484848484848,5,0,0.3333333333333333,0.492,0.2848484848484848,0.33597575757575754,0.5477225575051661,0.1840215011991296,3109,Active,18
Yankton United U10 Boys Black,SD,3,1,1,0,0.3333333333333333,4,2,2,0.3333333333333333,0,0.0,3,1.0,2025-08-24,0.2929292929292929,3,0,0.3333333333333333,0.512,0.2929292929292929,0.34482424242424237,0.3872983346207417,0.133549854827768,3190,Provisional,19
