Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
FORCE BOYS 2015 BLACK,FL,30,29,0,0,0.9666666666666667,137,23,114,0.9599999999999999,1,0.03333333333333333,8,0.26666666666666666,2025-09-27,0.4444444444444444,30,1,0.9666666666666667,0.814176245210728,0.5555555555555555,0.6895019157088123,1.224744871391589,0.8444639350790435,18,Active,1
Tampa Dynamo FC 2015B Red,FL,30,22,2,0,0.7333333333333333,105,30,75,0.78,0,0.0,7,0.23333333333333334,2025-09-27,0.5105555555555555,30,0,0.7333333333333333,0.7394636015325671,0.6381944444444444,0.6774760536398468,1.224744871391589,0.8297353221860153,30,Active,2
St Petersburg FC Boys 2015 SPFC,FL,30,20,0,0,0.6666666666666666,125,45,80,0.6799999999999999,0,0.0,6,0.2,2025-10-12,0.5077777777777777,30,0,0.6666666666666666,0.7490421455938697,0.6347222222222221,0.6639750957854406,1.224744871391589,0.8132000932949573,49,Active,3
JFC 2015 Pre MLS Academy I,FL,30,25,0,0,0.8333333333333334,181,32,149,0.8499999999999999,7,0.23333333333333334,5,0.16666666666666666,2025-10-12,0.4219753086419752,30,7,0.8333333333333334,0.8812260536398467,0.5274691358024689,0.6593933588761174,1.224744871391589,0.8075886345131983,65,Active,4
MVP FC 15B,FL,30,22,8,0,0.7333333333333333,76,42,34,0.7199999999999999,3,0.1,5,0.16666666666666666,2025-10-12,0.5061447811447811,30,3,0.7333333333333333,0.6609195402298851,0.6326809764309763,0.6584591605712294,1.224744871391589,0.806444479930424,70,Active,5
GALACTICOS SOCCER ACADEMY 2015 ELITE,FL,30,21,6,0,0.7,102,51,51,0.7,4,0.13333333333333333,2,0.06666666666666667,2025-10-12,0.5054040404040404,30,4,0.7,0.6934865900383141,0.6317550505050504,0.657750348310693,1.224744871391589,0.8055763657495525,71,Active,6
GGS 2015 Boys Gold,FL,30,22,7,0,0.7333333333333333,110,52,58,0.74,0,0.0,3,0.1,2025-10-12,0.47801587301587295,30,0,0.7333333333333333,0.7068965517241379,0.5975198412698411,0.646557881773399,1.224744871391589,0.7918684497597798,107,Active,7
Orlando City Soccer School Windermere and Clermont 2015 Purple,FL,30,15,10,0,0.5,84,79,5,0.48,2,0.06666666666666667,7,0.23333333333333334,2025-10-12,0.5507749766573297,30,2,0.5,0.6053639846743295,0.688468720821662,0.6341540294278631,1.224744871391589,0.7766768952140861,157,Active,8
15 Kraze Pre ECNL,FL,30,22,6,0,0.7333333333333333,104,46,58,0.74,10,0.3333333333333333,12,0.4,2025-10-05,0.4611538461538462,30,10,0.7333333333333333,0.7068965517241379,0.5764423076923078,0.6339113616268789,1.224744871391589,0.7763796890693788,158,Active,9
FLFC 2015 Boys Premier,FL,30,21,6,0,0.7,133,49,84,0.72,0,0.0,1,0.03333333333333333,2025-10-12,0.45468253968253974,30,0,0.7,0.7567049808429118,0.5683531746031747,0.6323529009304871,1.224744871391589,0.7744709723242076,168,Active,10
