Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
TFA-Pro B2016,CA,30,71,26,3,0,0.8666666666666667,140,34,83,0.8683333333333333,0,0.0,9,0.3,2025-10-11,0.6490086924987499,30,0,4.666666666666667,1.1333333333333333,4.379957951646519,1.6187858530529489,0.6844474384600902,0.7697884628731028,0.8198696543319379,0.7827689728658014,1.0,0.7827689728658014,11,Active
Real Inland Empire X SLKTV,CA,30,36,23,5,0,0.7666666666666667,152,76,71,0.77,1,0.03333333333333333,5,0.16666666666666666,2025-08-24,0.6212939964292178,30,1,5.066666666666666,2.533333333333333,4.69574742533073,2.724049010947686,0.7324859184219779,0.6131377538479117,0.8555303652088797,0.7824429535793057,1.0,0.7824429535793057,12,Active
Celtic Harps B16,CA,30,65,22,7,0,0.7333333333333333,189,94,77,0.7366666666666666,0,0.0,1,0.03333333333333333,2025-10-11,0.6044630279185003,30,0,6.3,3.1333333333333333,5.669431635857045,3.1977332214740017,0.8488543045782853,0.5350800597951779,0.8376524928459862,0.7793783685822844,1.0,0.7793783685822844,13,Active
Santa Clara Sporting 16B Green,CA,30,65,26,4,0,0.8666666666666667,195,47,108,0.8666666666666666,2,0.06666666666666667,9,0.3,2025-10-11,0.7754603749326594,30,2,6.5,1.5666666666666667,5.82732637269915,1.9608911162108438,0.8632011305294025,0.7263193433720017,0.7604152421924044,0.7741532400957234,1.0,0.7741532400957234,14,Active
SYC 2016B Pre-MLS Next,VA,30,49,24,4,0,0.8,152,62,84,0.795,0,0.0,11,0.36666666666666664,2025-10-11,0.6602640914042861,30,0,5.066666666666666,2.066666666666667,4.69574742533073,2.355627958316107,0.7324859184219779,0.6702655514539455,0.8214159708676854,0.7733998764957959,1.0,0.7733998764957959,15,Active
Manhattan Kickers FC - 2016's,NY,30,59,24,3,0,0.8,206,62,111,0.7999999999999999,1,0.03333333333333333,9,0.3,2025-10-11,0.7469300652567277,30,1,6.866666666666666,2.066666666666667,6.1168000569096765,2.355627958316107,0.8865228958633792,0.6702655514539455,0.7636331836482205,0.7695375996523972,1.0,0.7695375996523972,16,Active
Nordic 2016 Boys Bayern,VT,30,64,24,4,0,0.8,143,51,81,0.8016666666666666,1,0.03333333333333333,17,0.5666666666666667,2025-10-12,0.6229202662961211,30,1,4.766666666666667,1.7,4.458905320067571,2.0661542741055805,0.6968902355962215,0.7119602206115656,0.8047037605379245,0.7645923475643122,1.0,0.7645923475643122,17,Active
Placer United 16B Gold,CA,30,86,27,2,0,0.9,168,50,96,0.895,0,0.0,5,0.16666666666666666,2025-10-11,0.6559752438344679,30,0,5.6,1.6666666666666667,5.1168000569096765,2.0398384846318964,0.7888352751632365,0.7155918373664472,0.7712192311004512,0.7636169611662075,1.0,0.7636169611662075,18,Active
PHENOM B2016,CA,27,29,22,5,0,0.8148148148148148,160,44,77,0.83,1,0.037037037037037035,18,0.6666666666666666,2025-07-12,0.48644059735108663,27,1,5.925925925925926,1.6296296296296295,5.326811490359077,2.043253211886059,0.8134921096867346,0.7151221602951594,0.7474927759352221,0.7542185195575121,1.0,0.7542185195575121,19,Active
California Rush B16 Nero - HB,CA,30,50,20,10,0,0.6666666666666666,125,57,49,0.6583333333333333,0,0.0,6,0.2,2025-10-11,0.4846315127557185,30,0,4.166666666666667,1.9,3.9852211095412557,2.224049010947686,0.618468993168879,0.6896036211978372,0.8197175317159177,0.7534450419028937,1.0,0.7534450419028937,20,Active
Cleveland Force 16B White West,OH,30,110,25,5,0,0.8333333333333334,225,63,107,0.8266666666666667,0,0.0,5,0.16666666666666666,2025-10-12,0.6468020483516247,30,0,7.5,2.1,6.6168000569096765,2.381943747789791,0.9186839907928591,0.6663250392141937,0.7263446818191006,0.752808615092871,1.0,0.752808615092871,21,Active
2016 Boys Academy Dublin Black,OH,26,27,20,3,0,0.7692307692307693,157,45,79,0.7966666666666666,1,0.038461538461538464,5,0.19230769230769232,2025-09-14,0.5326795493672742,26,1,6.038461538461538,1.7307692307692308,5.395247122428462,2.1327606592944726,0.8210317832624875,0.7026463175200872,0.7466166851560746,0.7527056312501597,1.0,0.7527056312501597,22,Active
B2016 TO,CA,30,44,25,5,0,0.8333333333333334,138,42,73,0.8316666666666667,0,0.0,9,0.3,2025-10-11,0.5782060427827546,30,0,4.6,1.4,4.32732637269915,1.8293121688424225,0.6760013449214011,0.74362741821161,0.7796470292059778,0.7517139701501889,1.0,0.7517139701501889,23,Active
LFA Red Star Tango 2016B,MO,30,69,24,5,0,0.8,196,83,87,0.7933333333333333,0,0.0,5,0.16666666666666666,2025-10-10,0.6263381906766751,30,0,6.533333333333333,2.7666666666666666,5.853642162172835,2.908259537263475,0.8654776769305597,0.5832400020382353,0.7681995473057724,0.7506632641772224,1.0,0.7506632641772224,24,Active
Chicago Raiders 2016,IL,28,28,24,3,0,0.8571428571428571,128,47,77,0.8666666666666666,0,0.0,2,0.07142857142857142,2025-10-12,0.6266361864634324,28,0,4.571428571428571,1.6785714285714286,4.289955615626881,2.0698295115558905,0.6699334431822588,0.711450840431715,0.7889215323288112,0.7496297761200815,1.0,0.7496297761200815,25,Active
United FC 2016,NY,30,127,28,2,0,0.9333333333333333,144,61,79,0.9333333333333333,4,0.13333333333333333,12,0.4,2025-10-11,0.6146376596666006,30,4,4.8,2.033333333333333,4.485221109541255,2.3293121688424225,0.7009756960894163,0.67418228313435,0.7883646424897321,0.7480503813385926,1.0,0.7480503813385926,26,Active
B2016 Elite Red,NY,30,50,27,2,0,0.9,223,43,127,0.9049999999999999,0,0.0,15,0.5,2025-10-05,0.7543919365076099,30,0,7.433333333333334,1.4333333333333333,6.564168477962308,1.8556279583161068,0.915735615395155,0.7402238311402771,0.6928850990884006,0.7469229487601268,1.0,0.7469229487601268,27,Active
Storm B2016 Blue,CA,30,40,24,3,0,0.8,160,71,78,0.7983333333333333,1,0.03333333333333333,8,0.26666666666666666,2025-10-11,0.5657165114000088,30,1,5.333333333333333,2.3666666666666667,4.906273741120203,2.5924700635792646,0.7618040032818522,0.6339967124381101,0.7792848889891881,0.7467310765375053,1.0,0.7467310765375053,28,Active
B16 PREMIER - SP,CA,30,71,19,5,0,0.6333333333333333,147,71,72,0.6366666666666666,0,0.0,2,0.06666666666666667,2025-10-11,0.5711219569955124,30,0,4.9,2.3666666666666667,4.564168477962308,2.5924700635792646,0.7130400012367519,0.6339967124381101,0.7942617673937558,0.7459644031712258,1.0,0.7459644031712258,29,Active
Greater Lowell 2016 Boys Pre-MLS Academy,MA,22,22,19,3,0,0.8636363636363636,105,50,57,0.75,0,0.0,2,0.09090909090909091,2025-10-12,0.5606166552442585,22,0,4.7727272727272725,2.272727272727273,4.38128007208559,2.5837954138670693,0.6846580759058624,0.635355344650576,0.7981164758904343,0.7428725696455483,1.0,0.7428725696455483,30,Active
Mayas FC 2016 Select,IL,30,36,24,1,0,0.8,127,31,85,0.8066666666666665,1,0.03333333333333333,2,0.06666666666666667,2025-09-28,0.6257004376466397,30,1,4.233333333333333,1.0333333333333334,4.037852688488624,1.5398384846318964,0.6275886286900625,0.7791027782085564,0.7681905220528427,0.7422525946114293,1.0,0.7422525946114293,31,Active
Force 16B Elite,CA,30,84,25,5,0,0.8333333333333334,149,54,75,0.8283333333333334,0,0.0,2,0.06666666666666667,2025-10-11,0.4995807872154811,30,0,4.966666666666667,1.8,4.6168000569096765,2.145101642526633,0.7209191720181387,0.7009016539657131,0.7621287328243386,0.7416414048913735,1.0,0.7416414048913735,32,Active
South Valley United B16 Black,CA,30,69,23,6,0,0.7666666666666667,122,39,69,0.7716666666666667,3,0.1,7,0.23333333333333334,2025-10-11,0.5352806871560473,30,3,4.066666666666666,1.3,3.906273741120203,1.75036480042137,0.604633332090435,0.7536614852443063,0.783098547629249,0.7415180920444977,1.0,0.7415180920444977,33,Active
Bethesda McKennie 2016,MD,30,36,22,4,0,0.7333333333333333,156,59,95,0.735,1,0.03333333333333333,12,0.4,2025-09-01,0.6458802561845789,30,1,5.2,1.9666666666666666,4.801010583225466,2.2766805898950544,0.7474265013785695,0.6819428231254365,0.7556201514252949,0.7392459557559782,1.0,0.7392459557559782,34,Active
SLSG MO B 2016 Manchester United,MO,30,41,22,8,0,0.7333333333333333,157,75,74,0.725,4,0.13333333333333333,14,0.4666666666666667,2025-05-19,0.478428387865289,30,4,5.233333333333333,2.5,4.82732637269915,2.6977332214740017,0.7510741139330942,0.6173456684539991,0.7727096288271956,0.737309733773736,1.0,0.737309733773736,35,Active
Turlock Sports Park FC 2016 Boys,CA,30,112,23,5,0,0.7666666666666667,166,66,93,0.7633333333333333,0,0.0,3,0.1,2025-10-11,0.5963505779561444,30,0,5.533333333333333,2.2,5.064168477962308,2.4608911162108438,0.7822945142794259,0.6543649902136133,0.7497618359661404,0.7371890024782921,1.0,0.7371890024782921,36,Active
Strikers FC Orange-B2016 JO,CA,30,62,21,7,0,0.7,133,74,54,0.6916666666666667,0,0.0,11,0.36666666666666664,2025-10-11,0.47448102246971835,30,0,4.433333333333334,2.466666666666667,4.19574742533073,2.6714174320003172,0.654386822567684,0.621536065078365,0.8011283070515984,0.7358615617601689,1.0,0.7358615617601689,37,Active
LFA Blue Star 2016B,MO,30,35,17,11,0,0.5666666666666667,117,78,32,0.5583333333333333,4,0.13333333333333333,10,0.3333333333333333,2025-10-12,0.364091942591598,30,4,3.9,2.6,3.774694793751782,2.7766805898950544,0.5812072860478059,0.604671615955645,0.8271874950560881,0.7334882774343431,1.0,0.7334882774343431,38,Active
SPIRE FC 2016 BLACK BOYS,OH,30,62,30,0,0,1.0,227,47,139,1.0,2,0.06666666666666667,3,0.1,2025-10-12,0.801613175850716,30,2,7.566666666666666,1.5666666666666667,6.669431635857045,1.9608911162108438,0.9215380429253478,0.7263193433720017,0.6723939205962481,0.7330078296172188,1.0,0.7330078296172188,39,Active
Molano Futbol Academy Elite 2016B,TX,30,81,22,6,0,0.7333333333333333,166,62,76,0.7366666666666666,1,0.03333333333333333,5,0.16666666666666666,2025-06-07,0.5128429935875569,30,1,5.533333333333333,2.066666666666667,5.064168477962308,2.355627958316107,0.7822945142794259,0.6702655514539455,0.7339433201993532,0.7308780052662862,1.0,0.7308780052662862,40,Active
Oxnard United Boys 2016,CA,30,33,17,9,0,0.5666666666666667,129,54,63,0.5683333333333334,0,0.0,5,0.16666666666666666,2025-08-16,0.3989129419452986,30,0,4.3,1.8,4.0904842674359925,2.145101642526633,0.6366183566712306,0.7009016539657131,0.7689357975141325,0.7288654806358683,1.0,0.7288654806358683,41,Active
WCOB FC 2016,IL,27,28,19,6,0,0.7037037037037037,117,57,50,0.7266666666666667,0,0.0,4,0.14814814814814814,2025-10-04,0.4539175292215035,27,0,4.333333333333333,2.111111111111111,4.098240061787648,2.4146817833146303,0.6379410488329892,0.6613902906994484,0.7797190201552869,0.7276976799996597,1.0,0.7276976799996597,42,Active
SWAG Academy 2016,PA,30,63,23,7,0,0.7666666666666667,196,47,103,0.7699999999999999,5,0.16666666666666666,19,0.6333333333333333,2025-10-12,0.5738638395283046,30,5,6.533333333333333,1.5666666666666667,5.853642162172835,1.9608911162108438,0.8654776769305597,0.7263193433720017,0.6821466694585614,0.7276474057356491,1.0,0.7276474057356491,43,Active
Ambassadors FC 2016 Boys Blue,OH,30,62,23,6,0,0.7666666666666667,235,77,96,0.7716666666666666,0,0.0,3,0.1,2025-10-12,0.566983629787893,30,0,7.833333333333333,2.566666666666667,6.879957951646518,2.75036480042137,0.9320588282813701,0.6089128801030741,0.6966163006931964,0.7261641220928067,1.0,0.7261641220928067,44,Active
TFA-CENTRAL LA B2016,CA,30,124,24,4,0,0.8,143,40,84,0.795,0,0.0,2,0.06666666666666667,2025-10-11,0.5899590083792458,30,0,4.766666666666667,1.3333333333333333,4.458905320067571,1.7766805898950542,0.6968902355962215,0.7503463874836549,0.7266924578087895,0.725462799301249,1.0,0.725462799301249,45,Active
2016/U10 Boys: Boston Elite Navy,MA,30,41,22,8,0,0.7333333333333333,160,69,67,0.7483333333333333,0,0.0,10,0.3333333333333333,2025-10-12,0.44296567872586323,30,0,5.333333333333333,2.3,4.906273741120203,2.5398384846318964,0.7618040032818522,0.6422064434337132,0.7405109182114424,0.7251086402699786,1.0,0.7251086402699786,46,Active
CITY SC SW B16 Pre MLS LE,CA,30,67,20,4,0,0.6666666666666666,129,35,78,0.6666666666666666,0,0.0,1,0.03333333333333333,2025-10-11,0.5162025478711375,30,0,4.3,1.1666666666666667,4.0904842674359925,1.6451016425266332,0.6366183566712306,0.7666231892259154,0.7403533234289694,0.7248603032368108,1.0,0.7248603032368108,47,Active
ALBION SC San Diego B16 Academy''',CA,30,41,23,7,0,0.7666666666666667,150,81,65,0.7666666666666666,0,0.0,3,0.1,2025-10-11,0.48019592037971914,30,0,5.0,2.7,4.643115846383361,2.855627958316107,0.7248086516274513,0.5918553110325159,0.7674492890629274,0.7238023659697499,1.0,0.7238023659697499,48,Active
Pacific Stormers B2016,CA,30,99,15,11,0,0.5,131,100,22,0.5083333333333333,1,0.03333333333333333,5,0.16666666666666666,2025-10-12,0.3134384328809005,30,1,4.366666666666666,3.3333333333333335,4.143115846383361,3.355627958316107,0.6455527964998926,0.5084728296161507,0.8185314613778473,0.721924002049917,1.0,0.721924002049917,49,Active
16 Kraze Black,FL,30,60,22,7,0,0.7333333333333333,134,73,54,0.74,0,0.0,5,0.16666666666666666,2025-09-28,0.47320605252848713,30,0,4.466666666666667,2.433333333333333,4.222063214804414,2.645101642526633,0.6587646506952977,0.6257083950328302,0.7728220810403754,0.7205878577698508,1.0,0.7205878577698508,50,Active
Wellesley Premier Club 2016 Boys FC,MA,30,32,25,4,0,0.8333333333333334,157,43,102,0.8266666666666667,0,0.0,7,0.23333333333333334,2025-10-05,0.6459768890481572,30,0,5.233333333333333,1.4333333333333333,4.82732637269915,1.8556279583161068,0.7510741139330942,0.7402238311402771,0.7029065679150684,0.7200035297637153,1.0,0.7200035297637153,51,Active
Bethesda Pulisic 2016,MD,30,43,20,10,0,0.6666666666666666,146,84,60,0.6633333333333333,2,0.06666666666666667,15,0.5,2025-10-12,0.4029714293451334,30,2,4.866666666666666,2.8,4.537852688488624,2.9345753267371593,0.7090509560458402,0.578912857046049,0.7699411375811585,0.7195574451670729,1.0,0.7195574451670729,52,Active
2016 Boys OCLN Pre-Academy,FL,30,58,23,5,0,0.7666666666666667,124,67,54,0.7699999999999999,0,0.0,11,0.36666666666666664,2025-10-05,0.46177214307136305,30,0,4.133333333333334,2.2333333333333334,3.9589053200675712,2.487206905684528,0.6138772086876347,0.6503335879398784,0.7749194840214615,0.7177938497383796,1.0,0.7177938497383796,53,Active
SLSG MO B 2016 Academy Navy,MO,30,30,24,2,0,0.8,132,48,70,0.8066666666666665,2,0.06666666666666667,15,0.5,2025-10-11,0.49872887739654337,30,2,4.4,1.6,4.169431635857045,1.9872069056845278,0.6499826713837623,0.7227716389325748,0.7385709348313594,0.717693422962083,1.0,0.717693422962083,54,Active
FLFC 2016 Boys Premier,FL,30,76,22,4,0,0.7333333333333333,157,49,72,0.7233333333333334,0,0.0,10,0.3333333333333333,2025-10-12,0.44811973799740235,30,0,5.233333333333333,1.6333333333333333,4.82732637269915,2.013522695158212,0.7510741139330942,0.7191957256323749,0.7033150204573803,0.7160429801875219,1.0,0.7160429801875219,55,Active
Loudoun 2016B Madrid,VA,20,20,13,3,0,0.65,81,33,42,0.5066666666666666,0,0.0,4,0.2,2025-08-17,0.40437137412401425,20,0,4.05,1.65,3.8370857915202756,2.161209372000431,0.5923678521373339,0.6986156784075243,0.7624993964576355,0.7156963439835529,1.0,0.7156963439835529,56,Active
FC WICHITA 16B,KS,30,33,25,5,0,0.8333333333333334,141,45,76,0.8350000000000001,7,0.23333333333333334,13,0.43333333333333335,2025-10-17,0.42517940948789795,30,7,4.7,1.5,4.406273741120203,1.9082595372634752,0.6886256752506265,0.7333292526044961,0.7186987081013873,0.7156102104318569,1.0,0.7156102104318569,57,Active
Glacier Surf 2016 Boys BLUE,MT,29,29,22,4,0,0.7586206896551724,140,64,70,0.7516666666666666,0,0.0,13,0.4482758620689655,2025-10-12,0.4695307401141625,29,0,4.827586206896552,2.206896551724138,4.4983351935829115,2.473347632865191,0.7029997928434695,0.6524594577112974,0.7404727758825084,0.7153755156404584,1.0,0.7153755156404584,58,Active
MFA GR 16B Elite,MI,22,22,19,3,0,0.8636363636363636,136,40,58,0.7333333333333334,4,0.18181818181818182,12,0.5454545454545454,2025-10-12,0.3730703718715709,22,4,6.181818181818182,1.8181818181818181,5.414613405418923,2.2504620805337354,0.8231216479827661,0.6857717118919474,0.6892932703506475,0.7153546341853312,1.0,0.7153546341853312,59,Active
FC War Hawks 16B,TX,27,27,24,2,0,0.8888888888888888,158,29,93,0.8966666666666666,6,0.2222222222222222,15,0.5555555555555556,2025-09-13,0.5352730965854454,27,6,5.851851851851852,1.0740740740740742,5.26966863321622,1.6146817833146305,0.8070108951247666,0.770279380143942,0.6657653951424003,0.714917292139182,1.0,0.714917292139182,60,Active
New England Surf Metro South Boys 2016 Sky,MA,30,50,26,0,0,0.8666666666666667,171,36,120,0.8683333333333333,2,0.06666666666666667,9,0.3,2025-10-12,0.7505592207747456,30,2,5.7,1.2,5.19574742533073,1.6714174320003174,0.7983744305080346,0.7634277697377694,0.6707922779487172,0.7148358068183911,1.0,0.7148358068183911,61,Active
Capital FC 16B Red JA,OR,28,28,20,4,0,0.7142857142857143,122,53,61,0.7116666666666666,0,0.0,4,0.14285714285714285,2025-08-30,0.5134664678220303,28,0,4.357142857142857,1.8928571428571428,4.123288948960213,2.2364961782225574,0.6421986123919423,0.6878010305578499,0.7465302224074069,0.7139180620344026,1.0,0.7139180620344026,62,Active
Inland Empire Futbol Club - B2016 Gold,CA,24,24,24,0,0,1.0,142,27,89,0.85,0,0.0,6,0.25,2025-10-11,0.5600927053116624,24,0,5.916666666666667,1.125,5.263700067580241,1.7035582005003769,0.8063241431645083,0.7594842696710626,0.6670185690598766,0.7133728240030401,1.0,0.7133728240030401,63,Active
WSM FC 16B Copa Blue,OR,25,25,21,2,0,0.84,143,35,90,0.7133333333333334,0,0.0,10,0.4,2025-08-10,0.5009490099979552,25,0,5.72,1.4,5.134497035229325,1.8943594671518806,0.7910019654973144,0.7351613891955433,0.6800258510070605,0.7132481815428078,1.0,0.7132481815428078,64,Active
B16 PRE ECNL I,CA,23,25,15,4,0,0.6521739130434783,131,59,54,0.5416666666666666,0,0.0,8,0.34782608695652173,2025-07-13,0.3838770153306509,23,0,5.695652173913044,2.5652173913043477,5.0786581342763775,2.7907697553552278,0.7841096783557717,0.6023943566324765,0.7258062671850389,0.712784567308673,1.0,0.712784567308673,65,Active
Mustang SC Wolf Pack 16M,CA,30,53,26,2,0,0.8666666666666667,184,37,108,0.8633333333333334,0,0.0,4,0.13333333333333333,2025-10-12,0.6174208419940173,30,0,6.133333333333334,1.2333333333333334,5.537852688488624,1.6977332214740015,0.8359731146546329,0.7602022837498437,0.6556617116369557,0.7126321066630688,1.0,0.7126321066630688,66,Active
America FC 2016,VA,21,21,18,3,0,0.8571428571428571,105,47,47,0.7250000000000001,0,0.0,11,0.5238095238095238,2025-09-21,0.39623590596018604,21,0,5.0,2.238095238095238,4.532358695260956,2.569443531586623,0.7082140417594238,0.6375984133045821,0.7375392986091719,0.7116860701783043,1.0,0.7116860701783043,67,Active
Sting Pre ECNL B16 Lucero,TX,30,60,20,7,0,0.6666666666666666,194,78,76,0.6716666666666666,3,0.1,13,0.43333333333333335,2025-10-05,0.4473612799701887,30,3,6.466666666666667,2.6,5.801010583225466,2.7766805898950544,0.8608922500385044,0.604671615955645,0.6967479362826166,0.7111615349683997,1.0,0.7111615349683997,68,Active
Sporting Columbia 16B Navy,MO,30,37,24,4,0,0.8,148,48,83,0.7999999999999999,0,0.0,14,0.4666666666666667,2025-10-12,0.5598728236568102,30,0,4.933333333333334,1.6,4.5904842674359925,1.9872069056845278,0.7169961838832906,0.7227716389325748,0.7052759833428053,0.7111191545688562,1.0,0.7111191545688562,69,Active
North OC B16 Gold,CA,30,88,25,5,0,0.8333333333333334,135,45,77,0.8266666666666667,2,0.06666666666666667,3,0.1,2025-10-12,0.47830848549683,30,2,4.5,1.5,4.248379004278098,1.9082595372634752,0.6631155734148335,0.7333292526044961,0.7194602666528976,0.7109651251956045,1.0,0.7109651251956045,70,Active
Lbk Cowboys 16B,TX,30,31,22,4,0,0.7333333333333333,158,46,81,0.7333333333333333,2,0.06666666666666667,17,0.5666666666666667,2025-08-31,0.518843364906559,30,2,5.266666666666667,1.5333333333333334,4.853642162172835,1.9345753267371595,0.7546863379629282,0.7298386175735321,0.6896524475943948,0.7106964596639289,1.0,0.7106964596639289,71,Active
Solar Pre-ECNL B16 Paez,TX,30,70,23,5,0,0.7666666666666667,186,36,107,0.765,2,0.06666666666666667,7,0.23333333333333334,2025-09-01,0.5621294378114051,30,2,6.2,1.2,5.5904842674359925,1.6714174320003174,0.8412284638005463,0.7634277697377694,0.6487382894586265,0.7101742203828391,1.0,0.7101742203828391,72,Active
BOCA OC B2016 Pre-EA,CA,30,53,20,5,0,0.6666666666666666,173,51,82,0.6666666666666666,0,0.0,8,0.26666666666666666,2025-10-11,0.4418474149475935,30,0,5.766666666666667,1.7,5.248379004278098,2.0661542741055805,0.804552783616843,0.7119602206115656,0.6769166241132237,0.7094525753136159,1.0,0.7094525753136159,73,Active
16 Kraze White,FL,30,60,20,4,0,0.6666666666666666,157,42,89,0.6583333333333333,4,0.13333333333333333,14,0.4666666666666667,2025-10-11,0.469388737330997,30,4,5.233333333333333,1.4,4.82732637269915,1.8293121688424225,0.7510741139330942,0.74362741821161,0.6834673884467564,0.7090207394969947,1.0,0.7090207394969947,74,Active
Maccabee FA 2016 Blue,CA,20,20,17,2,0,0.85,99,18,65,0.6766666666666666,0,0.0,8,0.4,2025-09-01,0.41936305650581773,20,0,4.95,0.9,4.479942934377418,1.625495086286145,0.7001588059806194,0.7689843407081356,0.6914339940570607,0.7086890257719874,1.0,0.7086890257719874,75,Active
Flyte SC- B16 Magana,CA,30,31,24,2,0,0.8,160,38,90,0.7999999999999999,2,0.06666666666666667,11,0.36666666666666664,2025-08-02,0.579517600077846,30,2,5.333333333333333,1.2666666666666666,4.906273741120203,1.7240490109476858,0.7618040032818522,0.7569468216925895,0.6716942036725483,0.7067666871984173,1.0,0.7067666871984173,76,Active
SF Glens Pre-Academy 16B I,CA,30,59,24,5,0,0.8,132,59,61,0.7983333333333333,0,0.0,2,0.06666666666666667,2025-10-12,0.5138893986998896,30,0,4.4,1.9666666666666666,4.169431635857045,2.2766805898950544,0.6499826713837623,0.6819428231254365,0.7335056756187966,0.7064885042731177,1.0,0.7064885042731177,77,Active
ALBION SC Santa Monica B16 Academy,CA,30,54,18,12,0,0.6,115,98,18,0.6100000000000001,0,0.0,5,0.16666666666666666,2025-10-11,0.3207686625604213,30,0,3.8333333333333335,3.2666666666666666,3.7220632148044133,3.3029963793687385,0.5717269356846005,0.5173547162164713,0.8143442003346056,0.7064228505809778,1.0,0.7064228505809778,78,Active
DKSC 16B CAMARGO,TX,30,30,22,7,0,0.7333333333333333,154,47,84,0.7333333333333333,0,0.0,4,0.13333333333333333,2025-10-05,0.49748658978187277,30,0,5.133333333333334,1.5666666666666667,4.748379004278098,1.9608911162108438,0.7400258273755586,0.7263193433720017,0.6879407000261454,0.7060334541651992,1.0,0.7060334541651992,79,Active
