Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
2016 Boys Black,WI,30,168,11,13,0,0.36666666666666664,98,90,-1,0.3683333333333333,5,0.16666666666666666,5,0.16666666666666666,2025-10-12,-0.06910483455422345,30,5,3.2666666666666666,3.0,3.281929470202019,3.085625343562474,0.48610791108350604,0.5473789125841155,0.5993174846470468,0.5662878555217524,1.0,0.5662878555217524,589,Active,1
2016 Boys Blue,WI,30,262,12,16,0,0.4,104,140,-32,0.4016666666666666,2,0.06666666666666667,7,0.23333333333333334,2025-10-11,-0.06342237246028336,30,2,3.466666666666667,4.666666666666667,3.4398242070441243,4.4014148172466845,0.5142920473967733,0.33602373552474785,0.6208879451158683,0.5425959236538251,1.0,0.5425959236538251,759,Active,2
AFC Union B 2016 Red,WI,19,19,9,10,0,0.47368421052631576,67,51,12,0.4083333333333333,0,0.0,9,0.47368421052631576,2025-10-05,-0.16095283236788424,19,0,3.526315789473684,2.6842105263157894,3.4708636988028414,2.898287520569408,0.519827542133976,0.5778899839298925,0.5009210778945323,0.5200961519494931,0.9746794344808963,0.5069270232578222,1085,Active,3
2016 Boys Red,WI,30,253,8,22,0,0.26666666666666666,60,110,-47,0.2683333333333333,0,0.0,13,0.43333333333333335,2025-10-12,-0.18762925762458038,30,1,2.0,3.6666666666666665,2.281929470202019,3.611941133036158,0.3165288534626233,0.4604889834644794,0.5226101784387296,0.4689696744486583,1.0,0.4689696744486583,1429,Active,4
2016 ACE BLACK,WI,15,15,8,7,0,0.5333333333333333,71,81,3,0.26666666666666666,2,0.13333333333333333,4,0.26666666666666666,2025-08-31,-0.0825877209542044,15,2,4.733333333333333,5.4,4.248405211638118,4.706685350233653,0.6535458296474703,0.2925199804216948,0.5717690851574896,0.5322746131083268,0.8660254037844386,0.46096333674134454,1508,Active,5
SC Wave,WI,6,6,4,2,0,0.6666666666666666,24,20,4,0.3333333333333333,6,1.0,3,0.5,2025-08-31,1.3622763683291361,6,6,4.0,3.3333333333333335,3.6223799905483367,3.375268789669572,0.5467537155956022,0.4995801082313538,0.9970756232442168,0.8075121387119213,0.5477225575051661,0.44229261383175994,1698,Active,6
AFC Union B 2016 Navy,WI,20,20,6,11,0,0.3,75,76,-7,0.31,0,0.0,7,0.35,2025-10-05,-0.3243304287240804,20,0,3.75,3.8,3.6326185667027397,3.687634394834786,0.5485651697519385,0.4480657740982902,0.3666585046801325,0.41932129157812525,1.0,0.41932129157812525,1905,Active,7
U10 Grey Toros,WI,6,6,0,6,0,0.0,18,34,-16,0.0,4,0.6666666666666666,2,0.3333333333333333,2025-05-04,0.43439480882989273,6,4,3.0,5.666666666666667,3.1938085619769083,4.375268789669572,0.47040525812915646,0.33989683515872704,0.9234705476860771,0.7161427472692229,0.5477225575051661,0.3922475370730745,2138,Active,8
*FC Wisconsin 11UB Pre-ECNL Arsenal,WI,9,9,6,2,0,0.6666666666666666,57,14,33,0.3333333333333333,9,1.0,1,0.1111111111111111,2025-08-24,-0.3378728559016074,9,9,6.333333333333333,1.5555555555555556,4.9243129333927484,2.4266919444337653,0.7535036875980902,0.6516611254795688,0.3462787849156755,0.48880023356493707,0.6708203932499369,0.3278971649006921,2546,Active,9
*FC Wisconsin 10UB Arsenal JA 2016,WI,9,9,2,7,0,0.2222222222222222,18,61,-29,0.1111111111111111,0,0.0,5,0.5555555555555556,2025-10-05,-0.23443958925293681,9,0,2.0,6.777777777777778,2.6301952863339246,5.191397826786706,0.3726083802816115,0.23074804642829472,0.503347937238668,0.422680047685182,0.6708203932499369,0.2835423958070759,2791,Active,10
United Serbian Youth SC U10,WI,6,6,6,0,0,1.0,46,14,28,0.5,0,0.0,1,0.16666666666666666,2025-10-05,-0.20281825403080223,6,0,7.666666666666667,2.3333333333333335,5.193808561976908,2.9466973610981433,0.7874892684759184,0.5700528085593056,0.3976958902776731,0.5101259495736488,0.5477225575051661,0.2794074897502303,2807,Active,11
Tigritos 2016,WI,5,5,1,4,0,0.2,17,21,-4,0.1,0,0.0,5,1.0,2025-08-17,-0.07838548671292217,5,0,3.4,4.2,3.3625630667443627,3.7118279273364623,0.5005012087721377,0.44410787441398203,0.5788034705852195,0.5362038989883557,0.5,0.26810194949417787,2855,Active,12
*FC Wisconsin 10UB Chelsea JA 2016,WI,9,9,1,6,0,0.1111111111111111,15,59,-30,0.05555555555555555,0,0.0,4,0.4444444444444444,2025-10-05,-0.41941270119946994,9,0,1.6666666666666667,6.555555555555555,2.4537246980986303,5.073750767963177,0.3436487435947682,0.24486286703636262,0.33128481462927006,0.3164732109037882,0.6708203932499369,0.21229668379154942,3062,Active,13
Rock SC Rush 2016 Boys Timbers,WI,9,9,0,8,0,0.0,9,54,-37,0.0,0,0.0,4,0.4444444444444444,2025-10-05,-0.43901054024428926,9,0,1.0,6.0,2.100783521628042,4.779633120904354,0.2892268095961085,0.2826259160363803,0.3323426534201202,0.3137761371785699,0.6708203932499369,0.2104874317345744,3069,Active,14
