Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Dickinson SC U9/10B Orange,ND,14,14,6,6,0,0.42857142857142855,46,46,2,0.21428571428571427,0,0.0,8,0.5714285714285714,2025-10-12,-0.13210063256589974,14,0,3.2857142857142856,3.2857142857142856,3.3051509030762145,3.3297165025170004,0.4902516837320051,0.5071193779670202,0.5352328032265306,0.5206138942757234,0.8366600265340756,0.4355768345987351,1756,Active,1
Dickinson SC U9/10B White,ND,9,9,4,5,0,0.4444444444444444,32,37,-5,0.2222222222222222,0,0.0,6,0.6666666666666666,2025-10-12,-0.1446875340923026,9,0,3.5555555555555554,4.111111111111111,3.4537246980986303,3.7796331209043537,0.5167715362173423,0.4330546830215025,0.5347201277240351,0.5107973204821901,0.6708203932499369,0.3426532593968768,2469,Active,2
GGFSC 2017/2016B,ND,9,9,2,5,0,0.2222222222222222,31,40,-8,0.1111111111111111,0,0.0,7,0.7777777777777778,2025-08-24,-0.21073644720418522,9,0,3.4444444444444446,4.444444444444445,3.3949011686868658,3.9561037091396476,0.5062747455670417,0.40462385255282307,0.4715681399066482,0.46512060356796187,0.6708203932499369,0.3120123861941082,2638,Active,3
2015 Boys U10 Bronze,ND,3,3,0,2,0,0.0,4,38,-12,0.0,1,0.3333333333333333,2,0.6666666666666666,2025-06-08,-0.2572410434582079,3,1,1.3333333333333333,12.666666666666666,2.792119987970611,5.932160277761273,0.40001600738900706,0.1551807651808409,0.41855156762804124,0.36217029509079435,0.3872983346207417,0.14026795213776724,3191,Provisional,4
Magic Soccer FC 2016 Boys Green U8/9,ND,6,6,2,4,0,0.3333333333333333,20,26,-6,0.16666666666666666,6,1.0,3,0.5,2025-06-08,-1.0474786831595302,6,6,3.3333333333333335,4.333333333333333,3.336665704834051,3.8038402182410005,0.49587741011437236,0.4291240867756696,0.034399774616944497,0.20564016414817507,0.5477225575051661,0.11263375663302061,3212,Active,5
