Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
B16-5W - McEwen (U10),OH,6,3,3,0,0.5,19,35,-16,0.5,0,0.0,6,1.0,2025-10-05,0.5238095238095238,2,0,0.5,0.476,0.5238095238095238,0.5094857142857143,0.5477225575051661,0.2790568184409178,2765,Active,202
AMU B17,OH,8,7,0,0,0.875,28,12,16,0.875,0,0.0,8,1.0,2025-09-14,0.2601190476190476,8,0,0.875,0.54,0.2601190476190476,0.43907142857142856,0.6324555320336759,0.277693153957929,2775,Active,203
Medina Rangers 2017 U10 Gold 5 SV,OH,8,1,7,0,0.125,12,38,-26,0.125,0,0.0,8,1.0,2025-10-05,0.5219047619047619,5,0,0.125,0.456,0.5219047619047619,0.42934285714285714,0.6324555320336759,0.2715402651391442,2797,Active,204
B2016 Birth Year (Maroon)-U10 (Division 3 East),OH,6,4,2,0,0.6666666666666666,26,20,6,0.6666666666666666,0,0.0,6,1.0,2025-10-05,0.4208754208754209,6,0,0.6666666666666666,0.52,0.4208754208754209,0.4898585858585859,0.5477225575051661,0.26830659746232866,2824,Active,205
Solon United 2016 Boys Blue D2,OH,6,2,4,0,0.3333333333333333,22,28,-6,0.3333333333333333,0,0.0,6,1.0,2025-10-05,0.531986531986532,6,0,0.3333333333333333,0.496,0.531986531986532,0.48505858585858586,0.5477225575051661,0.26567752918630383,2838,Active,206
Solon United 2016 Boys White D4E,OH,6,2,4,0,0.3333333333333333,20,28,-8,0.3333333333333333,0,0.0,6,1.0,2025-10-05,0.5321428571428573,4,0,0.3333333333333333,0.492,0.5321428571428573,0.484352380952381,0.5477225575051661,0.2652907248289546,2840,Active,207
Geneva Guardians 2016 - Kerns,OH,8,8,0,0,1.0,82,6,76,1.0,0,0.0,8,1.0,2025-10-05,0.13888888888888887,6,0,1.0,0.66,0.13888888888888887,0.41533333333333333,0.6324555320336759,0.2626798643046534,2849,Active,208
BSAB2016RED,OH,9,4,4,0,0.4444444444444444,32,45,-13,0.4444444444444444,0,0.0,9,1.0,2025-10-05,0.325,6,0,0.4444444444444444,0.482,0.325,0.3802888888888889,0.6708203932499369,0.25510554199302604,2876,Active,209
WASA Grizzly United 2016B Div 3S,OH,8,0,8,0,0.0,5,28,-23,0.0,0,0.0,8,1.0,2025-10-05,0.5064814814814814,6,0,0.0,0.462,0.5064814814814814,0.3962888888888888,0.6324555320336759,0.25063510006125644,2897,Active,210
Highland Fusion U10 South 5 V,OH,10,4,6,0,0.4,47,62,-15,0.4,0,0.0,10,1.0,2025-10-05,0.28253968253968254,7,0,0.4,0.478,0.28253968253968254,0.34512380952380955,0.7071067811865476,0.24403938606322012,2921,Active,211
Orange SC 2016 Boys,OH,6,2,4,0,0.3333333333333333,14,22,-8,0.3333333333333333,0,0.0,6,1.0,2025-10-05,0.4666666666666666,5,0,0.3333333333333333,0.492,0.4666666666666666,0.4450666666666666,0.5477225575051661,0.24377305292696588,2922,Active,212
U10 Wick FC Boys D3,OH,7,4,3,0,0.5714285714285714,23,23,0,0.5714285714285714,3,0.42857142857142855,7,1.0,2025-05-25,0.31890331890331886,3,3,0.5714285714285714,0.508,0.31890331890331886,0.4072277056277056,0.5916079783099616,0.2409191596382111,2928,Active,213
GC Cosmos B2016 Grey II,OH,6,0,6,0,0.0,8,20,-12,0.0,0,0.0,6,1.0,2025-09-14,0.5694444444444445,6,0,0.0,0.484,0.5694444444444445,0.4384666666666667,0.5477225575051661,0.24015808404743186,2929,Active,214
