Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
STA MOSC 2016 BOYS,NJ,30,21,7,0,0.7,214,85,129,0.5,12,0.4,30,1.0,2025-10-11,0.46216681169422197,23,12,0.7,0.766,0.46216681169422197,0.5705000870165332,1.224744871391589,0.6987170557019543,127,Active,1
Beast Dawgs,NJ,30,19,7,0,0.6333333333333333,124,82,42,0.6,12,0.4,30,1.0,2025-10-11,0.5201889627183744,25,12,0.6333333333333333,0.592,0.5201889627183744,0.5571800442976913,1.224744871391589,0.6824034016953358,171,Active,2
PSA Princeton '16 Orange,NJ,30,21,7,0,0.7,144,61,83,0.4,2,0.06666666666666667,30,1.0,2025-10-11,0.4700111482720178,15,2,0.7,0.674,0.4700111482720178,0.5568066889632106,1.224744871391589,0.6819461366642239,176,Active,3
PSA Select (2016/2017),NJ,30,16,13,0,0.5333333333333333,110,79,31,0.4,0,0.0,30,1.0,2025-10-05,0.5432900432900433,7,0,0.5333333333333333,0.57,0.5432900432900433,0.5466406926406926,1.224744871391589,0.6694953848056342,235,Active,4
SCPYS Coyotes 2016B,NJ,30,20,8,0,0.6666666666666666,100,61,39,0.7,1,0.03333333333333333,30,1.0,2025-10-05,0.49239394882749676,17,1,0.6666666666666666,0.586,0.49239394882749676,0.5459697026298314,1.224744871391589,0.6686735932310769,242,Active,5
Ballers Den 2016B,NJ,30,19,6,0,0.6333333333333333,107,38,69,0.3,10,0.3333333333333333,30,1.0,2025-08-24,0.47936192130704774,20,10,0.6333333333333333,0.646,0.47936192130704774,0.5434838194508953,1.224744871391589,0.6656290205567963,253,Active,6
NJ Surf South Shore 2016B,NJ,29,16,13,0,0.5517241379310345,135,118,17,0.6,2,0.06896551724137931,29,1.0,2025-10-12,0.5554802698775768,17,2,0.5517241379310345,0.542,0.5554802698775768,0.5520329895127529,1.2041594578792296,0.664735745383127,256,Active,7
GLADIATORS 2016,NJ,30,20,7,0,0.6666666666666666,121,80,41,0.5,0,0.0,30,1.0,2025-10-12,0.4842105263157894,19,0,0.6666666666666666,0.59,0.4842105263157894,0.5418596491228069,1.224744871391589,0.6636398262772036,261,Active,8
Riptide Red 2016B,NJ,30,12,13,0,0.4,76,74,2,0.3,0,0.0,30,1.0,2025-10-11,0.5952380952380952,21,0,0.4,0.512,0.5952380952380952,0.5395428571428571,1.224744871391589,0.660802347181679,272,Active,9
Cheshire 2016 Boys EAL,NJ,24,20,0,0,0.8333333333333334,135,44,91,0.9,0,0.0,24,1.0,2025-10-05,0.49658119658119654,15,0,0.8333333333333334,0.69,0.49658119658119654,0.6026153846153846,1.0954451150103321,0.6601320793069955,274,Active,10
Dutchmen FC 16/15,NJ,29,18,11,0,0.6206896551724138,149,119,30,0.3,13,0.4482758620689655,29,1.0,2025-10-10,0.5169292628667629,16,13,0.6206896551724138,0.568,0.5169292628667629,0.5478954887545404,1.2041594578792296,0.6597535347131429,275,Active,11
Edison United SA 2016B ManU,NJ,30,16,11,0,0.5333333333333333,101,78,23,0.4,1,0.03333333333333333,30,1.0,2025-10-05,0.5266241509549132,16,1,0.5333333333333333,0.554,0.5266241509549132,0.5334411572396146,1.224744871391589,0.6533293215184122,308,Active,12
PSC Prime '16,NJ,27,18,7,0,0.6666666666666666,108,67,41,0.8,0,0.0,27,1.0,2025-10-05,0.5166666666666668,10,0,0.6666666666666666,0.59,0.5166666666666668,0.5613333333333335,1.161895003862225,0.6522103955013292,315,Active,13
Dynamo,NJ,30,18,11,0,0.6,110,99,11,0.4,9,0.3,30,1.0,2025-10-12,0.5107637809564787,22,9,0.6,0.53,0.5107637809564787,0.5324582685738872,1.224744871391589,0.6521255336659136,316,Active,14
MUSC 2016 Boys Premier,NJ,30,18,7,0,0.6,139,80,59,0.6,0,0.0,30,1.0,2025-10-11,0.4765737874097008,19,0,0.6,0.626,0.4765737874097008,0.5311442724458205,1.224744871391589,0.6505162236470355,329,Active,15
2016 Boys NEAL White,NJ,30,18,8,0,0.6,139,74,65,0.2,1,0.03333333333333333,30,1.0,2025-10-05,0.47109648892252404,17,1,0.6,0.638,0.47109648892252404,0.5302578933535145,1.224744871391589,0.649430635399625,332,Active,16
