Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
ALBION SC Boulder County B15 Academy,CO,28,28,21,7,0,0.75,97,42,53,0.7483333333333333,3,0.10714285714285714,7,0.25,2025-08-17,1.1339415113906826,28,3,3.4642857142857144,1.5,3.3503342705509644,1.8690920356542773,0.577211322786228,0.7061382649616708,0.6282008694919631,0.6335904392447576,1.0,0.6335904392447576,723,Active,1
15B Pre-Elite I,CO,24,24,15,8,0,0.625,105,37,54,0.5277777777777778,5,0.20833333333333334,12,0.5,2025-09-01,0.6309286780842002,24,5,4.375,1.5416666666666667,4.019126054369835,1.946478540111062,0.7027444243476377,0.6948108244135822,0.5894251167870366,0.6331661198244659,1.0,0.6331661198244659,730,Active,2
2015B Westy Elite,CO,16,16,12,2,0,0.75,87,33,42,0.7166666666666666,3,0.1875,3,0.1875,2025-08-10,0.7066668238738786,16,3,5.4375,2.0625,4.6088347391597795,2.428638053481416,0.7932356027860651,0.6192336401129096,0.5831126957358459,0.6323614660213025,0.8944271909999159,0.5656012897500223,1600,Active,3
15B Pre-Elite III,CO,19,19,6,10,0,0.3157894736842105,49,47,2,0.25416666666666665,2,0.10526315789473684,14,0.7368421052631579,2025-08-31,0.41351485838920904,19,2,2.5789473684210527,2.473684210526316,2.689334582956841,2.6773078993908883,0.44242356470121,0.5775674414682905,0.5668704652458829,0.5441204803814299,0.9746794344808963,0.5303430421076457,2212,Active,4
Arsenal Colorado 2015B Gold,CO,20,20,5,15,0,0.25,18,51,-31,0.24,0,0.0,8,0.4,2025-10-05,0.5024378553771738,20,0,0.9,2.55,1.4861440621369544,2.7245469029840708,0.22808997135878653,0.5695060001392163,0.6013816595177356,0.5203481900102419,1.0,0.5203481900102419,2412,Active,5
2016B Real CO Academy,CO,24,24,14,9,0,0.5833333333333334,68,59,8,0.49444444444444446,0,0.0,14,0.5833333333333334,2025-06-15,0.051861545477270614,24,0,2.8333333333333335,2.4583333333333335,2.862876054369835,2.633978540111062,0.47780017515156614,0.5849256432977104,0.5062751724527869,0.5163102671615274,1.0,0.5163102671615274,2496,Active,6
15B Pre-Elite II,CO,23,23,10,9,0,0.43478260869565216,63,63,0,0.35416666666666663,5,0.21739130434782608,17,0.7391304347826086,2025-08-31,0.17311010882779154,23,5,2.739130434782609,2.739130434782609,2.793936572252733,2.8479778478565807,0.46370005589447344,0.5482781241198985,0.518498842387031,0.513494941435093,1.0,0.513494941435093,2550,Active,7
TYSC U10 Boys Black,CO,12,12,5,7,0,0.4166666666666667,43,37,6,0.20833333333333334,0,0.0,3,0.25,2025-05-18,1.3577827509631648,12,0,3.5833333333333335,3.0833333333333335,3.3306016869917356,3.1143656641776993,0.5732530197475725,0.5019631381890921,0.7085884604482175,0.6401963078562634,0.7745966692414834,0.4958939277261569,2897,Active,8
South 15B Select II,CO,10,10,10,0,0,1.0,29,5,24,0.5,0,0.0,4,0.4,2025-10-05,1.8539186567060497,10,0,2.9,0.5,2.922890763324151,1.6826285157529994,0.49010458882146724,0.7323935429205353,0.7587079745490681,0.6997244110778413,0.7071067811865476,0.49477987603490503,2919,Active,9
North Rising 15B Grey,CO,19,19,8,8,0,0.42105263157894735,27,37,-10,0.26666666666666666,0,0.0,10,0.5263157894736842,2025-05-18,0.15602186853045275,19,0,1.4210526315789473,1.9473684210526316,1.8745197681420267,2.306937529020518,0.28899317506597544,0.6390421602122898,0.5242453567706555,0.5001542811180464,0.9746794344808963,0.4874900918733367,3064,Active,10
