Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
OKC 405 FC 2016 B - Fuego,OK,18,14,3,0,0.7777777777777778,108,28,80,0.8,0,0.0,18,1.0,2025-10-04,0.6362085769980507,4,0,0.7777777777777778,0.668,0.6362085769980507,0.6708807017543861,0.9486832980505138,0.6364533167387941,416,Active,1
PC United 2016B,OK,27,12,14,0,0.4444444444444444,83,98,-15,0.6,8,0.2962962962962963,27,1.0,2025-10-11,0.6022673872180451,8,8,0.4444444444444444,0.478,0.6022673872180451,0.545849321219716,1.161895003862225,0.6342195991867748,430,Active,2
Steelers,OK,18,13,3,0,0.7222222222222222,120,34,86,0.8,8,0.4444444444444444,18,1.0,2025-10-12,0.5970443349753695,7,8,0.7222222222222222,0.68,0.5970443349753695,0.6386710454296662,0.9486832980505138,0.6058965537475853,630,Active,3
LSC Academy 2016 Blue,OK,27,14,8,0,0.5185185185185185,60,46,14,0.5,8,0.2962962962962963,27,1.0,2025-10-04,0.4693618609059786,12,8,0.5185185185185185,0.536,0.4693618609059786,0.4925208202472908,1.161895003862225,0.5722574803434523,910,Active,4
OKC 405 FC 2016 B - Pumas,OK,24,18,5,0,0.75,121,43,78,0.7,0,0.0,24,1.0,2025-10-11,0.36628032461365795,9,0,0.75,0.664,0.36628032461365795,0.5025681947681948,1.0954451150103321,0.5505358739183802,1108,Active,5
EFC Strikers U10 Academy,OK,20,15,4,0,0.75,118,60,58,0.8,3,0.15,20,1.0,2025-10-14,0.4329938035820389,6,3,0.75,0.624,0.4329938035820389,0.5345962821492234,1.0,0.5345962821492234,1245,Active,6
ESC ACADEMY 2016 BOYS GOLD,OK,14,10,3,0,0.7142857142857143,55,25,30,0.9,0,0.0,14,1.0,2025-08-17,0.527536231884058,2,0,0.7142857142857143,0.568,0.527536231884058,0.5729788819875776,0.8366600265340756,0.47938852660719167,1667,Active,7
Sonic,OK,16,6,10,0,0.375,50,58,-8,0.5,4,0.25,16,1.0,2025-09-14,0.5981212121212122,5,4,0.375,0.492,0.5981212121212122,0.5322727272727272,0.8944271909999159,0.47607920030040973,1688,Active,8
Western Oklahoma F.C. 16/17 B,OK,15,5,10,0,0.3333333333333333,33,93,-60,0.2,0,0.0,15,1.0,2025-10-14,0.5863636363636363,10,0,0.3333333333333333,0.388,0.5863636363636363,0.4960848484848484,0.8660254037844386,0.4296220812204329,1996,Active,9
WSA 16 Boys White,OK,10,10,0,0,1.0,44,16,28,1.0,0,0.0,10,1.0,2025-08-17,0.45,10,0,1.0,0.564,0.45,0.5828,0.7071067811865476,0.4121018320755199,2102,Active,10
FC Tulsa Academy 16 Boys Yellow,OK,12,3,8,0,0.25,21,42,-21,0.2,0,0.0,12,1.0,2025-09-14,0.606060606060606,8,0,0.25,0.466,0.606060606060606,0.5068363636363635,0.7745966692414834,0.3925937591231925,2203,Active,11
Apex Academy,OK,14,7,5,0,0.5,44,37,7,0.5,8,0.5714285714285714,14,1.0,2025-05-31,0.382937174869948,7,8,0.5,0.522,0.382937174869948,0.43416230492196883,0.8366600265340756,0.36324624555610985,2352,Active,12
ESC ACADEMY 2016 BOYS RED,OK,11,10,1,0,0.9090909090909091,79,8,71,0.9,0,0.0,11,1.0,2025-09-14,0.2765151515151515,8,0,0.9090909090909091,0.65,0.2765151515151515,0.4777272727272727,0.7416198487095663,0.35429202772443374,2393,Active,13
CNP ROGUE 16B,OK,11,3,8,0,0.2727272727272727,15,60,-45,0.3,0,0.0,11,1.0,2025-10-12,0.5606060606060606,8,0,0.2727272727272727,0.418,0.5606060606060606,0.4745090909090909,0.7416198487095663,0.35190536021131386,2402,Active,14
NWO FC 2016 black,OK,13,1,11,0,0.07692307692307693,18,58,-40,0.0,4,0.3076923076923077,13,1.0,2025-10-11,0.5032467532467533,6,4,0.07692307692307693,0.428,0.5032467532467533,0.40293266733266736,0.806225774829855,0.32485470192453997,2550,Active,15
ESC ACADEMY 2016 BOYS WHITE,OK,7,3,3,0,0.42857142857142855,18,14,4,0.42857142857142855,0,0.0,7,1.0,2025-08-17,0.5217391304347826,1,0,0.42857142857142855,0.516,0.5217391304347826,0.5019577639751552,0.5916079783099616,0.29696221794233046,2692,Active,16
OKC Crew '16,OK,8,1,7,0,0.125,4,35,-31,0.125,3,0.375,8,1.0,2025-05-10,0.38955026455026454,4,3,0.125,0.446,0.38955026455026454,0.3479301587301587,0.6324555320336759,0.2200503536502438,3006,Active,17
OKC 405 FC 2015B Yellow,OK,4,1,2,0,0.25,8,7,1,0.25,1,0.25,4,1.0,2024-11-23,0.45454545454545453,1,1,0.25,0.51,0.45454545454545453,0.42472727272727273,0.4472135954999579,0.18994381074325487,3093,Inactive,18
FC Tulsa Academy 16 Boys Black,OK,2,2,0,0,1.0,8,3,5,1.0,0,0.0,2,1.0,2025-08-17,0.4429347826086957,2,0,1.0,0.518,0.4429347826086957,0.5693608695652175,0.31622776601683794,0.18004771584001297,3123,Provisional,19
Oklahoma Cosmos Academy 16B Premier,OK,3,1,2,0,0.3333333333333333,5,22,-17,0.3333333333333333,2,0.6666666666666666,3,1.0,2025-05-18,0.34,2,2,0.3333333333333333,0.474,0.34,0.36546666666666666,0.3872983346207417,0.14154463135939374,3181,Provisional,20
NOKC 2016 Boys White,OK,7,4,2,0,0.5714285714285714,23,23,0,0.5714285714285714,0,0.0,7,1.0,2025-05-18,0.0,0,0,0.5714285714285714,0.508,0.0,0.2158857142857143,0.5916079783099616,0.12771971097457344,3200,Active,21
