Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Rapids SC 2016B,ID,30,26,4,0,0.8666666666666667,146,50,96,1.0,0,0.0,30,1.0,2025-10-11,0.3988344988344989,22,0,0.8666666666666667,0.7,0.3988344988344989,0.5526340326340327,1.224744871391589,0.6768356972249835,202,Active,1
Idaho Juniors 16B Neon,ID,30,21,9,0,0.7,165,96,69,0.8,0,0.0,30,1.0,2025-10-10,0.43809523809523815,21,0,0.7,0.646,0.43809523809523815,0.5320571428571429,1.224744871391589,0.6516342570015478,320,Active,2
NPSC U10 B White,ID,30,20,8,0,0.6666666666666666,140,84,56,0.6,17,0.5666666666666667,30,1.0,2025-10-11,0.4521149254262844,29,17,0.6666666666666666,0.62,0.4521149254262844,0.528602288589104,1.224744871391589,0.6474029419553617,343,Active,3
Sandpoint Strikers FC 2016B Red,ID,26,14,7,0,0.5384615384615384,97,67,30,0.5,0,0.0,26,1.0,2025-10-11,0.5691028566599053,16,0,0.5384615384615384,0.568,0.5691028566599053,0.562754021688251,1.140175425099138,0.6416383059046511,382,Active,4
16 Boys Inferno Copa Grey,ID,30,19,9,0,0.6333333333333333,114,82,32,0.8,2,0.06666666666666667,30,1.0,2025-10-11,0.4504347826086956,23,2,0.6333333333333333,0.572,0.4504347826086956,0.5113275362318841,1.224744871391589,0.626245777601297,471,Active,5
ALBION SC IDAHO B16 Academy,ID,30,16,11,0,0.5333333333333333,122,81,41,0.4,2,0.06666666666666667,30,1.0,2025-10-11,0.47559817724273945,26,2,0.5333333333333333,0.59,0.47559817724273945,0.5100255730123103,1.224744871391589,0.6246512048253835,489,Active,6
NBFC 2016 Boys Black,ID,20,18,0,0,0.9,101,19,82,0.8,0,0.0,20,1.0,2025-10-11,0.4978725808036153,18,0,0.9,0.672,0.4978725808036153,0.6131235484821691,1.0,0.6131235484821691,573,Active,7
Idaho Rush 16 Blue,ID,30,7,15,0,0.23333333333333334,93,112,-19,0.0,0,0.0,30,1.0,2025-10-11,0.5977025641025641,25,0,0.23333333333333334,0.47,0.5977025641025641,0.4992882051282051,1.224744871391589,0.6115006685770809,587,Active,8
IFFC 2016B Claret - Richens,ID,30,8,19,0,0.26666666666666666,51,102,-51,0.2,20,0.6666666666666666,30,1.0,2025-10-11,0.5795935361202791,23,20,0.26666666666666666,0.406,0.5795935361202791,0.4822894550055008,1.224744871391589,0.5906815365442316,763,Active,9
16 Boys Inferno Liga,ID,30,17,12,0,0.5666666666666667,108,122,-14,0.6,0,0.0,30,1.0,2025-10-10,0.4396825396825397,24,0,0.5666666666666667,0.48,0.4396825396825397,0.4731428571428571,1.224744871391589,0.5794792877212774,843,Active,10
Real Boise CF 2016/17 - RC Celta de Vigo,ID,24,13,7,0,0.5416666666666666,87,58,29,0.5,0,0.0,24,1.0,2025-10-11,0.4827450980392157,17,0,0.5416666666666666,0.566,0.4827450980392157,0.5111803921568627,1.0954451150103321,0.5599700634773012,1034,Active,11
Sun Valley SC Boys 2016s - Orange,ID,25,13,10,0,0.52,66,83,-17,0.6,0,0.0,25,1.0,2025-10-11,0.48240740740740734,18,0,0.52,0.474,0.48240740740740734,0.48824444444444437,1.118033988749895,0.5458738837071986,1152,Active,12
16 Boys Inferno United,ID,30,14,16,0,0.4666666666666667,133,93,40,0.3,0,0.0,30,1.0,2025-10-10,0.38188775510204076,28,0,0.4666666666666667,0.588,0.38188775510204076,0.44006598639455774,1.224744871391589,0.5389685599106153,1202,Active,13
PVSC 17/16 Boys- Merkley,ID,20,17,2,0,0.85,108,37,71,0.9,1,0.05,20,1.0,2025-10-11,0.3955555555555555,12,1,0.85,0.65,0.3955555555555555,0.5373333333333333,1.0,0.5373333333333333,1218,Active,14
GSA U10B Academy Black,ID,30,9,19,0,0.3,68,130,-62,0.4,0,0.0,30,1.0,2025-10-11,0.5030026990553306,19,0,0.3,0.384,0.5030026990553306,0.4386016194331983,1.224744871391589,0.5371750839848551,1220,Active,15
SSC 16B Black,ID,20,10,8,0,0.5,67,75,-8,0.4,0,0.0,20,1.0,2025-10-12,0.5401411328135466,12,0,0.5,0.492,0.5401411328135466,0.522484679688128,1.0,0.522484679688128,1354,Active,16
2016/17 Teton FC Boys - Kitchin,ID,25,15,4,0,0.6,103,40,63,0.5,0,0.0,25,1.0,2025-10-11,0.3560606060606061,22,0,0.6,0.634,0.3560606060606061,0.46043636363636364,1.118033988749895,0.5147835042018607,1415,Active,17
2016 Timbers Elite,ID,30,9,18,0,0.3,105,130,-25,0.2,0,0.0,30,1.0,2025-10-05,0.4424063116370808,26,0,0.3,0.458,0.4424063116370808,0.4170437869822485,1.224744871391589,0.5107722392522351,1451,Active,18
PVSC 17/16 Boys- Arhin,ID,29,10,17,0,0.3448275862068966,99,97,2,0.3,2,0.06896551724137931,29,1.0,2025-10-11,0.40086830397793793,17,2,0.3448275862068966,0.512,0.40086830397793793,0.41188649962814206,1.2041594578792296,0.49597702409999705,1557,Active,19
GSA U10B Academy Green,ID,15,9,4,0,0.6,49,28,21,0.6,0,0.0,15,1.0,2025-10-11,0.563956043956044,14,0,0.6,0.55,0.563956043956044,0.5683736263736264,0.8660254037844386,0.4922259992806455,1578,Active,20
Sandpoint Strikers FC 2016B Black,ID,25,15,10,0,0.6,76,64,12,0.5,4,0.16,25,1.0,2025-10-11,0.345092380386498,15,4,0.6,0.532,0.345092380386498,0.43345542823189875,1.118033988749895,0.4846179013714036,1626,Active,21
PFC 2016 B,ID,30,8,22,0,0.26666666666666666,64,137,-73,0.4,1,0.03333333333333333,30,1.0,2025-09-30,0.44245614035087727,19,1,0.26666666666666666,0.362,0.44245614035087727,0.39120701754385967,1.224744871391589,0.4791287883892415,1669,Active,22
16 Boys Inferno Copa Red,ID,16,10,4,0,0.625,72,50,22,0.6,0,0.0,16,1.0,2025-10-11,0.4625,16,0,0.625,0.552,0.4625,0.5129,0.8944271909999159,0.45875170626385686,1813,Active,23
2016 Timbers Elite 2,ID,30,3,26,0,0.1,49,181,-132,0.1,0,0.0,30,1.0,2025-10-05,0.5027777777777778,24,0,0.1,0.244,0.5027777777777778,0.3704666666666666,1.224744871391589,0.45372715002153724,1858,Active,24
Sting Soccer Club 16B Silver,ID,17,4,13,0,0.23529411764705882,59,76,-17,0.0,0,0.0,17,1.0,2025-10-12,0.5744433727192347,11,0,0.23529411764705882,0.474,0.5744433727192347,0.48652484716095257,0.9219544457292888,0.44855374579780294,1888,Active,25
Sun Valley Soccer Club - Boys 2016s - White,ID,30,3,25,0,0.1,52,186,-134,0.2,1,0.03333333333333333,30,1.0,2025-10-11,0.4926536426536427,18,1,0.1,0.24,0.4926536426536427,0.3635921855921856,1.224744871391589,0.4453076645820881,1902,Active,26
ID Surf 16B Academy,ID,30,1,26,0,0.03333333333333333,76,198,-122,0.0,0,0.0,30,1.0,2025-10-10,0.5033333333333333,25,0,0.03333333333333333,0.264,0.5033333333333333,0.36146666666666666,1.224744871391589,0.442704446179013,1917,Active,27
NBFC 2016 Boys Blue,ID,13,5,6,0,0.38461538461538464,42,34,8,0.3,0,0.0,13,1.0,2025-10-05,0.6111111111111112,12,0,0.38461538461538464,0.524,0.6111111111111112,0.5483897435897436,0.806225774829855,0.44212594593438653,1921,Active,28
JYSA Rigby Boys 2016,ID,30,6,24,0,0.2,72,178,-106,0.4,2,0.06666666666666667,30,1.0,2025-10-11,0.43283349490779827,18,2,0.2,0.296,0.43283349490779827,0.35890009694467895,1.224744871391589,0.43956105307493964,1943,Active,29
UVSF United '16 Harris,ID,22,13,7,0,0.5909090909090909,77,51,26,0.6,10,0.45454545454545453,22,1.0,2025-10-11,0.31477515291119373,17,10,0.5909090909090909,0.56,0.31477515291119373,0.41904690992853444,1.0488088481701516,0.4395001069314075,1944,Active,30
Idaho Rush 16 Black,ID,18,6,12,0,0.3333333333333333,33,41,-8,0.4,0,0.0,18,1.0,2025-10-11,0.47927332007073387,16,0,0.3333333333333333,0.492,0.47927332007073387,0.452630658709107,0.9486832980505138,0.4294031461029321,1999,Active,31
Idaho Rush 16 White,ID,15,13,2,0,0.8666666666666667,68,18,50,0.8,0,0.0,15,1.0,2025-10-11,0.2585034013605442,14,0,0.8666666666666667,0.608,0.2585034013605442,0.4500353741496599,0.8660254037844386,0.3897420666152401,2219,Active,32
Digger Boys 2016,ID,19,10,9,0,0.5263157894736842,54,59,-5,0.4,0,0.0,19,1.0,2025-10-11,0.29935364035896495,16,0,0.5263157894736842,0.498,0.29935364035896495,0.3844753421101158,0.9746794344808963,0.3747402090197368,2293,Active,33
NBFC 2016 Boys White,ID,14,2,12,0,0.14285714285714285,28,80,-52,0.2,0,0.0,14,1.0,2025-10-11,0.5444444444444444,12,0,0.14285714285714285,0.404,0.5444444444444444,0.43603809523809517,0.8366600265340756,0.3648156443317725,2339,Active,34
NBFC 2016 Boys Pewter,ID,15,8,7,0,0.5333333333333333,58,39,19,0.4,0,0.0,15,1.0,2025-10-11,0.31224489795918364,14,0,0.5333333333333333,0.546,0.31224489795918364,0.4032136054421769,0.8660254037844386,0.34919322546444054,2423,Active,35
Sandpoint Strikers 2016B White,ID,9,4,4,0,0.4444444444444444,29,14,15,0.4444444444444444,0,0.0,9,1.0,2025-10-11,0.531908831908832,6,0,0.4444444444444444,0.538,0.531908831908832,0.515634188034188,0.6708203932499369,0.3458979287902059,2443,Active,36
NBFC 2016 Boys Grey,ID,13,4,9,0,0.3076923076923077,38,45,-7,0.4,0,0.0,13,1.0,2025-10-11,0.42777777777777765,12,0,0.3076923076923077,0.494,0.42777777777777765,0.41700512820512814,0.806225774829855,0.33620028259520246,2487,Active,37
IFFC 2016B Cobalt - Farr,ID,30,2,23,0,0.06666666666666667,53,161,-108,0.2,0,0.0,30,1.0,2025-10-11,0.33116322898570416,16,0,0.06666666666666667,0.292,0.33116322898570416,0.2704312707247558,1.224744871391589,0.331209311884055,2512,Active,38
CGA Academy 16/17B,ID,15,1,12,0,0.06666666666666667,9,87,-78,0.1,0,0.0,15,1.0,2025-10-11,0.4653846153846154,13,0,0.06666666666666667,0.352,0.4653846153846154,0.36296410256410255,0.8660254037844386,0.3143361334823333,2609,Active,39
Shelley U10 Boys 2025-2026,ID,17,4,11,0,0.23529411764705882,28,64,-36,0.2,0,0.0,17,1.0,2025-10-11,0.33716891094386564,13,0,0.23529411764705882,0.436,0.33716891094386564,0.33656017009573114,0.9219544457292888,0.3102931450751649,2630,Active,40
IFFC 2016B Cobalt - Lyon,ID,24,7,15,0,0.2916666666666667,70,123,-53,0.0,0,0.0,24,1.0,2025-10-11,0.23278260652553381,14,0,0.2916666666666667,0.402,0.23278260652553381,0.27840289724865364,1.0954451150103321,0.30497509379576104,2654,Active,41
IFFC 2016Boys Claret,ID,6,2,4,0,0.3333333333333333,12,12,0,0.3333333333333333,3,0.5,6,1.0,2025-05-10,0.5125310173697271,4,3,0.3333333333333333,0.508,0.5125310173697271,0.4757852770885029,0.5477225575051661,0.2605983287902189,2855,Active,42
