Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
WNFC 2016 Boys Select Black,NE,12,10,2,0,0.8333333333333334,78,35,43,0.9,0,0.0,12,1.0,2025-01-19,0.7058823529411765,2,0,0.8333333333333334,0.594,0.7058823529411765,0.7089960784313726,0.7745966692414834,0.5491860008582148,1122,Inactive,1
INTER 16B,NE,14,8,4,0,0.5714285714285714,36,27,9,0.4,0,0.0,14,1.0,2025-10-05,0.4925044091710758,12,0,0.5714285714285714,0.526,0.4925044091710758,0.5149883597883598,0.8366600265340756,0.4308701747652691,1988,Active,2
Sting NE B16 Ausenbaugh,NE,8,4,4,0,0.5,38,18,20,0.5,0,0.0,8,1.0,2025-09-21,0.5059523809523809,8,0,0.5,0.548,0.5059523809523809,0.5131714285714286,0.6324555320336759,0.3245581088816244,2555,Active,3
WNFC U10 Boys Select Black,NE,9,3,6,0,0.3333333333333333,27,35,-8,0.3333333333333333,0,0.0,9,1.0,2025-09-07,0.5222222222222223,6,0,0.3333333333333333,0.492,0.5222222222222223,0.47840000000000005,0.6708203932499369,0.32092047613076985,2574,Active,4
WNFC U10 Boys Select White,NE,7,1,6,0,0.14285714285714285,10,37,-27,0.14285714285714285,1,0.14285714285714285,7,1.0,2025-09-07,0.7011904761904761,4,1,0.14285714285714285,0.454,0.7011904761904761,0.5400857142857143,0.5916079783099616,0.319519017542663,2580,Active,5
Sting NE B16 Waldoch Brave,NE,8,6,2,0,0.75,24,10,14,0.75,0,0.0,8,1.0,2025-08-24,0.3611111111111111,8,0,0.75,0.536,0.3611111111111111,0.47386666666666666,0.6324555320336759,0.2996995947796912,2679,Active,6
Omaha United 2016B White,NE,6,6,0,0,1.0,20,3,17,1.0,0,0.0,6,1.0,2025-08-24,0.375,4,0,1.0,0.542,0.375,0.5334,0.5477225575051661,0.2921552121732556,2708,Active,7
Diablos FC 2016B Black,NE,7,6,1,0,0.8571428571428571,35,8,27,0.8571428571428571,0,0.0,7,1.0,2025-08-24,0.31168831168831174,6,0,0.8571428571428571,0.562,0.31168831168831174,0.4708415584415585,0.5916079783099616,0.27855362249392207,2767,Active,8
Omaha United 2016B Black,NE,7,1,4,0,0.14285714285714285,10,13,-3,0.14285714285714285,0,0.0,7,1.0,2025-08-24,0.5497835497835498,6,0,0.14285714285714285,0.502,0.5497835497835498,0.45884155844155844,0.5916079783099616,0.2714543267542025,2799,Active,9
CSC 2016B - VONASEK,NE,7,3,4,0,0.42857142857142855,8,14,-6,0.42857142857142855,0,0.0,7,1.0,2025-08-24,0.4545454545454546,6,0,0.42857142857142855,0.496,0.4545454545454546,0.4576415584415585,0.5916079783099616,0.2707443971802306,2806,Active,10
Diablos FC 2016B Yellow,NE,6,0,6,0,0.0,4,37,-33,0.0,0,0.0,6,1.0,2025-08-24,0.6666666666666667,4,0,0.0,0.442,0.6666666666666667,0.48840000000000006,0.5477225575051661,0.26750769708552313,2833,Active,11
Omaha-EVO-2016B-Orange,NE,6,6,0,0,1.0,42,1,41,1.0,0,0.0,6,1.0,2025-08-24,0.16666666666666666,4,0,1.0,0.59,0.16666666666666666,0.418,0.5477225575051661,0.2289480290371594,2968,Active,12
