Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
U10B - Palencia,NH,21,21,18,2,0,0.8571428571428571,96,34,61,0.75,3,0.14285714285714285,19,0.9047619047619048,2025-10-12,-0.16348040294414704,21,3,4.571428571428571,1.619047619047619,4.230817642699187,2.1120486768972806,0.6512193874026652,0.6972230126955108,0.5063411924210864,0.573493195472287,1.0,0.573493195472287,528,Active,1
2016 NH Carolina,NH,30,37,17,13,0,0.5666666666666667,118,98,6,0.5716666666666665,0,0.0,20,0.6666666666666666,2025-10-12,-0.1620833852468696,30,0,3.933333333333333,3.2666666666666666,3.807729253638853,3.296037148158451,0.5797928981631714,0.5125835662954281,0.5017958737601919,0.519552817147835,1.0,0.519552817147835,967,Active,2
ROSO S.C. Boys U10,NH,17,17,4,13,0,0.23529411764705882,26,46,-19,0.13333333333333333,10,0.5882352941176471,8,0.47058823529411764,2025-10-04,-0.0188436552608833,17,10,1.5294117647058822,2.7058823529411766,2.1077484655310577,2.9299764652008458,0.2903982811018796,0.5726486380421724,0.6398120972088776,0.5564966421541369,0.9219544457292888,0.5130645532674276,1033,Active,3
Seacoast United Bedford 2016 Boys Carolina,NH,30,30,15,14,0,0.5,95,108,-6,0.5016666666666666,0,0.0,20,0.6666666666666666,2025-10-05,-0.3383061493451611,30,0,3.1666666666666665,3.6,3.202466095744117,3.5591950428952934,0.47232834707368104,0.469075142504092,0.49487042497563677,0.4852029529009367,1.0,0.4852029529009367,1286,Active,4
2016 NH Navy,NH,30,37,18,9,0,0.6,130,84,30,0.605,0,0.0,22,0.7333333333333333,2025-10-12,-0.20281673033068467,30,0,4.333333333333333,2.8,4.123518727323064,2.927616095526872,0.6335999180495563,0.5730309710139703,0.3812343786826261,0.470066805022281,1.0,0.470066805022281,1410,Active,5
Seacoast United Concord 2016 Boys Carolina,NH,30,36,18,10,0,0.6,102,68,33,0.6033333333333333,6,0.2,19,0.6333333333333333,2025-10-12,-0.2674462108639075,30,6,3.4,2.2666666666666666,3.386676622059906,2.506563463947925,0.5052244372904345,0.6394440917059859,0.3346183046237872,0.4297046885735565,1.0,0.4297046885735565,1804,Active,6
Seacoast United Bedford 2016 Boys Navy,NH,29,29,7,18,0,0.2413793103448276,68,92,-24,0.24250000000000002,0,0.0,19,0.6551724137931034,2025-10-12,-0.41168405471948755,29,0,2.3448275862068964,3.1724137931034484,2.559289503737201,3.2229570710816526,0.3610918080040628,0.5246603891306518,0.39944572146568835,0.4168178723063559,1.0,0.4168178723063559,1923,Active,7
FC Bosna U10 (2016),NH,18,18,7,9,0,0.3888888888888889,41,52,-12,0.23333333333333334,2,0.1111111111111111,8,0.4444444444444444,2025-10-12,-0.4691555999178565,18,2,2.2777777777777777,2.888888888888889,2.603604293779863,3.048054293462352,0.36843271389518256,0.553420805120107,0.4047169802544701,0.42720089195573996,0.9486832980505138,0.4052783511106926,2006,Active,8
BU10 Blue-SP 25,NH,14,16,10,4,0,0.7142857142857143,54,23,29,0.35714285714285715,0,0.0,14,1.0,2025-06-21,-0.2938712713576528,14,0,3.857142857142857,1.6428571428571428,3.66789598355802,2.284064165000961,0.5552612625964285,0.672659830551003,0.384681302025863,0.4763929998450041,0.8366600265340756,0.39857897989096897,2066,Active,9
Red Hawks Coed U9,NH,13,15,7,4,0,0.5384615384615384,48,37,10,0.2692307692307692,4,0.3076923076923077,11,0.8461538461538461,2025-06-22,-0.3037180409218409,13,4,3.6923076923076925,2.8461538461538463,3.556843411346497,3.0594957919057686,0.5355788923233092,0.5515481908189568,0.3588300287848655,0.4327234338993725,0.806225774829855,0.34887278578255715,2413,Active,10
FAC 10U 2025-26,NH,9,11,5,2,0,0.5555555555555556,31,17,10,0.2777777777777778,0,0.0,9,1.0,2025-06-08,-0.31776385530645385,9,0,3.4444444444444446,1.8888888888888888,3.393747743428026,2.602906566471832,0.5064881092004153,0.624613288658992,0.3634445584170304,0.4442870146220997,0.6708203932499369,0.2980367898646374,2725,Active,11
