Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Timbers,NJ,30,38,11,18,0,0.36666666666666664,119,116,-2,0.37166666666666665,22,0.7333333333333333,1,0.03333333333333333,2025-10-11,0.1871050854766012,30,22,3.966666666666667,3.8666666666666667,3.8340450431125377,3.769721358684767,0.5843696171886704,0.43457245814223777,0.8132835802286205,0.6917585632033539,1.0,0.6917585632033539,86,Active,1
Beast Dawgs,NJ,30,53,19,7,0,0.6333333333333333,124,82,42,0.625,12,0.4,6,0.2,2025-10-11,0.26545381475376517,30,12,4.133333333333334,2.7333333333333334,3.9656239904809594,2.8749845165795036,0.6070210846796501,0.581532777325491,0.7430718959938418,0.6835539099973333,1.0,0.6835539099973333,101,Active,2
STA MOSC 2016 BOYS,NJ,30,66,21,7,0,0.7,214,85,89,0.6983333333333334,12,0.4,11,0.36666666666666664,2025-10-11,0.1165601245534064,30,12,7.133333333333334,2.8333333333333335,6.334045043112537,2.9539318850005563,0.8936018272821558,0.5687635004917657,0.6470431681472896,0.680698966443158,1.0,0.680698966443158,105,Active,3
GUSC Thunder B2016,NJ,30,60,16,8,0,0.5333333333333333,67,78,-5,0.5366666666666666,19,0.6333333333333333,11,0.36666666666666664,2025-10-12,0.19037524613861273,30,19,2.2333333333333334,2.6,2.465623990480959,2.769721358684767,0.3457908087354103,0.5983872347105146,0.7861077583748802,0.6605002637141131,1.0,0.6605002637141131,144,Active,4
Dutchmen FC 16/15,NJ,28,30,18,10,0,0.6428571428571429,145,110,35,0.65,13,0.4642857142857143,15,0.5357142857142857,2025-10-10,0.041689765316851715,28,13,5.178571428571429,3.9285714285714284,4.7692697677299005,3.8124836563894764,0.7328951000383779,0.42763012537458056,0.6930399627240771,0.647929022717038,1.0,0.647929022717038,178,Active,5
New York Red Bulls - U10,NJ,30,30,10,16,0,0.3333333333333333,80,91,-11,0.335,13,0.43333333333333335,16,0.5333333333333333,2025-10-11,0.10582408807696461,30,13,2.6666666666666665,3.033333333333333,2.8077292536388536,3.1118266218426616,0.40299278335945626,0.5429654230609485,0.7566157227972393,0.6431610749624246,1.0,0.6431610749624246,191,Active,6
Real FA 2016B II,NJ,24,24,15,9,0,0.625,124,61,52,0.5333333333333333,3,0.125,12,0.5,2025-10-05,0.030280973859812862,24,3,5.166666666666667,2.5416666666666665,4.709178488696138,2.7577941134381607,0.7244013259067275,0.6002831907971131,0.6024334040915543,0.6263969457957007,1.0,0.6263969457957007,233,Active,7
A.S. Junior Elite 2016 Boys,NJ,30,45,10,12,0,0.3333333333333333,118,109,9,0.33666666666666667,2,0.06666666666666667,16,0.5333333333333333,2025-10-05,-0.19226373892194035,30,2,3.933333333333333,3.6333333333333333,3.807729253638853,3.5855108323689775,0.5797928981631714,0.46473918725792995,0.6807164640672954,0.6173362955245975,1.0,0.6173362955245975,275,Active,8
FUTBOLTECH CHSC - 2016 UNITED,NJ,30,33,13,13,0,0.43333333333333335,115,98,13,0.42833333333333334,2,0.06666666666666667,17,0.5666666666666667,2025-10-11,-0.009364178190112414,30,2,3.8333333333333335,3.2666666666666666,3.7287818852178005,3.296037148158451,0.5659831954383638,0.5125835662954281,0.6482590227466203,0.6046687659947305,1.0,0.6046687659947305,339,Active,9
Ballers Den 2016B,NJ,30,40,19,6,0,0.6333333333333333,107,38,58,0.6366666666666666,10,0.3333333333333333,15,0.5,2025-08-24,-0.02095463511959607,30,10,3.566666666666667,1.2666666666666666,3.518255569428327,1.7170897797373985,0.5287105701960854,0.7494271518497246,0.5730519507309789,0.5994587148477494,1.0,0.5994587148477494,355,Active,10
