Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Southeast 2016 Boys Red,AZ,30,17,10,0,0.5666666666666667,77,66,11,0.9,0,0.0,30,1.0,2025-09-28,0.6055555555555556,18,0,0.5666666666666667,0.53,0.6055555555555556,0.5826666666666667,1.224744871391589,0.7136180117308325,99,Active,1
State 48 FC Avondale 16 Copper,AZ,30,26,3,0,0.8666666666666667,186,30,156,0.8,1,0.03333333333333333,30,1.0,2025-09-28,0.40456857956857956,26,1,0.8666666666666667,0.82,0.40456857956857956,0.5800744810744811,1.224744871391589,0.7104432457211081,104,Active,2
16B KChacon,AZ,30,23,4,0,0.7666666666666667,114,42,72,0.5,12,0.4,30,1.0,2025-09-20,0.491057093700257,19,12,0.7666666666666667,0.652,0.491057093700257,0.5783675895534877,1.224744871391589,0.7083527390847495,107,Active,3
AZ Arsenal 16 Boys Teal OC,AZ,30,18,6,0,0.6,160,66,94,0.6,24,0.8,30,1.0,2025-10-12,0.4962782705998003,25,24,0.6,0.696,0.4962782705998003,0.5569669623598801,1.224744871391589,0.6821424306848153,175,Active,4
Southeast 2016 Boys Black,AZ,30,17,9,0,0.5666666666666667,96,65,31,0.3,8,0.26666666666666666,30,1.0,2025-10-12,0.5271408166109254,20,8,0.5666666666666667,0.57,0.5271408166109254,0.5436178232998885,1.224744871391589,0.6657931410835974,252,Active,5
PRFC Southeast Valley 16B Predator,AZ,30,22,6,0,0.7333333333333333,152,87,65,1.0,0,0.0,30,1.0,2025-08-24,0.44465020576131686,18,0,0.7333333333333333,0.638,0.44465020576131686,0.5410567901234568,1.224744871391589,0.662656528835299,265,Active,6
Tuzos Academy GTA 2016,AZ,30,25,4,0,0.8333333333333334,139,39,100,0.9,0,0.0,30,1.0,2025-10-12,0.3831041324575808,24,0,0.8333333333333334,0.708,0.3831041324575808,0.5381291461412152,1.224744871391589,0.6590709118827882,279,Active,7
16B GSA,AZ,30,20,4,0,0.6666666666666666,111,27,84,0.6,17,0.5666666666666667,30,1.0,2025-09-28,0.44529120604664324,18,17,0.6666666666666666,0.676,0.44529120604664324,0.5357080569613193,1.224744871391589,0.656105695326529,297,Active,8
Southeast 2016 Boys Blue,AZ,30,13,14,0,0.43333333333333335,76,95,-19,0.5,4,0.13333333333333333,30,1.0,2025-10-12,0.5764519913956064,23,4,0.43333333333333335,0.47,0.5764519913956064,0.5265378615040305,1.224744871391589,0.6448745454705561,361,Active,9
16B Wagner,AZ,30,19,4,0,0.6333333333333333,120,49,71,0.7,4,0.13333333333333333,30,1.0,2025-09-14,0.4324655620241827,25,4,0.6333333333333333,0.65,0.4324655620241827,0.5161460038811763,1.224744871391589,0.6321471711427338,445,Active,10
