Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
TASA 2016 boys,GA,23,9,11,0,0.391304347826087,37,53,-16,0.4,0,0.0,23,1.0,2025-09-28,0.4675757575757576,10,0,0.391304347826087,0.476,0.4675757575757576,0.45400632411067193,1.0723805294763609,0.48686754223541867,1613,Active,1
229 Select 2016 boys,GA,17,15,2,0,0.8823529411764706,115,26,89,0.8,0,0.0,17,1.0,2025-10-12,0.2996336996336996,14,0,0.8823529411764706,0.686,0.2996336996336996,0.4934508080155139,0.9219544457292888,0.4549391661986128,1844,Active,2
ATL Xpress 2016,GA,16,4,12,0,0.25,60,67,-7,0.1,3,0.1875,16,1.0,2025-01-19,0.5277777777777778,9,3,0.25,0.494,0.5277777777777778,0.46546666666666664,0.8944271909999159,0.41632604317076083,2070,Inactive,3
Moultrie TASA 2016 - 2018 boys,GA,15,6,9,0,0.4,30,25,5,0.4,6,0.4,15,1.0,2025-09-28,0.4433501683501684,6,6,0.4,0.518,0.4433501683501684,0.44961010101010107,0.8660254037844386,0.389373769272835,2221,Active,4
UFA South Georgia 16B Black,GA,11,8,3,0,0.7272727272727273,31,10,21,0.7,0,0.0,11,1.0,2025-09-28,0.38586956521739135,6,0,0.7272727272727273,0.55,0.38586956521739135,0.4869762845849803,0.7416198487095663,0.3611512784990598,2363,Active,5
UFA South Georgia 16B Red,GA,12,0,6,0,0.0,20,39,-19,0.0,0,0.0,12,1.0,2025-09-28,0.5205882352941177,8,0,0.0,0.47,0.5205882352941177,0.4063529411764706,0.7745966692414834,0.31475963477177454,2608,Active,6
Savannah United 16B Premier,GA,11,3,8,0,0.2727272727272727,47,41,6,0.3,0,0.0,11,1.0,2025-08-17,0.4244827586206896,10,0,0.2727272727272727,0.52,0.4244827586206896,0.4132351097178683,0.7416198487095663,0.3064633595504465,2643,Active,7
Savannah United 16B West,GA,15,8,6,0,0.5333333333333333,60,42,18,0.5,0,0.0,15,1.0,2025-08-17,0.19404761904761905,14,0,0.5333333333333333,0.544,0.19404761904761905,0.33189523809523813,0.8660254037844386,0.28742970758556097,2730,Active,8
NTH NASA 16 Academy Smyrna Elite,GA,6,0,4,0,0.0,2,12,-10,0.0,0,0.0,6,1.0,2025-08-31,0.6266666666666667,5,0,0.0,0.488,0.6266666666666667,0.4736,0.5477225575051661,0.25940140323444666,2860,Active,9
CF 16B Central Gold,GA,6,0,6,0,0.0,6,20,-14,0.0,0,0.0,6,1.0,2025-08-17,0.5888888888888889,6,0,0.0,0.48,0.5888888888888889,0.44933333333333336,0.5477225575051661,0.24611000250565465,2913,Active,10
CF 16B Central Red,GA,6,2,4,0,0.3333333333333333,16,26,-10,0.3333333333333333,0,0.0,6,1.0,2025-01-26,0.40909090909090906,5,0,0.3333333333333333,0.488,0.40909090909090906,0.4097212121212121,0.5477225575051661,0.22441355016714695,2987,Inactive,11
NTH NASA 16 Academy Milton Elite,GA,6,0,6,0,0.0,16,28,-12,0.0,6,1.0,6,1.0,2025-02-16,0.48233878190774754,6,6,0.0,0.484,0.48233878190774754,0.38620326914464853,0.5477225575051661,0.21153224229276288,3040,Inactive,12
Savannah United 16B Blue,GA,6,4,2,0,0.6666666666666666,38,32,6,0.6666666666666666,0,0.0,6,1.0,2025-08-17,0.17500000000000002,6,0,0.6666666666666666,0.52,0.17500000000000002,0.3423333333333334,0.5477225575051661,0.18750368885260188,3098,Active,13
