Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Hawaii Rush East 15B,HI,18,18,12,4,0,0.6666666666666666,63,32,31,0.6499999999999999,4,0.2222222222222222,8,0.4444444444444444,2025-10-04,0.06392345835317273,18,4,3.5,1.7777777777777777,3.3312320669167197,2.203358203213615,0.5733796202851167,0.6555393262039184,0.4878636859461671,0.5385020008655073,0.9486832980505138,0.51086785418789,2612,Active,1
U11,HI,26,27,14,9,0,0.5384615384615384,94,70,20,0.59,0,0.0,13,0.5,2025-09-20,-0.09981486474971579,26,0,3.6153846153846154,2.6923076923076925,3.459177462936315,2.8025680377515876,0.5988544157612335,0.5561124426915385,0.46631847805185644,0.5107844585216683,1.0,0.5107844585216683,2618,Active,2
Hawaii RUSH 15B Nero,HI,19,19,9,9,0,0.47368421052631576,57,59,-2,0.3,1,0.05263157894736842,11,0.5789473684210527,2025-10-04,-0.459154404947386,19,1,3.0,3.1052631578947367,2.9856308792531374,3.121752343835333,0.5029803642098656,0.5006746941036666,0.43684519956276874,0.46283813140036767,0.9746794344808963,0.45111880816950517,3715,Active,3
Hawaii Soccer Academy 2015 Boys Black,HI,13,13,5,4,0,0.38461538461538464,31,30,1,0.19230769230769232,0,0.0,4,0.3076923076923077,2025-08-10,0.314476503675065,13,0,2.3846153846153846,2.3076923076923075,2.6005730352302248,2.6327292039787613,0.4245302542227802,0.585137261613484,0.5554374711929313,0.5351959858830115,0.806225774829855,0.4314887984043591,4042,Active,4
OA B15 Academy,HI,13,13,9,4,0,0.6923076923076923,57,22,27,0.34615384615384615,1,0.07692307692307693,8,0.6153846153846154,2025-02-22,-0.419362636169581,13,1,4.384615384615385,1.6923076923076923,3.8386682733254633,2.2517768230263804,0.670897841757994,0.6478714186288095,0.4303060397571903,0.5219374759316748,0.806225774829855,0.42079944594575336,4230,Inactive,5
Kona Super Sonics 2015B,HI,7,7,5,2,0,0.7142857142857143,25,16,9,0.35714285714285715,0,0.0,1,0.14285714285714285,2025-08-10,1.6158782337891715,7,0,3.5714285714285716,2.2857142857142856,3.2408022493223148,2.7524875522369325,0.5551280492386904,0.5647201779473656,0.7440883672781755,0.6704226658041166,0.5916079783099616,0.39662739792954843,4617,Active,6
Universal SC 15B,HI,9,9,3,4,0,0.3333333333333333,13,16,-3,0.16666666666666666,0,0.0,5,0.5555555555555556,2025-06-29,0.8910181005485126,9,0,1.4444444444444444,1.7777777777777777,2.1536490435196893,2.4286654872678817,0.33824626399974717,0.6192291269664909,0.651455338592438,0.5823682813487103,0.6708203932499369,0.39066451951063175,4704,Active,7
HSC Bulls 15B - I,HI,8,8,4,4,0,0.5,39,26,11,0.25,0,0.0,2,0.25,2025-08-10,0.7032873871211277,8,0,4.875,3.25,3.91325210873967,3.205457080222124,0.6842733226518875,0.486077731124571,0.6175923648574106,0.6046256296697381,0.6324555320336759,0.3823988242939705,4847,Active,8
OA B15 Academy I,HI,11,11,7,2,0,0.6363636363636364,52,21,27,0.3181818181818182,0,0.0,8,0.7272727272727273,2025-02-01,-0.6381724914382002,11,0,4.7272727272727275,1.9090909090909092,3.9795807231491955,2.4361743833449467,0.6959181273224435,0.617993062482327,0.3941301604943779,0.4992603342575809,0.7416198487095663,0.3702613735587946,5020,Inactive,9
RUSH Mililani 15B,HI,5,5,5,0,0,1.0,30,1,21,0.5,0,0.0,1,0.2,2025-08-10,1.323835242699167,5,0,6.0,0.2,4.124002595371902,2.0221010218118454,0.7204112745420038,0.6835089221646868,0.6970586026018961,0.6990192009024758,0.5,0.3495096004512379,5295,Active,10
Hawaii Rush Mililani 15B,HI,7,7,5,2,0,0.7142857142857143,37,12,21,0.35714285714285715,1,0.14285714285714285,3,0.42857142857142855,2025-10-04,-0.09754450787859728,7,1,5.285714285714286,1.7142857142857142,4.040802249322315,2.4858208855702655,0.7064483970687894,0.6097827790184747,0.48633138495333034,0.555045066189451,0.5916079783099616,0.32836908947925997,5554,Active,11
Hawaii Rush East 15B White,HI,7,7,5,0,0,0.7142857142857143,40,20,20,0.35714285714285715,0,0.0,2,0.2857142857142857,2024-12-01,0.01917107862129296,7,0,5.714285714285714,2.857142857142857,4.240802249322315,3.019154218903599,0.7393114376181928,0.5185622844253304,0.495145632343824,0.5486621238149991,0.5916079783099616,0.3245928898454415,5599,Inactive,12
Lightning FC 2015B,HI,5,5,1,2,0,0.2,19,21,-2,0.1,0,0.0,2,0.4,2024-12-01,-0.28195634446730344,5,0,3.8,4.2,3.2778487492180557,3.5605625602733832,0.5626260802526372,0.4247102261204543,0.4540724663871655,0.46991074110691755,0.5,0.23495537055345878,6561,Inactive,13
HSC Bulls 15B-II,HI,5,5,0,5,0,0.0,7,38,-22,0.0,0,0.0,1,0.2,2025-08-10,0.2761279348033443,5,0,1.4,7.6,2.3547718261411323,4.868254867965691,0.37613136163536415,0.2286646960429629,0.5581319231055097,0.45583836539897127,0.5,0.22791918269948563,6611,Active,14
Kipuupuu United SC U11 Boys,HI,4,4,2,1,0,0.5,18,6,9,0.25,0,0.0,4,1.0,2024-10-27,-0.4384146076808376,4,0,4.5,1.5,3.4676694783195603,2.6072761069628325,0.6005280706834505,0.5894416836494762,0.42710382703689354,0.49425624708872146,0.4472135954999579,0.22103811335886273,6662,Inactive,15
Hawaii RUSH 15B Azul,HI,5,5,1,4,0,0.2,12,23,-11,0.1,0,0.0,2,0.4,2024-12-01,-0.5456702330706273,5,0,2.4,4.6,2.739387210756517,3.7144087141195374,0.45258300704304105,0.39871841913196304,0.4179513084440907,0.42103107030145526,0.5,0.21051553515072763,6746,Inactive,16
