Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Seacoast United Bedford 2016 Boys Carolina,NH,30,15,14,0,0.5,95,108,-13,0.2,0,0.0,30,1.0,2025-10-05,0.5616309291747889,18,0,0.5,0.482,0.5616309291747889,0.5333785575048733,1.224744871391589,0.6532526528143373,309,Active,1
2016 NH Carolina,NH,30,17,13,0,0.5666666666666667,118,98,20,0.3,0,0.0,30,1.0,2025-10-12,0.4635802469135803,18,0,0.5666666666666667,0.548,0.4635802469135803,0.5010814814814815,1.224744871391589,0.6136969745937438,565,Active,2
U10B - Palencia,NH,21,18,2,0,0.8571428571428571,96,34,62,0.8,3,0.14285714285714285,21,1.0,2025-10-12,0.4940860215053764,3,3,0.8571428571428571,0.632,0.4940860215053764,0.5942801843317973,1.02469507659596,0.6089559790033322,609,Active,3
Seacoast United Concord 2016 Boys Carolina,NH,30,18,10,0,0.6,102,68,34,0.5,6,0.2,30,1.0,2025-10-12,0.4363734741291589,20,6,0.6,0.576,0.4363734741291589,0.49702408447749535,1.224744871391589,0.6087276984219123,612,Active,4
2016 NH Navy,NH,30,18,9,0,0.6,130,84,46,0.6,0,0.0,30,1.0,2025-10-12,0.3796122928982969,13,0,0.6,0.6,0.3796122928982969,0.4677673757389781,1.224744871391589,0.5728956944406158,907,Active,5
Seacoast United Bedford 2016 Boys Navy,NH,29,7,18,0,0.2413793103448276,68,92,-24,0.2,0,0.0,29,1.0,2025-10-12,0.47514619883040937,19,0,0.2413793103448276,0.46,0.47514619883040937,0.42536358136721114,1.2041594578792296,0.5122055795407086,1444,Active,6
FC Bosna U10 (2016),NH,18,7,9,0,0.3888888888888889,41,52,-11,0.5,2,0.1111111111111111,18,1.0,2025-10-12,0.45689655172413784,12,2,0.3888888888888889,0.486,0.45689655172413784,0.4491157088122605,0.9486832980505138,0.42606857184230945,2013,Active,7
ROSO S.C. Boys U10,NH,17,4,13,0,0.23529411764705882,26,46,-20,0.2,10,0.5882352941176471,17,1.0,2025-10-04,0.5104700854700855,10,10,0.23529411764705882,0.468,0.5104700854700855,0.4469408748114631,0.9219544457292888,0.4120591265105659,2104,Active,8
FAC 10U 2025-26,NH,10,6,2,0,0.6,36,17,19,0.6,1,0.1,10,1.0,2025-06-08,0.5714285714285714,1,1,0.6,0.546,0.5714285714285714,0.5720571428571428,0.7071067811865476,0.40450548494048727,2145,Active,9
Red Hawks Coed U9,NH,14,8,4,0,0.5714285714285714,50,38,12,0.6,4,0.2857142857142857,14,1.0,2025-06-22,0.34525252525252526,5,4,0.5714285714285714,0.532,0.34525252525252526,0.42783722943722946,0.8366600265340756,0.3579543077332178,2374,Active,10
BU10 Blue-SP 25,NH,15,10,5,0,0.6666666666666666,55,28,27,0.8,0,0.0,15,1.0,2025-06-21,0.0,0,0,0.6666666666666666,0.562,0.0,0.24573333333333336,0.8660254037844386,0.21281130922329608,3034,Active,11
