Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Avalanche 16B Black DW,UT,14,14,8,6,0,0.5714285714285714,90,44,22,0.2857142857142857,2,0.14285714285714285,0,0.0,2025-08-30,0.4734056511711782,14,2,6.428571428571429,3.142857142857143,5.304259619921656,3.238609619546416,0.8008863776030429,0.5220756767448866,0.9213242885262226,0.8173869839853195,0.8366600265340756,0.6838750157097654,100,Active,1
Park City SC B2016 White,UT,18,18,8,6,0,0.4444444444444444,62,50,6,0.35,8,0.4444444444444444,4,0.2222222222222222,2025-08-31,0.2247556022202829,18,8,3.4444444444444446,2.7777777777777777,3.411296601472171,2.9711312165392747,0.5096238527235784,0.5659688208444222,0.8107714421389088,0.7015813999969454,0.9486832980505138,0.6655785563999989,130,Active,2
El Mellindo FC 2016A,UT,21,21,14,7,0,0.6666666666666666,103,45,40,0.5166666666666667,0,0.0,7,0.3333333333333333,2025-09-01,0.11636381613932707,21,0,4.904761904761905,2.142857142857143,4.472196953044015,2.491359021724867,0.6893267569732876,0.6417613300865057,0.6128269300050918,0.6339137754150137,1.0,0.6339137754150137,211,Active,3
Park City SC B2016 Silver,UT,18,18,12,5,0,0.6666666666666666,104,61,29,0.4,2,0.1111111111111111,5,0.2777777777777778,2025-10-05,0.15293656610754305,18,2,5.777777777777778,3.388888888888889,5.026681216856786,3.3942081396161976,0.767347398157811,0.49633974618362586,0.629176807758701,0.6302435135235079,0.9486832980505138,0.5979014949844251,363,Active,4
Impact JD 16,UT,15,15,9,4,0,0.6,49,42,7,0.3,2,0.13333333333333333,3,0.2,2025-09-01,0.0700606853827177,15,2,3.2666666666666666,2.8,3.2910309407946277,3.0108439839139627,0.4881317739233395,0.5595002231904208,0.6904107832610586,0.6237728693793873,0.8660254037844386,0.5402031510740617,775,Active,5
16B N Odeh Black,UT,19,21,11,8,0,0.5789473684210527,69,38,27,0.36666666666666664,0,0.0,12,0.631578947368421,2025-08-30,-0.04890674658909015,19,0,3.6315789473684212,2.0,3.544211542158387,2.4166448751859684,0.5333318798622106,0.6530505618993618,0.5255260403256221,0.5525921125476878,0.9746794344808963,0.5386001677565841,787,Active,6
Wasatch 16B DT Blue,UT,8,8,8,0,0,1.0,56,14,38,0.5,0,0.0,0,0.0,2025-08-02,0.674211620054855,8,0,7.0,1.75,5.1683569773922775,2.5780882268763214,0.7849386223198281,0.6284574593696454,0.9293440165258395,0.8402856262533984,0.6324555320336759,0.5314432928123436,848,Active,7
Wasatch SC ‘16B - AW Blue,UT,12,12,0,12,0,0.0,8,86,-60,0.0,4,0.3333333333333333,0,0.0,2025-08-31,0.8586522011444352,12,4,0.6666666666666666,7.166666666666667,1.734685581913822,5.662470581501057,0.2386371662905577,0.18002750405773782,0.9902674709121769,0.6778934166169652,0.7745966692414834,0.5250939826122305,912,Active,8
Wasatch 16B DT white,UT,8,8,6,2,0,0.75,44,30,10,0.375,2,0.25,0,0.0,2025-08-02,1.0505605218932454,8,2,5.5,3.75,4.4183569773922775,3.5780882268763214,0.6810240021039673,0.46596167153956136,0.9887729829011178,0.8226609244693763,0.6324555320336759,0.520296452668595,957,Active,9
Mexico Utah Academy,UT,10,10,7,1,0,0.7,59,31,28,0.35,4,0.4,4,0.4,2025-09-21,0.23331047160885499,10,4,5.9,3.1,4.760761757682024,3.2360784238900635,0.7317026729341543,0.5224937380098282,0.7724060194516085,0.7142828938597615,0.7071067811865476,0.5050742779337883,1105,Active,10
