Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
2016B Real National,CO,14,5,8,0,0.35714285714285715,46,51,-5,0.1,3,0.21428571428571427,14,1.0,2025-08-17,0.6277298850574712,3,3,0.35714285714285715,0.498,0.6277298850574712,0.5476665024630542,0.8366600265340756,0.45821067048256325,1818,Active,1
ALBION SC Denver B16 Academy,CO,11,4,7,0,0.36363636363636365,62,54,8,0.4,9,0.8181818181818182,11,1.0,2025-06-08,0.7091931216931218,9,9,0.36363636363636365,0.524,0.7091931216931218,0.6030431457431458,0.7416198487095663,0.4472287665113727,1891,Active,2
Rapids South 16B Select II,CO,11,6,3,0,0.5454545454545454,31,18,13,0.6,6,0.5454545454545454,11,1.0,2025-10-05,0.5875,8,6,0.5454545454545454,0.534,0.5875,0.5683909090909091,0.7416198487095663,0.4215299800078928,2042,Active,3
Colorado Rush East 16B Zorros White,CO,9,0,9,0,0.0,13,62,-49,0.0,3,0.3333333333333333,9,1.0,2025-05-25,0.5430730064876407,3,3,0.0,0.41,0.5430730064876407,0.4078438038925844,0.6708203932499369,0.27358994091177363,2789,Active,4
Chaffee County United 16/17 Boys,CO,7,3,4,0,0.42857142857142855,9,15,-6,0.42857142857142855,4,0.5714285714285714,7,1.0,2025-05-18,0.3205128205128205,4,4,0.42857142857142855,0.496,0.3205128205128205,0.377221978021978,0.5916079783099616,0.22316753179166715,2990,Active,5
Real CO 2016B North Athletico,CO,7,3,4,0,0.42857142857142855,32,39,-7,0.42857142857142855,1,0.14285714285714285,7,1.0,2025-05-25,0.25,1,1,0.42857142857142855,0.494,0.25,0.3345142857142857,0.5916079783099616,0.19790132028722943,3071,Active,6
Real CO 2015 Boys Fury,CO,6,1,5,0,0.16666666666666666,16,29,-13,0.16666666666666666,1,0.16666666666666666,6,1.0,2025-05-25,0.0,1,1,0.16666666666666666,0.482,0.0,0.12973333333333334,0.5477225575051661,0.07105787312700355,3220,Active,7
