Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Hawaii Rush 16B,HI,26,8,15,0,0.3076923076923077,88,112,-24,0.0,8,0.3076923076923077,26,1.0,2025-08-10,0.584810163381592,14,8,0.3076923076923077,0.46,0.584810163381592,0.5044245595674167,1.140175425099138,0.5751324866352249,882,Active,1
HSC Bulls 16B-I,HI,14,8,6,0,0.5714285714285714,57,60,-3,0.6,12,0.8571428571428571,14,1.0,2025-08-10,0.5907349061195215,13,12,0.5714285714285714,0.502,0.5907349061195215,0.5691266579574272,0.8366600265340756,0.4761655247479108,1687,Active,2
Rush Mililani 16B,HI,4,1,3,0,0.25,25,13,12,0.25,0,0.0,4,1.0,2025-08-10,0.8333333333333334,2,0,0.25,0.532,0.8333333333333334,0.6564,0.4472135954999579,0.29355100408617235,2704,Provisional,3
Kona Super Sonics 2016B,HI,5,1,4,0,0.2,9,13,-4,0.2,0,0.0,5,1.0,2025-08-10,0.6309523809523809,4,0,0.2,0.5,0.6309523809523809,0.5185714285714286,0.5,0.2592857142857143,2861,Active,4
OA B16 Academy,HI,5,1,4,0,0.2,4,14,-10,0.2,4,0.8,5,1.0,2024-12-01,0.5416666666666666,4,4,0.2,0.488,0.5416666666666666,0.46259999999999996,0.5,0.23129999999999998,2956,Inactive,5
HSC Bulls 16B-II,HI,6,5,1,0,0.8333333333333334,44,5,39,0.8333333333333334,0,0.0,6,1.0,2025-08-10,0.22499999999999998,4,0,0.8333333333333334,0.586,0.22499999999999998,0.4188666666666667,0.5477225575051661,0.22942272192033059,2966,Active,6
Hawaii Rush 16B Nero,HI,7,3,3,0,0.42857142857142855,26,31,-5,0.42857142857142855,0,0.0,7,1.0,2025-08-10,0.23589743589743586,3,0,0.42857142857142855,0.498,0.23589743589743586,0.3268527472527472,0.5916079783099616,0.19336869300725462,3080,Active,7
