team_name,gotsport_team_id,state
MSC 2015 Boys,527280,IA
BSA Boys Black U11,524397,IA
2015 QCS Select,411886,IA
RFA 2015's,541330,IA
BSA 2015 Boys Blue,354857,IA
VSA 2015 Boys Black,403005,IA
CVSC 2015B,539305,IA
CVSC 2015B,539305,IA
RFA U10 Gold,598411,IA
VSA 2015 Boys Green,403008,IA
VSA 2015 Boys Green,403008,IA
SIE Academy 2015 Boys,360984,IA
Pearl City 2015 Boys,313660,IA
AYSO United 2015 Boys White,543284,IA
AYSO United 2015 Boys White,543284,IA
Iowa Rush North 2015 Boys,638926,IA
Ames SC 11u Boys Navy,643332,IA
DMSC 2015 Boys Red,597862,IA
DMSC 2015 Boys Blue,597863,IA
RFA U10 Black,598410,IA
ISC Sting 1-2015 Boys,390088,IA
North Scott Scarlet,469980,IA
Gilbert Soccer Club,667779,IA
FC United U10B,304819,IA
FC United U10B,304819,IA
Dubuque Soccer Club 10u White,200265,IA
Dubuque Soccer Club 10u White,200265,IA
UFA DSM 2015BA,595811,IA
Gilbert U10 Black,614563,IA
Dubuque Soccer Club U10B Red,300521,IA
AYSO United 2015 Boys Red,410032,IA
ATHLETIC SPORTING 2015B,471046,IA
North Scott Silver,521734,IA
Iowa United FC 2015B FCA,648035,IA
DCG 2015B Red Select,645275,IA
Iowa Rush 2015 Boys Grey,433135,IA
BigDogs 2034,564422,IA
Burlington Predators U11,504111,IA
Atomic Fleas,524928,IA
BSA Blue U11,644219,IA
Iowa Rush North 2015 Academy Boys,389180,IA
CRSA 2015 Boys,514750,IA
SESA U11 B,518605,IA
AYSO United 2015 Boys Blue,410025,IA
Dubuque Soccer Club U10,300522,IA
CVSC 2015B Blue,645919,IA
VSA 2015 Boys White,437680,IA
Christian Soccer Academy,564334,IA
Dubuque Soccer Club U10 Red,157437,IA
Iowa United FC 2015B Navy,648012,IA
Iowa Rush 2015 Boys Blue,433134,IA
Apex 11U Boys Red,643745,IA
North Iowa 11U Tournament - Coed,658224,IA
NWISC Galaxy U11B,429803,IA
North Iowa 10U Tournament - Boys,461646,IA
2015 Boys Quad City Strikers - Black,410626,IA
ISC Sting 2-2015 Boys,471801,IA
Iowa United FC 2015B White,648004,IA
Genesis FC U10 Boys,471325,IA
Apex 10UB Santos,551782,IA
DMSC 2015 Boys White,643634,IA
UFA Siouxland 2014 Competitive,566721,IA
SCFC B2015 U11,643795,IA
Apex 10UB Arsenal,551783,IA
SESA U9 B,412055,IA
VSA 2015 Boys Yellow,403010,IA
Gilbert U10 Black,598588,IA
Gilbert U10 Red,563947,IA
515 Soccer Academy - 2015 Boys,666230,IA
DCG 2015B White Select,645247,IA
Iowa Rush 2015 Boys White,635222,IA
