team_name,gotsport_team_id,state
Indiana Elite FC Pre - ECNL B15,110466,IN
Carmel FC 2015B Gold,255385,IN
Dynamo 2015 Boys Red,269046,IN
Indy Eleven 2015B IDP,244295,IN
USAI 2015B Red,265606,IN
Indy Eleven 2015B Red,279403,IN
Echo Premier 15 Elite I Boys,297292,IN
Indy Premier 15B Elite II,269137,IN
St Francis Premier 2015B Blue,267531,IN
Southern Indiana United 2015 Boys Red,380228,IN
Indy Premier 15B Elite I,61074,IN
Union FC Indy 2015 Boys Black,172456,IN
Jr Irish 2015B Dest,269034,IN
Boilers FC 2015 Boys Black,287441,IN
Union FC Indy 2015 Boys Teal I,172462,IN
SCSA Eleven 2015B Red,364416,IN
Plymouth United 2015B,308170,IN
Columbus Express 2015B Orange,269195,IN
Millennium Soccer Academy 15B Black,53958,IN
Select FC 2015B Yellow,635068,IN
Indy Premier 15B Mundial,61072,IN
Indy Eleven 2015B Red 2,279406,IN
Indy Eleven Spirit 15B Red,480024,IN
Hoosier FC 2015B Elite Wolves III,264865,IN
FC Pride 2015 Boys Pre-ECNL,264079,IN
FW United 2015 Elite Boys Barcelona,385969,IN
FCE United 2015 Boys Black,317693,IN
Southern Indiana FC 2015 Boys,480884,IN
Union FC Indy 2015 Boys Teal II,172455,IN
USAI 2015B White,318437,IN
Carmel FC 2015B Gray,269477,IN
FC Pride 2015 Boys Pre-ECNL 2,274641,IN
USAI 2015B Blue,385468,IN
Carmel FC 2015B White,269475,IN
WFC 2015 Boys,447273,IN
WSU Boys 2015 Elite,447347,IN
Plainfield Revolution 2015B - FC,442465,IN
Next 11 Academy 11U Navy,528241,IN
Delaware County FC 2015 Boys 1,266800,IN
Next 11 Academy 11U White,528098,IN
St Francis Premier 2015B Grey,267534,IN
FWSC 2015B Schalke,386240,IN
Indy Eleven 2015B White 3,279410,IN
Circle City FC 2015B Blue,503056,IN
SCSA Eleven 2015B Gray,538651,IN
Boilers FC 2015 Boys White,517214,IN
Impact City FC 2015 Boys Blue,538477,IN
Echo Premier 15 Elite II Boys,516387,IN
Hoosier FC 2015B Elite Wolves II,264864,IN
Millennium Soccer Academy 15B Blue,385712,IN
Southern Indiana United 2015 Boys Blue,380229,IN
Indy Eleven Spirit 15B White,271916,IN
ECU 2015 B Gold,518170,IN
TH Premier 2015B Copa,268463,IN
FW United 2015 Boys Academy,385964,IN
Indy Premier 15B Elite III,331846,IN
Boilers FC 2015 Boys Gold,409166,IN
Hoosier FC 2015B Elite Wolves I,264862,IN
Union FC Indy 2015 Boys White,172457,IN
Cutters SC 2015 Boys White,635432,IN
Blue River SA - BRSA BLAST U11 Boys,513526,IN
ISFC 2015 Boys Gray,349470,IN
Indy Premier 15B Copa,61077,IN
NWI Lions United 2015B Yellow,116223,IN
Indy Phoenix FC 2015B,308158,IN
ISFC 2015 Boys Orange,571488,IN
FCE United 2015 Boys white,326360,IN
Impact SC SIFC 2016 Boys Copa,107386,IN
FW United 2015 Elite Boys Arsenal,516452,IN
Indy Eleven Spirit 15B Grey,480025,IN
Indiana Elite FC 2015 Premier Boys,649975,IN
ECU 2015/16 B White,518174,IN
Indy Eleven North 2015B I,637350,IN
FC Wolves 2015 Boys,503521,IN
Carmel FC 2015B Blue,269473,IN
Southern Indiana United 2015 Boys Gray,380230,IN
Select U10 Sao Paulo,542745,IN
SIFC Academy 2015 Boys Adidas,345899,IN
NWI Lions United 2015B Yellow II,154984,IN
Komets 2015 Boys Gold,177844,IN
FC Pride 2015 Boys Red,459513,IN
Fusion FC 15/16B,574092,IN
USAI Hendricks 2015B Gold,581475,IN
ZYSA 2015 Boys White Fulham,299167,IN
Indy Eleven 2015B Navy 2,312034,IN
LOFS Lightning,587258,IN
Indiana Impact SC 2015 NPU Boys Academy,611949,IN
Rangers Academy 2015 11u Boys DA BLUE,152260,IN
Columbus Express 2015B Blue,269494,IN
Strikers FC Academy,309919,IN
NP United 2015 Boys,435066,IN
Indy Eleven North AB Xavi,518461,IN
Dynamo 2015 Boys White,269048,IN
Dynamo 2015 Boys Silver,576982,IN
Cutters SC 2015 Boys 3,555597,IN
atletico indiana fc,557508,IN
SCSA Eleven 2015B Black,303265,IN
Indy Eleven 2015B White,279408,IN
Indy Eleven 2015B White 2,279409,IN
Jr Irish 2015B Green,269036,IN
FPYSA 2015B,472877,IN
Hurricane Giovanni CAT III,465313,IN
Cutters SC 2015 Boys,334098,IN
Cutters SC 2015 Boys 2,452051,IN
Plainfield Revolution 2015B - SC,631089,IN
Jr Irish 2015B White,269037,IN
Plymouth United 2015B White,513347,IN
Columbus Express 2015B Grey,269496,IN
Echo Premier Earthquakes,516392,IN
Cutters SC 2015 Boys Blue,635433,IN
Dynamo 2015 Boys Black,269047,IN
Sting Futsal Academy U10 Players,419871,IN
Indy Eleven North 2015B II,637354,IN
Hoosier FC 2015B Wolves Gray,264869,IN
Central Indiana Futbol Club 2015/16B,111245,IN
MSA 15B White - DNU,431974,IN
Legacy Blaze FC U11B,664145,IN
FWSC 2015B Hanover,54865,IN
Cutters SC 2015 Boys Red,635431,IN
SIFC B15 Pre ECNL,657115,IN
