team_name,gotsport_team_id,state
LA Krewe Rush 15B Gold,628714,LA
SHREVEPORT STRIKERS FFC 15/16B,451992,LA
CSC Eagles Academy Williams,549050,LA
CSC Eagles 2015 B Yellow,637307,LA
CSC Eagles Academy Arana,549051,LA
10U BOYS FRANCO S25,586349,LA
Shreveport Academy 2015B,284037,LA
LA Krewe Rush 15B Red,399623,LA
LA Krewe Rush 15B Purple,504088,LA
LA Krewe Rush 15B Black,628717,LA
Shreveport United 2015BB,659649,LA
LA Krewe Rush 15B Silver - SJP,576758,LA
CSC Eagles 2015 B Black,637308,LA
LA Krewe Rush 15B White-MP,628724,LA
LA Krewe Rush 15B AEX,638157,LA
LA Krewe Rush 15B Blue,399620,LA
15B LA FIRE REES,549097,LA
15B LA FIRE ST LOUIS,549093,LA
15B LA FIRE VALLADARES,549096,LA
15B LA FIRE MAYES,549095,LA
15B LA FIRE BARTLETT,549092,LA
New Orleans DFC 15B Black,432575,LA
LA Krewe Rush 15B Silver,504086,LA
