team_name,gotsport_team_id,state
2015B pre-MLS Red,363797,RI
Boys 2015 Elite,347649,RI
Rhode Island Surf B2015 Pre-MLS,339456,RI
Rhode Island Surf B2015 White,270913,RI
RI Strikers FC 2015 Boys,273540,RI
2015B pre-MLS Black,363798,RI
OSNK United - 2015 Boys - Hornets,219377,RI
11UB A Barr/BYSA 11 Higg France,414305,RI
2015B pre-MLS2 Red,495598,RI
645 U10 Boys Rhody Tiverton Dugan,593527,RI
10UBCPYSA-507-Hoye,550665,RI
645 U10 Boys Rhody Tiverton Dugan,593527,RI
Boys 2015 HyperSonic,205363,RI
2015B pre-MLS2 Black,495599,RI
U10RRIFS750-Ortega,591052,RI
Providence Sharks U11 Marroquin,597342,RI
Rams FC Man Utd,408457,RI
"10UBR,SYSA,552,BERNIER",593935,RI
644 U10 Boys Rhody Tiverton Reilly,593523,RI
RI Boys 2015 Black,397228,RI
11UB C Barr/BYSA 12 Piper Holland,414303,RI
OSNK United Blue Devils,168621,RI
"10UBCB,Kelley,627,South County Rays",517222,RI
11UB R Barr/BYSA 13 Piper Belgium,297097,RI
11UBAEPYSA240-Resendes M,542763,RI
WattsWong FC,505038,RI
OSNK United - 2015 Boys - Wilcox,339551,RI
10UBRPYSA-508-Howland,550666,RI
11UBCB-BRISTOL-38-Archambault - Bristol FC U11 Boys Green,215723,RI
11UBCEPYSA241-Lepore B,542764,RI
