team_name,gotsport_team_id,state
REAL B2015 Black,363677,MT
MT SURF B2015 White,415122,MT
MT SURF B2015 Blue,428617,MT
FVU B2015 Green-AC,540222,MT
Missoula Surf 2015B,404521,MT
HYSA B2015 BLUE,426173,MT
SFC B2015 T2,578075,MT
REAL B2015 Gold,344821,MT
MT Rush B-2015-SE-Blue,579854,MT
PFC B2015/16navy-AC,207307,MT
HYSA B2015 GRAY-AC,458608,MT
BU B2015 Pink-SE,417498,MT
REAL B2015 Silver,639047,MT
Glacier Surf 2015 Boys BLUE,540906,MT
FVU B2015 White-AC,540223,MT
Strikers FC B2015 AC-Blue,479512,MT
Glacier Surf 2015/16 Boys WHITE,356467,MT
Glacier Surf 2015/16 Boys WHITE,356467,MT
SFC B2015 T3,578076,MT
HYSA B2015 WHITE-AC,528897,MT
LYSA B2015-AC,461908,MT
SFC B2015 T1,578074,MT
BR SFC B2015,479917,MT
MT Rush B-2015-SE-Red,579853,MT
Strikers FC B2015 AC-Red,479511,MT
BSFC 2015coed F25,669136,MT
FRDS B2015-AC,578165,MT
RLYS 2015 Spring,597227,MT
LST B 2014- AC,581631,MT
SFC B2015 T1,668790,MT
Missoula Surf 15/16B,475683,MT
PFC B2015/16white-AC,581500,MT
Strikers FC B2015 White,556654,MT
