team_name,gotsport_team_id,state
2015 Boys Pre-MLS Next,413930,NYW
SDA 2015 Boys Pre-MLS White,479130,NYW
Cobras FC B15 Michelsen,440985,NYW
Cobras FC B15 Davis,440982,NYW
NY Rush Select 15B Pre-MLS Next,352794,NYW
Rochester Rush 2015 Boys,455348,NYW
WNY Flash Rochester 2015B Premier II,538265,NYW
Hilton Heat - Miner,430577,NYW
2015 Boys Pre-MLS Next II,413931,NYW
Soaring Capital Fuego 2015B,546528,NYW
WNY Flash Rochester 2015B Premier I,415052,NYW
Buffalo Stallions 2015 Boys Blue,414747,NYW
SDA 2015 Boys Pre-MLS Blue,544454,NYW
WNY Flash 15B Premier,465064,NYW
Syracuse Rush 2015B,490214,NYW
Amherst 2015B Silver - Yoerg,454313,NYW
GUFC 2015B Sica,431998,NYW
Spencerport B2015 Gold,433670,NYW
Syracuse United 2015B,470662,NYW
Flash Binghamton 15B Premier,549710,NYW
OPSC 2015B Olympic,445089,NYW
Holley United,455660,NYW
Victor Spartans,563258,NYW
Rangers U10 Blue,437741,NYW
BU10 Fairport Thunder FC Chamorro,437507,NYW
CSA B2015 Force,329951,NYW
FC Dynamo ROC B2015,426100,NYW
Hilton Heat - Meyer,578883,NYW
INVICTUS FC 2015 BOYS,484470,NYW
Livonia Blue Zombies,602954,NYW
Royal Rebels,626558,NYW
IYSA 2015 Select (U11),474170,NYW
FC Dynamo ROC B2015 United,572075,NYW
Amherst 2015B Red - Vollmer,454309,NYW
BU10 Fairport Crew Mathis,437510,NYW
Kenmore Bandits 2015 Boys,407610,NYW
AFCR Brighton Boys 2015 BU10 Blue,453130,NYW
CSA B2015 Bolts,416395,NYW
BU11(2015),431752,NYW
Amherst 2015B White - Longo,539664,NYW
Pittsford Mustangs Boys 2015 Gold,472726,NYW
B2015 Gallant,567117,NYW
Hamburg 2015 Boys Black,428627,NYW
RHSC Falcons Rivera,467256,NYW
GISC Vikings Blue,564901,NYW
Spencerport B2015 Blue,433668,NYW
Hamburg 2015 Boys Blue,428626,NYW
Churchville Lightning,466406,NYW
NY Rush Binghamton 2015B,347908,NYW
Typhoons,634291,NYW
DSC 2015 U10 Boys (GREEN),432553,NYW
WNY Flash North 15B Premier,603059,NYW
Kenmore Surf 2015 Boys,450017,NYW
Corning Warriors U10,603949,NYW
