Team_Name,Club,State,State_Code,Region,Division,Age_Group,Age_U,Gender,Gender_Full,League,Active_Status,GotSport_Team_ID,Team_ID,Source_URL
09B AK Timbers,,Alaska,AK,West Coast,U17B,2008,17,M,Male,USYS,Active,184166,69b9a7096bdd,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=211
2009 Boys Cook Inlet SC Nu,,Alaska,AK,West Coast,U17B,2008,17,M,Male,USYS,Active,321294,b0b255fb58ff,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=40
2009B Alaska Rush,,Alaska,AK,West Coast,U17B,2008,17,M,Male,USYS,Active,35309,f75ba53c4348,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=69
AK Timbers 08B,,Alaska,AK,West Coast,U17B,2008,17,M,Male,USYS,Active,40504,4c9a0bf5351a,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=158
VR 2009/10 Boys,,Alaska,AK,West Coast,U17B,2008,17,M,Male,USYS,Active,435919,5fc74acfac80,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=143
VR High School Boys,,Alaska,AK,West Coast,U17B,2008,17,M,Male,USYS,Active,563521,0ebaa3978c36,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=225
09 N2 NAL,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,106234,4786caca4d15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=187
AFCHSV 2009 Boys ECNL RL,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,684370,9bd80f9f3348,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=147
AFCHSV- USC 2009 Boys Elite,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,13466,faa2c3ff661c,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=184
AFCHSV- USC 2009 Boys Premier,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,13467,242baf066eeb,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=157
AL Rush 09 Classic,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,265652,263fa930ad6a,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=142
AL Rush 09 Elite CC,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,518044,e5aafb0025cd,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=146
AYSO United B2009 Premier,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,258152,68add272bcfa,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=172
AYSO United B2009/10 Navy,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,386441,34c57839030d,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=186
Alabama FC 2009 ECNL Boys,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,204260,43171f911a11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=162
Alabama FC 2009 ECRL Boys,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,560774,adcbb929eed4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=67
Alabama FC Alabaster 09B Premier,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,88333,0b5d83567d72,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=119
Alabama FC Alabaster 09B Select,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,260998,62d6cc569095,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=170
Alabama FC Central 09B Premier,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,88331,7bdc61f2a076,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=165
Alabama FC Central 09B Select,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,88332,1f09967ffbcc,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=138
Alabama FC RL B09,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,480717,b07f9cd36cc6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=163
Alabama FC South 09B Elite,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,508439,cd64270dfc31,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=16
Alabama FC South 09B Premier,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,595582,fca9713ccdda,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=213
Arsenal Youth FC/Labelle-Fusion,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,593970,b2f6cb80e9b9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=178
Briarwood Boys 09 Gold,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,114758,06f6a6ee210c,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=137
Briarwood Boys 09/10 Blue,,Alabama,AL,Southeast,U17B,2008,17,M,Male,USYS,Active,16392,1dee61964b60,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=17&search[gender]=m&search[page]=145
