Team_Name,Club,State,State_Code,Region,Division,Age_Group,Age_U,Gender,Gender_Full,League,Active_Status,GotSport_Team_ID,Team_ID,Source_URL
11G AK Thorns,,Alaska,AK,West Coast,U15G,2010,15,F,Female,USYS,Active,393824,8e1b8b46ee8a,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=189
2011 Girls Cook Inlet SC Elite,,Alaska,AK,West Coast,U15G,2010,15,F,Female,USYS,Active,365551,3674b973a17d,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=30
2011G Alaska Rush,,Alaska,AK,West Coast,U15G,2010,15,F,Female,USYS,Active,314298,7d11a4c6d919,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=52
2011G CSC Tsunami,,Alaska,AK,West Coast,U15G,2010,15,F,Female,USYS,Active,606710,4df6c84128da,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=168
Alaska Eclipse 11G,,Alaska,AK,West Coast,U15G,2010,15,F,Female,USYS,Active,39196,89ac1c7b17b7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=208
VR 2011/12 Girls,,Alaska,AK,West Coast,U15G,2010,15,F,Female,USYS,Active,435911,abce1ea9e739,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=110
11G GA,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,nan,869f14ec57ab,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=81
2011 Girls Premiere,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,674970,a4f989173198,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=207
2011G Alabama FC ECNL,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,451278,82c52ceb4333,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=106
Alabama FC 11G ECNL-RL,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,544199,20fe4ab89760,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=204
Alabama FC 11G SCCL,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,630237,b20fffac6038,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=207
Alabama FC Alabaster 11G Premier,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,261075,f5db37ce1cb3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=204
Alabama FC Alabaster 2011,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,671783,b32ba7422e3a,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=163
Alabama FC Central 11G Premier,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,261072,32e0e26c6253,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=95
Alabama FC Central 11G Select,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,261073,985c71ea7e2d,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=156
Alabama FC RL G11,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,483916,94a283701458,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=172
Alabama FC South 11G Premier,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,591305,73d1a9ca99ee,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=206
Attack 11 Black,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,25360,357ee0796399,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=120
Auburn Soccer Club 2011 Girls,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,264601,2c8454e2f0da,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=53
Auburn Soccer Club 2012 girls,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,497923,32707d6487c4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=172
Chicago Inferno 2012 GIRLS PREMIER,,Alabama,AL,Southeast,U15G,2010,15,F,Female,USYS,Active,653541,ca5b951d83f0,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=15&search[gender]=f&search[page]=132
