Team_Name,Club,State,State_Code,Region,Division,Age_Group,Age_U,Gender,Gender_Full,League,Active_Status,GotSport_Team_ID,Team_ID,Source_URL
MUSC U10 BOYS Burrows,Unknown,VT,VT,Unknown,U10B,2016,10,M,Male,USYS,Active,46585.0,55d5d55bdfa2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=16
WS 2016B Pele,Unknown,FL,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,58952.0,be94d51708cf,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=9
Indy Premier 16B Brazuca,Unknown,IN,IN,Unknown,U10B,2016,10,M,Male,USYS,Active,61075.0,b97a7843d894,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=144
Indy Premier 16B Tango,Unknown,IN,IN,Unknown,U10B,2016,10,M,Male,USYS,Active,61314.0,b58f9be3ccb0,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=132
Indy Premier 16B Jabulani,Unknown,IN,IN,Unknown,U10B,2016,10,M,Male,USYS,Active,61318.0,7692074dec8e,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=99
Indy Premier 16B Fevernova,Unknown,IN,IN,Unknown,U10B,2016,10,M,Male,USYS,Active,61320.0,14d12147a5ce,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=141
WS 2016B Ronaldinho,Unknown,FL,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,63733.0,4bc28ce18e2d,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=80
GNWSA Wolfpack 16,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,66318.0,0ae1b41bedf6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=159
Pflugerville AYSL 2016 PFalcons(F25),Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,73092.0,835f77b6f7d8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=153
Incredibles 16,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,82078.0,e51cec3d6843,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=130
Dallas Roma FC 16B Alpha-Rockwall,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,82225.0,901e87370b9b,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=35
16B Premier,Unknown,NV,NV,Unknown,U10B,2016,10,M,Male,USYS,Active,89240.0,82db2158fba2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=7
Las Vegas Sports Academy U10 Boys Red 2016,Unknown,NV,NV,Unknown,U10B,2016,10,M,Male,USYS,Active,91961.0,80c8d6d0300b,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=1
NorthWood SC Pumas U10B,Unknown,IN,IN,Unknown,U10B,2016,10,M,Male,USYS,Active,96429.0,8b5cd634a3e9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=47
WSU Boys 2016/2017 Black,Unknown,IN,IN,Unknown,U10B,2016,10,M,Male,USYS,Active,98481.0,5ba81dfd6b1a,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=69
WSU Boys 2016/2017 Green,Unknown,IN,IN,Unknown,U10B,2016,10,M,Male,USYS,Active,98504.0,aff8e0f2d263,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=32
Empire SC B2016 Orange,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,100016.0,1354e9bbc694,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=72
Tyler SA FC Mexico,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,116995.0,12fd30c98254,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=150
Gunners FC 16B Academy,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,123764.0,90f1d79362c3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=19
Crusaders Soccer Club,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,123822.0,720b316985ef,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=10
ETX Mx Fc A,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,123980.0,77040d5771a4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=21
Pinnacle Soccer Academy 16B,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,124196.0,43952094b329,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=47
Dynamos SC 16B SC,Unknown,AZ,AZ,Unknown,U10B,2016,10,M,Male,USYS,Active,126693.0,bb38a505e355,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=87
Grayling FC U10 Boys Green,Unknown,MI,MI,Unknown,U10B,2016,10,M,Male,USYS,Active,126918.0,daf07037c4c2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=169
MKY Texas Titans 16B (Hickman),Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,127839.0,fd06acb3e466,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=56
U10B Ramirez (Lemon),Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,132770.0,8f09be31714d,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=146
Williamston Boys U10 - Green,Unknown,MI,MI,Unknown,U10B,2016,10,M,Male,USYS,Active,136283.0,77056daadb0c,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=28
Williamston Boys U10 - White,Unknown,MI,MI,Unknown,U10B,2016,10,M,Male,USYS,Active,136287.0,67f21e0ddc41,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=23
A.S. Junior Elite 2016 Boys,Unknown,NJ,NJ,Unknown,U10B,2016,10,M,Male,USYS,Active,136394.0,78720de01520,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=135
United FC 16,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,138819.0,9b1ab7ab50f6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=130
JUVENTUS AH-2016-DEL PIERO-INH,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,146539.0,2b7bcd856e7c,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=75
DFW United SC 16B - BLUE,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,146891.0,787375d805c0,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=7
Hobe Sound Cobras - 2016 Boys Red,Unknown,FL,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,152258.0,f9e0661ba770,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=69
U10 Boys Blue,Unknown,VT,VT,Unknown,U10B,2016,10,M,Male,USYS,Active,152861.0,ea5778de2ebf,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=69
10U BSYSC Manchester City,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,153030.0,31db82f47722,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=101
REVERE U10 D3 S,Unknown,OH,OH,Unknown,U10B,2016,10,M,Male,USYS,Active,153466.0,a848cc3600b8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=142
REVERE U10 D5 S,Unknown,OH,OH,Unknown,U10B,2016,10,M,Male,USYS,Active,153502.0,2ccdc5f73db2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=125
PRFC North Valley 16B Copa,Unknown,AZ,AZ,Unknown,U10B,2016,10,M,Male,USYS,Active,153831.0,cad65f4ab4c7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=134
NWI Lions United 2016B Yellow,Unknown,IN,IN,Unknown,U10B,2016,10,M,Male,USYS,Active,154985.0,7d41dcdfdf7c,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=40
REAL B2016 Gold,Unknown,MT,MT,Unknown,U10B,2016,10,M,Male,USYS,Active,162369.0,f0e65ec16fd4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=23
WS 2016B Zico,Unknown,FL,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,162445.0,f542ab5d0d74,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=36
STA MO 2016 Boys EDP Boys,Unknown,NJ,NJ,Unknown,U10B,2016,10,M,Male,USYS,Active,168198.0,094291e959c6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=85
2016 Boys Academy I,Unknown,FL,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,168465.0,4d55e3286142,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=108
EFC Strikers U10 Academy,Unknown,OK,OK,Unknown,U10B,2016,10,M,Male,USYS,Active,170984.0,4687cd59e33b,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=34
Future_SA_16,Unknown,NJ,NJ,Unknown,U10B,2016,10,M,Male,USYS,Active,171351.0,8f764c953e00,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=135
EGSC 2016 ELITE Boys,Unknown,IL,IL,Unknown,U10B,2016,10,M,Male,USYS,Active,173206.0,c38e1785b4af,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=88
S.S.A.16 Black,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,175034.0,76af2c95b323,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=20
Pioneers,Unknown,NJ,NJ,Unknown,U10B,2016,10,M,Male,USYS,Active,176488.0,799e2835e0b1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=133
Titans,Unknown,OK,OK,Unknown,U10B,2016,10,M,Male,USYS,Active,180674.0,c53d961180ca,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=139
Greenbush SC Boys 2016 Green,Unknown,NY,NY,Unknown,U10B,2016,10,M,Male,USYS,Active,185978.0,cf580332625d,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=28
Storm FC U10 Boys,Unknown,MO,MO,Unknown,U10B,2016,10,M,Male,USYS,Active,188175.0,07f50843f4d9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=11
U-10 (2016) Boys Pre Academy Blue,Unknown,AZ,AZ,Unknown,U10B,2016,10,M,Male,USYS,Active,192618.0,7af8773288b3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=8
F.C. MALVERDE.,Unknown,NV,NV,Unknown,U10B,2016,10,M,Male,USYS,Active,195844.0,614e0d8b4ca0,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=35
Avalanche 16B Black SL,Unknown,UT,UT,Unknown,U10B,2016,10,M,Male,USYS,Active,196909.0,46bc8ac79c86,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=163
JCSA United U10 Boys-Coed,Unknown,IN,IN,Unknown,U10B,2016,10,M,Male,USYS,Active,199360.0,1bb55db0a202,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=74
Dubuque Soccer Club 2016b White,Unknown,IA,IA,Unknown,U10B,2016,10,M,Male,USYS,Active,200265.0,f1bca4983b1b,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=49
B2016 Blue,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,203298.0,382cb2ef2a92,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=23
JUVENTUS PREMIER FC 16B,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,205280.0,0a55b8c807b5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=87
Michigan Jaguars Novi 2016 Boys Green-DA,Unknown,MI,MI,Unknown,U10B,2016,10,M,Male,USYS,Active,205551.0,11183d81fe68,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=3
Cavalry Youth Academy U9 Maroon,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,205630.0,10c9d4643854,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=153
Dallas Texans Pre-ECNL B16 Boaz,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,205989.0,5826fe879cda,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=24
MUSC U10 BOYS Long,Unknown,VT,VT,Unknown,U10B,2016,10,M,Male,USYS,Active,206695.0,b71f72ff0ec0,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=81
Dallas Legends Locos 16B,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,207300.0,3ae5659b6f53,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=113
Nationals Macomb 16 Boys Black - Premier,Unknown,MI,MI,Unknown,U10B,2016,10,M,Male,USYS,Active,208608.0,b7574b57aebe,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=13
NTX Celtic 16B Del Olmo,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,209632.0,35e94ad4031f,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=9
SC Storm 16/17 Boys Blue,Unknown,WY,WY,Unknown,U10B,2016,10,M,Male,USYS,Active,211006.0,b6180a11e1e7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=3
Las Vegas Sports Academy U10 Boys Black 2016,Unknown,NV,NV,Unknown,U10B,2016,10,M,Male,USYS,Active,211328.0,bf919637710e,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=3
Queen City FC U9/10 Boys White,Unknown,VT,VT,Unknown,U10B,2016,10,M,Male,USYS,Active,211778.0,a9bebed30ad2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=111
FW ALL STARS FC 2016B Eaton,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,214033.0,3f3ae5f2e991,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=11
CVFA 16B Academy,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,215609.0,e9c3898284c2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=1
TAHUICHI F.C. 2016B RED,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,217129.0,9a176c3a6f54,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=35
Castro Valley SC CVSC United 2016 Boys Green,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,219638.0,d9610f73bacc,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=85
La Jolla Impact B2016 Blue,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,221307.0,a00eda8819d4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=43
U10 Boys Gold,Unknown,VT,VT,Unknown,U10B,2016,10,M,Male,USYS,Active,222199.0,44c6c00aad6d,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=136
Santa Clara Sporting 16B Green,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,222590.0,c54e8cfb11a1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=1
Total Ginga Academy 2016,Unknown,OH,OH,Unknown,U10B,2016,10,M,Male,USYS,Active,223646.0,2c559cefc075,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=136
Turlock Sports Park FC 2016 Boys,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,226442.0,6221b36f7e13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=2
Morton United FC 2016 Boys RED,Unknown,IL,IL,Unknown,U10B,2016,10,M,Male,USYS,Active,227037.0,f2a3cd24b3df,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=17
SW B2016/17 - SOCAL,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,228305.0,4a91fdb9ce79,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=169
ALBION SC Riverside B16 Academy,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,231726.0,33e897c43ea9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=167
DKSC 16B Pre-ECNL DE LA CRUZ,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,233278.0,abbe5510385f,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=77
2016 Boys Academy II,Unknown,FL,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,234100.0,1d1444c6f62e,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=161
GSC 2016 Boys (White),Unknown,IL,IL,Unknown,U10B,2016,10,M,Male,USYS,Active,234621.0,956071e6e96a,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=127
B16 Premier 1,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,235264.0,916ce200bdc1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=142
B2016 Orange,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,236236.0,84c4d9e48e3d,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=131
ETX United Alba 16B,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,238339.0,249ebe603533,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=71
B2016 JL I,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,240101.0,4e5a9e1ad09c,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=132
B16 Premier Couchman,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,240613.0,e43c5d1c68b9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=71
B16 Red,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,240636.0,21a79523b9a8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=98
BOCA OC B2016 Pre-EA,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,240903.0,aff1df849790,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=8
B16 Academy,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,241833.0,5d0fab0a5110,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=13
ELI7E FC- SELECT 2016,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,243738.0,10fff876ad87,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=169
NM Lightning - Black,Unknown,NM,NM,Unknown,U10B,2016,10,M,Male,USYS,Active,244277.0,087d3a416693,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=47
ELI7E FC- LEGACY 2016,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,244508.0,d22967c845ac,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=73
SD Surf Academy Boys 2016 (Miller),Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,244872.0,70c2959907ce,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=4
VILLARREAL LV U10 Yellow-BenA,Unknown,NV,NV,Unknown,U10B,2016,10,M,Male,USYS,Active,245673.0,b47fec739f29,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=50
South Valley United B16 Black,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,245853.0,77a62917af67,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=3
Philadelphia SC Surf 16 Azzurri,Unknown,PA,PA,Unknown,U10B,2016,10,M,Male,USYS,Active,246095.0,afbb46157c9c,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=21
DKSC 16B Guerrero,Unknown,TX,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,246578.0,ffba30235479,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=6
Ajax United 16B Green Pre-MLS Next,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,246936.0,06156bd3a2ad,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=1
SPORTING WICHITA 2016B PRE-ACADEMY,Unknown,KS,KS,Unknown,U10B,2016,10,M,Male,USYS,Active,247147.0,7125a3fbe13d,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=94
SPORTING WICHITA 2016B ACADEMY,Unknown,KS,KS,Unknown,U10B,2016,10,M,Male,USYS,Active,247148.0,8bdefe00fb05,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=29
Strikers FC Orange- B2016 JG,Unknown,CA,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,248352.0,4e5402cfae68,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=122
