Team_Name,Club,State,State_Code,Region,Division,Age_Group,Age_U,Gender,Gender_Full,League,Active_Status,GotSport_Team_ID,Team_ID,Source_URL
Classic FC Lightning Coyotes 2016 Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_355627,Generated from game data
Ocala Premier 2015/2016 Boys Grey,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_079669,Generated from game data
2016 Croatia Chicago SC,,Unknown,IL,Unknown,U10B,2016,10,M,Male,USYS,Active,250406.0,u10_315347,Generated from game data
Blast FC 2016B,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_890493,Generated from game data
MUSA Flyers 2015-2016 Boys Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_509448,Generated from game data
Lightning Soccer Club 2016 Boys Green,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_804263,Generated from game data
Las Vegas Sports Academy U10 Boys Onyx 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_999789,Generated from game data
Tallahassee 2016 Boys ECPL,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_755368,Generated from game data
United FC 2016,,Unknown,NY,Unknown,U10B,2016,10,M,Male,USYS,Active,381929.0,u10_890446,Generated from game data
Valencia 2016 Black,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_369569,Generated from game data
GC Select 2016B Elite,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_685170,Generated from game data
FCGS Force B2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_537084,Generated from game data
Sporting Club Baltimore 2015/2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_784859,Generated from game data
North Star 2015/2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_730075,Generated from game data
Back Mountain 2016B,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_129257,Generated from game data
Thunder F.C. 2016,,Unknown,NM,Unknown,U10B,2016,10,M,Male,USYS,Active,355674.0,u10_037212,Generated from game data
Midstate 2016 Boys United,,Unknown,IL,Unknown,U10B,2016,10,M,Male,USYS,Active,393993.0,u10_677683,Generated from game data
Las Vegas Sports Academy U10 Boys Grey 2016,,Unknown,NV,Unknown,U10B,2016,10,M,Male,USYS,Active,296012.0,u10_995263,Generated from game data
BSA 2016 Boys Blue,,Unknown,IA,Unknown,U10B,2016,10,M,Male,USYS,Active,639649.0,u10_390916,Generated from game data
JHYS United Boys 2016 Black,,Unknown,WY,Unknown,U10B,2016,10,M,Male,USYS,Active,486966.0,u10_079765,Generated from game data
DUSC Panthers 2016 Boys,,Unknown,OH,Unknown,U10B,2016,10,M,Male,USYS,Active,397673.0,u10_211333,Generated from game data
BARÇA ACADEMY PRO MIAMI - B2016 DANI OLMO,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_351237,Generated from game data
AC Salisbury 2016 Boys Blue,,Unknown,MD,Unknown,U10B,2016,10,M,Male,USYS,Active,500547.0,u10_789983,Generated from game data
2016 Boys U9,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_758499,Generated from game data
NEFC South Boys 2016 Blue,,Unknown,MA,Unknown,U10B,2016,10,M,Male,USYS,Active,390982.0,u10_623717,Generated from game data
QCS B2016 Lightning,,Unknown,IA,Unknown,U10B,2016,10,M,Male,USYS,Active,482698.0,u10_754410,Generated from game data
Ridgefield B2016 BLK (U10) - EDP,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_080788,Generated from game data
2016-BOYS TEAM BLUE,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_824692,Generated from game data
2016 FC Fresno Academy Team,,Unknown,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,516053.0,u10_351499,Generated from game data
U10 Boys 2016 White,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_404974,Generated from game data
Garland Tigres Academy GTA 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_730509,Generated from game data
Bonita Springs Wildcats (2016 boys blue),Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_330931,Generated from game data
2016 Boys National,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_290420,Generated from game data
ALL STARS 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_988372,Generated from game data
GC Academy 2016B Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_565032,Generated from game data
Mirabelli Soccer Academy 2016 N,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_624115,Generated from game data
B2016 National,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_357600,Generated from game data
GGS 2016 Boys Gold,,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,267312.0,u10_120173,Generated from game data
AU 2015-2016 Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_628634,Generated from game data
Medford Hooligans SC 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_825596,Generated from game data
Baltimore Bays Colts 2016 Boys,,Unknown,MD,Unknown,U10B,2016,10,M,Male,USYS,Active,385202.0,u10_047967,Generated from game data
Grasshoppers FC - 2016B Pool 1,,Unknown,OH,Unknown,U10B,2016,10,M,Male,USYS,Active,626312.0,u10_826144,Generated from game data
SoDak Spurs SC 2016 Boys Orange,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_534767,Generated from game data
Delaware Knights 2016 BU10 Red,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_233457,Generated from game data
2016 (B) - Stars Academy Orlando,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_873546,Generated from game data
2016 Premier,,Unknown,NY,Unknown,U10B,2016,10,M,Male,USYS,Active,518995.0,u10_178859,Generated from game data
The Soccer Factory 2016 Boys,,Unknown,MD,Unknown,U10B,2016,10,M,Male,USYS,Active,370878.0,u10_988929,Generated from game data
Arlington SA 2016B Pre-Academy 2,,Unknown,VA,Unknown,U10B,2016,10,M,Male,USYS,Active,517088.0,u10_314437,Generated from game data
Titanes SC Falcons 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_464313,Generated from game data
Maroons B2016 Madrid,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_508350,Generated from game data
Marlborough Rising Stars 2015/2016 Purple,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_898778,Generated from game data
CFC Ole EDP Premier B2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_486961,Generated from game data
Fusion SC 2016 Boys Gold I,,Unknown,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,341011.0,u10_691670,Generated from game data
Arya RVA FC 2016/2015,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_961206,Generated from game data
Prime FC 2016,,Unknown,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,290792.0,u10_751548,Generated from game data
Strikers Miami FC 2016 Elite,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_841627,Generated from game data
FC Alliance South 2016B,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_475038,Generated from game data
MO Rush 2016B White,,Unknown,MO,Unknown,U10B,2016,10,M,Male,USYS,Active,498244.0,u10_307106,Generated from game data
NEA SC 2016 Boys- Black,,Unknown,AR,Unknown,U10B,2016,10,M,Male,USYS,Active,554933.0,u10_989064,Generated from game data
BEST FC 2016 Boys City,,Unknown,MA,Unknown,U10B,2016,10,M,Male,USYS,Active,516259.0,u10_758942,Generated from game data
ACI 2016 Lighthouse Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_514171,Generated from game data
Chicago House AC 2015/2016 Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_096960,Generated from game data
Northwest FC 2016B Blue,,Unknown,OH,Unknown,U10B,2016,10,M,Male,USYS,Active,509402.0,u10_750166,Generated from game data
Boys 2016 Red - East 3,,Unknown,OH,Unknown,U10B,2016,10,M,Male,USYS,Active,523963.0,u10_858818,Generated from game data
Trevian SC Boys 2016 Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_702911,Generated from game data
Lenawee United FC Boys U10 - 2016,,Unknown,MI,Unknown,U10B,2016,10,M,Male,USYS,Active,649088.0,u10_147563,Generated from game data
Las Vegas Sports Academy U9 Girls Red 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_251999,Generated from game data
Florida Rush 2016/17B Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_346537,Generated from game data
Park City SC B2016 Bronze,,Unknown,UT,Unknown,U10B,2016,10,M,Male,USYS,Active,503403.0,u10_258446,Generated from game data
WS 2016B Pele,,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,58952.0,u10_645330,Generated from game data
CT Rush Central 2016 Boys White,,Unknown,CT,Unknown,U10B,2016,10,M,Male,USYS,Active,387366.0,u10_243644,Generated from game data
SLSG IL B 2016 Academy Black,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_154753,Generated from game data
2016 - NEAL BLUE,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_207262,Generated from game data
Pulaski County Rush 2015/2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_003690,Generated from game data
Dutchmen FC 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_558544,Generated from game data
BFA 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_313126,Generated from game data
Owensboro United 2016 Boys Black,,Unknown,KY,Unknown,U10B,2016,10,M,Male,USYS,Active,529940.0,u10_226408,Generated from game data
Athletic 2016,,Unknown,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,285449.0,u10_700818,Generated from game data
HCFC 2016 BLUE CTC,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_928420,Generated from game data
Ballers Den 2016B,,Unknown,NJ,Unknown,U10B,2016,10,M,Male,USYS,Active,578567.0,u10_976461,Generated from game data
HYSA B2016 BLUE-AC,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_433523,Generated from game data
Boston Bolts B2016 West Elite,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_710620,Generated from game data
FC Richmond 2016 Magic Futures South,,Unknown,VA,Unknown,U10B,2016,10,M,Male,USYS,Active,518380.0,u10_481363,Generated from game data
Sandy Spring SC 2016 Boys Green,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_651809,Generated from game data
Brooklyn Italians 2016 National,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_773553,Generated from game data
2016 Horsham Hurricanes Blue (B),,Unknown,PA,Unknown,U10B,2016,10,M,Male,USYS,Active,371955.0,u10_306074,Generated from game data
2016 Boys South Black,,Unknown,DE,Unknown,U10B,2016,10,M,Male,USYS,Active,504095.0,u10_706843,Generated from game data
OUSC BU10 Orange 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_587413,Generated from game data
Steamer's Crew U10 2016B YDP Peru,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_073616,Generated from game data
McLean Youth Soccer U10/2016 Boys Gold,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_107383,Generated from game data
Carthage Soccer Academy 2016B,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_863023,Generated from game data
PVSC Sentinels 2016B,,Unknown,PA,Unknown,U10B,2016,10,M,Male,USYS,Active,492385.0,u10_531892,Generated from game data
SSC 2015/2016 BLUE,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_732706,Generated from game data
Ole FC Pre-Academy B2016 #2,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_530425,Generated from game data
Miami Skies FC 2016 Elite,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_642852,Generated from game data
Burlingame SC 2016B Pumas,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_904303,Generated from game data
2016 Cyclone Boys White,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_101378,Generated from game data
2016 Chicago Rush South Boys Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_828297,Generated from game data
Club Oranje Raptors 2016 BU09 Oranje,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_550466,Generated from game data
CFC Ole Pre-Academy B2016 #2,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_272728,Generated from game data
Armonk Spartans B2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_718629,Generated from game data
Chargers TPA PreMLS B2016 (U10),,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,627309.0,u10_822889,Generated from game data
FC Juventud New England 2016 Black,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_411849,Generated from game data
Quad Cities Rush 2016 Boys Azul,,Unknown,IL,Unknown,U10B,2016,10,M,Male,USYS,Active,407371.0,u10_379626,Generated from game data
MAKO 2016 BOYS GRAY,,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,553492.0,u10_340688,Generated from game data
Westport B2016 Blue (U10),Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_145235,Generated from game data
SWAG 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_643539,Generated from game data
IFA South Shore 2016 Boys Silver,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_445554,Generated from game data
Euro Storm 2015/20166,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_012744,Generated from game data
MSI 2016 Boys Gold,,Unknown,MD,Unknown,U10B,2016,10,M,Male,USYS,Active,385231.0,u10_492978,Generated from game data
Lions U10 White (2016),,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,539736.0,u10_293275,Generated from game data
Leyden Township Eagles FC 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_622059,Generated from game data
BSFC B2016 SE,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_437533,Generated from game data
CO United 2016B Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_327214,Generated from game data
Cleveland Kickers 2016 Boys,,Unknown,OH,Unknown,U10B,2016,10,M,Male,USYS,Active,640839.0,u10_518559,Generated from game data
LFA Blue Star Major 2016B,,Unknown,MO,Unknown,U10B,2016,10,M,Male,USYS,Active,622669.0,u10_356138,Generated from game data
SCU 2016 Boys Black 2,,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,628221.0,u10_471927,Generated from game data
CFYSC 2016B Premier,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_664965,Generated from game data
Las Vegas Sports Academy U10 Boys White 2016,,Unknown,NV,Unknown,U10B,2016,10,M,Male,USYS,Active,501563.0,u10_686100,Generated from game data
Queen City FC Adirondack U9 (2016) Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_084449,Generated from game data
2016 Boys 1,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_318061,Generated from game data
Barça Academy Chicago 2016 Groc,,Unknown,IL,Unknown,U10B,2016,10,M,Male,USYS,Active,659984.0,u10_455179,Generated from game data
Inter Academy Metrowest Boston 2016 Black Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_667148,Generated from game data
EIFC 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_352629,Generated from game data
CAU Force 2015/2016B White,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_625789,Generated from game data
IFFC 2016B Cobalt - Lyon,,Unknown,ID,Unknown,U10B,2016,10,M,Male,USYS,Active,521861.0,u10_938176,Generated from game data
So. Lehigh U10/2016 Boys - Marchessault,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_662092,Generated from game data
FC Richmond 2016 Magic Futures Sky,,Unknown,VA,Unknown,U10B,2016,10,M,Male,USYS,Active,502025.0,u10_786075,Generated from game data
UES Black 2015 / 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_478220,Generated from game data
SPORTING WICHITA 2016B ACADEMY,,Unknown,KS,Unknown,U10B,2016,10,M,Male,USYS,Active,247148.0,u10_575583,Generated from game data
MSC Express 2016 Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_888356,Generated from game data
Chivas FC B2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_983465,Generated from game data
Deportivo Coras USA 2016 B,,Unknown,AZ,Unknown,U10B,2016,10,M,Male,USYS,Active,506983.0,u10_839554,Generated from game data
GC Academy 2015/2016B Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_809219,Generated from game data
Liverpool FCIA DC Metro 2016 Boys White,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_040177,Generated from game data
Beach FC 2016B NPL Haaland,,Unknown,VA,Unknown,U10B,2016,10,M,Male,USYS,Active,497330.0,u10_179635,Generated from game data
2016 CYCLONE BOYS BLUE,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_523709,Generated from game data
VALLEY FC 2016 BOYS NAVY EDP PREMIER,,Unknown,CT,Unknown,U10B,2016,10,M,Male,USYS,Active,499037.0,u10_822317,Generated from game data
Ginga FC Boys 2016 EDP Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_820668,Generated from game data
LFA Red Star Ghost 2016B,,Unknown,MO,Unknown,U10B,2016,10,M,Male,USYS,Active,371431.0,u10_075786,Generated from game data
Morton United FC 2016 Boys RED,,Unknown,IL,Unknown,U10B,2016,10,M,Male,USYS,Active,227037.0,u10_011805,Generated from game data
Elizabethtown FC 2016 Boys Pink,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_059557,Generated from game data
B2016 BLUE-ESC,,Unknown,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,368837.0,u10_199028,Generated from game data
CYS Warriors Mighty 2015/2016 Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_356021,Generated from game data
Houston Soccer Prospects 2016B,,Unknown,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,553929.0,u10_622301,Generated from game data
KCL Barcelona 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_407793,Generated from game data
Ebbetts Pass Gold FC 2015/2016 Boys - Munoz,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_311613,Generated from game data
2016 White Colo Colo,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_942355,Generated from game data
ACADEMIA METODO COIRA 2016 ELITE,,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,573734.0,u10_716441,Generated from game data
COE 2015/2016B Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_622305,Generated from game data
Deportivo 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_200172,Generated from game data
Haslett SC 2016B Navy,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_129398,Generated from game data
Surf Select Desert Region B2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_864703,Generated from game data
Cecil FC 2016 Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_218135,Generated from game data
B2016 Jose Macias,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_453845,Generated from game data
Scorpions United 2016 Premier,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_278633,Generated from game data
FC Philly 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_328740,Generated from game data
Miami Beach Football MBFC 2016 White,,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,532203.0,u10_139560,Generated from game data
Park City SC B2016 Silver,,Unknown,UT,Unknown,U10B,2016,10,M,Male,USYS,Active,503402.0,u10_870506,Generated from game data
Back Mountain Surf 2016B,,Unknown,PA,Unknown,U10B,2016,10,M,Male,USYS,Active,449892.0,u10_059224,Generated from game data
CAU Force 2016B Blue,,Unknown,OH,Unknown,U10B,2016,10,M,Male,USYS,Active,466702.0,u10_075819,Generated from game data
NVSC 2016B White,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_687410,Generated from game data
Club Oranje Raptors 2016 BU10 Navy,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_857216,Generated from game data
MPSA CRUSH 2016 VAB,,Unknown,MI,Unknown,U10B,2016,10,M,Male,USYS,Active,384311.0,u10_443550,Generated from game data
AC Salisbury 2016 Boys,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_981927,Generated from game data
St. Pete Raiders 2016B Porras,,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,616995.0,u10_205928,Generated from game data
2016 Boys,,Unknown,CA,Unknown,U10B,2016,10,M,Male,USYS,Active,495510.0,u10_898356,Generated from game data
Arsenal 2016,,Unknown,PA,Unknown,U10B,2016,10,M,Male,USYS,Active,461224.0,u10_634991,Generated from game data
J Petrov Academy 2016/17,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_184006,Generated from game data
Manta 2016 Boys Black,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_348048,Generated from game data
Barcelona SC 2016 Elite Gold Cypress,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_039538,Generated from game data
Port Orange 2016 Boys Premier,,Unknown,FL,Unknown,U10B,2016,10,M,Male,USYS,Active,486565.0,u10_833668,Generated from game data
Tampa Raiders 2016 Boys Blue,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_037090,Generated from game data
GUSC Thunder B2016,,Unknown,NJ,Unknown,U10B,2016,10,M,Male,USYS,Active,381207.0,u10_399102,Generated from game data
2016B Locomotive EPPL Valcarcel-LC,,Unknown,TX,Unknown,U10B,2016,10,M,Male,USYS,Active,466796.0,u10_788752,Generated from game data
OSNK United - 2016 Boys - Seelig,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_454378,Generated from game data
New York Elite Alleycats FC 2016 White,,Unknown,NY,Unknown,U10B,2016,10,M,Male,USYS,Active,560241.0,u10_193608,Generated from game data
Las Vegas Sports Academy U9 Boys Red 2016,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_936881,Generated from game data
2016B Titans,Unknown,Unknown,Unknown,Unknown,U10B,2016,10,M,Male,USYS,Active,,u10_910521,Generated from game data
