team_name,gotsport_team_id,state
Ajax United 15B Academy Pre-MLS Next,95643,CAN
Lightning 15 Black,338033,CAN
MVLA 15B Liverpool Blue,207926,CAN
CVFA 15B Academy,215611,CAN
USA Stars Academy 15/16 B,337242,CAN
Burlingame SC 2015B Pre-MLS Next,253543,CAN
Stockton Storm FC 2015 Boys Blue,369708,CAN
Rocklin FC 15B Navy,336248,CAN
ESJFC 15B Academy,516569,CAN
Stockton TLJ FC 2015B RED,374335,CAN
Turlock Academica Jrs 15B Black,369232,CAN
15B Red,250870,CAN
2015B Pre-MLS Next,240366,CAN
Lamorinda United 2015B Pre-MLS,402689,CAN
Placer United 15B Pre-ECNL,246004,CAN
Stanford Strikers 15B Pre ECNL RL,368646,CAN
AC Marin Boys 2015 Black,282279,CAN
Alameda SC Islanders 15B Red,332339,CAN
Marin FC B15Blue,252973,CAN
Roseville SC 2015B Green,360967,CAN
Mustang SC 15B Pre-ECNL,254967,CAN
North Coast FC 15B Blue,250271,CAN
15B Red,259196,CAN
LSC 2015B - Gold (Rangers),253482,CAN
CVFA 15B Academy II,215608,CAN
Valley Surf 15B Pre-ECNL II,380683,CAN
1974 NFC 2015B Pre-ECNL,326907,CAN
Davis Legacy 15B Red,364751,CAN
JSC 15B Black,211117,CAN
ECFC 15B Black Pre-ECNL,124380,CAN
Mexico 15 Elite,234084,CAN
Santa Clara Sporting 15B Green,78396,CAN
Hughson United 2015B,474300,CAN
Dnamo FC Cruzeiro,515282,CAN
2015B Pre-ECNL,184863,CAN
Blues 15B Navy,246093,CAN
Yuba Elite FC 15B Gold,490279,CAN
Burlingame SC 2015B Gray,451175,CAN
Solano Surf 15B Blue,380658,CAN
Benicia Arsenal 2015 Boys (Black),373371,CAN
VUSC 2015 Boys Premier,367132,CAN
Bayern,114661,CAN
Monterey Surf 15B Academy I,258108,CAN
NINJA West Jrs.,266891,CAN
FCA 15B Blue,256143,CAN
SF United B15 Lobos Pre ECNL RL,369658,CAN
ALBION SC Merced B15 Pre-MLS NEXT,250019,CAN
BUSC 2015B Black,258400,CAN
Lincoln FC 15B Blue,454426,CAN
AC Marin Boys 2015 White,94582,CAN
South Valley United B15 Black,618624,CAN
15B Pre-ECNL RL,386254,CAN
PV United 15B,389613,CAN
Elk Grove United SC 15B Premier JM,231869,CAN
Legends SC 15B-A,385899,CAN
15B Black,369963,CAN
Mustang SC Man City 15M,373639,CAN
Valley United 15B White,236552,CAN
B15 Academy I,587788,CAN
Diablo Valley FC 15B Delta,385590,CAN
UC Premier 2015B Red,373499,CAN
South Valley United B15 White,246094,CAN
2015 Boys Blue,387536,CAN
Elite Green 15,247857,CAN
2015B Pre-MLS 2,517646,CAN
BUSC 2015 Premier,377854,CAN
Walnut Creek Surf 15B White,258947,CAN
Cal Magic 2015B East,287404,CAN
Lightning 15 Teal,338035,CAN
15B White,250871,CAN
Little Knights,397566,CAN
Davis Legacy 15B White,364752,CAN
Diablo Valley FC 15B Delta 2,372193,CAN
SC Pro Soccer Academy 2015B Team 1,537929,CAN
Palo Alto SC 15B Pre-MLS NEXT,206978,CAN
24 APSC 2015B Arsenal,490384,CAN
San Ramon FC 15B Pre ECNL-RL,328994,CAN
Rocklin FC 15B White,336249,CAN
Burlingame SC 2015B Black,331135,CAN
2015 Boys Red,244969,CAN
Greenhaven SC 15B,371822,CAN
HYSL Premier Elite 15B Blue,494348,CAN
APSC 2015B Arsenal,606280,CAN
Madera United FC 15B Zapata,362088,CAN
ABSC Lightning Thunder 2015B,427080,CAN
COSC Pre-ECNL B15 I,368890,CAN
Placer United 15B Gold,336628,CAN
Blackhawks 15,462242,CAN
15/16,239693,CAN
B2015 EA2,491004,CAN
Napa United Pre-Academy 15B Pre-MLS Next,253398,CAN
SANTA CRUZ SHARKS 15 BLUE,382227,CAN
Legends SC 15B-B,516647,CAN
Dortmund,313730,CAN
Mustang SC 15B Elite II,497017,CAN
Breakers 15B Purple,258950,CAN
Water Futbol Farm,571578,CAN
Mustang SC 15B Elite I,370443,CAN
Sheriffs FC 2015B Pre-ECNL,381272,CAN
Walnut Creek Surf 15B Blue,251216,CAN
