team_name,gotsport_team_id,state
UNITED FC GRAND ISLAND 15B,583784,NE
Sting Pre-ECNL Ausenbaugh,520762,NE
Sting Pre-ECNL Ausenbaugh,520762,NE
Sting NE B15 Pre-Elite Amdor,459130,NE
EVO-U11B-Black-2014,566895,NE
Sting NE B15 Dotson,456224,NE
EVO-Orange-EJ-2015,209132,NE
Sting NE B15 Waldoch 24 ARCHIVE,530847,NE
402 DA 2015 Boys Gold,603509,NE
WNFC U11 Boys Select Black,44862,NE
Omaha United SC 2014B Black,512796,NE
LCFC 2015B Elite,683018,NE
GEA Academy Pre-ECNL 15B I,566708,NE
DASC 2014 BOYS BLACK NL,612325,NE
KSC 2015 Boys,683021,NE
Omaha United 2015B,517607,NE
Syracuse Soccer Club - 11U Boys Rockets,612367,NE
Sting NE B15 Tungland,530814,NE
UFA Siouxland 2014 Elite,612324,NE
GI United FC U11,558727,NE
Omaha-EVO-2015B-Orange,684581,NE
GEA Gold 14B I,566892,NE
Diablos FC 2015B,441690,NE
Lincoln Surf 15B Blue,564845,NE
Nebraska Roots 2014B 1,637811,NE
Sporting NE B Academy Watford 2015,429521,NE
HFC Sidekicks 2015/16,546338,NE
402 DA 2015 Boys Black,600688,NE
ISC - B11U Blue,612347,NE
KSC 2015 Boys Academy,476294,NE
Nebraska Roots,653501,NE
WNFC 2015 Boys Select Black,516607,NE
Scrappers,560250,NE
GEA Academy Pre-ECNL 15B II,612330,NE
402 DA 2015B Premier,680659,NE
OUSC 2015-14B BLACK II,612349,NE
FSC United U11 Gold (S),612377,NE
Sporting Nebraska B LNK 2015,558548,NE
SNFC B Academy Leeds 2015,683022,NE
LCFC 2015B Premier,684582,NE
EAA Roots 2015B I,682930,NE
UFA Siouxland 2014 Competitive,612350,NE
Eagles Football Club - B11U,612338,NE
Sporting Nebr B Acad Ipswich 2015,612329,NE
402 DA 2015 Boys White,547996,NE
Destroyers,416599,NE
Lightning,561686,NE
