team_name,gotsport_team_id,state
Greenwood 2015 Pre-MLS Next,489101,OK
WSA South Arsenal 2015B,11924,OK
OK Energy FC 15B Pre-ECNL,622852,OK
ESC ELITE ACADEMY 2015 BOYS GOLD,164423,OK
NWO Green Monsters 2015 B,177714,OK
PC United SA United 2015B,522771,OK
Oklahoma Cosmos 15B Elite,254551,OK
NEOFC Bartlesville 15 Boys Gray,409586,OK
Sporting Oklahoma 15B,158083,OK
WSA 15 Boys White (Romo),283104,OK
NEOFC 15 Boys Blue NPL,208920,OK
WSA OKC 15 Boys Integrity,525319,OK
Tulsa SC Pre-ECNL RL B15,186077,OK
GOAT'd Guys,412685,OK
Elite Football Academy 2015 black,512762,OK
OK Energy FC 15B Black,622856,OK
OK Energy FC 15B Black,622856,OK
Oklahoma Cosmos 16B Elite,387932,OK
Sporting Oklahoma 15B White,158089,OK
Enid Tornados Gutierrez,26801,OK
WSA OKC 15 Boys (Ferlaino),525320,OK
ESC ELITE ACADEMY 2015 BOYS BLACK,420784,OK
Apex 2015 Boys,148259,OK
WSA South 15 Boys (Pedro Colina),525341,OK
FC Tulsa Academy 15 Boys Black,247488,OK
OKC Crew '15,519017,OK
OK Energy FC 15B Pre-ECRL2,622854,OK
Sporting Oklahoma 15B Blue,158086,OK
Sporting Oklahoma 15B Red,266618,OK
WSA OKC 16 Boys (Thomas),525321,OK
WSA 15 Boys (Keck),527138,OK
OKC 405 FC 2015B Green,404819,OK
OEFC 14B Navy,635044,OK
NEOFC Bartlesville 15 Boys White,409642,OK
NOKC 2016 Boys Red,224220,OK
OK Energy FC 15B White,622855,OK
EFC U11 BOYS,639760,OK
NWO FC 16 Elite,582368,OK
Elite Football Academy 2015 Pink,522431,OK
ESC 2015 BOYS TIGERS,295312,OK
WSA OKC 15 Boys (Zepeda),536619,OK
Oklahoma Cosmos 15B Select,291231,OK
Oklahoma Cosmos 15B Premier,291229,OK
Tulsa SC 15B Red,403561,OK
2015 B Green,659635,OK
OK Energy FC 15B Gold,622858,OK
OK Energy FC 15B Grey,622863,OK
ESC 2015 BOYS COLLARD,31185,OK
BA Express 2015B Elite,505870,OK
ESC ACADEMY 2015 BOYS RED,420801,OK
ESC ACADEMY 2015 BOYS BLUE,220280,OK
FC Tulsa Academy 15 Boys Premier,247484,OK
OK Energy FC 15B Pre-ECRL,622853,OK
OK Energy FC 15B Red,622857,OK
Mini-Miami Inter,33023,OK
OK Energy FC 15B Silver,622860,OK
Oklahoma Celtic 2015B White,609106,OK
PC Dragons,559661,OK
Westminster United,608959,OK
ESC ACADEMY 2015 BOYS GREEN,420799,OK
SSC U10 Academy Boys-Black,34660,OK
ESC ACADEMY 2015 BOYS ORANGE,593774,OK
Strikers,592136,OK
Royals,648466,OK
OK Energy FC 15B Green,622869,OK
