team_name,gotsport_team_id,state
Boys 15 Academy 2,402022,MN
Boys 15 Academy 1,402021,MN
15 Boys EDT 1,410195,MN
2015 Boys Academy Black,287264,MN
Skills 2015 Black N/A,533175,MN
15 Boys EDT 2,410196,MN
2015 Boys Academy Carolina,409862,MN
2015 Boys Pre-ECNL,323691,MN
2015 Boys Academy 2 - PreECNL-RL,405800,MN
15 Boys Select 1B,286837,MN
Brainerd United 2015,407410,MN
2015 Boys Thunder,410451,MN
2015 Boys Regional,400576,MN
Extreme U11 Boys,209109,MN
15 Boys Academy 1,286834,MN
MN Rush 2015B Black,464645,MN
2015 Boys Navy 1,286661,MN
Skills FC 2015B Black,478846,MN
2015 Boys Academy 1,407050,MN
2015 Boys Academy,287743,MN
2015 Boys Copa,287745,MN
2015 Boys Gold 2,407058,MN
Manitou FC 2015 Boys Academy Orange,556709,MN
Boys 15 Navy 3,601796,MN
2015 Boys State,410404,MN
2015 Boys Regional - Kaizer,357395,MN
PIZM Wildcats,628311,MN
CFC (2015),430552,MN
Salvo SC 15B East Grey,540410,MN
2015 Boys Tango,541668,MN
2015 Boys Force,411090,MN
Winona Euro FC Juventude,469981,MN
2015 Boys Academy Silver,409863,MN
Manitou Mini-Majik 2015 White,418356,MN
Salvo SC 15B East Steel,540408,MN
NORTH STAR FC 2015B Blue,553846,MN
North United 15 Boys Platinum,410387,MN
HFC United U11,342415,MN
15 Boys Gray,529238,MN
2015 Boys Stoltz,410454,MN
15 Boys EDT 3,410197,MN
15 Boys Academy 2,286758,MN
15 Boys State (U11),294585,MN
Manitou FC 2015 Boys Academy Black,556710,MN
15 Boys EDT 4,410198,MN
2015 Boys Academy 1 - PreECNL,242376,MN
2015 Boys Swoosh,352333,MN
15 Boys EDT 5,410199,MN
2015B Elite 2 Werket,409981,MN
Salvo SC 15B South Steel,540413,MN
2015 Boys Academy 4 Blue,405802,MN
Boys 15 Navy 1,360689,MN
2015 Boys Samba,409799,MN
Esko United U10 (1),581248,MN
2015 (BU11) Green - Lynch,409590,MN
2015 Boys Red,407886,MN
2015 Boys Black,407885,MN
2015 Boys State,400577,MN
2015 Boys Liverpool,541398,MN
Salvo SC15B East Red,408667,MN
Salvo SC 15B Central Red,540417,MN
2015/16 Boys Academy,572933,MN
15 Boys Academy 2,353294,MN
MN RUSH 2015B GRAY,559586,MN
2015 Boys Steel,409026,MN
2015 Boys Premier,287744,MN
PIZM 10U Boys - Blue,554405,MN
2015 Boys Heat,407245,MN
2015B WW2,540916,MN
2015B Premier Kadi,409980,MN
15 Boys Academy 1,307593,MN
2025 CMYSA 10B D3,590754,MN
2015 LFC Boys Select,410838,MN
2025 CMYSA 10B D2,590753,MN
2015 Boys Black 1,407063,MN
2015 Boys Cities 1,400578,MN
2015 (BU11) White - Yussuf,409591,MN
2015 Boys Leeds United,541399,MN
2015 Boys Regional,410401,MN
Salvo SC 15B East Crimson,408668,MN
KMYSA B11U,553076,MN
PIZM 11U Boys,554406,MN
FC Alliance 2015B West,589749,MN
15 Boys Academy 3,307594,MN
15 Boys Select 2 Zumbra,405880,MN
Owatonna Boys U10- Gendron,595649,MN
2015 Boys Academy 2,407051,MN
2015 Boys Green,408996,MN
Brainerd United 2015 White,462801,MN
Gitchi Gummi 2015 Boys White,481193,MN
2015 Boys Silver,409004,MN
2015 Boys Red 1,572193,MN
2015 Boys Black 2,407064,MN
2015 Boys Gold 1,407056,MN
Redbird FC U9/10 B Black,602617,MN
2015 Boys Blue 1,410716,MN
15 Boys Regional (U11),407543,MN
