gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42160487,Indiana Elite FC Pre - ECNL B15,Indiana Elite F.C.,IN,IN,2,USA,U11,M
42161376,Carmel FC 2015B Gold,Carmel FC,IN,IN,2,USA,U11,M
42162234,Dynamo 2015 Boys Red,Dynamo FC,IN,IN,2,USA,U11,M
42162949,Indy Eleven 2015B IDP,Indy Eleven Academy,IN,IN,2,USA,U11,M
42161287,USAI 2015B Red,USAI,IN,IN,2,USA,U11,M
42161202,Indy Eleven 2015B Red,Indy Eleven Academy,IN,IN,2,USA,U11,M
42175097,Echo Premier 15 Elite I Boys,Indy Premier SC,IN,IN,2,USA,U11,M
42161650,Indy Premier 15B Elite II,Indy Premier SC,IN,IN,2,USA,U11,M
42161845,St Francis Premier 2015B Blue,Indy Premier SC,IN,IN,2,USA,U11,M
42163365,Southern Indiana United 2015 Boys Red,Southern Indiana United,IN,IN,2,USA,U11,M
42161649,Indy Premier 15B Elite I,Indy Premier SC,IN,IN,2,USA,U11,M
42160434,Union FC Indy 2015 Boys Black,Union FC Indy,IN,IN,2,USA,U11,M
42162482,Jr Irish 2015B Dest,Jr. Irish Soccer Club,IN,IN,2,USA,U11,M
42163104,Boilers FC 2015 Boys Black,Boilers FC,IN,IN,2,USA,U11,M
42160432,Union FC Indy 2015 Boys Teal I,Union FC Indy,IN,IN,2,USA,U11,M
42160432,Union FC Indy 2015 Boys Teal I,Union FC Indy,IN,IN,2,USA,U11,M
42161769,SCSA Eleven 2015B Red,South Central Soccer Academy Eleven,IN,IN,2,USA,U11,M
42161894,Plymouth United 2015B,Plymouth United FC,IN,IN,2,USA,U11,M
42161811,Columbus Express 2015B Orange,Columbus Express,IN,IN,2,USA,U11,M
42161026,Millennium Soccer Academy 15B Black,Millennium Soccer Association,IN,IN,2,USA,U11,M
42176765,Select FC 2015B Yellow,LaVille Youth Soccer,IN,IN,2,USA,U11,M
42161651,Indy Premier 15B Mundial,Indy Premier SC,IN,IN,2,USA,U11,M
42161203,Indy Eleven 2015B Red 2,Indy Eleven Academy,IN,IN,2,USA,U11,M
42164432,Indy Eleven Spirit 15B Red,Indy Eleven Spirit,IN,IN,2,USA,U11,M
42161332,Hoosier FC 2015B Elite Wolves III,Hoosier Futbol Club,IN,IN,2,USA,U11,M
