gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42175083,15B TS Copa,Westside Metros FC,OR,OR,4,USA,U11,M
42175663,FC Portland 15B Navy,FC Portland Academy,OR,OR,4,USA,U11,M
42175663,FC Portland 15B Navy,FC Portland Academy,OR,OR,4,USA,U11,M
42175619,WUFC 15B White,Willamette United FC,OR,OR,4,USA,U11,M
42175587,LOSC 15B Gold,Lake Oswego SC,OR,OR,4,USA,U11,M
42175644,FC Portland 15B White,FC Portland Academy,OR,OR,4,USA,U11,M
42175937,Lake Oswego Soccer Club 2015b Royal,Lake Oswego SC,OR,OR,4,USA,U11,M
42175849,PCU 15B Red,Portland City United SC,OR,OR,4,USA,U11,M
42175541,ADF Deportivo rose city B2015 Leon,ADF Portland,OR,OR,4,USA,U11,M
42175590,EMFC 15B Monaco Premier 2,Eugene Metro FC,OR,OR,4,USA,U11,M
42161499,OFA 15B Black,Oregon Futbol Academy,OR,OR,4,USA,U11,M
42175675,Saints 15B Blue,Saints Soccer Academy,OR,OR,4,USA,U11,M
42175507,CUSC 15B Black Venom,Clackamas United Soccer Club,OR,OR,4,USA,U11,M
42175511,SESC 15B Warriors White,Southeast Soccer Club (OR),OR,OR,4,USA,U11,M
42176104,Basin United,Basin United SC,OR,OR,4,USA,U11,M
42175655,15B Copa White,Westside Metros FC,OR,OR,4,USA,U11,M
42175460,WOODBURN FC B15 Academy,Woodburn FC,OR,OR,4,USA,U11,M
42186520,Toluca 14B,,OR,OR,4,USA,U11,M
42175589,EMFC 15B Monaco Premier 1,Eugene Metro FC,OR,OR,4,USA,U11,M
42175601,15B TS Samba,Westside Metros FC,OR,OR,4,USA,U11,M
42175678,United PDX 2015B Grey,United PDX,OR,OR,4,USA,U11,M
42175678,United PDX 2015B Grey,United PDX,OR,OR,4,USA,U11,M
42175629,Columbia Premier SC 15B Black 3,Columbia Premier Soccer Club,OR,OR,4,USA,U11,M
42185128,PCFC Unity,Portland Community FC ,OR,OR,4,USA,U11,M
42176766,United PDX - 15B Gorge,,OR,OR,4,USA,U11,M
42175650,Capital FC 15B Red PA,Capital FC,OR,OR,4,USA,U11,M
42175845,CUSC 15B Red Strikers,Clackamas United Soccer Club,OR,OR,4,USA,U11,M
42175591,EMFC 15B Monaco Comp 2,Eugene Metro FC,OR,OR,4,USA,U11,M
42175620,WUFC 15B Navy,Willamette United FC,OR,OR,4,USA,U11,M
42176775,ADF Portland 2015B,ADF Portland,OR,OR,4,USA,U11,M
42175620,WUFC 15B Navy,Willamette United FC,OR,OR,4,USA,U11,M
42175648,HFSA 2015 Black,Woodburn FC,OR,OR,4,USA,U11,M
42175622,Bend FC 15B Select,Bend FC,OR,OR,4,USA,U11,M
42175651,Capital FC 15B Grey,Capital FC,OR,OR,4,USA,U11,M
42175651,Capital FC 15B Grey,Capital FC,OR,OR,4,USA,U11,M
42175654,Columbia Premier SC 15B Black 4,Columbia Premier Soccer Club,OR,OR,4,USA,U11,M
42175645,Westside Metros 15B Samba,Westside Metros FC,OR,OR,4,USA,U11,M
42175692,Hillsboro Rush 15B White,Hillsboro Rush,OR,OR,4,USA,U11,M
42175542,Genesis 15B,Genesis FC (OR),OR,OR,4,USA,U11,M
42164942,Rogue Valley Timbers 15B Red,Rogue Valley Timbers,OR,OR,4,USA,U11,M
42175896,Saints 15B Blue Premier,Saints Soccer Academy,OR,OR,4,USA,U11,M
42175676,United PDX 2015B Blue,United PDX,OR,OR,4,USA,U11,M
42176263,Genesis FC 15B,Genesis FC (OR),OR,OR,4,USA,U11,M
42175850,PCU 15B Black,Portland City United SC,OR,OR,4,USA,U11,M
42175760,LCYSA u11B,Lower Columbia Youth SA,OR,OR,4,USA,U11,M
42175370,HFSA 2015,Woodburn FC,OR,OR,4,USA,U11,M
42175709,15B Copa Red,Westside Metros FC,OR,OR,4,USA,U11,M
42175836,CPSC 15B White 1,Columbia Premier Soccer Club,OR,OR,4,USA,U11,M
42175677,Bend FC15B Premier,Bend FC,OR,OR,4,USA,U11,M
42175148,15B Blue,Oregon Surf SC,OR,OR,4,USA,U11,M
