gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42162343,AZ Arsenal Pre-ECNL B15,Arizona Arsenal Soccer Club,AZ,AZ,4,USA,U11,M
42161284,Chelsea 15B,Renegades Soccer Club,AZ,AZ,4,USA,U11,M
42159695,Phoenix United 2015 Elite,Phoenix United Futbol Club,AZ,AZ,4,USA,U11,M
42162707,Southeast 2015 Boys Red,Next Level Soccer (AZ),AZ,AZ,4,USA,U11,M
42159917,Southeast 2015 Boys Black,Next Level Soccer (AZ),AZ,AZ,4,USA,U11,M
42159960,Northwest 2015 Boys Black,Next Level Soccer (AZ),AZ,AZ,4,USA,U11,M
42159959,BRAZAS FC 2015 Boys Black,Brazas Futebol Club,AZ,AZ,4,USA,U11,M
42160739,15B AChacon Pre-MLS Next,RSL-AZ North,AZ,AZ,4,USA,U11,M
42159930,CCV Stars 15 Boys North Pre-ECNL,CCV STARS,AZ,AZ,4,USA,U11,M
42161526,Phoenix Premier FC 15B Black,Phoenix Premier FC,AZ,AZ,4,USA,U11,M
42161788,State 48 FC Avondale 15 Copper,State 48 FC,AZ,AZ,4,USA,U11,M
42160762,State 48 FC 15 Elite,State 48 FC,AZ,AZ,4,USA,U11,M
42161728,FCDA 2015B Pre - Academy,FC Deportivo Arizona,AZ,AZ,4,USA,U11,M
42159961,Southeast 2015 Boys Green,Next Level Soccer (AZ),AZ,AZ,4,USA,U11,M
42160958,Scottsdale 15 Sandsharks Select,North Scottsdale Soccer Club,AZ,AZ,4,USA,U11,M
42159724,Northwest 2015 Boys Red,Next Level Soccer (AZ),AZ,AZ,4,USA,U11,M
42159867,Southeast 2015 Boys Blue,Next Level Soccer (AZ),AZ,AZ,4,USA,U11,M
42162342,15B Garza Pre MLS Next,RSL-AZ Southern AZ,AZ,AZ,4,USA,U11,M
42163046,AZSC 2015B Navy,Arizona Soccer Club,AZ,AZ,4,USA,U11,M
42161840,CCV Stars 15 Boys West Pre-ECNL,CCV STARS,AZ,AZ,4,USA,U11,M
42161530,PRFC West Valley 15B Pre-Academy,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42160369,15 Pre-MLS Next #1,FC Tucson Youth Soccer,AZ,AZ,4,USA,U11,M
42160725,PRFC Scottsdale 15B Pre-Academy,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42163331,PRFC Southeast Valley 15B Pre-Academy,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42160732,15 Boys Navy,FC Batavia,AZ,AZ,4,USA,U11,M
42161570,PSG 15B Blue,Paris Saint-Germain Academy Phoenix,AZ,AZ,4,USA,U11,M
42163304,U-11 (2015) San Luis Boys Pre Academy,SC del Sol,AZ,AZ,4,USA,U11,M
42161507,Excel Soccer Academy 15B Red,Excel Soccer Academy,AZ,AZ,4,USA,U11,M
42161078,PRFC Scottsdale 15B Predator,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42160973,15B OMolina,RSL-AZ South,AZ,AZ,4,USA,U11,M
42159633,PRFC Scottsdale 15B Copa,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42160828,PRFC North Valley 15B Predator,Phoenix Rising FC North Valley,AZ,AZ,4,USA,U11,M
42162133,Tuzos Academy Mesa 2015,FBSL,AZ,AZ,4,USA,U11,M
42169603,Phoenix United 2015 Academy,Phoenix United Futbol Club,AZ,AZ,4,USA,U11,M
42161044,2015 Boys Blue,Arizona Storm F.C.,AZ,AZ,4,USA,U11,M
42158695,CCV Stars 15 Boys North Orange,CCV STARS,AZ,AZ,4,USA,U11,M
42161424,West Valley 2015 Boys Valencia Pre-Premier,RSL-AZ West Valley,AZ,AZ,4,USA,U11,M
42159948,15B DGerman,RSL-AZ North,AZ,AZ,4,USA,U11,M
42161338,15B Rayados Blue,RSL-AZ Southern AZ,AZ,AZ,4,USA,U11,M
42161443,15B Jason Pre MLS Next,RSL-AZ Southern AZ,AZ,AZ,4,USA,U11,M
42171416,CDO 15B Premier,Canyon Del Oro Soccer Club,AZ,AZ,4,USA,U11,M
42162010,CCV Stars 15 Boys South Pre-ECNL,CCV STARS,AZ,AZ,4,USA,U11,M
42160217,Dynamos SC 15B Gold,Dynamos SC,AZ,AZ,4,USA,U11,M
42161345,Tuzos USA 2015A,FBSL,AZ,AZ,4,USA,U11,M
42161983,AZSC 2015B White,Arizona Soccer Club,AZ,AZ,4,USA,U11,M
42161609,East Valley NSFC 15 Boys Tiggs,East Valley/NSFC,AZ,AZ,4,USA,U11,M
42161707,Deportivo Coras USA 2015,FBSL,AZ,AZ,4,USA,U11,M
42160738,West Valley 2015 Boys Rose,RSL-AZ West Valley,AZ,AZ,4,USA,U11,M
42161830,Madison FC 15 Gold Boys,Madison FC,AZ,AZ,4,USA,U11,M
42160370,15 Pre-MLS Next #2,FC Tucson Youth Soccer,AZ,AZ,4,USA,U11,M
42160668,15 Boys Soul Warriors,FC Tucson Youth Soccer,AZ,AZ,4,USA,U11,M
42161415,PRFC Desert Foothills 15B Predator,Phoenix Rising Desert Foothills,AZ,AZ,4,USA,U11,M
42161196,15B NJMarkette,RSL-AZ South,AZ,AZ,4,USA,U11,M
42159965,Synergy FC 15/16B Montone,Synergy FC AZ,AZ,AZ,4,USA,U11,M
42160580,Dynamos SC 15B SC,Dynamos SC,AZ,AZ,4,USA,U11,M
42162669,PRFC West Valley 15B Predator,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42162198,La Piedad FC 2015,FBSL,AZ,AZ,4,USA,U11,M
42160243,Pima Surf Academy Boys 15,Pima County Surf Soccer Club,AZ,AZ,4,USA,U11,M
42162338,West Valley 15/16B,Pima County Surf Soccer Club,AZ,AZ,4,USA,U11,M
42161786,Tuzos Nogales 2015,FBSL,AZ,AZ,4,USA,U11,M
42160723,15 Boys National League #1,FC Tucson Youth Soccer,AZ,AZ,4,USA,U11,M
42170457,15B NMarkette Pre-MLS Next,RSL-AZ South,AZ,AZ,4,USA,U11,M
42160741,VSC 2015 Boys Green,Vail SC,AZ,AZ,4,USA,U11,M
42162178,AZ Thundercats 2015,FBSL,AZ,AZ,4,USA,U11,M
42162216,Tuzos Edwin 2015,FBSL,AZ,AZ,4,USA,U11,M
42160289,Pumas Tucson 15B,Renegades Soccer Club,AZ,AZ,4,USA,U11,M
42162210,FDI 2015,South Bank SC,AZ,AZ,4,USA,U11,M
42162325,15/16B Valenzuela Nogales,RSL-AZ Southern AZ,AZ,AZ,4,USA,U11,M
42160799,U-11 (2015) Boys Pre Academy Blue,SC del Sol,AZ,AZ,4,USA,U11,M
42176058,Select 15B Red,AZFC ,AZ,AZ,4,USA,U11,M
42159858,CDO 15B Elite,Canyon Del Oro Soccer Club,AZ,AZ,4,USA,U11,M
42160896,AZ Arsenal Pre-ECNL RL B15,Arizona Arsenal Soccer Club,AZ,AZ,4,USA,U11,M
42160161,Brazas 2015 Boys Gold Diego Rangel,Brazas Futebol Club,AZ,AZ,4,USA,U11,M
42160479,15B Echanove,RSL-AZ Southern AZ,AZ,AZ,4,USA,U11,M
42160695,15B Hinds,RSL-AZ Southern AZ,AZ,AZ,4,USA,U11,M
42159931,CCV Stars 15 Boys North Navy,CCV STARS,AZ,AZ,4,USA,U11,M
42161286,Deportivo Mexico 15B,Renegades Soccer Club,AZ,AZ,4,USA,U11,M
42161281,2015 Rush Boys,Phoenix Rush,AZ,AZ,4,USA,U11,M
42170641,FC Arizona 15B Black GFC Zazueta U11,FC Arizona,AZ,AZ,4,USA,U11,M
42161285,Chelsea 15B2,Renegades Soccer Club,AZ,AZ,4,USA,U11,M
42160810,PRFC North Valley 15B PreAcademy,Phoenix Rising FC North Valley,AZ,AZ,4,USA,U11,M
42161822,15B Overlin,RSL-AZ South,AZ,AZ,4,USA,U11,M
42161844,Renegades 15B,Renegades Soccer Club,AZ,AZ,4,USA,U11,M
42161402,PRFC Southeast Valley 15B Predator,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42160834,RSL-AZ Yuma 15 Boys Guzman,RSL-AZ Yuma,AZ,AZ,4,USA,U11,M
42161493,AZ Arsenal 15 Boys Teal CE,Arizona Arsenal Soccer Club,AZ,AZ,4,USA,U11,M
42161711,Scottsdale 15 Sandsharks Black,North Scottsdale Soccer Club,AZ,AZ,4,USA,U11,M
42162345,Dorados Reserve 2015,FBSL,AZ,AZ,4,USA,U11,M
42160742,VSC 2015 Boys White,Vail SC,AZ,AZ,4,USA,U11,M
42160743,VSC 2015 Boys Black,Vail SC,AZ,AZ,4,USA,U11,M
42161355,15B Rayados White,RSL-AZ Southern AZ,AZ,AZ,4,USA,U11,M
42158461,Atletico Tuzos Guerrero 2015,FBSL,AZ,AZ,4,USA,U11,M
42161532,15B Laroussi,RSL-AZ South,AZ,AZ,4,USA,U11,M
42161665,Phoenix Premier FC 15B X-Factor,Phoenix Premier FC,AZ,AZ,4,USA,U11,M
42163649,Nankatsu SC,Renegades Soccer Club,AZ,AZ,4,USA,U11,M
42161400,Freedom Roadrunners,Freedom SC,AZ,AZ,4,USA,U11,M
42162789,Flagstaff Revolution 2015 Boys,FBSL,AZ,AZ,4,USA,U11,M
42162439,Kingman SC B15/16-Gonzalez,Kingman SC,AZ,AZ,4,USA,U11,M
42162392,PRFC Southeast Valley 15B Predator-Central,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42176871,Playmaker Futbol Academy 15B Gold,Playmaker Futbol Academy,AZ,AZ,4,USA,U11,M
42161943,RSL-AZ Yuma 15 Boys Patino,RSL-AZ Yuma,AZ,AZ,4,USA,U11,M
42160241,Pima Surf Academy Boys 15/16 Blue,Pima County Surf Soccer Club,AZ,AZ,4,USA,U11,M
42162137,AZSC 15B Gold,Arizona Soccer Club,AZ,AZ,4,USA,U11,M
42162987,AYSO 216 10UB PSP Gila Valley Ninjas,AYSO 216,AZ,AZ,4,USA,U11,M
42162172,RYSC 2015,Roadrunners YSC,AZ,AZ,4,USA,U11,M
42161852,15B IGerman,RSL-AZ North,AZ,AZ,4,USA,U11,M
42162286,NOS Santos 15 Boys Blue,NOS Santos SC,AZ,AZ,4,USA,U11,M
42161461,CCV Stars 15 Boys East Pre-ECNL,CCV STARS,AZ,AZ,4,USA,U11,M
42161829,Madison FC 15 Blue Boys,Madison FC,AZ,AZ,4,USA,U11,M
42162972,Wolves 15B,Renegades Soccer Club,AZ,AZ,4,USA,U11,M
42161973,RSL-AZ Yuma 15 Boys Patino WHITE,,AZ,AZ,4,USA,U11,M
42162628,Allen,RSL-AZ North,AZ,AZ,4,USA,U11,M
42177122,Real Arizona 2015,Real Arizona FC,AZ,AZ,4,USA,U11,M
42160982,AZ Arsenal 15 Boys Teal BD,Arizona Arsenal Soccer Club,AZ,AZ,4,USA,U11,M
42161566,PRFC Scottsdale 15B Samba,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42160662,State 48 FC Buckeye 15 White,State 48 FC,AZ,AZ,4,USA,U11,M
42161228,Sun Warriors 15/16 Boys,Sun Warriors AZFC,AZ,AZ,4,USA,U11,M
42161066,EV-NSFC 15 Boys Tiggs(2),East Valley/NSFC,AZ,AZ,4,USA,U11,M
42161267,FC Elite Arizona 2015 Boys (ARCHIVED),FC Elite Arizona,AZ,AZ,4,USA,U11,M
42160653,SASC 2015B Cardinals Jimenez,Southern Arizona Soccer Club,AZ,AZ,4,USA,U11,M
42163890,Verde Valley United FC - U10 Boys,,AZ,AZ,4,USA,U11,M
42161616,AZ Arsenal 15 Boys Flagstaff,Arizona Arsenal Soccer Club,AZ,AZ,4,USA,U11,M
42162758,AYSO 1079 2015 Boys,AYSO United (AZ),AZ,AZ,4,USA,U11,M
42161789,CCV Stars 15 Boys East Orange,,AZ,AZ,4,USA,U11,M
42162157,EV-NSFC 15 Boys Smith,East Valley/NSFC,AZ,AZ,4,USA,U11,M
42177087,Northwest 2015 Boys Blue,Next Level Soccer (AZ),AZ,AZ,4,USA,U11,M
42162272,FC Deportivo AZ 2015B (Gallegos),FC Deportivo Arizona,AZ,AZ,4,USA,U11,M
42160829,State 48 FC Buckeye 15 Black,State 48 FC,AZ,AZ,4,USA,U11,M
42161561,PRFC West Valley 15B Samba,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42160624,CDO 15B Alliance,Canyon Del Oro Soccer Club,AZ,AZ,4,USA,U11,M
42161625,Brazas 2015 Boys White Diego Lopez,Brazas Futebol Club,AZ,AZ,4,USA,U11,M
42162186,Playmaker Futbol Academy 15B Black,Playmaker Futbol Academy,AZ,AZ,4,USA,U11,M
42162299,EXCEL25WU9U10B3Klein,RSL-AZ South,AZ,AZ,4,USA,U11,M
42163337,U-11 (2015) San Luis Boys Pre Academy Blue,SC del Sol,AZ,AZ,4,USA,U11,M
42163253,GRP QC U10B T03 Aguirre White,Arizona Soccer Club,AZ,AZ,4,USA,U11,M
42162317,Phoenix Premier FC 15B White,Phoenix Premier FC,AZ,AZ,4,USA,U11,M
42177088,AZ Arsenal 15 Boys Teal SH,Arizona Arsenal Soccer Club,AZ,AZ,4,USA,U11,M
42161954,PRFC Desert Foothills 15B Copa,Phoenix Rising Desert Foothills,AZ,AZ,4,USA,U11,M
42161545,Salsa 2015,South Bank SC,AZ,AZ,4,USA,U11,M
42176747,PSG 15B Red,Paris Saint-Germain Academy Phoenix,AZ,AZ,4,USA,U11,M
42159932,CCV STARS 15 Boys Red PEO,CCV STARS,AZ,AZ,4,USA,U11,M
42162687,15 Boys National League #2,FC Tucson Youth Soccer,AZ,AZ,4,USA,U11,M
42177309,CAC 15/16B (Conroy),Coronado Athletic Club,AZ,AZ,4,USA,U11,M
42162110,2015 Boys Blue,Thunderbird FC,AZ,AZ,4,USA,U11,M
42161358,Rangers 15B,Renegades Soccer Club,AZ,AZ,4,USA,U11,M
42161538,PRFC Southeast Valley 15B Samba,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42162580,AZ Inferno 15 Boys Black,AZ Inferno,AZ,AZ,4,USA,U11,M
42163664,AZEV B2015 (NAVY),AYSO United (AZ),AZ,AZ,4,USA,U11,M
42163439,Prescott Predators 15B Leick,,AZ,AZ,4,USA,U11,M
42164257,La Academia 15B,La Academia FC,AZ,AZ,4,USA,U11,M
42162956,Tornados FC,,AZ,AZ,4,USA,U11,M
42161854,CCV Stars 15 Boys West Orange,CCV STARS,AZ,AZ,4,USA,U11,M
42162042,Select 15B,Yavapai Soccer,AZ,AZ,4,USA,U11,M
42176942,CCV Stars 15 Boys South Orange,CCV STARS,AZ,AZ,4,USA,U11,M
42176941,BVBIA ARIZONA BLACK & YELLOW 2015,BVB International Academy Arizona,AZ,AZ,4,USA,U11,M
42163167,PRFC Scottsdale 15B Stars,Phoenix Rising FC,AZ,AZ,4,USA,U11,M
42161770,FC ARIZONA 15 PURTELL,FC Arizona,AZ,AZ,4,USA,U11,M
42161436,15B Rayados Red,RSL-AZ Southern AZ,AZ,AZ,4,USA,U11,M
42161394,NOS Santos 15 Boys White,NOS Santos SC,AZ,AZ,4,USA,U11,M
42161516,AZ Arsenal 15 Boys Select,Arizona Arsenal Soccer Club,AZ,AZ,4,USA,U11,M
42163418,EXCEL25WU9U10B2LVaras,RSL-AZ South,AZ,AZ,4,USA,U11,M
42161050,Havasu Lions 15B Schwing,Havasu Lions FC,AZ,AZ,4,USA,U11,M
42162183,2015 Boys Yellow,Thunderbird FC,AZ,AZ,4,USA,U11,M
42162301,Excel U9/U10Kaufmann,RSL-AZ North,AZ,AZ,4,USA,U11,M
42176972,PSC 2015B,Paladin Soccer Club,AZ,AZ,4,USA,U11,M
42162300,EXCEL24FallU9U10B4Crudup,RSL-AZ South,AZ,AZ,4,USA,U11,M
42163089,AYSO 1079 2015/16 Boys,AYSO United (AZ),AZ,AZ,4,USA,U11,M
42177022,Tuzos Legacy 2015,FBSL,AZ,AZ,4,USA,U11,M
42186563,15B Oscar,RSL-AZ Southern AZ,AZ,AZ,4,USA,U11,M
42176064,PFC Danger B2014 Red,Paris United FC,AZ,AZ,4,USA,U11,M
42162922,15B Johnson,AYSO 350 Alliance,AZ,AZ,4,USA,U11,M
42176637,FCDA 2015/16B Pre - Academy,FC Deportivo Arizona,AZ,AZ,4,USA,U11,M
42176856,SFC AZ United Soccer Academy 15B,Spartans FC (AZ),AZ,AZ,4,USA,U11,M
42163975,Challenge 10B,AYSO 397,AZ,AZ,4,USA,U11,M
42163478,U9/U10 Hakes Excel,RSL-AZ North,AZ,AZ,4,USA,U11,M
42163419,EXCEL25WU9U10B4Elsaady,RSL-AZ South,AZ,AZ,4,USA,U11,M
42177030,La Piedad FC 2015 Blue,FBSL,AZ,AZ,4,USA,U11,M
42177083,NOS Santos 15 Boys Yellow,NOS Santos SC,AZ,AZ,4,USA,U11,M
42177082,15B Simbron,RSL-AZ North,AZ,AZ,4,USA,U11,M
42162385,Cobre Mountain Roadrunners 5,,AZ,AZ,4,USA,U11,M
42162980,OJB FC 2015 Boys,OJB FC,AZ,AZ,4,USA,U11,M
42176974,Tuzos 2015 Nava,FBSL,AZ,AZ,4,USA,U11,M
42162298,EXCEL24FallU9U10B2Komiskey,RSL-AZ South,AZ,AZ,4,USA,U11,M
42162297,EXCEL25WrU9U10B1Overlin,RSL-AZ South,AZ,AZ,4,USA,U11,M
