gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42161446,North Carolina FC 2015 South Red,NCFC Youth,NC,NC,3,USA,U11,M
42161564,North Carolina FC 2015 North Red,NCFC Youth,NC,NC,3,USA,U11,M
42177337,15 CSA Charlotte Elite 1,Charlotte Soccer Academy,NC,NC,3,USA,U11,M
42161084,OBX Storm Cyclones,"OBX Storm, Inc",NC,NC,3,USA,U11,M
42161449,North Carolina FC 2015 South Blue,NCFC Youth,NC,NC,3,USA,U11,M
42172442,2014B CVFC Swansea,Carolina Velocity FC,NC,NC,3,USA,U11,M
42176466,Macon United FC 2015 Boys,Macon County Soccer Club,NC,NC,3,USA,U11,M
42172496,2014B NBTSA Bulldogs,Next Big Thing SA,NC,NC,3,USA,U11,M
42177319,B2015 HFC HVL Classic,Highland FC,NC,NC,3,USA,U11,M
42172362,WHYFC 15 White,Wilmington Hammerheads FC,NC,NC,3,USA,U11,M
42164605,Carolina Velocity IPP RED,Carolina Velocity FC,NC,NC,3,USA,U11,M
42162213,NCF 2015 WS Red,NC Fusion,NC,NC,3,USA,U11,M
42177315,Superb FC 2015 Boys,Superb Futbol Club,NC,NC,3,USA,U11,M
42172489,2014B TRYSA Force,Tar River Youth SA,NC,NC,3,USA,U11,M
42172438,2014B CU Coastal UTD Navy,Coastal United SA,NC,NC,3,USA,U11,M
42172487,20143B WCUSC Orange,Wayne County United SC,NC,NC,3,USA,U11,M
42172488,2014B PGSA Stars Green,Pitt Greenville SA,NC,NC,3,USA,U11,M
42164382,Barça Academy Carolinas 2015 Blau,Barca Academy Carolinas,NC,NC,3,USA,U11,M
42162221,GSO Red,NC Fusion,NC,NC,3,USA,U11,M
42172480,2014B SCS Clinton United,SCS Clinton United,NC,NC,3,USA,U11,M
42176122,TUSA 2014 Chatham Newcastle,Triangle United,NC,NC,3,USA,U11,M
42172475,2014B SFC Green,Superb Futbol Club - Tournament Team,NC,NC,3,USA,U11,M
42175550,QCM 2015,Queen City Mutiny,NC,NC,3,USA,U11,M
42174978,QCM 2015 Pre-MLS Next Red,Queen City Mutiny,NC,NC,3,USA,U11,M
42172495,2014B TSA Dortmund,Trinity Soccer Academy,NC,NC,3,USA,U11,M
42177335,Solaris United 15/16B White,Solaris United FC,NC,NC,3,USA,U11,M
42177398,OCSA Coastal Crew White 2015B,Onslow Classic SA,NC,NC,3,USA,U11,M
42177390,TUSA 2015B Chatham Gold,Triangle United,NC,NC,3,USA,U11,M
42175562,Queen City Mutiny 15B,Queen City Mutiny,NC,NC,3,USA,U11,M
