gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42160787,F.C. Horizon 2015 Boys Green,F.C. Horizon,AR,AR,3,USA,U11,M
42163567,Arkansas Comets 2015B Pre ECNL,Arkansas Comets FC,AR,AR,3,USA,U11,M
42163763,Advantage Academy 2015 Boys Elite,Advantage Academy,AR,AR,3,USA,U11,M
42161723,Little Rock Rangers 2015 Boys Red,Little Rock Rangers Academy,AR,AR,3,USA,U11,M
42160687,Sporting Arkansas 2015B AFC Richmond,Sporting Arkansas,AR,AR,3,USA,U11,M
42161328,Arkansas Rising 2015 Boys - Pre-RL,Arkansas Rising Soccer Club,AR,AR,3,USA,U11,M
42161814,Arkansas Comets 2015B White,Arkansas Comets FC,AR,AR,3,USA,U11,M
42160136,ARFC 2015B Pina,Jonesboro CC,AR,AR,3,USA,U11,M
42160238,ARFC 2015B Martinez,Jonesboro CC,AR,AR,3,USA,U11,M
42161989,Tigres 2015,Tigres Academy,AR,AR,3,USA,U11,M
42173103,SS Academy 2014B Select,Specialized Soccer Academy,AR,AR,3,USA,U11,M
42160691,Sporting Arkansas 2015B Santos,Sporting Arkansas,AR,AR,3,USA,U11,M
42176314,AR Rising 2014B Pre-RL,Arkansas Rising Soccer Club,AR,AR,3,USA,U11,M
42160690,Sporting Arkansas 2015B Porto,Sporting Arkansas,AR,AR,3,USA,U11,M
42160689,Sporting Arkansas 2015B Newcastle,Sporting Arkansas,AR,AR,3,USA,U11,M
42160688,Sporting Arkansas 2015B Leeds United,Sporting Arkansas,AR,AR,3,USA,U11,M
42176796,Spa City FC 2015,Hot Springs Soccer,AR,AR,3,USA,U11,M
42162040,SS ACADEMY 2015B PRE SELECT BLACK,Specialized Soccer Academy,AR,AR,3,USA,U11,M
42162041,SS ACADEMY 2015B PRE SELECT GREY,Specialized Soccer Academy,AR,AR,3,USA,U11,M
42163568,Arkansas Comets 2015B Navy,Arkansas Comets FC,AR,AR,3,USA,U11,M
